EscCo.3_4237_1-320_Ess	0.000000	0.358493	0.268200	0.271487	0.276425	0.011572	0.271487	0.271487	0.273336	0.363853	0.040885	0.001044
KlePn.2_49711_1-320_Ess	0.358493	0.000000	0.310871	0.348273	0.344407	0.356188	0.348273	0.348273	0.355361	0.008381	0.335123	0.358847
CitRo.1_37761_1-320_NEs	0.268200	0.310871	0.000000	0.241891	0.240082	0.267673	0.241891	0.241891	0.234707	0.314341	0.268608	0.266526
SalEn.4_40971_1-320_Ess	0.271487	0.348273	0.241891	0.000000	0.003131	0.264214	0.000000	0.000000	0.012583	0.353546	0.263171	0.269812
SalEn.13927_1-320_Ess	0.276425	0.344407	0.240082	0.003131	0.000000	0.269105	0.003131	0.003131	0.013659	0.349648	0.268036	0.274735
EscCo.1_04435_1-320_Ess	0.011572	0.356188	0.267673	0.264214	0.269105	0.000000	0.264214	0.264214	0.266040	0.361524	0.042043	0.012639
SalEn.3_4082_1-320_Ess	0.271487	0.348273	0.241891	0.000000	0.003131	0.264214	0.000000	0.000000	0.012583	0.353546	0.263171	0.269812
SalEn.2_MW40971_1-320_Ess	0.271487	0.348273	0.241891	0.000000	0.003131	0.264214	0.000000	0.000000	0.012583	0.353546	0.263171	0.269812
SalEn.53488_1-320_Ess	0.273336	0.355361	0.234707	0.012583	0.013659	0.266040	0.012583	0.012583	0.000000	0.360685	0.264987	0.271654
KlePn.1_01821_1-320_NEs	0.363853	0.008381	0.314341	0.353546	0.349648	0.361524	0.353546	0.353546	0.360685	0.000000	0.343573	0.364215
EscCo.4_04522_1-320_Ess	0.040885	0.335123	0.268608	0.263171	0.268036	0.042043	0.263171	0.263171	0.264987	0.343573	0.000000	0.042013
EscCo.53973_1-320	0.001044	0.358847	0.266526	0.269812	0.274735	0.012639	0.269812	0.269812	0.271654	0.364215	0.042013	0.000000
