EscCo.53528_1-428	0.000000	0.928140	0.953761	0.961158	1.197294	0.978677	1.710997	1.708801	0.009365	0.198238	1.569251	0.978677	0.920873	0.943555	0.969193	1.719438	1.724549	1.932513	1.702307	1.192489	0.978677	0.000000	1.227845	1.632352	0.961603	0.171092	1.225139	1.673793	0.937915	0.171092	0.144222	0.168200	1.564735	0.002332	0.171092	1.708801	0.920922	1.939444	0.939536	0.168096	1.708801	1.570246	1.763454	1.928196	0.920834	0.189080	1.584081	1.928196	1.928196	0.198380
EntCo.1_05060_1-436_NEs	0.928140	0.000000	0.173118	0.193003	1.065899	0.197108	1.602186	1.595428	0.931472	0.900838	1.632774	0.197108	0.184206	0.172307	0.193052	1.624119	1.619271	1.791720	1.601596	1.033459	0.197108	0.928140	1.092145	1.612970	0.171983	0.891902	1.096777	1.558726	0.176943	0.891902	0.920024	0.903527	1.632774	0.928331	0.891902	1.595428	0.185192	1.789510	0.169152	0.897631	1.595428	1.633620	1.641516	1.775688	0.161167	0.953721	1.623216	1.775688	1.775688	0.899471
EscCo.54077_1-436	0.953761	0.173118	0.000000	0.190641	1.061550	0.193769	1.632039	1.636416	0.949599	0.943251	1.684419	0.193769	0.207960	0.017077	0.190717	1.530801	1.538631	1.832058	1.631468	1.020790	0.193769	0.953761	1.074513	1.691635	0.017050	0.930245	1.069959	1.598035	0.023391	0.930245	0.929179	0.930362	1.684419	0.959083	0.930245	1.636416	0.209972	1.830252	0.015505	0.926412	1.636416	1.685541	1.650379	1.827841	0.174888	0.989405	1.704638	1.827841	1.827841	0.944652
SalEn.14054_1-436_NEs	0.961158	0.193003	0.190641	0.000000	1.097496	0.010005	1.643504	1.655784	0.974567	0.906602	1.591914	0.010005	0.185973	0.198116	0.012321	1.595833	1.591201	1.716542	1.650573	1.017181	0.010005	0.961158	1.109149	1.618077	0.193822	0.889637	1.117023	1.555738	0.191973	0.889637	0.914809	0.901869	1.591914	0.956271	0.889637	1.655784	0.186955	1.702691	0.195832	0.900407	1.655784	1.592560	1.669596	1.689431	0.156869	0.952285	1.632733	1.689431	1.689431	0.903079
CitRo.1_19391_1-422_NEs	1.197294	1.065899	1.061550	1.097496	0.000000	1.105588	1.827425	1.817939	1.181701	1.133870	1.895501	1.105588	1.009688	1.070625	1.107092	1.836627	1.829889	1.604568	1.830886	0.698572	1.105588	1.197294	0.264408	1.913077	1.058910	1.120542	0.263409	1.892140	1.050146	1.120542	1.088252	1.127502	1.890330	1.191022	1.120542	1.817939	1.009746	1.613633	1.056289	1.128345	1.817939	1.889121	1.964423	1.614692	0.997348	1.211133	1.959470	1.614692	1.614692	1.125873
SalEn.4_42341_1-436_NEs	0.978677	0.197108	0.193769	0.010005	1.105588	0.000000	1.647128	1.659419	0.992225	0.918020	1.579043	0.000000	0.189074	0.201282	0.017777	1.595571	1.590982	1.702821	1.646120	1.031097	0.000000	0.978677	1.121349	1.631001	0.194994	0.905771	1.129331	1.560606	0.198097	0.905771	0.926508	0.913406	1.579043	0.973726	0.905771	1.659419	0.190059	1.689092	0.197009	0.916705	1.659419	1.579629	1.693997	1.676078	0.160540	0.961662	1.619581	1.676078	1.676078	0.914493
SalEn.51200_1-463_NEs	1.710997	1.602186	1.632039	1.643504	1.827425	1.647128	0.000000	0.007966	1.722053	1.731600	0.218127	1.647128	1.539118	1.681972	1.654242	0.230611	0.231721	0.853129	0.004333	1.636400	1.647128	1.710997	1.853330	0.206603	1.654828	1.645030	1.872567	0.170948	1.656497	1.645030	1.652265	1.654538	0.219048	1.703618	1.645030	0.007966	1.543017	0.845965	1.647256	1.653024	0.007966	0.216384	2.319842	0.859790	1.688276	1.600205	0.213158	0.859790	0.859790	1.710183
SalEn.2_MW13271_1-463_NEs	1.708801	1.595428	1.636416	1.655784	1.817939	1.659419	0.007966	0.000000	1.719912	1.722474	0.217107	1.659419	1.532066	1.686686	1.666612	0.233464	0.234579	0.858802	0.006511	1.632231	1.659419	1.708801	1.842668	0.205560	1.667282	1.642574	1.861785	0.169089	1.661038	1.642574	1.661689	1.652111	0.218027	1.701378	1.642574	0.000000	1.535981	0.842880	1.651715	1.650600	0.000000	0.215366	2.331424	0.863579	1.689736	1.617386	0.210270	0.863579	0.863579	1.701184
EscCo.4_00161_1-428_NEs	0.009365	0.931472	0.949599	0.974567	1.181701	0.992225	1.722053	1.719912	0.000000	0.205427	1.564236	0.992225	0.939335	0.939438	0.982616	1.714136	1.719198	1.939050	1.713340	1.191368	0.992225	0.009365	1.243400	1.648114	0.957429	0.173891	1.240628	1.670322	0.938841	0.173891	0.145986	0.170993	1.559703	0.010150	0.173891	1.719912	0.939385	1.950327	0.935456	0.170887	1.719912	1.565212	1.752269	1.938909	0.921693	0.193148	1.579109	1.938909	1.938909	0.203537
KlePn.2_45151_1-428_NEs	0.198238	0.900838	0.943251	0.906602	1.133870	0.918020	1.731600	1.722474	0.205427	0.000000	1.617881	0.918020	0.874046	0.940495	0.916864	1.669308	1.660184	1.925101	1.731075	1.207059	0.918020	0.198238	1.102512	1.648493	0.941488	0.191269	1.097578	1.626637	0.942380	0.191269	0.170958	0.193293	1.613268	0.199270	0.191269	1.722474	0.874046	1.927105	0.933914	0.191197	1.722474	1.622509	1.716780	1.911192	0.874219	0.196003	1.660827	1.911192	1.911192	0.007847
