KlePn.2_26531_1-1037_NEs	0.000000	0.866197	1.569617	0.846878	0.964356	0.915245	1.972762	1.273762	1.103191	1.108338	0.805989	0.847415	0.799573	1.564824	2.042427	0.915140	0.844916	1.577541	1.592768	1.699885	0.801642	2.218442	0.002543	1.991375	1.536696	0.851568	1.551467	0.852023	0.852803	0.849956	1.526690	1.974209	0.849532	1.971794	1.027420	0.849532	0.880140	0.866585	1.567936	0.915245	0.851188	1.561844	1.543660	1.556117	2.077587	1.990603	1.252545	1.549609	0.885542	0.915140	1.529411	0.812266	0.865257	0.881570	0.950273	1.684988	1.606922	1.123572	0.920593	0.846878	0.915245	0.929784	1.984454	1.583410	1.556117	1.563313	0.881570	1.030570	0.909823	0.906933	2.019337	0.905878	1.122748	0.905944	2.192949	0.845644	0.915154	0.874117	1.561844	2.031260	0.828551	1.556117	1.103191	0.844095	1.103191	1.598052	0.846878	2.055625	0.844095	0.913456	1.569667	0.842647	0.807150	1.537174
KlePn.1_02796_1-1048_Ess	0.866197	0.000000	1.454562	0.189986	0.638649	0.497998	1.801464	0.956695	0.939463	0.939815	0.316389	0.183574	0.366963	1.455986	1.718008	0.507190	0.190225	1.382230	1.456106	1.438494	0.365276	1.944725	0.868949	1.839770	1.463069	0.340591	1.537221	0.317234	0.187399	0.346803	1.463524	1.804165	0.186951	1.799418	0.579636	0.186951	0.423175	0.001593	1.389238	0.497998	0.184808	1.461336	1.464944	1.523288	2.005834	1.810017	0.956772	1.523731	0.432383	0.507190	1.363349	0.319017	0.160820	0.426859	0.628046	1.447271	1.456619	0.866800	0.496723	0.190385	0.497998	0.560739	1.831208	1.451673	1.523288	1.462728	0.426324	0.577929	0.470677	0.459593	1.784849	0.503522	0.865911	0.459105	1.927094	0.350303	0.492856	0.167460	1.461336	1.729266	0.374338	1.523288	0.939463	0.349552	0.939463	1.449695	0.189986	1.842601	0.349552	0.509864	1.389537	0.188562	0.370433	1.458872
SalEn.50744_1-1026_NEs	1.569617	1.454562	0.000000	1.494660	1.752835	1.599152	1.878270	1.476998	1.369275	1.369395	1.491507	1.521487	1.494271	0.013421	1.765798	1.530942	1.495164	0.755554	0.233194	0.240626	1.499356	2.280214	1.565756	1.878339	0.796471	1.569908	0.795604	1.542216	1.516164	1.537410	0.799300	1.871569	1.519773	1.887701	1.641524	1.519773	1.552870	1.457748	0.756126	1.599152	1.530978	0.014735	0.800177	0.797644	1.806196	1.895486	1.471092	0.801837	1.576087	1.530942	0.758121	1.507612	1.477626	1.542258	1.704508	0.239093	0.226782	1.465749	1.607902	1.494660	1.599152	1.595533	1.970597	0.222555	0.797644	0.015394	1.540817	1.645564	1.524043	1.495472	1.967533	1.537724	1.454631	1.495859	2.262306	1.545296	1.603673	1.462913	0.014735	1.754628	1.518466	0.797644	1.369275	1.543352	1.369275	0.223453	1.494660	1.980506	1.541911	1.524549	0.219616	1.495796	1.489369	0.799614
SalEn.3_0468_1-1049_NEs	0.846878	0.189986	1.494660	0.000000	0.631468	0.501791	1.826942	1.033784	0.996969	0.999255	0.334462	0.162332	0.375992	1.504614	1.824626	0.491769	0.009558	1.501324	1.543950	1.502805	0.376459	1.970450	0.847343	1.857466	1.508211	0.348261	1.548238	0.336401	0.164459	0.354294	1.490693	1.829851	0.163709	1.824002	0.608034	0.163709	0.445474	0.189935	1.522925	0.501791	0.163983	1.505938	1.499351	1.539816	2.034975	1.828527	1.032436	1.530816	0.452030	0.491769	1.444275	0.337049	0.138357	0.445074	0.628204	1.498491	1.531951	0.935237	0.497139	0.000317	0.501791	0.579082	1.788730	1.530104	1.539816	1.507348	0.444527	0.608061	0.502172	0.491272	1.813138	0.498212	0.929777	0.490191	1.959268	0.354746	0.500091	0.170238	1.505938	1.821734	0.378392	1.539816	0.996969	0.353994	0.996969	1.535060	0.000000	1.836418	0.353994	0.496997	1.469116	0.006681	0.381236	1.503815
EscCo.2_3190_1-979_NEs	0.964356	0.638649	1.752835	0.631468	0.000000	0.712863	1.961011	1.228523	1.071126	1.071417	0.656369	0.635055	0.670013	1.745811	1.988884	0.691726	0.629828	1.712727	1.680798	1.706238	0.674544	2.017447	0.967380	1.986014	1.574118	0.680604	1.610628	0.674729	0.639771	0.658578	1.539262	1.964429	0.638134	1.950748	0.306444	0.638134	0.719577	0.642736	1.713050	0.712863	0.635682	1.742700	1.576997	1.612435	2.211787	1.970060	1.236603	1.609298	0.725217	0.691726	1.629463	0.658272	0.626875	0.714968	0.017455	1.706119	1.684587	0.979831	0.714650	0.631468	0.712863	0.297810	1.991672	1.677915	1.612435	1.744407	0.714968	0.306130	0.704599	0.735053	1.924197	0.689620	0.986782	0.738447	2.008564	0.660407	0.715604	0.632680	1.742700	1.984037	0.669752	1.612435	1.071126	0.660407	1.071126	1.692810	0.631468	1.947752	0.660407	0.688700	1.696713	0.632290	0.671405	1.576714
SalEn.2_MW25001_1-1037_NEs	0.915245	0.497998	1.599152	0.501791	0.712863	0.000000	1.990343	1.047213	0.961356	0.958772	0.519815	0.525193	0.571723	1.597010	1.886725	0.213860	0.502285	1.572369	1.666616	1.646737	0.570071	2.018825	0.915044	1.980413	1.525951	0.571119	1.627111	0.535774	0.529896	0.556583	1.526020	1.982770	0.524093	1.961626	0.683223	0.524093	0.622247	0.498749	1.574320	0.000000	0.525579	1.594454	1.536569	1.617393	2.014909	1.991534	1.046308	1.615799	0.616501	0.213860	1.525637	0.527671	0.506220	0.621611	0.701498	1.656118	1.655791	0.933583	0.011308	0.502380	0.000000	0.667475	1.974128	1.636632	1.617393	1.595986	0.621611	0.680827	0.200868	0.248723	1.926750	0.211757	0.927068	0.248770	2.001462	0.555346	0.010980	0.494881	1.594454	1.856982	0.575002	1.617393	0.961356	0.554016	0.961356	1.648366	0.501791	1.955227	0.554717	0.212565	1.562202	0.499940	0.579988	1.529517
EscCo.3_0603_1-1047_NEs	1.972762	1.801464	1.878270	1.826942	1.961011	1.990343	0.000000	1.864566	1.980431	1.975868	1.792566	1.825034	1.802948	1.867434	0.233379	1.833513	1.844018	1.936069	1.875856	1.840762	1.811139	2.086399	1.987825	0.022995	1.894816	1.817745	2.023403	1.869523	1.826704	1.984680	1.923513	0.000637	1.835916	0.027941	1.822647	1.835916	1.812562	1.807890	1.941018	1.990343	1.837814	1.871124	1.889498	2.038538	2.009970	0.007684	1.856691	2.044456	1.791314	1.833513	1.943061	1.792484	1.801322	1.776900	1.879802	1.837314	1.940421	1.908776	1.986380	1.826942	1.990343	1.869740	0.306144	1.925016	2.038538	1.870549	1.776900	1.816351	1.902152	1.810454	0.298675	1.869690	1.884333	1.800531	2.064453	1.980144	1.992630	1.940732	1.871124	0.235155	1.854781	2.038538	1.980431	1.980144	1.980431	1.903640	1.826942	0.297229	1.982478	1.836070	2.009630	1.832921	1.816855	1.943247
KlePn.2_11331_1-1030_NEs	1.273762	0.956695	1.476998	1.033784	1.228523	1.047213	1.864566	0.000000	0.961892	0.959265	0.982975	1.002222	1.063627	1.478325	1.776412	1.096424	1.041780	1.495767	1.523479	1.398504	1.060931	1.676642	1.274796	1.891138	1.508777	1.035688	1.570201	0.978601	0.999186	1.078251	1.535291	1.857847	0.997224	1.866970	1.028081	0.997224	1.190616	0.958236	1.496239	1.047213	0.999351	1.487784	1.527641	1.555925	2.043702	1.871301	0.008622	1.551988	1.184585	1.096424	1.469598	0.990200	0.986319	1.182754	1.186681	1.412744	1.507037	0.890486	1.040227	1.034812	1.047213	1.031328	2.101982	1.494071	1.555925	1.489268	1.182754	1.023116	0.999110	1.007995	2.085096	1.088099	0.894414	1.008828	1.697757	1.083982	1.044407	0.955036	1.487784	1.746628	1.061204	1.555925	0.961892	1.082991	0.961892	1.498722	1.033784	2.105876	1.082991	1.100025	1.427901	1.033162	1.067810	1.543165
SalEn.2_MW04211_1-1055_NEs	1.103191	0.939463	1.369275	0.996969	1.071126	0.961356	1.980431	0.961892	0.000000	0.004759	0.924154	1.001296	0.946584	1.376143	1.985908	0.985848	0.998201	1.374727	1.469673	1.381972	0.949267	1.890583	1.104360	1.968960	1.387812	0.940974	1.465374	0.921428	0.998615	0.970086	1.420456	1.973039	0.993309	1.970191	1.013568	0.993309	1.044807	0.941066	1.366688	0.961356	0.997857	1.373160	1.391673	1.451244	1.946965	1.988079	0.963151	1.452761	1.058882	0.985848	1.336944	0.934290	0.986436	1.044172	1.052791	1.385414	1.463270	0.617150	0.966021	0.995784	0.961356	1.011568	1.867512	1.453624	1.451244	1.374489	1.044172	1.012343	0.939331	0.955351	1.820387	0.991474	0.625092	0.955950	1.907819	0.970508	0.959956	0.961024	1.373160	1.984435	0.963701	1.451244	0.000000	0.967649	0.000000	1.453114	0.996969	1.833493	0.966712	0.993300	1.485909	0.993588	0.936837	1.397802
SalEn.10334_1-1055_NEs	1.108338	0.939815	1.369395	0.999255	1.071417	0.958772	1.975868	0.959265	0.004759	0.000000	0.921330	1.002541	0.939598	1.376263	1.975598	0.988577	1.000485	1.369322	1.468286	1.380582	0.942242	1.890583	1.109508	1.968410	1.385477	0.939064	1.465893	0.919534	0.999861	0.972624	1.421160	1.968501	0.994555	1.965693	1.014064	0.994555	1.042831	0.941418	1.361313	0.958772	0.999105	1.373280	1.389341	1.451752	1.956850	1.983514	0.959344	1.453273	1.054608	0.988577	1.335644	0.932345	0.989796	1.039960	1.052069	1.384020	1.461930	0.616155	0.963419	0.998069	0.958772	1.007588	1.878476	1.454011	1.451752	1.374608	1.039960	1.010597	0.937764	0.950529	1.834849	0.994214	0.624086	0.951121	1.907819	0.973047	0.957371	0.961322	1.373280	1.974141	0.959094	1.451752	0.004759	0.970185	0.004759	1.454995	0.999255	1.844389	0.969247	0.996044	1.481090	0.995870	0.929031	1.395462
