SalEn.3_0542_1-210_NEs	0.000000	1.522851	1.832576	1.821618	1.552961	1.877738	1.454042	1.640803	0.000000	1.765269	1.446915	1.232021	1.531546	1.806296	1.794565	1.202710	1.208843	1.507671	1.830067	1.734759	1.580389	1.573096	1.635429	1.589446	1.449348	1.471471	1.529971	1.659923	1.749046	1.761525	1.505041	1.339473	1.546246	1.774406	1.541554	1.515479	1.456297	1.641682	2.000520	1.409632	0.464498	1.756211	1.449348	1.529971	1.215186	0.011188	1.765269	1.652521	1.877738	1.693002	1.471471	1.546273	1.571923	1.806374	1.626231	1.679094	0.461679	1.806296	1.456297	1.877738	1.806296	0.000000	1.580826	1.686396	1.982853	1.765269	1.564835	1.472336	1.858354	1.618925	0.000000	0.422979	0.458848	1.982853	1.449348	1.571923	1.215186	1.618925	1.761911	1.883978	1.823394	1.453388	1.961330	1.531546	1.358232	1.531546
KlePn.2_29951_1-218_NEs	1.522851	0.000000	1.469760	1.623397	0.181080	1.931305	1.217746	1.272164	1.522851	1.503149	1.224318	1.612734	1.636161	1.485900	1.583696	1.528732	1.512109	0.188860	1.603400	1.490079	1.145845	1.686795	1.620382	1.144127	0.167605	1.190871	0.182808	1.523172	1.635253	1.474359	2.027840	1.664504	1.662202	1.527338	1.210537	0.003064	0.173490	1.195714	1.653745	0.171052	1.428418	1.528342	0.167605	0.182808	1.504323	1.529764	1.503149	1.515269	1.931305	1.489629	1.190871	1.653419	1.120809	1.944996	1.638507	1.245949	1.420282	1.485900	0.169690	1.931305	1.485900	1.532019	1.645502	1.702664	1.592849	1.513390	1.130007	1.205949	1.922060	1.629946	1.522851	1.515276	1.426979	1.592849	0.167605	1.120809	1.504323	1.629946	1.482371	1.527283	1.477985	1.668954	1.620440	1.636161	1.653368	1.636161
SalEn.50618_1-215_NEs	1.832576	1.469760	0.000000	1.011652	1.526774	1.845703	1.346754	1.442971	1.832576	0.960426	1.370687	1.560813	1.834161	0.004662	0.984761	1.641379	1.657473	1.543234	1.011621	0.258691	1.343409	1.590999	1.886974	1.350203	1.396265	1.425069	1.518221	1.872766	0.201574	0.265541	1.797993	1.595148	1.843349	0.970453	1.445621	1.469760	1.382513	1.423729	0.984562	1.426312	1.439406	0.960470	1.396265	1.518221	1.640380	1.787407	0.960426	1.882628	1.845703	0.267399	1.425069	1.843386	1.367002	1.894372	1.920056	1.326902	1.443950	0.004662	1.389786	1.845703	0.004662	1.820756	1.751189	1.960134	0.979411	0.960764	1.369843	1.428025	1.864020	1.865044	1.832576	1.745996	1.457605	0.979411	1.396265	1.367002	1.640380	1.865044	0.265546	0.889445	0.006221	1.940248	0.995269	1.834161	1.569305	1.834161
KlePn.1_04451_1-217_NEs	1.821618	1.623397	1.011652	0.000000	1.621697	1.476049	1.364020	1.349813	1.821618	0.235040	1.380042	1.846786	1.826051	1.006438	0.185046	1.776486	1.726124	1.639173	0.006199	0.905212	1.374625	2.161707	1.763861	1.373921	1.551619	1.400987	1.603528	1.636158	0.935068	0.897941	1.904557	1.528156	1.809260	0.241343	1.428502	1.632321	1.551244	1.529307	0.192751	1.605423	2.003429	0.237149	1.551619	1.603528	1.734756	1.829719	0.235040	1.601150	1.476049	0.929252	1.400987	1.809293	1.366549	1.491689	1.761597	1.289982	2.044368	1.006438	1.543227	1.476049	1.006438	1.791307	1.741901	1.693083	0.181813	0.233737	1.390910	1.426224	1.483969	1.753798	1.821618	2.090256	2.044334	0.181813	1.551619	1.366549	1.734756	1.753798	0.898022	0.193054	1.001385	1.731718	0.191010	1.826051	1.552819	1.826051
EscCo.3_01910_1-218_NEs	1.552961	0.181080	1.526774	1.621697	0.000000	1.804860	1.249259	1.178881	1.552961	1.603015	1.242428	1.523709	1.654850	1.526533	1.596115	1.386668	1.380771	0.017077	1.619390	1.520627	1.134975	1.603872	1.771715	1.145967	0.157372	1.192189	0.006144	1.548103	1.752484	1.505083	1.792741	1.495943	1.663389	1.636150	1.248754	0.181084	0.153792	1.265752	1.648540	0.158905	1.539689	1.611775	0.157372	0.006144	1.373627	1.576307	1.603015	1.540038	1.804860	1.474673	1.192189	1.672140	1.141281	1.837122	1.747964	1.201279	1.516512	1.526533	0.157552	1.804860	1.526533	1.562592	1.741047	1.720404	1.597871	1.613929	1.150420	1.237000	1.814624	1.783714	1.552961	1.444286	1.523480	1.597871	0.157372	1.141281	1.373627	1.783714	1.512887	1.584010	1.518560	1.564086	1.624747	1.654850	1.503612	1.654850
SalEn.2_MW13961_1-212_NEs	1.877738	1.931305	1.845703	1.476049	1.804860	0.000000	1.593569	1.808341	1.877738	1.430064	1.593811	1.661947	1.885987	1.854399	1.544850	1.789122	1.781856	1.704678	1.481480	1.662756	1.843021	1.227739	1.659667	1.838193	1.792636	1.801892	1.791182	1.812841	1.922410	1.644269	1.696027	1.835848	1.876456	1.437362	1.859542	1.922060	1.780847	1.691825	1.524212	1.927082	1.692660	1.422575	1.792636	1.791182	1.781856	1.867434	1.430064	1.848477	0.000000	1.700274	1.801892	1.895493	1.786910	0.012671	1.667444	1.692665	1.682718	1.854399	1.780847	0.000000	1.854399	1.878078	1.879259	1.748264	1.505482	1.432402	1.777241	1.775674	0.004726	1.641005	1.877738	1.903007	1.683086	1.505482	1.792636	1.786910	1.781856	1.641005	1.644622	1.507925	1.828176	1.813520	1.574635	1.885987	1.821519	1.885987
KlePn.2_47161_1-197_NEs	1.454042	1.217746	1.346754	1.364020	1.249259	1.593569	0.000000	0.151065	1.454042	1.381526	0.006797	1.588643	1.418054	1.346562	1.455599	1.758309	1.734081	1.249406	1.372107	1.206687	0.180868	1.900094	1.375523	0.189721	1.131029	0.184662	1.250798	1.353261	1.278093	1.211576	1.970720	1.730340	1.404273	1.381700	0.190576	1.217746	1.126764	0.204218	1.475271	1.236922	1.816208	1.365426	1.131029	1.250798	1.734081	1.447004	1.381526	1.339224	1.593569	1.230577	0.184662	1.425148	0.174465	1.566802	1.362395	0.815581	1.816530	1.346562	1.126874	1.593569	1.346562	1.454042	1.337171	1.428544	1.441773	1.381526	0.175574	0.185727	1.593569	1.389144	1.454042	1.409558	1.816208	1.441773	1.131029	0.174465	1.734081	1.389144	1.218499	1.248198	1.338757	2.073242	1.483280	1.418054	1.718150	1.418054
CitRo.1_40621_1-197_NEs	1.640803	1.272164	1.442971	1.349813	1.178881	1.808341	0.151065	0.000000	1.640803	1.403505	0.155220	1.653491	1.375499	1.442742	1.383878	1.905591	1.885177	1.192207	1.357876	1.386090	0.164771	1.845149	1.436589	0.167078	1.163051	0.161597	1.190125	1.364886	1.364293	1.392906	1.956465	1.700698	1.361601	1.403691	0.166964	1.272164	1.152302	0.176697	1.374835	1.213614	1.711307	1.386774	1.163051	1.190125	1.885177	1.631567	1.403505	1.331231	1.808341	1.384437	0.161597	1.382648	0.166864	1.777357	1.429649	0.858913	1.694435	1.442742	1.158682	1.808341	1.442742	1.640803	1.368923	1.496191	1.381642	1.403505	0.167996	0.154049	1.799005	1.443888	1.640803	1.404131	1.711307	1.381642	1.163051	0.166864	1.885177	1.443888	1.400930	1.223785	1.434386	2.112404	1.411833	1.375499	1.698123	1.375499
SalEn.4_06171_1-210_NEs	0.000000	1.522851	1.832576	1.821618	1.552961	1.877738	1.454042	1.640803	0.000000	1.765269	1.446915	1.232021	1.531546	1.806296	1.794565	1.202710	1.208843	1.507671	1.830067	1.734759	1.580389	1.573096	1.635429	1.589446	1.449348	1.471471	1.529971	1.659923	1.749046	1.761525	1.505041	1.339473	1.546246	1.774406	1.541554	1.515479	1.456297	1.641682	2.000520	1.409632	0.464498	1.756211	1.449348	1.529971	1.215186	0.011188	1.765269	1.652521	1.877738	1.693002	1.471471	1.546273	1.571923	1.806374	1.626231	1.679094	0.461679	1.806296	1.456297	1.877738	1.806296	0.000000	1.580826	1.686396	1.982853	1.765269	1.564835	1.472336	1.858354	1.618925	0.000000	0.422979	0.458848	1.982853	1.449348	1.571923	1.215186	1.618925	1.761911	1.883978	1.823394	1.453388	1.961330	1.531546	1.358232	1.531546
SalEn.3_1695_1-216_NEs	1.765269	1.503149	0.960426	0.235040	1.603015	1.430064	1.381526	1.403505	1.765269	0.000000	1.405450	1.792932	1.769348	0.965366	0.218815	1.721610	1.666561	1.593169	0.241354	0.899627	1.388605	1.953259	1.907046	1.371954	1.560128	1.417489	1.593423	1.821842	0.871728	0.892308	1.982238	1.657195	1.752209	0.010874	1.487412	1.511531	1.551557	1.546677	0.215976	1.493937	1.864792	0.004645	1.560128	1.593423	1.683446	1.731960	0.000000	1.812533	1.430064	0.928757	1.417489	1.768953	1.364722	1.444887	1.920030	1.567141	1.840266	0.965366	1.543474	1.430064	0.965366	1.765269	1.785539	1.833454	0.212165	0.000000	1.389222	1.484928	1.437742	1.894743	1.765269	1.879010	1.856345	0.212165	1.560128	1.364722	1.683446	1.894743	0.892389	0.183125	0.965366	1.738248	0.216229	1.769348	1.675147	1.769348
