SalEn.2_MW22881_1-547_NEs	0.000000	2.034278	2.240412	1.905829	2.554651	2.272912	2.450235	0.241981	2.124763	0.009806	2.473870	2.068266	2.132243	1.821843	1.843792	2.468617	2.121217	1.855437	2.180863	2.402587	1.863244	1.691387	2.053737	2.857734	2.246742	2.126303	2.215363	2.448128	2.554651	1.978998	2.125451	2.317720	0.301383	2.137854	2.225524	0.239136	2.068266	0.208558	2.728787	2.441461	2.095949	1.824565	2.255962	2.270797	2.125451	2.188498	2.374645	2.215363	0.010417	2.318635	2.052525	2.508814	2.141013	2.041425	0.257465	2.083817	1.889073	2.300553	2.699281	1.678295	0.000000	0.000000	2.243761	2.272912	2.289354	1.808276	1.692720	2.215363	1.829474	2.355487	2.083817	2.119172	2.430602	2.136329	2.329591	2.138172	2.036114	2.437115	2.703212	2.309556	2.073537	2.270407	1.904101	2.178627	1.969073	2.300553	1.821124	2.554651	2.425676	2.122507	2.052654	2.554651	2.072957	0.241981	2.307988	2.990710	0.238414	2.977323	0.302507	2.781732	1.824565	2.515506	2.084325	2.272912
EntCo.1_17690_1-582_Ess	2.034278	0.000000	1.888855	1.865355	2.351143	1.610428	2.389660	2.079425	1.855706	2.038167	1.566772	0.196553	0.205121	1.259810	1.152080	1.638567	0.204250	1.199853	1.624091	1.916618	1.192545	1.229615	1.872011	2.229780	1.639260	0.202411	1.875670	1.635573	2.351143	0.195622	0.204374	1.502861	1.892327	1.679051	1.887564	2.084560	0.195802	2.087155	1.954794	1.552438	1.779479	1.258729	1.618291	1.723589	0.204374	1.565608	1.519292	1.875670	2.035771	1.919616	0.196658	2.303374	0.195689	1.884259	1.916742	1.774334	1.194848	1.920206	2.135689	1.191819	2.034278	2.034278	2.073460	1.610428	1.707184	1.269849	1.187152	1.875670	1.260831	1.509434	1.774334	1.666041	1.894262	0.203487	1.922179	1.861864	1.852738	1.635573	1.920420	1.925945	1.765791	1.759764	1.863293	1.864149	0.197845	1.920206	1.192798	2.338584	1.503421	1.850606	1.789299	2.351143	1.881336	2.079425	1.806776	2.384841	2.095942	1.954582	1.892609	1.985630	1.258729	1.429059	1.858567	1.610428
SalEn.51977_1-588_NEs	2.240412	1.888855	0.000000	0.361154	2.248213	2.045747	2.515116	2.321215	2.046933	2.245468	1.916296	1.899455	1.765935	1.629594	1.650913	2.114929	1.778256	1.675671	1.867850	2.047994	1.692783	1.675668	0.273809	2.871971	2.019730	1.959398	0.013738	2.103410	2.248213	1.954407	1.769624	1.966665	2.186491	1.929874	0.010286	2.356538	1.899455	2.396785	3.204383	1.904855	2.062818	1.625516	2.058335	1.796455	1.769624	2.310048	1.950692	0.013738	2.253716	2.277336	1.921723	2.221783	1.840290	0.274238	2.271859	2.062818	1.686116	2.299840	2.162391	1.582390	2.240412	2.240412	0.329600	2.045747	1.838221	1.646459	1.583094	0.013738	1.625516	1.923442	2.062818	1.927172	2.626398	1.769177	2.316509	1.996049	0.256038	2.101631	2.261711	2.308086	2.085657	1.851102	0.359113	2.002445	1.950439	2.299840	1.691411	2.268743	1.934048	1.991120	2.096028	2.248213	0.275494	2.321215	2.087354	2.356240	2.295883	2.453532	2.181949	3.349424	1.625516	1.953679	0.273113	2.045747
KlePn.2_15351_1-588_NEs	1.905829	1.865355	0.361154	0.000000	2.421081	1.814329	2.241798	2.076844	1.936014	1.897650	1.766921	1.907544	1.915561	1.882670	1.641024	2.436745	1.921714	1.616938	1.835258	1.918510	1.628504	1.680981	0.361729	2.717826	1.820169	1.896753	0.361985	2.393540	2.421081	1.953952	1.915561	1.744124	1.969427	1.861631	0.359298	2.030360	1.907544	1.995973	2.782253	1.760329	1.947805	1.881528	1.847430	1.745623	1.915561	2.170420	1.764160	0.361985	1.893797	2.301351	1.922353	2.417824	1.964373	0.357568	2.071547	1.947805	1.623466	2.314626	1.898608	1.623576	1.905829	1.905829	0.327987	1.814329	1.785001	1.928181	1.632451	0.361985	1.881528	1.745878	1.947805	1.842360	2.458512	1.931627	2.315464	1.914487	0.323607	2.393055	2.273624	2.303252	1.979034	1.803444	0.003438	1.924012	1.945572	2.314626	1.654828	2.443110	1.777731	1.910321	1.941648	2.421081	0.360979	2.076844	1.898366	2.120412	2.054932	2.368695	1.964826	2.844008	1.881528	1.799283	0.364057	1.814329
SalEn.3_4198_2-688_NEs	2.554651	2.351143	2.248213	2.421081	0.000000	2.522150	1.572660	2.368004	2.481016	2.575377	2.778284	2.301387	2.292799	2.459282	2.561346	3.110165	2.306702	2.380132	2.429341	2.471808	2.386582	2.673746	2.181201	2.451578	2.561843	2.325356	2.243518	3.118469	0.001418	2.356367	2.292799	2.627209	2.414774	2.406683	2.260904	2.391604	2.296741	2.515937	3.097169	2.781839	2.446141	2.470346	2.496302	2.297748	2.292799	2.597083	2.649418	2.243518	2.555283	2.292550	2.304668	0.010941	2.274418	2.150820	2.416829	2.446141	2.419496	2.249711	2.359003	2.340222	2.554651	2.554651	2.202673	2.522150	2.296864	2.421863	2.345459	2.243518	2.485276	2.623238	2.446141	2.425574	2.560593	2.289623	2.274532	2.533853	2.121411	3.080579	2.560880	2.249711	2.435899	2.317823	2.406998	2.501191	2.356367	2.249711	2.409461	0.000000	2.558333	2.500950	2.466350	0.000000	2.177318	2.368004	2.295909	2.415033	2.380543	2.587517	2.437644	3.069777	2.470346	2.700446	2.198108	2.522150
SalEn.4_05311_1-590_NEs	2.272912	1.610428	2.045747	1.814329	2.522150	0.000000	2.221840	2.335165	1.615868	2.297819	0.300951	1.714136	1.683550	1.757304	1.667680	1.494509	1.684226	1.665458	1.588980	1.940067	1.644905	1.786722	2.039675	2.470103	0.010860	1.736345	2.061168	1.515547	2.518546	1.591161	1.679658	0.268062	2.126915	1.609683	2.053236	2.284688	1.714136	2.403065	2.294270	0.299847	1.657692	1.760138	0.018386	1.582166	1.679658	2.032104	0.260670	2.061168	2.265008	2.046651	1.728022	2.505635	1.595715	2.034501	2.134647	1.653550	1.667494	2.083266	2.186871	1.625681	2.272912	2.272912	1.944205	0.000000	1.601116	1.775005	1.625402	2.061168	1.760138	0.264317	1.653550	1.600330	1.955611	1.652868	2.056881	1.634717	1.935959	1.518086	2.610876	2.083266	1.653550	1.616877	1.797738	1.651057	1.590788	2.083266	1.650769	2.506626	0.268107	1.647475	1.661236	2.522150	2.056344	2.335165	1.894264	2.787621	2.299143	2.177145	2.139371	2.332478	1.760138	0.230721	2.063375	0.000000
EntCo.1_03160_1-698_NEs	2.450235	2.389660	2.515116	2.241798	1.572660	2.221840	0.000000	2.541707	2.591611	2.468522	2.351944	2.169785	2.245910	2.295053	2.080441	3.116275	2.262478	2.342932	2.473670	2.068760	2.313338	2.347867	2.442985	2.143272	2.221331	2.183027	2.552229	3.051373	1.569731	2.429528	2.245910	2.250029	2.170588	2.379898	2.557391	2.540344	2.165023	2.407857	1.790147	2.395496	2.435715	2.305877	2.223885	2.675664	2.245910	2.002744	2.252959	2.552229	2.455626	2.109590	2.181429	1.584465	2.232348	2.479691	2.316034	2.435715	2.331008	2.120798	2.231596	2.133391	2.450235	2.450235	2.439626	2.221840	2.645336	2.187150	2.129822	2.552229	2.315768	2.258809	2.435715	2.397043	2.156984	2.243748	2.109930	2.644010	2.391836	3.047511	2.259692	2.127964	2.418073	2.848434	2.251591	2.562594	2.425585	2.120798	2.406818	1.572660	2.233555	2.593592	2.432411	1.572660	2.470567	2.541707	1.992194	2.137850	2.618778	1.771246	2.161400	1.773354	2.305877	2.534792	2.470205	2.221840
EscCo.42211_1-547	0.241981	2.079425	2.321215	2.076844	2.368004	2.335165	2.541707	0.000000	2.267302	0.237916	2.369629	1.974313	2.109724	1.787277	1.810364	2.450728	2.111379	1.767157	2.256282	2.325885	1.769704	1.721912	2.126048	2.653655	2.322262	2.017209	2.301726	2.438347	2.364310	1.913337	2.115550	2.295473	0.316720	2.193497	2.293715	0.019755	1.974313	0.202566	2.971655	2.338272	2.224162	1.792956	2.305841	2.265611	2.115550	2.192736	2.372750	2.301726	0.242945	2.622140	1.952126	2.300532	2.027253	2.127277	0.260644	2.221250	1.788470	2.596417	2.933081	1.654720	0.241981	0.241981	2.281011	2.335165	2.283898	1.773817	1.668947	2.301726	1.788247	2.348694	2.221250	2.225256	2.466118	2.126976	2.648316	2.298943	2.186371	2.407173	2.783907	2.608933	2.235512	2.256313	2.088073	2.277959	1.914479	2.596417	1.766783	2.368004	2.366849	2.255372	2.197554	2.368004	2.154330	0.000000	2.220360	2.757248	0.026605	3.285467	0.317499	3.082494	1.792956	2.431331	2.157742	2.335165
EscCo.40886_1-573	2.124763	1.855706	2.046933	1.936014	2.481016	1.615868	2.591611	2.267302	0.000000	2.131196	1.684165	1.857260	1.710865	1.970314	1.769599	1.459860	1.719053	1.779113	0.285133	1.987226	1.806461	1.750871	2.105330	2.125275	1.629143	1.859401	2.033384	1.463214	2.477185	1.855952	1.710865	1.536293	2.241129	0.353237	2.034561	2.237427	1.852708	2.178120	2.639804	1.691338	0.308367	1.965231	1.642122	1.489795	1.710865	1.804179	1.542474	2.033384	2.136067	2.129772	1.871540	2.527517	1.783117	2.065972	2.304246	0.308367	1.804610	2.136432	2.101299	1.791068	2.124763	2.124763	1.963299	1.615868	1.510230	1.900179	1.811429	2.033384	1.965231	1.539180	0.308367	0.357261	2.016989	1.708773	2.122238	0.014106	2.049697	1.456604	2.334805	2.125730	0.309880	1.514013	1.934434	0.013502	1.851775	2.136432	1.792510	2.477132	1.527932	0.025428	0.312164	2.481016	2.109747	2.267302	2.179079	2.169859	2.254400	2.152579	2.247339	2.656777	1.965231	1.669995	2.099836	1.615868
SalEn.12246_1-547_NEs	0.009806	2.038167	2.245468	1.897650	2.575377	2.297819	2.468522	0.237916	2.131196	0.000000	2.502203	2.077209	2.129056	1.818895	1.830286	2.475926	2.118048	1.862535	2.167605	2.415576	1.863010	1.672425	2.028488	2.883484	2.271296	2.135171	2.211591	2.455009	2.575377	1.962904	2.122264	2.347621	0.301797	2.130425	2.221774	0.235087	2.077209	0.208022	2.748727	2.464365	2.084304	1.821620	2.280803	2.250097	2.122264	2.185300	2.405924	2.211591	0.012898	2.313795	2.061363	2.524993	2.132851	2.008360	0.256027	2.072253	1.896095	2.295488	2.724183	1.681458	0.009806	0.009806	2.231077	2.297819	2.268503	1.805315	1.696021	2.211591	1.826519	2.386406	2.072253	2.125956	2.445144	2.133138	2.333017	2.144741	2.040435	2.443768	2.730504	2.304641	2.062002	2.249702	1.895865	2.185619	1.952970	2.295488	1.828144	2.575377	2.468468	2.128922	2.041265	2.575377	2.047477	0.237916	2.328168	3.000198	0.234366	2.962157	0.302923	2.802589	1.821620	2.553286	2.058632	2.297819
