SalEn.2_MW04401_1-483_NEs	0.000000	0.186827	0.161708	0.025248	0.026720	0.196408	0.000000	0.186827	0.191572	0.000000
EscCo.40334_1-483	0.186827	0.000000	0.177403	0.186703	0.193985	0.025994	0.186827	0.000000	0.013243	0.186827
CitRo.1_03961_1-483_NEs	0.161708	0.177403	0.000000	0.166934	0.164415	0.177508	0.161708	0.177403	0.179961	0.161708
SalEn.52494_1-483_NEs	0.025248	0.186703	0.166934	0.000000	0.023123	0.194503	0.025248	0.186703	0.191443	0.025248
SalEn.10353_1-483_NEs	0.026720	0.193985	0.164415	0.023123	0.000000	0.202537	0.026720	0.193985	0.197687	0.026720
EscCo.3_03630_1-483_NEs	0.196408	0.025994	0.177508	0.194503	0.202537	0.000000	0.196408	0.025994	0.027459	0.196408
SalEn.4_04401_1-483_NEs	0.000000	0.186827	0.161708	0.025248	0.026720	0.196408	0.000000	0.186827	0.191572	0.000000
EscCo.2_0390_1-483_NEs	0.186827	0.000000	0.177403	0.186703	0.193985	0.025994	0.186827	0.000000	0.013243	0.186827
EscCo.1_00374_1-483_NEs	0.191572	0.013243	0.179961	0.191443	0.197687	0.027459	0.191572	0.013243	0.000000	0.191572
SalEn.3_0365_1-483_NEs	0.000000	0.186827	0.161708	0.025248	0.026720	0.196408	0.000000	0.186827	0.191572	0.000000
