EscCo.2_49700_1-530_NEs	0.000000	0.991607	0.147396	0.141013	0.148834	1.064970	1.099717	0.148775	1.861468	0.147260	2.023774	1.548320	1.865863	2.024906	0.024806	0.010081	2.020080	1.105615	1.923303	0.146518	1.079425	1.049234	1.121142	1.562421	1.099717	0.147968	0.127715	1.874270	1.713748	1.056783	1.137697	1.055368	1.726578	1.560749	1.121142	1.121771	1.086176	1.051823	0.146518	1.138712	1.029922	1.100122	1.534193	1.051585	1.064970	2.023774	0.016456	2.023774	1.055368	1.031417	1.121142	1.764431	1.052711	1.099717	0.010081	1.894689	1.064970	2.002665
CitRo.1_44661_1-520_NEs	0.991607	0.000000	1.042986	0.996007	0.968098	0.157491	0.168206	1.043231	2.117657	1.047577	2.430926	1.222916	2.117657	2.378497	0.986102	0.993449	2.405291	1.236682	1.816134	1.047577	1.191605	1.230400	1.261123	1.519683	0.168206	0.970137	0.981662	2.146195	1.951944	0.158566	0.179003	1.224792	1.956304	1.524851	1.261123	1.248659	1.176823	1.234385	1.047577	0.181556	1.174687	0.165767	1.212972	1.209718	0.157491	2.430926	0.983277	2.430926	1.224792	0.159696	1.261123	1.660586	0.156152	0.168229	0.993449	2.165519	0.157491	1.897798
SalEn.10783_1-530_NEs	0.147396	1.042986	0.000000	0.158532	0.161815	1.076879	1.103589	0.009440	1.945955	0.005026	2.019538	1.596571	1.950496	2.016220	0.151171	0.148297	2.010183	1.102356	1.913981	0.004397	1.046338	1.069724	1.115037	1.582864	1.103589	0.160904	0.139044	1.949431	1.729072	1.073388	1.172357	1.075858	1.758001	1.606846	1.115037	1.115683	1.039529	1.082593	0.004397	1.178552	1.034463	1.112147	1.589821	1.081749	1.076879	2.019538	0.153631	2.019538	1.075858	1.049236	1.115037	1.797591	1.064431	1.106840	0.148297	1.942482	1.076879	2.128599
EntCo.1_18960_1-522_NEs	0.141013	0.996007	0.158532	0.000000	0.105736	1.024840	1.063149	0.160737	1.878923	0.158402	1.928728	1.549356	1.883310	1.920218	0.146248	0.139505	1.903720	1.051607	1.927868	0.157635	1.014814	1.006645	1.059192	1.565773	1.063149	0.103468	0.131658	1.891838	1.666994	1.025063	1.070144	1.013703	1.661603	1.564905	1.059192	1.066091	1.012901	1.018457	0.157635	1.071245	0.995547	1.064414	1.530961	1.009587	1.024840	1.928728	0.145664	1.928728	1.013703	1.014523	1.059192	1.843953	1.013998	1.058702	0.139505	1.905590	1.024840	2.037411
KlePn.2_14161_1-530_NEs	0.148834	0.968098	0.161815	0.105736	0.000000	1.000516	1.048017	0.165544	1.897825	0.163357	2.044776	1.513132	1.902191	2.039812	0.154134	0.144189	2.023892	1.088651	1.965104	0.162596	1.030381	1.037541	1.093190	1.542174	1.048017	0.003792	0.127022	1.925292	1.716917	0.994211	1.058027	1.046204	1.705499	1.532802	1.093190	1.103555	1.028434	1.038202	0.162596	1.059113	0.985496	1.062662	1.491461	1.041721	1.000516	2.044776	0.150401	2.044776	1.046204	0.991819	1.093190	1.840535	0.983594	1.043773	0.144189	1.933665	1.000516	2.028216
SalEn.4_34511_1-520_BeL	1.064970	0.157491	1.076879	1.024840	1.000516	0.000000	0.176915	1.077447	2.125683	1.081545	2.304709	1.203341	2.130142	2.267288	1.058847	1.064107	2.297891	1.319571	1.913454	1.081545	1.227463	1.337599	1.333070	1.542373	0.176915	0.996024	1.022526	2.175604	1.862880	0.017577	0.181508	1.331253	1.861218	1.535697	1.333070	1.335229	1.218407	1.336076	1.081545	0.183238	1.266166	0.175206	1.191984	1.316063	0.000000	2.304709	1.053682	2.304709	1.331253	0.189531	1.333070	1.672521	0.008411	0.178544	1.064107	2.179339	0.000000	1.932548
EscCo.53352_1-520	1.099717	0.168206	1.103589	1.063149	1.048017	0.176915	0.000000	1.096659	2.080925	1.108301	2.322335	1.342212	2.085355	2.275009	1.086630	1.096606	2.309281	1.271268	1.771244	1.108301	1.217968	1.292173	1.259061	1.636620	0.000000	1.047645	1.071067	2.105756	1.948619	0.180490	0.188621	1.286360	1.962653	1.632971	1.259061	1.275166	1.211807	1.278203	1.108301	0.189549	1.275783	0.020099	1.327720	1.274354	0.176915	2.322335	1.088142	2.322335	1.286360	0.200777	1.259061	1.591674	0.178811	0.003207	1.096606	2.092988	0.176915	1.982885
SalEn.52049_1-530_NEs	0.148775	1.043231	0.009440	0.160737	0.165544	1.077447	1.096659	0.000000	1.921359	0.009440	2.016220	1.583228	1.925896	2.001942	0.154066	0.150442	2.006971	1.117313	1.900834	0.008808	1.051546	1.077180	1.127738	1.570625	1.096659	0.164627	0.140417	1.930507	1.712621	1.076155	1.170023	1.083334	1.741334	1.594340	1.127738	1.128344	1.044722	1.080178	0.008808	1.176202	1.044379	1.105136	1.576691	1.084249	1.077447	2.016220	0.155784	2.016220	1.083334	1.049530	1.127738	1.811592	1.065019	1.099867	0.150442	1.917891	1.077447	2.133631
EscCo.3_2317_1-517_NEs	1.861468	2.117657	1.945955	1.878923	1.897825	2.125683	2.080925	1.921359	0.000000	1.914587	0.299796	2.189221	0.000640	0.300773	1.871767	1.848388	0.298700	1.747069	1.616111	1.914587	1.875311	1.820951	1.764853	2.345921	2.080925	1.879423	1.956621	0.006425	0.381353	2.130089	2.059933	1.810526	0.382757	2.357831	1.764853	1.739378	1.870021	1.783494	1.914587	2.049504	1.795626	2.118768	2.175617	1.837129	2.125683	0.299796	1.873191	0.299796	1.810526	2.227823	1.764853	2.701970	2.126368	2.071805	1.848388	0.028743	2.125683	0.316658
SalEn.3_0813_1-530_NEs	0.147260	1.047577	0.005026	0.158402	0.163357	1.081545	1.108301	0.009440	1.914587	0.000000	1.984856	1.579360	1.919097	1.981877	0.151031	0.148160	1.975887	1.099269	1.890151	0.000626	1.041764	1.070007	1.109532	1.579091	1.108301	0.162443	0.139780	1.917787	1.702064	1.078044	1.163841	1.076143	1.730580	1.603019	1.109532	1.110193	1.034981	1.077965	0.000626	1.170003	1.036947	1.116901	1.572904	1.082036	1.081545	1.984856	0.153488	1.984856	1.076143	1.044130	1.109532	1.818900	1.069068	1.111577	0.148160	1.911139	1.081545	2.107016
SalEn.3_2196_1-516_NEs	2.023774	2.430926	2.019538	1.928728	2.044776	2.304709	2.322335	2.016220	0.299796	1.984856	0.000000	2.157616	0.300727	0.008459	2.035808	2.039939	0.005189	2.098077	1.547238	1.984856	2.070982	2.102473	2.074931	2.447350	2.322335	2.021868	2.008530	0.297479	0.402250	2.327696	2.272238	2.089473	0.397382	2.436723	2.074931	2.085797	2.070156	2.024749	1.984856	2.272238	1.949696	2.354744	2.149251	2.101240	2.304709	0.000000	2.057709	0.000000	2.089473	2.427614	2.074931	2.331893	2.310925	2.328563	2.039939	0.302036	2.304709	0.306695
KlePn.2_24301_4-503_NEs	1.548320	1.222916	1.596571	1.549356	1.513132	1.203341	1.342212	1.583228	2.189221	1.579360	2.157616	0.000000	2.194077	2.162691	1.522348	1.540156	2.157754	1.499958	2.195239	1.579360	1.341922	1.488627	1.511014	1.444218	1.342212	1.517713	1.545664	2.177547	1.945037	1.207644	1.209793	1.511266	1.911150	1.452121	1.511014	1.491999	1.342711	1.506646	1.579360	1.209330	1.384701	1.326191	0.013643	1.499817	1.203341	2.157616	1.555591	2.157616	1.511266	1.234834	1.511014	1.803068	1.207197	1.339152	1.540156	2.181673	1.203341	2.133555
EscCo.52180_1-517	1.865863	2.117657	1.950496	1.883310	1.902191	2.130142	2.085355	1.925896	0.000640	1.919097	0.300727	2.194077	0.000000	0.301704	1.876089	1.852737	0.299629	1.747069	1.619775	1.919097	1.875311	1.820951	1.764853	2.350660	2.085355	1.883749	1.961142	0.005781	0.382382	2.134534	2.059933	1.810526	0.383785	2.362563	1.764853	1.739378	1.870021	1.783494	1.919097	2.049504	1.795626	2.123234	2.180406	1.837129	2.130142	0.300727	1.877541	0.300727	1.810526	2.227823	1.764853	2.701970	2.130826	2.076256	1.852737	0.028078	2.130142	0.316658
SalEn.12212_1-516_NEs	2.024906	2.378497	2.016220	1.920218	2.039812	2.267288	2.275009	2.001942	0.300773	1.981877	0.008459	2.162691	0.301704	0.000000	2.036803	2.040911	0.008455	2.055091	1.537568	1.981877	2.044061	2.087094	2.032942	2.437057	2.275009	2.017174	2.009782	0.298452	0.400123	2.289969	2.225388	2.074010	0.395267	2.426254	2.032942	2.043321	2.043249	1.997582	1.981877	2.225388	1.934180	2.306693	2.154239	2.073733	2.267288	0.008459	2.058510	0.008459	2.074010	2.379644	2.032942	2.286137	2.273411	2.281190	2.040911	0.302086	2.267288	0.305799
EscCo.4_03174_1-530_NEs	0.024806	0.986102	0.151171	0.146248	0.154134	1.058847	1.086630	0.154066	1.871767	0.151031	2.035808	1.522348	1.876089	2.036803	0.000000	0.019649	2.032084	1.085823	1.836131	0.150286	1.064734	1.035385	1.101058	1.570558	1.086630	0.153260	0.135862	1.883303	1.697839	1.057921	1.117099	1.041424	1.710490	1.568902	1.101058	1.106748	1.071352	1.042755	0.150286	1.115517	1.011482	1.084896	1.516821	1.037702	1.058847	2.035808	0.020950	2.035808	1.041424	1.011757	1.101058	1.760958	1.046649	1.091417	0.019649	1.908803	1.058847	2.047655
EscCo.50820_1-530	0.010081	0.993449	0.148297	0.139505	0.144189	1.064107	1.096606	0.150442	1.848388	0.148160	2.039939	1.540156	1.852737	2.040911	0.019649	0.000000	2.036112	1.111441	1.895984	0.147416	1.074449	1.035059	1.127092	1.558970	1.096606	0.143331	0.124681	1.855358	1.716433	1.053425	1.130775	1.041123	1.729431	1.557291	1.127092	1.127706	1.081173	1.039863	0.147416	1.131791	1.027747	1.097006	1.534307	1.039643	1.064107	2.039939	0.015167	2.039939	1.041123	1.028991	1.127092	1.760958	1.051897	1.096606	0.000000	1.881263	1.064107	2.018547
SalEn.50636_1-516_NEs	2.020080	2.405291	2.010183	1.903720	2.023892	2.297891	2.309281	2.006971	0.298700	1.975887	0.005189	2.157754	0.299629	0.008455	2.032084	2.036112	0.000000	2.113509	1.523819	1.975887	2.064410	2.100945	2.090184	2.452547	2.309281	2.001415	2.009669	0.296388	0.399863	2.320684	2.259442	2.087942	0.395011	2.442008	2.090184	2.089798	2.063588	2.035020	1.975887	2.259442	1.931652	2.341406	2.149387	2.111618	2.297891	0.005189	2.053704	0.005189	2.087942	2.423975	2.090184	2.336659	2.304052	2.315481	2.036112	0.299028	2.297891	0.305574
SalEn.10927_3-530_NEs	1.105615	1.236682	1.102356	1.051607	1.088651	1.319571	1.271268	1.117313	1.747069	1.099269	2.098077	1.499958	1.747069	2.055091	1.085823	1.111441	2.113509	0.000000	1.978504	1.099269	0.224446	0.180361	0.006316	1.222493	1.271268	1.092006	1.075726	1.766415	1.776578	1.316846	1.242476	0.176927	1.776702	1.225168	0.006316	0.005681	0.224442	0.177165	1.099269	1.243017	0.148093	1.264329	1.485060	0.168149	1.319571	2.098077	1.103571	2.098077	0.176927	1.221178	0.006316	1.404268	1.331525	1.266884	1.111441	1.707877	1.319571	1.725999
EntCo.1_19810_4-482_NEs	1.923303	1.816134	1.913981	1.927868	1.965104	1.913454	1.771244	1.900834	1.616111	1.890151	1.547238	2.195239	1.619775	1.537568	1.836131	1.895984	1.523819	1.978504	0.000000	1.890151	2.059383	2.022616	1.988168	2.473090	1.771244	1.942524	1.984317	1.634173	1.623415	1.886613	1.785278	2.018555	1.599098	2.480418	1.988168	1.979183	2.055210	2.006799	1.890151	1.792733	1.943303	1.791076	2.191255	2.019526	1.913454	1.547238	1.904368	1.547238	2.018555	1.721776	1.988168	2.528292	1.902921	1.765497	1.895984	1.624359	1.913454	1.669582
SalEn.4_08891_1-530_NEs	0.146518	1.047577	0.004397	0.157635	0.162596	1.081545	1.108301	0.008808	1.914587	0.000626	1.984856	1.579360	1.919097	1.981877	0.150286	0.147416	1.975887	1.099269	1.890151	0.000000	1.041764	1.070007	1.109532	1.579091	1.108301	0.161683	0.139043	1.917787	1.702064	1.078044	1.163841	1.076143	1.730580	1.603019	1.109532	1.110193	1.034981	1.077965	0.000000	1.170003	1.036947	1.116901	1.572904	1.082036	1.081545	1.984856	0.152740	1.984856	1.076143	1.044130	1.109532	1.818900	1.069068	1.111577	0.147416	1.911139	1.081545	2.107016
KlePn.1_03463_3-530_NEs	1.079425	1.191605	1.046338	1.014814	1.030381	1.227463	1.217968	1.051546	1.875311	1.041764	2.070982	1.341922	1.875311	2.044061	1.064734	1.074449	2.064410	0.224446	2.059383	1.041764	0.000000	0.224953	0.222662	1.231421	1.217968	1.038427	1.051547	1.886480	1.918341	1.222198	1.222135	0.224810	1.930831	1.234757	0.222662	0.222808	0.004448	0.225239	1.041764	1.219858	0.207155	1.212246	1.341135	0.220419	1.227463	2.070982	1.066785	2.070982	0.224810	1.225439	0.222662	1.374456	1.231127	1.213424	1.074449	1.838641	1.227463	1.718082
EscCo.1_01012_3-526_NEs	1.049234	1.230400	1.069724	1.006645	1.037541	1.337599	1.292173	1.077180	1.820951	1.070007	2.102473	1.488627	1.820951	2.087094	1.035385	1.035059	2.100945	0.180361	2.022616	1.070007	0.224953	0.000000	0.178685	1.229280	1.292173	1.042842	1.040622	1.835686	1.842450	1.357359	1.329088	0.006354	1.850584	1.226758	0.178685	0.179423	0.222429	0.026401	1.070007	1.319859	0.167799	1.301173	1.501842	0.025145	1.337599	2.102473	1.034651	2.102473	0.006354	1.237073	0.178685	1.404064	1.350108	1.287672	1.035059	1.779140	1.337599	1.715794
SalEn.3_1002_3-530_NEs	1.121142	1.261123	1.115037	1.059192	1.093190	1.333070	1.259061	1.127738	1.764853	1.109532	2.074931	1.511014	1.764853	2.032942	1.101058	1.127092	2.090184	0.006316	1.988168	1.109532	0.222662	0.178685	0.000000	1.232195	1.259061	1.096568	1.088137	1.784398	1.778265	1.330281	1.252385	0.175260	1.778395	1.234951	0.000000	0.008214	0.222658	0.175496	1.109532	1.252904	0.151852	1.252202	1.496039	0.166503	1.333070	2.074931	1.119043	2.074931	0.175260	1.239550	0.000000	1.388743	1.345168	1.254782	1.127092	1.715617	1.333070	1.733682
KlePn.1_00661_10-524_NEs	1.562421	1.519683	1.582864	1.565773	1.542174	1.542373	1.636620	1.570625	2.345921	1.579091	2.447350	1.444218	2.350660	2.437057	1.570558	1.558970	2.452547	1.222493	2.473090	1.579091	1.231421	1.229280	1.232195	0.000000	1.636620	1.519417	1.537571	2.390331	2.253867	1.538640	1.595480	1.239533	2.224139	0.015903	1.232195	1.227047	1.225373	1.240795	1.579091	1.595531	1.197721	1.641453	1.439615	1.200549	1.542373	2.447350	1.556324	2.447350	1.239533	1.509024	1.232195	0.458966	1.542100	1.624285	1.558970	2.338107	1.542373	2.065572
EscCo.3_3603_1-520_NEs	1.099717	0.168206	1.103589	1.063149	1.048017	0.176915	0.000000	1.096659	2.080925	1.108301	2.322335	1.342212	2.085355	2.275009	1.086630	1.096606	2.309281	1.271268	1.771244	1.108301	1.217968	1.292173	1.259061	1.636620	0.000000	1.047645	1.071067	2.105756	1.948619	0.180490	0.188621	1.286360	1.962653	1.632971	1.259061	1.275166	1.211807	1.278203	1.108301	0.189549	1.275783	0.020099	1.327720	1.274354	0.176915	2.322335	1.088142	2.322335	1.286360	0.200777	1.259061	1.591674	0.178811	0.003207	1.096606	2.092988	0.176915	1.982885
KlePn.1_03288_1-530_NEs	0.147968	0.970137	0.160904	0.103468	0.003792	0.996024	1.047645	0.164627	1.879423	0.162443	2.021868	1.517713	1.883749	2.017174	0.153260	0.143331	2.001415	1.092006	1.942524	0.161683	1.038427	1.042842	1.096568	1.519417	1.047645	0.000000	0.125461	1.906203	1.690480	0.989743	1.055859	1.051569	1.679124	1.510290	1.096568	1.106997	1.036447	1.043516	0.161683	1.056947	0.990453	1.062282	1.495965	1.047052	0.996024	2.021868	0.149533	2.021868	1.051569	0.989409	1.096568	1.841469	0.979140	1.043403	0.143331	1.914352	0.996024	1.995337
CitRo.1_08221_1-530_NEs	0.127715	0.981662	0.139044	0.131658	0.127022	1.022526	1.071067	0.140417	1.956621	0.139780	2.008530	1.545664	1.961142	2.009782	0.135862	0.124681	2.009669	1.075726	1.984317	0.139043	1.051547	1.040622	1.088137	1.537571	1.071067	0.125461	0.000000	1.964722	1.716519	1.031918	1.073478	1.046713	1.715336	1.544491	1.088137	1.095458	1.042480	1.050300	0.139043	1.074561	0.985110	1.076202	1.531733	1.044774	1.022526	2.008530	0.133784	2.008530	1.046713	1.009170	1.088137	1.768908	1.016204	1.071067	0.124681	1.965864	1.022526	2.087882
EscCo.1_02431_1-517_NEs	1.874270	2.146195	1.949431	1.891838	1.925292	2.175604	2.105756	1.930507	0.006425	1.917787	0.297479	2.177547	0.005781	0.298452	1.883303	1.855358	0.296388	1.766415	1.634173	1.917787	1.886480	1.835686	1.784398	2.390331	2.105756	1.906203	1.964722	0.000000	0.376943	2.174431	2.074534	1.825131	0.377324	2.402658	1.784398	1.758491	1.881114	1.797806	1.917787	2.064078	1.810578	2.144175	2.164258	1.852330	2.175604	0.297479	1.884813	0.297479	1.825131	2.235523	1.784398	2.675181	2.170726	2.096661	1.855358	0.024766	2.175604	0.317517
KlePn.2_32191_1-516_NEs	1.713748	1.951944	1.729072	1.666994	1.716917	1.862880	1.948619	1.712621	0.381353	1.702064	0.402250	1.945037	0.382382	0.400123	1.697839	1.716433	0.399863	1.776578	1.623415	1.702064	1.918341	1.842450	1.778265	2.253867	1.948619	1.690480	1.716519	0.376943	0.000000	1.882726	1.970193	1.817705	0.011214	2.329742	1.778265	1.762308	1.912478	1.836911	1.702064	1.974912	1.639636	1.929783	1.924424	1.810119	1.862880	0.402250	1.732878	0.402250	1.817705	1.962519	1.778265	2.788903	1.862645	1.944094	1.716433	0.384562	1.862880	0.379696
SalEn.54046_1-519_NEs	1.056783	0.158566	1.073388	1.025063	0.994211	0.017577	0.180490	1.076155	2.130089	1.078044	2.327696	1.207644	2.134534	2.289969	1.057921	1.053425	2.320684	1.316846	1.886613	1.078044	1.222198	1.357359	1.330281	1.538640	0.180490	0.989743	1.031918	2.174431	1.882726	0.000000	0.182693	1.350936	1.881145	1.539871	1.330281	1.325275	1.213201	1.355870	1.078044	0.184428	1.301532	0.178769	1.196264	1.334999	0.017577	2.327696	1.047728	2.327696	1.350936	0.188250	1.330281	1.694219	0.014289	0.182128	1.053425	2.168024	0.017577	1.909549
KlePn.1_00848_1-520_NEs	1.137697	0.179003	1.172357	1.070144	1.058027	0.181508	0.188621	1.170023	2.059933	1.163841	2.272238	1.209793	2.059933	2.225388	1.117099	1.130775	2.259442	1.242476	1.785278	1.163841	1.222135	1.329088	1.252385	1.595480	0.188621	1.055859	1.073478	2.074534	1.970193	0.182693	0.000000	1.328490	1.958285	1.575604	1.252385	1.254808	1.210452	1.327591	1.163841	0.002583	1.228250	0.189976	1.193856	1.293673	0.181508	2.272238	1.129194	2.272238	1.328490	0.174433	1.252385	1.689063	0.181812	0.190288	1.130775	2.077740	0.181508	1.989048
EscCo.50949_3-526	1.055368	1.224792	1.075858	1.013703	1.046204	1.331253	1.286360	1.083334	1.810526	1.076143	2.089473	1.511266	1.810526	2.074010	1.041424	1.041123	2.087942	0.176927	2.018555	1.076143	0.224810	0.006354	0.175260	1.239533	1.286360	1.051569	1.046713	1.825131	1.817705	1.350936	1.328490	0.000000	1.825357	1.237032	0.175260	0.175996	0.222288	0.026387	1.076143	1.315636	0.166772	1.295320	1.524701	0.023807	1.331253	2.089473	1.040679	2.089473	0.000000	1.235680	0.175260	1.413356	1.343681	1.281909	1.041123	1.778829	1.331253	1.720361
