KlePn.1_04506_1-183_NEs	0.000000	0.390859	0.011029	0.381126	0.390859	0.796449	0.408992	0.390859	0.415119	0.390859	0.796249	0.393978	0.320966	0.298005	0.381126
SalEn.2_MW13481_1-183_NEs	0.390859	0.000000	0.397672	0.259311	0.000000	0.858579	0.254551	0.000000	0.253764	0.003646	0.870608	0.001821	0.218266	0.293451	0.259311
KlePn.2_27531_1-183_NEs	0.011029	0.397672	0.000000	0.383468	0.397672	0.810589	0.411370	0.397672	0.417501	0.403861	0.810382	0.400816	0.327086	0.304008	0.383468
EscCo.41710_1-183_BeL	0.381126	0.259311	0.383468	0.000000	0.259311	0.914197	0.024107	0.259311	0.027869	0.259311	0.926869	0.256777	0.258527	0.309963	0.000000
SalEn.4_13481_1-183_NEs	0.390859	0.000000	0.397672	0.259311	0.000000	0.858579	0.254551	0.000000	0.253764	0.003646	0.870608	0.001821	0.218266	0.293451	0.259311
KlePn.1_03658_3-160_NEs	0.796449	0.858579	0.810589	0.914197	0.858579	0.000000	0.920807	0.858579	0.920346	0.864377	0.004239	0.858579	0.876108	0.872060	0.914197
EscCo.3_02169_1-183_NEs	0.408992	0.254551	0.411370	0.024107	0.254551	0.920807	0.000000	0.254551	0.007324	0.254551	0.933533	0.252025	0.267469	0.325892	0.024107
SalEn.3_1275_1-183_NEs	0.390859	0.000000	0.397672	0.259311	0.000000	0.858579	0.254551	0.000000	0.253764	0.003646	0.870608	0.001821	0.218266	0.293451	0.259311
EscCo.1_01893_1-183_NEs	0.415119	0.253764	0.417501	0.027869	0.253764	0.920346	0.007324	0.253764	0.000000	0.253764	0.933061	0.251247	0.272626	0.323110	0.027869
SalEn.11703_1-183_NEs	0.390859	0.003646	0.403861	0.259311	0.003646	0.864377	0.254551	0.003646	0.253764	0.000000	0.876449	0.001821	0.218266	0.296098	0.259311
KlePn.2_18121_3-160_NEs	0.796249	0.870608	0.810382	0.926869	0.870608	0.004239	0.933533	0.870608	0.933061	0.876449	0.000000	0.870608	0.875873	0.871824	0.926869
SalEn.51222_1-183_NEs	0.393978	0.001821	0.400816	0.256777	0.001821	0.858579	0.252025	0.001821	0.251247	0.001821	0.870608	0.000000	0.215864	0.293451	0.256777
CitRo.1_13451_1-183_NEs	0.320966	0.218266	0.327086	0.258527	0.218266	0.876108	0.267469	0.218266	0.272626	0.218266	0.875873	0.215864	0.000000	0.291622	0.258527
EntCo.1_14090_1-183_NEs	0.298005	0.293451	0.304008	0.309963	0.293451	0.872060	0.325892	0.293451	0.323110	0.296098	0.871824	0.293451	0.291622	0.000000	0.309963
EscCo.2_1743_1-183_NEs	0.381126	0.259311	0.383468	0.000000	0.259311	0.914197	0.024107	0.259311	0.027869	0.259311	0.926869	0.256777	0.258527	0.309963	0.000000
