SalEn.10295_1-246_NEs	0.000000	0.006796	0.006796	0.208250	0.240211	0.874842	0.874842	0.009530	0.206298	0.881293	0.241179	0.006796	0.202818	0.209560	0.241780	0.870499	0.161510
SalEn.2_MW03231_1-246_NEs	0.006796	0.000000	0.000000	0.203022	0.238399	0.887838	0.887838	0.008163	0.204559	0.894380	0.235719	0.000000	0.201085	0.204336	0.239966	0.883457	0.156591
SalEn.3_0308_1-246_NEs	0.006796	0.000000	0.000000	0.203022	0.238399	0.887838	0.887838	0.008163	0.204559	0.894380	0.235719	0.000000	0.201085	0.204336	0.239966	0.883457	0.156591
EscCo.3_03754_1-246_NEs	0.208250	0.203022	0.203022	0.000000	0.241849	0.920728	0.920728	0.213533	0.016448	0.927670	0.241261	0.203022	0.019251	0.028951	0.243941	0.916143	0.175654
KlePn.1_02578_1-246_NEs	0.240211	0.238399	0.238399	0.241849	0.000000	0.917778	0.917778	0.245708	0.251259	0.924634	0.225345	0.238399	0.249972	0.250965	0.004079	0.913243	0.208708
SalEn.3_3250_10-238_NEs	0.874842	0.887838	0.887838	0.920728	0.917778	0.000000	0.000000	0.892452	0.923350	0.001459	0.931063	0.887838	0.904863	0.939077	0.919961	0.001458	0.914905
SalEn.2_MW32771_10-238_NEs	0.874842	0.887838	0.887838	0.920728	0.917778	0.000000	0.000000	0.892452	0.923350	0.001459	0.931063	0.887838	0.904863	0.939077	0.919961	0.001458	0.914905
SalEn.52538_1-246_NEs	0.009530	0.008163	0.008163	0.213533	0.245708	0.892452	0.892452	0.000000	0.211566	0.899027	0.237554	0.008163	0.208067	0.214840	0.247280	0.888056	0.163175
EscCo.2_0249_1-246_NEs	0.206298	0.204559	0.204559	0.016448	0.251259	0.923350	0.923350	0.211566	0.000000	0.930333	0.244646	0.204559	0.005446	0.021958	0.253382	0.918743	0.177161
SalEn.13112_10-238_NEs	0.881293	0.894380	0.894380	0.927670	0.924634	0.001459	0.001459	0.899027	0.930333	0.000000	0.938014	0.894380	0.911668	0.946155	0.926813	0.002921	0.921717
EntCo.1_24670_1-246_NEs	0.241179	0.235719	0.235719	0.241261	0.225345	0.931063	0.931063	0.237554	0.244646	0.938014	0.000000	0.235719	0.245171	0.235330	0.225106	0.926491	0.203387
SalEn.4_03231_1-246_NEs	0.006796	0.000000	0.000000	0.203022	0.238399	0.887838	0.887838	0.008163	0.204559	0.894380	0.235719	0.000000	0.201085	0.204336	0.239966	0.883457	0.156591
EscCo.40224_1-246	0.202818	0.201085	0.201085	0.019251	0.249972	0.904863	0.904863	0.208067	0.005446	0.911668	0.245171	0.201085	0.000000	0.024783	0.252096	0.900339	0.179205
EscCo.1_00238_1-246_NEs	0.209560	0.204336	0.204336	0.028951	0.250965	0.939077	0.939077	0.214840	0.021958	0.946155	0.235330	0.204336	0.024783	0.000000	0.253085	0.934438	0.171967
KlePn.2_07221_1-246_NEs	0.241780	0.239966	0.239966	0.243941	0.004079	0.919961	0.919961	0.247280	0.253382	0.926813	0.225106	0.239966	0.252096	0.253085	0.000000	0.915433	0.208491
SalEn.4_32771_10-238_NEs	0.870499	0.883457	0.883457	0.916143	0.913243	0.001458	0.001458	0.888056	0.918743	0.002921	0.926491	0.883457	0.900339	0.934438	0.915433	0.000000	0.910393
CitRo.1_02251_1-246_NEs	0.161510	0.156591	0.156591	0.175654	0.208708	0.914905	0.914905	0.163175	0.177161	0.921717	0.203387	0.156591	0.179205	0.171967	0.208491	0.910393	0.000000
