SalEn.4_38661_2-486_BeL	0.000000	2.332156	2.659702	2.969432	2.268875	2.993704	2.590516	2.907934	0.163460	2.439902	1.770066	2.731329	2.816932	0.184681	1.862771	2.573843	1.863528	0.913903	1.831462	0.896835	2.487707	2.647449	2.807380	0.916154	1.139794	0.177857	0.916151	2.978756	0.860082	2.268156	1.138622	1.830111	2.633100	2.293726	2.904539	2.948999	2.588109	1.060311	2.454021	2.927317	2.375705	2.320020	2.615330	2.603526	2.439902	1.873097	2.661755	0.000000	2.956776	0.897270	1.734735	2.491894	2.316857	2.615330	2.624670	1.873097	2.312183	1.937502	2.957696	1.773869	1.151527	2.927317	2.138175	2.287305	2.375705	2.927317	1.908348	2.954073	2.477650	1.773364	2.615330	2.375705	2.299511	1.756487	0.012408	0.008247	1.873097	2.606373	3.028053	2.619014	0.000000	2.964352	1.922961	2.996812	2.993704	2.569483	2.442497	2.619681	0.147703	0.179779	1.161418	0.912304	2.840604	1.796558	1.847148	1.123615	0.182931	2.485634	1.782045	0.919631	0.184762	3.016330	1.144693	0.896164	2.485634	1.770241	2.616441	2.850078	2.413841	2.993704	1.139165	2.469290	2.452549	2.912853	2.095889	0.176234	1.127370	0.177083	2.375705	3.061549	2.788855	2.130318	0.887973	0.788260	2.835543	2.966639	2.468558	1.787043	0.928806
EscCo.2_45630_13-574_NEs	2.332156	0.000000	1.756853	1.769289	0.280611	1.831357	1.726261	1.653528	2.254516	1.213412	2.634788	1.849031	1.578274	2.288499	2.240530	1.269497	2.275727	2.458310	2.501073	2.413711	0.295079	1.744183	1.570971	2.471802	2.500358	2.505751	2.474858	1.834610	2.662081	0.281810	2.341604	2.367374	1.566402	0.014391	1.575270	1.800529	1.587006	2.361345	1.221349	1.889615	1.231852	1.215235	1.587393	1.741475	1.216331	2.254452	1.721876	2.332156	1.810827	2.463521	2.513451	1.529723	0.027272	1.587393	1.150479	2.254452	0.018638	2.473009	1.871469	2.868648	2.332840	1.889615	1.667801	0.021065	1.237443	1.889615	2.079691	1.782675	1.533861	2.634788	1.587393	1.237443	0.273840	2.480364	2.344825	2.321669	2.254452	1.753405	1.822840	1.150479	2.332156	1.823469	2.437153	1.840876	1.831357	0.223096	1.216440	1.595395	2.445770	2.489391	2.428004	2.404095	1.669322	2.657775	2.456542	2.583617	2.534780	0.291496	2.279734	2.460483	2.290256	1.808536	2.578324	2.484252	0.291496	2.654951	1.800339	1.565558	1.228646	1.831357	2.538137	0.292435	1.240817	1.653004	1.680148	2.499919	2.542695	2.494587	1.240283	1.806691	1.583166	1.664001	2.381804	2.186769	1.661142	1.860311	0.290509	2.254527	2.504910
KlePn.1_02763_2-570_NEs	2.659702	1.756853	0.000000	1.697496	1.606843	1.805269	0.298347	1.572801	2.670500	1.532992	2.740890	0.254120	1.976964	2.457057	2.687789	1.423303	2.738924	2.912004	3.168841	2.749117	1.881187	0.006535	1.966239	2.170970	2.968444	2.606373	2.933127	0.301002	2.852970	1.600024	2.636002	2.670665	1.746552	1.744813	1.955326	1.728903	1.871237	2.953307	1.533541	0.297008	1.590571	1.450199	1.885972	0.297749	1.532992	2.700055	0.296240	2.659702	1.713604	2.667614	2.868367	1.667471	1.758822	1.885972	1.319689	2.700055	1.747658	3.410436	0.295030	2.682297	2.627713	0.297008	1.674330	1.751098	1.591555	0.297008	2.448220	1.643804	1.672799	2.744829	1.885972	1.591555	1.696831	2.827604	2.697670	2.650244	2.700055	0.293792	1.539944	1.313349	2.659702	1.724894	3.336218	1.799053	1.805269	1.701015	1.533696	1.882223	2.471136	2.580455	2.862174	2.948549	1.600041	2.733363	2.661183	2.827147	2.694441	1.885154	3.132797	2.161700	2.476351	1.750389	3.062212	2.684217	1.885154	2.694284	0.301326	1.990029	1.591085	1.805269	2.833639	1.910705	1.543157	1.750323	1.683116	2.599425	2.731700	2.603888	1.591555	1.557246	1.953205	1.679931	2.834589	3.071687	1.568960	1.826138	1.885154	2.556266	3.398895
EscCo.2_50620_1-573_NEs	2.969432	1.769289	1.697496	0.000000	1.852369	0.315025	1.562238	1.551315	3.091378	1.880029	2.301724	1.723802	1.875042	2.907320	2.325212	1.846682	2.324881	2.399328	2.771158	3.094962	1.937240	1.722238	1.855532	2.715643	2.537529	2.988560	2.414558	1.686120	3.276703	1.858249	2.618828	2.220839	1.818924	1.777119	1.870147	0.011701	1.794152	3.018101	1.896892	1.663949	1.712527	1.944856	1.789336	1.550411	1.880029	2.314286	1.557618	2.969432	0.009925	3.168757	2.937505	1.891483	1.784783	1.789336	1.952436	2.314286	1.798233	2.378589	1.681205	2.608731	2.616276	1.663949	1.406442	1.764854	1.704443	1.663949	2.270952	0.287341	1.888739	2.301724	1.789336	1.704443	1.746440	2.968931	2.970681	2.969957	2.314286	1.566957	0.359365	1.956692	2.969432	0.013483	2.377194	0.318856	0.315025	1.837208	1.920354	1.769089	2.844944	3.021605	2.760376	2.428680	1.585727	2.304185	2.227274	2.681290	2.959403	1.935979	2.828031	2.704431	2.932803	0.024769	2.711983	3.142898	1.935979	2.295805	1.544354	1.864678	1.719932	0.315025	2.731734	1.944659	1.921856	1.738245	1.396995	2.968815	2.650915	2.968815	1.704443	0.357206	1.851931	1.403096	3.113559	2.681236	1.555621	0.314777	1.935979	2.255009	2.514008
KlePn.2_09011_13-574_NEs	2.268875	0.280611	1.606843	1.852369	0.000000	1.841346	1.722431	1.677327	2.212172	1.188521	2.504596	1.721986	1.560155	2.102279	2.251532	1.176757	2.289369	2.472445	2.824815	2.166418	0.286583	1.595949	1.563153	2.244461	2.481229	2.318008	2.488994	1.746177	2.552151	0.004822	2.439687	2.140912	1.560825	0.281807	1.580731	1.886382	1.520645	2.087800	1.181864	1.740549	1.209568	1.207619	1.524868	1.755846	1.191510	2.277281	1.725274	2.268875	1.885255	2.413294	2.183813	1.494655	0.281293	1.524868	1.091442	2.277281	0.279965	2.597709	1.744894	2.506299	2.423966	1.740549	1.743164	0.283402	1.206836	1.740549	2.146468	1.713489	1.509558	2.504596	1.524868	1.206836	0.254246	2.166514	2.253309	2.268214	2.277281	1.741602	1.630963	1.091442	2.268875	1.895268	2.614238	1.846261	1.841346	0.251603	1.182704	1.535792	2.256142	2.351968	2.055778	2.434347	1.696294	2.510183	2.206252	2.473732	2.291957	0.284743	2.592695	2.228991	2.082058	1.914919	2.361931	2.373024	0.284743	2.511304	1.753493	1.546488	1.194428	1.841346	2.493981	0.283691	1.193450	1.552071	1.753397	2.307785	2.458330	2.302352	1.209680	1.633872	1.567336	1.738942	2.241719	2.045761	1.677586	1.864663	0.284891	2.225863	2.493908
SalEn.4_09681_1-573_Ess	2.993704	1.831357	1.805269	0.315025	1.841346	0.000000	1.545606	1.537811	2.875523	1.867783	2.213764	1.782123	1.950990	2.730003	2.350022	1.836248	2.349678	2.488311	2.925923	2.635956	2.008156	1.822395	1.948666	2.457280	2.250948	2.882455	2.504369	1.717847	3.389871	1.819609	2.306466	2.234331	1.868201	1.819954	1.953775	0.312227	1.815207	2.846615	1.857516	1.728122	1.827742	1.970971	1.800263	1.525071	1.867783	2.342707	1.533491	2.993704	0.307855	2.841219	2.696210	1.911000	1.845750	1.800263	1.907329	2.342707	1.808606	2.860487	1.727564	2.322719	2.319359	1.728122	1.401422	1.830573	1.837858	1.728122	2.327029	0.260210	1.909309	2.217483	1.800263	1.837858	1.825645	2.725381	3.098189	3.045088	2.342707	1.543214	0.326908	1.915973	2.993704	0.311120	2.842199	0.011730	0.000000	1.931848	1.879895	1.797450	2.857684	2.916194	2.864822	2.483064	1.564375	2.223742	2.207983	3.335827	2.864960	2.015100	2.909771	2.472642	2.752925	0.315597	2.928551	2.816133	2.015100	2.195106	1.569622	1.920034	1.838245	0.000000	3.435234	2.016131	1.854056	1.713298	1.389481	2.862705	3.322158	2.862705	1.842145	0.330662	1.917704	1.400791	3.247311	2.616093	1.538124	0.010556	2.015100	2.172354	2.320402
EscCo.1_00480_1-570_NEs	2.590516	1.726261	0.298347	1.562238	1.722431	1.545606	0.000000	1.515711	2.737070	1.603487	2.724779	0.243896	1.814742	2.462692	2.570614	1.515224	2.610665	2.924129	2.735886	3.013495	1.837996	0.295327	1.817946	2.726856	2.930128	2.827552	2.945776	0.261711	2.989514	1.711652	2.818230	2.522704	1.793225	1.706670	1.813029	1.592872	1.811816	3.503822	1.608382	0.263090	1.609488	1.525583	1.813171	0.012357	1.603487	2.583568	0.014737	2.590516	1.566015	2.808601	2.880740	1.718253	1.768848	1.813171	1.567106	2.583568	1.703692	2.596768	0.264243	2.790146	2.803986	0.263090	1.602804	1.739321	1.617902	0.263090	2.325758	1.475133	1.738439	2.719307	1.813171	1.617902	1.858514	2.846872	2.571778	2.567473	2.583568	0.014729	1.578343	1.563233	2.590516	1.580830	2.600385	1.543508	1.545606	1.717087	1.612332	1.817213	2.649251	2.796242	3.513648	2.990337	1.532985	2.732488	2.461757	3.165073	2.854807	1.833962	2.820858	2.711494	2.480606	1.592373	3.117257	2.789254	1.833962	2.745975	0.035278	1.834611	1.593597	1.545606	3.128234	1.862384	1.628103	1.875739	1.607198	2.817257	3.053555	2.821416	1.617902	1.577926	1.827133	1.610750	2.792810	2.707497	1.516010	1.564135	1.833962	2.674939	3.159542
EscCo.3_2079_17-579_NEs	2.907934	1.653528	1.572801	1.551315	1.677327	1.537811	1.515711	0.000000	2.863262	1.581274	2.562723	1.529397	1.739700	2.535770	2.462290	1.511005	2.529706	2.936494	2.949053	3.147411	1.660275	1.588447	1.740715	2.806232	2.811403	2.850319	3.009387	1.564270	3.043169	1.677248	2.919785	2.471622	1.654698	1.661389	1.724215	1.564619	1.805320	3.068078	1.571488	1.582310	1.494974	1.580015	1.802714	1.535112	1.581274	2.509975	1.521695	2.907934	1.548227	3.536134	2.546243	1.726374	1.636203	1.802714	1.507041	2.509975	1.671599	2.890559	1.554026	2.875968	2.860593	1.582310	1.215199	1.657209	1.488254	1.582310	2.531009	1.575779	1.739586	2.566112	1.802714	1.488254	1.708998	2.570985	2.970511	2.962428	2.509975	1.527327	1.486143	1.503253	2.907934	1.581593	2.826559	1.518077	1.537811	1.632124	1.582708	1.792546	2.731783	2.867486	2.899067	2.985156	0.005518	2.590399	2.549140	2.881066	2.820365	1.678663	2.886742	2.822883	2.554387	1.595995	2.662187	3.601782	1.678663	2.566855	1.550398	1.743465	1.484809	1.537811	3.031060	1.691369	1.600307	1.657756	1.204204	2.843858	2.944797	2.848080	1.488254	1.493484	1.749351	1.204360	3.031814	2.795288	0.001832	1.517026	1.670742	2.468406	2.813529
EntCo.1_04350_2-486_BeL	0.163460	2.254516	2.670500	3.091378	2.212172	2.875523	2.737070	2.863262	0.000000	2.223484	1.764344	2.884873	2.760712	0.182899	1.778162	2.257182	1.787023	0.983574	1.645810	0.863038	2.500329	2.673534	2.750795	0.873334	1.065801	0.162755	0.986154	2.978978	0.876454	2.212055	1.152326	1.740455	2.549082	2.224456	2.841597	3.118271	2.719490	1.038585	2.241315	2.914025	2.161121	2.101403	2.727912	2.753575	2.223484	1.788701	2.816812	0.163460	3.073351	0.909462	1.664997	2.421492	2.265323	2.727912	2.289287	1.788701	2.242644	1.775768	2.900350	1.830296	1.163194	2.914025	2.171250	2.246237	2.161121	2.914025	1.716770	3.006249	2.390430	1.767705	2.727912	2.161121	2.356645	1.682491	0.166672	0.162452	1.788701	2.738466	2.931710	2.278651	0.163460	3.092198	1.770064	2.849167	2.875523	2.267896	2.233247	2.732174	0.136300	0.162945	1.086413	0.987684	2.812610	1.779175	1.761027	1.125216	0.164371	2.498218	1.620697	0.876621	0.183007	3.139339	1.093228	0.910324	2.498218	1.743594	2.732039	2.785600	2.193592	2.875523	1.149005	2.446285	2.223757	3.111229	2.133371	0.161822	1.134283	0.162656	2.161121	2.961241	2.728256	2.158947	0.935961	0.801759	2.762255	2.876242	2.480685	1.778178	0.928123
EscCo.50914_6-578	2.439902	1.213412	1.532992	1.880029	1.188521	1.867783	1.603487	1.581274	2.223484	0.000000	2.563756	1.612502	1.716635	2.320403	2.645326	0.177402	2.638902	2.341047	2.856811	2.392981	1.273840	1.549059	1.745074	2.725114	2.527391	2.349296	2.356506	1.687859	2.942156	1.194455	2.485618	2.417405	1.751554	1.208642	1.739102	1.937701	1.792615	2.556803	0.013378	1.701739	0.171515	0.197473	1.780932	1.600550	0.000577	2.609573	1.617103	2.439902	1.906426	2.978743	2.372005	1.827604	1.199111	1.780932	0.228386	2.609573	1.210261	2.888679	1.686470	2.188702	2.516727	1.701739	1.515477	1.203226	0.173062	1.701739	2.891399	1.879969	1.833573	2.563756	1.780932	0.173062	1.204142	2.401292	2.435749	2.398641	2.609573	1.605537	1.974150	0.229170	2.439902	1.921186	2.839352	1.864951	1.867783	1.148490	0.006383	1.785002	2.326949	2.373443	2.703067	2.245261	1.578958	2.560098	2.463712	2.537570	2.403536	1.275894	3.088981	2.721092	2.331246	1.891340	2.741022	2.990325	1.275894	2.539558	1.603631	1.703183	0.172507	1.867783	2.558411	1.271368	0.020475	1.818136	1.500849	2.363510	2.511154	2.367977	0.172347	1.994199	1.744206	1.490539	2.569943	2.722854	1.574643	1.873440	1.278151	2.771528	2.783190
