EscCo.1_03887_1-119_NEs	0.000000	0.288810	0.292926	0.005595	0.016948	0.002793	0.255165	0.458656	0.292113	0.368348	0.470072
SalEn.53948_1-120_NEs	0.288810	0.000000	0.016872	0.296948	0.280584	0.292786	0.285729	0.469365	0.014001	0.377957	0.489412
SalEn.13397_1-120_NEs	0.292926	0.016872	0.000000	0.301097	0.284663	0.296917	0.287409	0.467425	0.019746	0.389824	0.487504
EscCo.2_3713_1-119_NEs	0.005595	0.296948	0.301097	0.000000	0.022667	0.002793	0.262985	0.468939	0.300257	0.377632	0.480762
EscCo.3_00233_1-119_NEs	0.016948	0.280584	0.284663	0.022667	0.000000	0.019800	0.250065	0.460945	0.283879	0.370897	0.477875
EscCo.43467_1-119_BeL	0.002793	0.292786	0.296917	0.002793	0.019800	0.000000	0.258996	0.463613	0.296092	0.372856	0.475221
CitRo.1_43541_1-120_NEs	0.255165	0.285729	0.287409	0.262985	0.250065	0.258996	0.000000	0.417443	0.285073	0.325015	0.417386
KlePn.2_44681_1-118_NEs	0.458656	0.469365	0.467425	0.468939	0.460945	0.463613	0.417443	0.000000	0.468065	0.434659	0.008789
SalEn.4_35631_1-120_NEs	0.292113	0.014001	0.019746	0.300257	0.283879	0.296092	0.285073	0.468065	0.000000	0.386422	0.487989
EntCo.1_26590_1-118_BeL	0.368348	0.377957	0.389824	0.377632	0.370897	0.372856	0.325015	0.434659	0.386422	0.000000	0.434793
KlePn.1_00752_1-115_NEs	0.470072	0.489412	0.487504	0.480762	0.477875	0.475221	0.417386	0.008789	0.487989	0.434793	0.000000
