SalEn.4_21821_1-227_NEs	0.000000	1.149426	2.009309	1.497975	1.706290	1.778395	1.811168	1.215796	1.497975	1.637751	1.819581	1.483833	1.263778	2.103670	1.507881	1.422300	1.345878	1.812708	1.432864	1.432823	1.420445	1.245834	1.638326	1.248626	1.345878	1.515141	1.222353	1.244341	1.244341	1.432749	1.536337	1.500128	1.642955	1.536445	1.539396	1.626999	1.480834	1.437635	1.670800	1.590229	1.238984	1.407828	1.706290	1.670506	1.706290	1.531028	1.292467	1.536337	1.417643	1.285411	1.566403	0.489365	1.413295	1.387984	1.433285	2.103670	1.424640	0.979699	1.790682	0.991624	1.732275	1.665180	1.504921	2.094230	1.681569	0.995967	1.645494	1.536337	1.668531	0.000000	1.532160	1.648341	1.469267	0.653196	1.277683	2.047799	1.347365	1.638326	0.000000	0.004438	1.422852	1.692579	1.753702	1.099909	1.232028	1.503063	0.491064	1.177178	1.329921	1.489917	2.127342	1.248270	1.302480	1.503063	2.009309	1.638326	1.817316	1.179694	1.315127	2.144889	1.649387	1.543723	1.306599	1.817316	1.487170	1.844049	1.345878	2.121221	1.445162	1.573198	1.444871	1.566403	1.486389	1.500443	1.394936	0.473393	1.499641	1.285411	1.531107	1.760772	0.535175	2.121221	1.315446	1.617656	2.103670	1.645494	1.760772	0.628632	1.595476	1.595476	2.016486	1.507881	1.531107	2.070283	1.664495	1.339434	1.645494	1.817316	1.708397	0.489365	2.102673	2.062732	1.434625	1.589579	1.503640	1.392462
EntCo.1_46520_1-247_NEs	1.149426	0.000000	1.483360	1.515573	1.495655	1.756509	1.715399	1.191758	1.515573	1.449772	1.315227	1.170392	1.168771	1.430530	1.212727	1.160912	1.439452	1.716629	1.570683	1.320763	1.388131	0.928140	1.388808	1.168739	1.439452	1.216577	0.905098	0.878938	0.882926	1.332729	1.498917	1.198775	1.463638	1.505854	1.319381	1.517877	1.206612	1.340610	1.500056	1.217330	1.318836	1.352650	1.495655	1.511473	1.495655	1.439726	1.501717	1.498917	1.327298	1.320813	1.707690	1.204982	1.546508	1.462305	1.518801	1.430530	1.326314	1.099428	1.578491	1.105220	1.595453	1.879248	1.328447	1.607217	1.508882	1.224567	1.525368	1.498917	1.374747	1.149426	1.306561	1.498167	1.398841	1.391208	1.319795	1.514004	1.433403	1.388808	1.149426	1.165853	1.346469	1.516106	1.961846	0.830938	1.436233	1.415993	1.166076	0.828418	1.612514	1.797452	1.673830	1.264426	1.070195	1.415993	1.483360	1.388808	1.698691	1.496834	1.510741	1.621200	1.394764	1.416345	1.169168	1.698691	1.327791	1.542344	1.439452	1.592424	1.353299	1.401848	1.364668	1.707690	1.776872	1.185750	1.474598	1.117848	1.236566	1.320813	1.437421	2.026914	1.289491	1.592424	1.329439	1.520029	1.430530	1.532856	2.026914	1.272153	1.384220	1.384220	1.511065	1.212727	1.437421	1.436600	1.548446	1.448162	1.532856	1.698691	1.532352	1.204982	1.724011	1.372086	1.369335	1.730529	1.416478	0.995099
SalEn.4_01821_1-226_NEs	2.009309	1.483360	0.000000	1.592241	1.231152	1.406448	2.064141	0.996260	1.600494	1.072831	1.425153	1.028244	1.236218	0.988850	1.618550	0.882663	1.499793	2.083727	1.509947	1.167965	1.646751	1.450575	1.145267	1.248581	1.499793	1.635441	1.525845	1.548031	1.548031	1.175726	1.680384	1.594200	1.261786	1.678376	1.791813	1.454047	1.625732	1.316179	1.288404	0.864465	1.478969	1.303832	1.231152	1.204032	1.231152	0.962971	1.547677	1.680384	1.186005	1.138152	1.870793	1.887255	1.291093	1.473055	1.473642	0.988850	1.153444	1.131201	1.088462	1.095709	1.167702	1.284202	1.102357	1.331383	1.288943	1.403955	1.462122	1.680384	1.168077	2.009309	1.183783	1.059920	1.583120	1.755914	1.173299	0.000000	1.492465	1.145267	2.009309	2.024399	1.310715	1.293877	1.456727	1.331671	1.560384	0.962971	1.859994	1.427919	1.797346	1.316967	1.324736	1.677711	1.409498	0.962971	0.000000	1.145267	2.071845	1.538117	1.200980	1.375138	1.155342	1.362588	0.966074	2.071845	1.085156	1.118349	1.499793	1.361591	1.308709	0.962945	1.304687	1.870793	1.298614	1.025212	1.470684	1.822618	1.210083	1.138152	1.127253	1.301692	1.594042	1.361591	0.781946	1.522457	0.988850	1.478189	1.301692	1.680927	1.189781	1.189781	0.010372	1.618550	1.127253	1.021561	1.494442	1.525244	1.478189	2.071845	1.226984	1.887255	1.376383	1.001098	1.646092	1.756338	0.968172	1.278160
EscCo.50717_1-241	1.497975	1.515573	1.592241	0.000000	1.370850	1.503754	1.960850	1.241655	0.002774	1.453008	1.597638	1.543887	1.401037	1.509051	1.900270	1.478653	1.225419	1.922464	0.124673	1.587498	1.010594	1.589826	1.404559	1.415283	1.225419	1.887464	1.465772	1.467063	1.474458	1.605441	1.038344	1.878277	1.447898	1.026213	1.617218	1.710182	1.905167	1.397491	1.442098	1.415540	1.467485	1.419658	1.370850	1.400445	1.370850	1.712684	1.581927	1.038344	1.588125	1.456727	1.222127	1.548859	1.742062	1.058193	1.252998	1.509051	1.571627	1.676178	1.328112	1.687941	1.590191	1.817661	1.499750	1.855171	1.413283	1.374632	1.693904	1.038344	1.983726	1.500418	1.463559	1.484234	1.526886	1.587451	1.457622	1.610471	1.221634	1.404559	1.497975	1.489607	1.420155	1.426633	1.689891	1.564757	1.069798	1.701257	1.534856	1.425378	1.079535	1.549555	1.908677	0.720661	1.737429	1.701257	1.592241	1.404559	1.971844	1.046008	1.322287	1.871589	1.398679	1.768891	1.214798	1.971844	1.475970	1.922627	1.225419	1.877543	1.412646	1.693732	1.404064	1.222127	1.546840	1.527881	1.050300	1.552016	1.822340	1.456727	1.481394	1.762366	1.627272	1.855171	1.397253	1.379685	1.509051	1.685443	1.762366	1.576074	1.609960	1.608047	1.610563	1.900270	1.481394	1.501357	1.704573	1.231583	1.685443	1.971844	1.413836	1.548859	1.717142	1.493212	0.995596	0.320887	1.692787	1.465156
SalEn.3_0538_1-230_NEs	1.706290	1.495655	1.231152	1.370850	0.000000	1.392050	1.790047	1.077277	1.378291	1.275403	1.470376	0.961312	1.191279	1.531559	1.401135	1.213398	1.457410	1.766203	1.346438	0.523236	1.480682	1.436846	1.007410	1.186663	1.457410	1.395443	1.435552	1.442463	1.435226	0.519565	1.348174	1.388589	1.121865	1.348802	1.530820	0.952658	1.382602	0.859779	1.110721	1.142574	1.327084	0.861702	0.000000	0.013162	0.000000	1.398610	1.578650	1.348174	0.520414	1.231410	1.559438	1.457878	1.305784	1.444427	1.160628	1.531559	0.527787	1.224579	0.489899	1.170304	1.427674	1.181850	1.330261	1.397199	1.079381	1.354821	0.941275	1.348174	0.897011	1.727338	0.853025	1.275757	1.539785	1.459444	1.236401	1.237050	1.482134	1.007410	1.706290	1.726953	0.865975	1.082486	1.260113	1.316919	1.432959	1.411188	1.501370	1.441299	1.625673	1.516549	1.369258	1.531926	1.483245	1.411188	1.231152	1.007410	1.818292	1.637756	0.893944	1.424506	1.004538	1.442912	1.115803	1.818292	1.300936	1.335070	1.457410	1.438817	0.870362	1.447790	0.851391	1.559438	1.489445	0.958737	1.464316	1.517389	1.353703	1.231410	0.791166	1.175260	1.705863	1.438817	0.997617	1.330335	1.531559	0.950927	1.175260	1.556968	1.273880	1.259171	1.230134	1.401135	0.791166	1.554869	0.958540	1.466214	0.950927	1.818292	0.010218	1.457878	1.325137	1.455012	1.495325	1.412021	1.411406	1.270366
KlePn.2_40591_4-253_NEs	1.778395	1.756509	1.406448	1.503754	1.392050	0.000000	1.886374	1.445603	1.503754	1.251417	2.113843	1.194524	1.552585	1.578450	1.720846	1.834585	1.506765	1.919974	1.549870	1.622780	1.809495	1.477095	1.334429	1.543844	1.506765	1.720846	1.419857	1.427151	1.427151	1.655450	2.012989	1.709577	1.444021	1.977007	1.889307	1.351935	1.699742	1.370263	1.527851	1.699242	1.950330	1.368551	1.392050	1.386069	1.392050	1.928042	1.655810	2.012989	1.638262	1.412538	2.097699	1.629762	1.346886	1.617060	1.638867	1.578450	1.652420	1.753235	1.481139	1.674885	1.391882	1.534319	1.470010	1.924310	1.506158	1.572982	1.338881	2.012989	1.716069	1.778395	1.395457	1.234273	1.998119	1.950453	1.412540	1.406448	1.498957	1.334429	1.778395	1.769746	1.390623	1.521116	1.604606	1.499881	1.536392	1.928042	1.583668	1.835360	1.838447	1.451982	1.848116	1.601781	1.633466	1.928042	1.406448	1.334429	1.874205	1.852685	1.499086	1.871448	1.328997	1.397205	1.410555	1.874205	1.477024	1.713759	1.506765	1.918522	1.376803	1.981731	1.369319	2.097699	1.451982	1.201244	1.626680	1.618921	1.502398	1.412538	1.412081	1.587459	2.108162	1.918522	1.479891	2.016570	1.578450	1.324512	1.587459	1.995073	2.045602	2.045602	1.400858	1.720846	1.412081	1.716259	1.330646	1.524070	1.324512	1.874205	1.400213	1.629762	1.599115	1.618849	1.892604	1.576507	1.949034	1.596642
SalEn.52525_1-247_BeL	1.811168	1.715399	2.064141	1.960850	1.790047	1.886374	0.000000	1.699172	1.960850	1.474094	1.878027	1.590623	1.442983	1.788101	1.249342	1.274833	1.682528	0.013638	1.749284	1.786638	1.658244	1.868188	1.993113	1.442451	1.682528	1.239028	1.797873	1.765901	1.774008	1.822445	1.684276	1.232185	1.620779	1.666833	1.378202	1.735527	1.284551	1.608796	1.738040	1.423138	1.825097	1.584007	1.790047	1.787510	1.790047	1.492289	1.675975	1.684276	1.802764	1.671080	1.975373	1.618375	2.082193	1.772219	1.544263	1.788101	1.824906	1.504795	1.652491	1.470471	1.737088	1.712155	1.598074	1.950801	1.713954	1.603953	1.745829	1.684276	1.908394	1.803932	1.450666	1.511602	1.984804	1.564551	1.671014	2.107202	1.753852	1.993113	1.811168	1.790952	1.591896	1.730023	1.705494	1.521490	1.763017	1.466901	1.615314	1.487225	1.832310	2.238338	1.975336	1.689313	1.477292	1.466901	2.064141	1.993113	0.012303	1.876449	1.537980	2.077679	2.008334	1.676760	1.825244	0.012303	1.570093	1.810830	1.682528	2.018565	1.584893	1.489457	1.590513	1.975373	2.193787	1.607385	1.742595	1.641833	1.750543	1.671080	1.609288	1.699124	1.753603	2.020425	1.321081	1.687732	1.788101	1.745869	1.699124	1.653406	2.006447	2.015612	2.103450	1.249342	1.609288	1.855298	1.765207	1.674845	1.745829	0.012303	1.754975	1.618375	1.857204	1.834208	1.664338	2.088047	1.483118	1.479667
EntCo.1_04130_1-226_BeL	1.215796	1.191758	0.996260	1.241655	1.077277	1.445603	1.699172	0.000000	1.248382	1.246270	1.311276	1.027214	1.138531	1.482483	1.520564	1.015695	1.645661	1.681664	1.289482	1.105836	1.302061	1.336920	1.105367	1.128787	1.645661	1.537321	1.377904	1.385461	1.385461	1.104008	1.515870	1.504152	1.334380	1.492206	1.460736	1.429509	1.449917	1.236124	1.346032	0.882964	1.267482	1.234542	1.077277	1.063459	1.077277	1.206018	1.354909	1.515870	1.100243	1.412048	1.463103	1.109344	1.201151	1.376486	1.535553	1.482483	1.100277	1.109195	1.141530	1.113559	1.353346	1.250276	1.333301	1.322706	1.309216	1.297908	1.429940	1.515870	1.421986	1.215796	1.341452	1.295309	1.433191	1.387967	1.447509	0.996260	1.603465	1.105367	1.215796	1.227981	1.253817	1.314636	1.779180	1.257714	1.367946	1.206018	1.104514	1.153300	1.629080	1.390738	1.315974	1.351904	1.306067	1.206018	0.996260	1.105367	1.710372	1.513633	1.183498	1.336838	1.095614	1.347131	0.580260	1.710372	1.319164	1.633879	1.645661	1.322706	1.241268	1.199871	1.264426	1.463103	1.401016	1.046349	1.383338	1.106444	1.416953	1.412048	1.228197	1.244764	1.276795	1.322706	0.901232	1.344582	1.482483	1.414649	1.244764	1.291623	1.328607	1.328607	0.998647	1.520564	1.228197	1.444224	1.429562	1.637777	1.414649	1.710372	1.065001	1.109344	1.303864	1.409779	1.308784	1.272646	1.194186	1.322720
EscCo.3_0729_1-241_NEs	1.497975	1.515573	1.600494	0.002774	1.378291	1.503754	1.960850	1.248382	0.000000	1.445259	1.589357	1.543887	1.408378	1.501369	1.900270	1.470657	1.214202	1.922464	0.121426	1.595629	1.015304	1.597645	1.404559	1.422697	1.214202	1.887464	1.473161	1.474458	1.481860	1.613648	1.038344	1.878277	1.455256	1.026213	1.617218	1.710182	1.905167	1.397491	1.449410	1.423067	1.459215	1.419658	1.378291	1.407999	1.378291	1.712684	1.589742	1.038344	1.596259	1.456727	1.222127	1.548859	1.742062	1.067854	1.252998	1.501369	1.579757	1.676178	1.320672	1.687941	1.606905	1.817661	1.499750	1.845499	1.420499	1.360259	1.693904	1.038344	1.993861	1.500418	1.470997	1.476442	1.519598	1.587451	1.457622	1.618750	1.210480	1.404559	1.497975	1.489607	1.420155	1.433913	1.673248	1.564757	1.069798	1.701257	1.534856	1.439952	1.084435	1.541374	1.898691	0.713932	1.728227	1.701257	1.600494	1.404559	1.971844	1.046008	1.322287	1.861799	1.398679	1.759472	1.208253	1.971844	1.475970	1.922627	1.214202	1.867858	1.412646	1.693732	1.404064	1.222127	1.538562	1.527881	1.059889	1.552016	1.822340	1.456727	1.481394	1.762366	1.635977	1.845499	1.397253	1.372568	1.501369	1.685443	1.762366	1.584868	1.618379	1.616509	1.618897	1.900270	1.481394	1.493829	1.704573	1.220334	1.685443	1.971844	1.421465	1.548859	1.717142	1.485617	1.000234	0.320887	1.692787	1.472420
KlePn.1_04996_1-231_BeL	1.637751	1.449772	1.072831	1.453008	1.275403	1.251417	1.474094	1.246270	1.445259	0.000000	1.570410	1.077907	1.197503	1.390633	1.819556	1.223434	1.599629	1.497901	1.438066	1.211426	1.633482	1.295501	1.460098	1.191609	1.599629	1.807686	1.270549	1.259945	1.259945	1.220921	1.578327	1.831902	1.375806	1.587564	1.733314	1.245523	1.806437	1.312560	1.362382	1.116668	1.289962	1.299706	1.275403	1.250283	1.275403	1.326936	1.573595	1.578327	1.220921	1.359723	1.807259	1.363850	1.753530	1.967762	1.391579	1.390633	1.223189	1.035580	1.003313	1.043550	1.606764	1.706159	1.259107	1.353715	1.330357	1.403099	1.253461	1.578327	1.199136	1.657186	1.201094	0.019028	1.718011	2.114584	1.388187	1.075655	1.607493	1.460098	1.637751	1.627819	1.321354	1.324691	1.332235	1.338088	1.858228	1.324960	1.374221	1.316507	1.892703	1.730001	1.324405	1.607170	1.591614	1.324960	1.072831	1.460098	1.443812	1.657946	1.438046	1.332421	1.475054	1.419306	1.293093	1.443812	1.249482	1.426406	1.599629	1.353715	1.326213	1.317783	1.286261	1.807259	1.730618	1.074303	1.950572	1.386290	1.503057	1.359723	1.094765	1.738524	1.527570	1.353715	1.006684	1.297709	1.390633	1.268827	1.738524	1.875392	1.314656	1.299305	1.076441	1.819556	1.094765	1.398674	1.271799	1.600235	1.259969	1.443812	1.261990	1.363850	1.275067	1.332797	1.608718	1.603024	1.311186	1.303178
