SalEn.13615_1-394_NEs	0.000000	1.829632	2.005422	1.883454	2.049724	2.033357	1.836031	2.049724	0.223754	2.566083	1.982368	1.952070	2.026036	2.010932	0.215526	2.053259	0.012852	2.027803	1.878706	2.007083	1.826485	1.946599	2.007629	1.729532	0.196081	1.679241	2.518305	1.884574	2.044783	0.195018	1.962578	0.195018	1.789705	2.032528	1.668410	1.826485	0.204627	1.832021	2.069325	1.743582	1.988631	2.023099	2.053960	0.013695	0.177623	0.225191	1.791831	2.007083	1.826485	1.847396	0.194593	2.049724	1.952070	1.962578	1.795365	1.831715
CitRo.1_23131_1-396_NEs	1.829632	0.000000	0.223487	1.622229	1.779606	0.225888	1.355343	1.779606	1.785006	2.131961	1.750086	1.681394	1.328468	0.219716	1.682623	1.349566	1.791245	0.226108	1.738913	0.219716	1.923318	1.646645	1.729898	0.250313	1.800385	1.794564	2.126180	1.618447	1.789863	1.796249	1.752426	1.792108	1.648394	0.230978	1.802425	1.923318	1.766351	1.920014	1.367730	0.252847	0.223159	0.228693	1.804332	1.818293	1.837862	1.785006	1.645251	0.219716	1.923318	1.362860	1.798857	1.779606	1.681394	1.752426	1.593175	1.947404
SalEn.12214_1-396_NEs	2.005422	0.223487	0.000000	1.674796	1.756952	0.237844	1.464790	1.756952	1.920912	2.278545	1.638807	1.669300	1.382478	0.007642	1.797030	1.362726	1.982726	0.228146	1.641911	0.007642	1.860177	1.645820	1.617586	0.282783	1.956841	2.033839	2.260979	1.628526	1.740409	1.952617	1.625151	1.948385	1.694436	0.233024	2.044763	1.860177	1.927375	1.863320	1.413423	0.285510	0.011919	0.230737	1.726540	2.004771	1.984066	1.913637	1.690618	0.007642	1.860177	1.473262	1.956632	1.756952	1.669300	1.625151	1.721751	1.873086
EscCo.2_33300_1-392_NEs	1.883454	1.622229	1.674796	0.000000	2.278956	1.601383	1.611093	2.278956	1.797027	2.430979	2.348401	0.037538	1.657694	1.700651	1.771661	1.709489	1.915353	1.571684	2.474427	1.699685	0.346285	0.033824	2.316976	1.774422	1.729590	0.409673	2.387898	0.038398	2.298239	1.736319	2.340759	1.727226	2.246526	1.578716	0.411588	0.346285	1.701897	0.340884	1.778919	1.800945	1.695728	1.578716	2.314366	1.908297	1.795549	1.787165	2.246526	1.699685	0.346285	1.622167	1.703983	2.278956	0.037538	2.340759	0.421982	0.344556
SalEn.3_1360_1-401_NEs	2.049724	1.779606	1.756952	2.278956	0.000000	1.666000	2.419710	0.000000	2.104071	2.235130	0.338044	2.290907	1.887568	1.773188	1.952364	2.160789	1.998776	1.707345	0.285115	1.765870	2.281020	2.299068	0.333226	1.697845	1.998651	2.685715	2.219514	2.277195	0.012492	1.994459	0.329197	1.990257	0.411888	1.668676	2.710455	2.281020	1.981763	2.270433	2.171826	1.702419	1.761198	1.664247	0.014159	2.033370	2.075238	2.099916	0.413349	1.765870	2.281020	2.394933	1.974207	0.000000	2.290907	0.327854	2.461199	2.289710
EscCo.4_01527_1-397_NEs	2.033357	0.225888	0.237844	1.601383	1.666000	0.000000	1.438773	1.666000	1.999841	2.283734	1.699591	1.629877	1.415038	0.240470	1.818816	1.437918	1.980474	0.038765	1.701786	0.241230	1.946342	1.595139	1.670407	0.291543	1.949730	1.864559	2.271015	1.583462	1.663551	1.945633	1.695860	1.941529	1.557249	0.036176	1.873276	1.946342	1.920437	1.941824	1.477227	0.296751	0.238983	0.034421	1.668030	2.001167	2.020056	1.999841	1.559403	0.241230	1.946342	1.462776	1.959153	1.666000	1.629877	1.695860	1.713895	1.964639
KlePn.1_00537_1-388_NEs	1.836031	1.355343	1.464790	1.611093	2.419710	1.438773	0.000000	2.419710	1.493247	2.419604	2.449822	1.701003	0.435711	1.448599	1.608685	0.513665	1.801578	1.430427	2.267164	1.446941	1.621869	1.649290	2.395366	1.309648	1.724609	1.474099	2.440702	1.623423	2.455421	1.724609	2.407076	1.724609	1.683934	1.420077	1.488480	1.621869	1.748645	1.635866	0.500670	1.313389	1.463879	1.420055	2.420347	1.835999	1.664663	1.493247	1.670129	1.446941	1.621869	0.005247	1.684997	2.419710	1.701003	2.407076	1.517107	1.647120
SalEn.2_MW14311_1-401_Ess	2.049724	1.779606	1.756952	2.278956	0.000000	1.666000	2.419710	0.000000	2.104071	2.235130	0.338044	2.290907	1.887568	1.773188	1.952364	2.160789	1.998776	1.707345	0.285115	1.765870	2.281020	2.299068	0.333226	1.697845	1.998651	2.685715	2.219514	2.277195	0.012492	1.994459	0.329197	1.990257	0.411888	1.668676	2.710455	2.281020	1.981763	2.270433	2.171826	1.702419	1.761198	1.664247	0.014159	2.033370	2.075238	2.099916	0.413349	1.765870	2.281020	2.394933	1.974207	0.000000	2.290907	0.327854	2.461199	2.289710
KlePn.2_47221_1-394_NEs	0.223754	1.785006	1.920912	1.797027	2.104071	1.999841	1.493247	2.104071	0.000000	2.391758	1.947373	1.793998	1.643397	1.905212	0.224687	1.952332	0.221946	2.012843	1.891161	1.900699	1.616981	1.788239	1.980587	1.538687	0.247159	1.580704	2.381808	1.798273	2.107696	0.247272	1.955506	0.246140	1.768159	2.018018	1.586047	1.616981	0.252151	1.599200	1.983634	1.543021	1.891401	2.007587	2.086457	0.220959	0.208172	0.003433	1.765532	1.900699	1.616981	1.498520	0.251158	2.104071	1.793998	1.955506	1.672907	1.625426
KlePn.1_04583_4-411_NEs	2.566083	2.131961	2.278545	2.430979	2.235130	2.283734	2.419604	2.235130	2.391758	0.000000	1.889630	2.442976	2.327499	2.263067	2.648345	2.843161	2.565742	2.323099	2.062259	2.246654	2.172026	2.444031	1.910340	2.240854	2.280269	2.137659	0.003267	2.350058	2.201163	2.280269	1.872379	2.280269	2.194842	2.304820	2.150080	2.172026	2.265698	2.171789	2.803745	2.214719	2.246654	2.309982	2.243739	2.571615	2.425536	2.387998	2.257064	2.246654	2.172026	2.454356	2.284192	2.235130	2.442976	1.876675	2.085317	2.144290
EscCo.4_02221_1-403_NEs	1.982368	1.750086	1.638807	2.348401	0.338044	1.699591	2.449822	0.338044	1.947373	1.889630	0.000000	2.429721	2.145564	1.658692	1.989549	2.134105	1.926091	1.728176	0.314872	1.653601	2.068418	2.401433	0.019126	1.647506	1.947362	2.360064	1.894421	2.346625	0.336783	1.947362	0.017439	1.954076	0.406571	1.704799	2.373054	2.068418	1.983870	2.026732	2.118520	1.637900	1.655426	1.704799	0.339380	1.945040	1.939475	1.943448	0.408018	1.653601	2.068418	2.469837	1.934793	0.338044	2.429721	0.016598	2.382643	2.046914
