EscCo.4_02884_1-442_BeL	0.000000	0.023827	2.180046	1.990862	1.835163	1.808985	0.023827	2.908448	0.484232	0.026130	1.990862	2.314116	2.392516	2.180046	2.781030	0.536283	2.049291	1.853574	1.915208	2.852771	2.763795	0.537433	1.990862	2.781030	2.934645	2.385099	2.385099	2.373680	2.108126	2.781030	2.314116	2.927381	2.592804	2.771973	2.653907	2.327841	2.222508	2.385099	2.302374	1.807006	2.918898	2.592083	0.027140	1.835163	2.080325
EscCo.3_1090_1-441_NEs	0.023827	0.000000	2.205296	2.024096	1.857055	1.857055	0.000000	2.875196	0.486772	0.008376	2.024096	2.265130	2.320606	2.205296	2.823959	0.548703	2.053850	1.852254	1.913891	2.973547	2.804004	0.547103	2.024096	2.823959	3.076954	2.312890	2.312890	2.302350	2.100309	2.823959	2.265130	3.070171	2.629287	2.814152	2.712222	2.278852	2.271153	2.312890	2.237258	1.833052	3.057941	2.628556	0.001623	1.857055	2.131856
KlePn.2_44811_1-327_NEs	2.180046	2.205296	0.000000	1.379054	1.335459	1.340706	2.205296	3.044632	1.713171	2.209794	1.372925	0.304793	0.324435	0.001016	2.704197	1.787628	2.327434	1.357690	1.343869	2.253499	2.689699	1.807697	1.372925	2.704197	2.078076	0.322878	0.322878	0.328135	2.060691	2.704197	0.304793	2.071667	2.940494	2.697581	2.768133	0.306885	1.451211	0.322878	0.290652	2.866398	2.084304	2.955219	2.218026	1.335459	1.609083
SalEn.2_MW41541_1-310_BeL	1.990862	2.024096	1.379054	0.000000	0.375657	0.376127	2.024096	3.775427	2.382870	2.019539	0.000000	1.226623	1.393092	1.379054	2.046532	2.010831	2.289498	0.375989	0.378496	2.553834	2.107164	2.016879	0.000000	2.046532	2.506116	1.393092	1.393092	1.393131	2.008769	2.046532	1.226623	2.514194	2.557772	2.067121	3.883481	1.236062	0.403146	1.393092	1.219377	2.864294	2.513553	2.506908	2.014763	0.375657	1.100426
SalEn.4_06241_1-308_NEs	1.835163	1.857055	1.335459	0.375657	0.000000	0.000000	1.857055	3.515008	2.362085	1.830319	0.375657	1.140011	1.370407	1.331111	2.228941	2.247019	2.424575	0.014239	0.020914	2.507094	2.244538	2.247019	0.375657	2.228941	2.320406	1.365809	1.365809	1.374087	2.126162	2.228941	1.140011	2.329088	2.245614	2.242938	3.616438	1.145971	0.318355	1.365809	1.139210	2.537237	2.353279	2.189699	1.857055	0.000000	1.102616
SalEn.2_MW06241_1-309_BeL	1.808985	1.857055	1.340706	0.376127	0.000000	0.000000	1.857055	3.496991	2.326917	1.804477	0.376127	1.140011	1.380871	1.336350	2.228941	2.247019	2.424575	0.014239	0.020914	2.493465	2.244538	2.219547	0.376127	2.228941	2.308613	1.376258	1.376258	1.384658	2.126162	2.228941	1.140011	2.317286	2.233317	2.242938	3.596155	1.145971	0.318355	1.376258	1.139210	2.531077	2.341456	2.177940	1.830658	0.000000	1.102616
EscCo.51022_1-441	0.023827	0.000000	2.205296	2.024096	1.857055	1.857055	0.000000	2.875196	0.486772	0.008376	2.024096	2.265130	2.320606	2.205296	2.823959	0.548703	2.053850	1.852254	1.913891	2.973547	2.804004	0.547103	2.024096	2.823959	3.076954	2.312890	2.312890	2.302350	2.100309	2.823959	2.265130	3.070171	2.629287	2.814152	2.712222	2.278852	2.271153	2.312890	2.237258	1.833052	3.057941	2.628556	0.001623	1.857055	2.131856
CitRo.1_03001_1-842_Ess	2.908448	2.875196	3.044632	3.775427	3.515008	3.496991	2.875196	0.000000	2.571196	2.841192	3.792246	3.006610	2.768846	3.075910	2.889134	2.685035	2.357147	3.535943	3.678570	2.612998	2.894579	2.671702	3.792246	2.889134	2.569838	2.798347	2.776022	2.776022	2.703452	2.889134	3.006610	2.554363	2.828658	2.861772	0.410968	2.973776	3.951969	2.776022	2.943598	2.924831	2.587303	2.745585	2.835393	3.515008	4.429235
EntCo.1_32330_1-443_NEs	0.484232	0.486772	1.713171	2.382870	2.362085	2.326917	0.486772	2.571196	0.000000	0.487967	2.382870	1.733515	1.783686	1.713171	2.753462	0.236901	2.025205	2.358330	2.402190	2.541355	2.696765	0.239357	2.382870	2.753462	2.593931	1.783686	1.783686	1.765809	2.095377	2.753462	1.733515	2.587056	3.302439	2.778346	2.152325	1.768763	2.428834	1.783686	1.720432	1.897649	2.622783	3.307862	0.482295	2.362085	2.208488
EscCo.1_01084_1-442_NEs	0.026130	0.008376	2.209794	2.019539	1.830319	1.804477	0.008376	2.841192	0.487967	0.000000	2.019539	2.247654	2.316435	2.209794	2.801455	0.552836	2.055745	1.825253	1.886650	2.933591	2.782934	0.550814	2.019539	2.801455	3.032880	2.308764	2.308764	2.298359	2.101686	2.801455	2.247654	3.026104	2.646474	2.792039	2.677388	2.261142	2.236785	2.308764	2.220097	1.811669	3.015275	2.645740	0.008127	1.830319	2.162237
SalEn.4_41541_1-309_BeL	1.990862	2.024096	1.372925	0.000000	0.375657	0.376127	2.024096	3.792246	2.382870	2.019539	0.000000	1.226623	1.391805	1.372925	2.046532	2.010831	2.289498	0.375989	0.378496	2.536767	2.107164	2.016879	0.000000	2.046532	2.489999	1.391805	1.391805	1.391843	2.008769	2.046532	1.226623	2.498089	2.538848	2.067121	3.903503	1.236062	0.403146	1.391805	1.219377	2.903438	2.497445	2.488812	2.014763	0.375657	1.100426
EscCo.52254_1-322	2.314116	2.265130	0.304793	1.226623	1.140011	1.140011	2.265130	3.006610	1.733515	2.247654	1.226623	0.000000	0.277713	0.306320	2.336786	1.779768	2.522907	1.152842	1.142487	2.256011	2.312182	1.787323	1.226623	2.336786	2.051619	0.270403	0.270403	0.272346	2.300150	2.336786	0.000000	2.051619	2.516803	2.336786	2.812994	0.004154	1.269124	0.270403	0.024126	2.559398	2.023099	2.515504	2.265130	1.140011	1.469246
SalEn.12280_1-327_NEs	2.392516	2.320606	0.324435	1.393092	1.370407	1.380871	2.320606	2.768846	1.783686	2.316435	1.391805	0.277713	0.000000	0.324435	2.619290	1.987455	2.525146	1.356127	1.356127	2.293060	2.626100	1.991480	1.391805	2.619290	2.104870	0.007151	0.007151	0.014378	2.420855	2.619290	0.277713	2.104870	2.547437	2.612767	2.727907	0.284722	1.412236	0.007151	0.279570	2.471730	2.104710	2.537681	2.343502	1.370407	1.602746
KlePn.1_00739_1-328_NEs	2.180046	2.205296	0.001016	1.379054	1.331111	1.336350	2.205296	3.075910	1.713171	2.209794	1.372925	0.306320	0.324435	0.000000	2.711297	1.787628	2.327434	1.353304	1.339495	2.278487	2.696890	1.807697	1.372925	2.711297	2.102448	0.321634	0.322878	0.328135	2.060691	2.711297	0.306320	2.096078	2.923043	2.704652	2.784138	0.308411	1.446461	0.322878	0.292155	2.866398	2.108639	2.937822	2.218026	1.331111	1.609083
SalEn.4_21161_1-314_NEs	2.781030	2.823959	2.704197	2.046532	2.228941	2.228941	2.823959	2.889134	2.753462	2.801455	2.046532	2.336786	2.619290	2.711297	0.000000	2.519595	3.832960	2.246272	2.220738	2.762718	0.017249	2.519595	2.046532	0.000000	2.797911	2.634669	2.634669	2.574242	4.096010	0.000000	2.336786	2.797911	3.268097	0.000000	2.998769	2.355219	2.274242	2.634669	2.337541	3.371997	2.746963	3.404152	2.793126	2.228941	2.294163
KlePn.2_01261_1-442_NEs	0.536283	0.548703	1.787628	2.010831	2.247019	2.247019	0.548703	2.685035	0.236901	0.552836	2.010831	1.779768	1.987455	1.787628	2.519595	0.000000	2.212782	2.255177	2.271143	2.849951	2.457296	0.000753	2.010831	2.519595	2.651472	1.978339	1.978339	1.954869	2.117059	2.519595	1.779768	2.644244	3.791462	2.541884	2.521960	1.817727	2.549635	1.978339	1.757466	2.254649	2.683138	3.801567	0.536691	2.247019	2.334649
EscCo.3_3177_1-558_NEs	2.049291	2.053850	2.327434	2.289498	2.424575	2.424575	2.053850	2.357147	2.025205	2.055745	2.289498	2.522907	2.525146	2.327434	3.832960	2.212782	0.000000	2.384926	2.420337	2.660086	3.744719	2.205111	2.289498	3.832960	2.545555	2.541195	2.541195	2.557673	0.252979	3.832960	2.522907	2.545555	2.698315	3.812233	2.203636	2.546586	2.035753	2.541195	2.480614	4.285776	2.544958	2.725398	2.035470	2.424575	2.124766
SalEn.10536_1-308_NEs	1.853574	1.852254	1.357690	0.375989	0.014239	0.014239	1.852254	3.535943	2.358330	1.825253	0.375989	1.152842	1.356127	1.353304	2.246272	2.255177	2.384926	0.000000	0.027596	2.562611	2.261980	2.255177	0.375989	2.246272	2.367736	1.351565	1.351565	1.359653	2.106400	2.246272	1.152842	2.376474	2.217264	2.260529	3.652162	1.158891	0.312408	1.351565	1.148025	2.512543	2.400806	2.162478	1.852254	0.014239	1.095065
SalEn.52305_1-308_BeL	1.915208	1.913891	1.343869	0.378496	0.020914	0.020914	1.913891	3.678570	2.402190	1.886650	0.378496	1.142487	1.356127	1.339495	2.220738	2.271143	2.420337	0.027596	0.000000	2.635839	2.244628	2.271143	0.378496	2.220738	2.448739	1.351565	1.351565	1.359653	2.093604	2.220738	1.142487	2.457324	2.234793	2.234968	3.834185	1.156582	0.308545	1.351565	1.153727	2.582217	2.465172	2.179931	1.913891	0.020914	1.113021
EscCo.4_01754_1-399_BeL	2.852771	2.973547	2.253499	2.553834	2.507094	2.493465	2.973547	2.612998	2.541355	2.933591	2.536767	2.256011	2.293060	2.278487	2.762718	2.849951	2.660086	2.562611	2.635839	0.000000	2.899881	2.841964	2.536767	2.762718	0.057961	2.297696	2.278388	2.310035	3.033209	2.762718	2.256011	0.057780	2.475021	2.810254	2.723486	2.275816	2.710037	2.278388	2.298657	1.724858	0.056117	2.412039	2.987547	2.507094	3.181496
