SalEn.2_MW41241_1-230_NEs	0.000000	0.325056	0.289694	0.003063	0.000000	0.324207	0.313352	0.000000	0.319925	0.239538	0.315702	0.014608	0.292542
EscCo.2_36250_1-211_NEs	0.325056	0.000000	0.351183	0.319931	0.325056	0.017564	0.012710	0.325056	0.052327	0.308880	0.017565	0.322605	0.351055
KlePn.2_49981_3-233_NEs	0.289694	0.351183	0.000000	0.302870	0.289694	0.348504	0.343011	0.289694	0.354102	0.330951	0.336315	0.301090	0.002925
SalEn.13957_1-218_NEs	0.003063	0.319931	0.302870	0.000000	0.003063	0.319100	0.310301	0.003063	0.314835	0.237114	0.312767	0.009218	0.305959
SalEn.3_4110_1-230_NEs	0.000000	0.325056	0.289694	0.003063	0.000000	0.324207	0.313352	0.000000	0.319925	0.239538	0.315702	0.014608	0.292542
EscCo.1_04466_1-211_BeL	0.324207	0.017564	0.348504	0.319100	0.324207	0.000000	0.011111	0.324207	0.040525	0.302412	0.003155	0.319327	0.348377
EscCo.54001_1-231	0.313352	0.012710	0.343011	0.310301	0.313352	0.011111	0.000000	0.313352	0.048945	0.285988	0.010133	0.311141	0.342898
SalEn.4_41241_1-230_BeL	0.000000	0.325056	0.289694	0.003063	0.000000	0.324207	0.313352	0.000000	0.319925	0.239538	0.315702	0.014608	0.292542
EscCo.4_04493_1-211_NEs	0.319925	0.052327	0.354102	0.314835	0.319925	0.040525	0.048945	0.319925	0.000000	0.313180	0.040527	0.315059	0.353972
CitRo.1_37511_1-232_NEs	0.239538	0.308880	0.330951	0.237114	0.239538	0.302412	0.285988	0.239538	0.313180	0.000000	0.281219	0.242917	0.330064
EscCo.3_4261_1-231_NEs	0.315702	0.017565	0.336315	0.312767	0.315702	0.003155	0.010133	0.315702	0.040527	0.281219	0.000000	0.313484	0.336205
SalEn.53460_1-230_NEs	0.014608	0.322605	0.301090	0.009218	0.014608	0.319327	0.311141	0.014608	0.315059	0.242917	0.313484	0.000000	0.304003
KlePn.1_01854_1-231_NEs	0.292542	0.351055	0.002925	0.305959	0.292542	0.348377	0.342898	0.292542	0.353972	0.330064	0.336205	0.304003	0.000000
