SalEn.4_08121_1-350_NEs	0.000000	0.646659	0.000952	0.696095	0.206212	0.181978	0.630286	0.204039	0.196213	0.651590	0.700821	0.639512	0.625482	0.677418	0.675720	0.182267	0.184646	0.632308	0.006686	0.627958	0.639303	0.184646	0.681744	0.696095	0.690516	0.641009	0.000000	0.646659	0.632826	0.662806	0.683140	0.673395	0.636787	0.700645	0.211227	0.677418	0.696095	0.009565	0.583323
SalEn.4_13541_1-348_NEs	0.646659	0.000000	0.648723	0.867370	0.691529	0.652822	0.239834	0.708892	0.679681	0.000000	0.864697	0.014468	0.236534	0.847696	0.845876	0.659293	0.654383	0.241108	0.649199	0.234861	0.298798	0.654383	0.876838	0.867370	0.845559	0.013490	0.646659	0.000000	0.270121	0.845145	0.864789	0.842344	0.301602	0.864697	0.646732	0.847696	0.867370	0.653540	0.213741
SalEn.2_MW08121_1-350_NEs	0.000952	0.648723	0.000000	0.693606	0.207441	0.183165	0.628098	0.205275	0.197430	0.653659	0.698323	0.641570	0.623303	0.679637	0.677937	0.183457	0.185838	0.630117	0.007645	0.625781	0.641389	0.185838	0.683968	0.693606	0.692760	0.643067	0.000952	0.648723	0.630603	0.665003	0.685370	0.675601	0.638873	0.698147	0.212454	0.679637	0.693606	0.010526	0.585265
SalEn.2_MW26841_1-356_NEs	0.696095	0.867370	0.693606	0.000000	0.753010	0.721601	0.863585	0.758987	0.746919	0.870650	0.004690	0.873048	0.885777	0.170049	0.172435	0.728843	0.738409	0.866260	0.696663	0.868172	0.832591	0.738409	0.221488	0.000000	0.160498	0.863343	0.696095	0.867370	0.861028	0.182504	0.225532	0.173752	0.829955	0.003750	0.693170	0.170049	0.000935	0.694180	0.862577
KlePn.2_13241_1-350_NEs	0.206212	0.691529	0.207441	0.753010	0.000000	0.220823	0.655859	0.183903	0.019389	0.696658	0.753010	0.695738	0.653292	0.698906	0.699633	0.214300	0.213586	0.657969	0.211298	0.659565	0.614027	0.213586	0.639404	0.753010	0.673210	0.685770	0.206212	0.691529	0.639216	0.699349	0.636177	0.696983	0.625691	0.755401	0.199300	0.698906	0.753010	0.215011	0.615083
EscCo.1_00753_1-350_NEs	0.181978	0.652822	0.183165	0.721601	0.220823	0.000000	0.618020	0.200910	0.212863	0.656939	0.721372	0.652218	0.620395	0.694503	0.697705	0.028155	0.014414	0.620012	0.183272	0.616632	0.671223	0.014414	0.689117	0.721601	0.700806	0.650001	0.181978	0.652822	0.623104	0.698055	0.690548	0.690342	0.659628	0.723663	0.188381	0.694503	0.721601	0.185656	0.604459
EscCo.41704_1-348_BeL	0.630286	0.239834	0.628098	0.863585	0.655859	0.618020	0.000000	0.698714	0.663527	0.239834	0.866496	0.242797	0.016438	0.868704	0.877862	0.616817	0.621921	0.000957	0.630699	0.011555	0.281069	0.621921	0.930886	0.863585	0.906239	0.241345	0.630286	0.239834	0.259806	0.904758	0.924182	0.874041	0.285266	0.863585	0.640994	0.868704	0.863585	0.624353	0.224713
EntCo.1_19880_1-350_NEs	0.204039	0.708892	0.205275	0.758987	0.183903	0.200910	0.698714	0.000000	0.177743	0.714121	0.761402	0.704126	0.700591	0.713579	0.707514	0.190563	0.198984	0.700894	0.201626	0.696355	0.681914	0.198984	0.671927	0.758987	0.693741	0.700644	0.204039	0.708892	0.653120	0.704983	0.666881	0.709273	0.675242	0.763820	0.208990	0.713579	0.758987	0.206604	0.653675
KlePn.1_03201_1-350_NEs	0.196213	0.679681	0.197430	0.746919	0.019389	0.212863	0.663527	0.177743	0.000000	0.684771	0.746919	0.683851	0.660943	0.702316	0.698483	0.206413	0.205687	0.665652	0.201241	0.667262	0.613038	0.205687	0.642560	0.746919	0.671875	0.673964	0.196213	0.679681	0.633606	0.693454	0.639325	0.698108	0.624709	0.744293	0.199176	0.702316	0.746919	0.204917	0.606076
SalEn.2_MW13541_1-349_NEs	0.651590	0.000000	0.653659	0.870650	0.696658	0.656939	0.239834	0.714121	0.684771	0.000000	0.867974	0.014468	0.236972	0.855145	0.853324	0.663429	0.658511	0.241108	0.654141	0.235303	0.297648	0.658511	0.884606	0.870650	0.853068	0.013490	0.651590	0.000000	0.270121	0.848392	0.872475	0.849735	0.301602	0.867974	0.646452	0.855145	0.870650	0.658493	0.213741
SalEn.52625_1-356_NEs	0.700821	0.864697	0.698323	0.004690	0.753010	0.721372	0.866496	0.761402	0.746919	0.867974	0.000000	0.870365	0.888749	0.169809	0.172191	0.726293	0.735840	0.869176	0.701396	0.871095	0.837653	0.735840	0.218685	0.004690	0.160295	0.860681	0.700821	0.864697	0.861028	0.182500	0.222709	0.173505	0.835007	0.002808	0.695421	0.169809	0.005630	0.698903	0.862577
SalEn.11697_1-348_NEs	0.639512	0.014468	0.641570	0.873048	0.695738	0.652218	0.242797	0.704126	0.683851	0.014468	0.870365	0.000000	0.238216	0.841933	0.840114	0.660780	0.653780	0.244077	0.642038	0.237805	0.298808	0.653780	0.863035	0.873048	0.842613	0.020333	0.639512	0.014468	0.270521	0.842521	0.851106	0.836624	0.300236	0.870365	0.652992	0.841933	0.873048	0.646363	0.211512
EscCo.3_02175_1-349_NEs	0.625482	0.236534	0.623303	0.885777	0.653292	0.620395	0.016438	0.700591	0.660943	0.236972	0.888749	0.238216	0.000000	0.889804	0.899265	0.623328	0.622177	0.017413	0.625890	0.016376	0.282071	0.622177	0.926479	0.885777	0.904887	0.238041	0.625482	0.236534	0.257766	0.901115	0.925821	0.895250	0.285961	0.885777	0.649553	0.889804	0.885777	0.621741	0.223614
EscCo.2_2808_1-356_NEs	0.677418	0.847696	0.679637	0.170049	0.698906	0.694503	0.868704	0.713579	0.702316	0.855145	0.169809	0.841933	0.889804	0.000000	0.006566	0.694318	0.702418	0.871398	0.680353	0.869348	0.829000	0.702418	0.202332	0.170049	0.177256	0.846020	0.677418	0.847696	0.851123	0.203078	0.206265	0.003749	0.827411	0.169785	0.645189	0.000000	0.171193	0.678348	0.856996
EscCo.3_01140_1-356_NEs	0.675720	0.845876	0.677937	0.172435	0.699633	0.697705	0.877862	0.707514	0.698483	0.853324	0.172191	0.840114	0.899265	0.006566	0.000000	0.692767	0.705655	0.880584	0.678652	0.878540	0.835346	0.705655	0.206123	0.172435	0.178510	0.844197	0.675720	0.845876	0.854750	0.199274	0.207604	0.006567	0.833745	0.172167	0.647988	0.006566	0.173582	0.676653	0.866599
