EscCo.3_2995_1-242_NEs	0.000000	1.937629	1.446611	1.939762	1.624050	1.970484	1.520857	0.218834	0.219040	1.614318	1.515293	1.549141	1.697366	0.220657	1.971560	1.866510	1.917327	1.765238	1.929205	1.987622	1.857848	0.501951	1.590507	1.803838	1.712326	2.596806	1.882869	1.908458	1.741926	1.738633	1.841465	1.908458	1.592383	1.760730	1.806706	2.041098	1.621658	1.932619	1.706855	1.590507	1.737086	1.634161	1.464105	1.795465	1.730499	1.464105	1.771132	1.598502	0.000000	1.808433	1.991927	1.876717	1.971560	1.767812	1.577078	1.577019	1.700770	1.746185	2.080194	0.313824	1.613224	2.585502	1.757414	1.592383	1.772705	2.041228	1.540596	1.910943	1.867097	1.481263	1.693446	1.518504	1.456365	2.028259	0.225681	1.908458	1.793551	1.553118	1.668007	1.667495	1.541616	1.857848	1.877339	1.413366	1.625364	2.041228	1.899720	1.620988	2.581983	1.693446	2.044074	0.000000	1.934840	1.693446	2.007517	1.592383	1.342819	0.313271	1.623266	1.553775	2.004455	1.598689	2.041228	2.004315	1.865459	1.981426	1.771921	1.978103	1.601580	1.757414	1.561725	1.748548	2.219817	1.795465	1.582917	1.414190	0.011071	0.220657	1.901771	1.811686	1.899720	1.525983	1.916431	1.526816	1.763831	2.053320	1.814172	1.970245	2.105152	1.748548	1.908458	1.448544	1.744546	0.310129	2.035480	1.510687	1.601120	2.028259	1.520857	1.528310
EscCo.1_03562_10-270_NEs	1.937629	0.000000	1.406033	0.936283	1.541753	1.471529	1.495319	1.715836	1.704299	1.416101	1.539405	1.508023	1.773707	1.732611	1.501334	1.707774	1.417583	1.317925	1.446664	1.434401	1.672340	2.031624	1.058316	1.491373	1.445029	1.466581	0.986042	1.578134	1.668101	0.910529	1.543583	1.578134	1.442290	1.532222	1.504040	1.635399	1.409812	0.911843	1.630620	1.058316	1.868291	1.578465	1.371833	1.504040	1.816423	1.371833	1.894489	1.065643	1.937629	1.887538	0.020697	1.568286	1.501334	1.332352	1.545697	0.956347	1.782244	0.918421	1.619934	1.872784	1.414640	1.458301	1.575870	1.442290	1.869244	0.978718	0.945589	1.554713	1.665776	1.679040	1.774904	0.957959	1.507932	1.630194	1.732611	1.578134	1.838132	1.577054	1.586712	1.670035	1.011196	1.672340	1.672340	1.631041	1.564097	0.978718	0.014234	1.485471	1.538482	1.768462	1.615122	1.937629	1.471811	1.774904	0.980657	1.442290	1.884090	1.934934	1.541730	0.971971	1.496055	1.058316	0.978718	1.615122	1.691429	0.282610	1.301682	0.901868	1.435825	1.582612	1.543612	1.548735	1.357424	1.504040	1.055419	1.632095	1.951748	1.732611	1.569984	1.503221	0.014234	1.494776	0.878972	1.558160	1.834814	0.978718	1.482550	0.898101	1.609746	1.542223	1.578134	1.437413	1.892076	1.851653	1.577147	1.367021	1.448104	1.642492	1.495319	1.495319
SalEn.54122_1-240_NEs	1.446611	1.406033	0.000000	1.504264	1.432604	1.500626	1.495845	1.514880	1.521776	1.538160	1.489240	1.496354	1.511828	1.498893	1.587798	1.590552	1.521911	1.396954	1.543381	1.578688	1.866943	1.528505	1.302281	1.506566	1.372999	1.546947	1.536892	1.508452	1.570471	1.509703	1.416477	1.508452	1.540059	1.468235	1.513471	1.826728	1.530670	1.399478	1.765300	1.302281	1.386022	1.454576	1.347382	1.513471	1.477661	1.347382	1.514367	1.302281	1.446611	1.486302	1.423921	1.348727	1.587798	1.383583	1.546337	1.270570	1.476847	1.509703	1.885194	1.482239	1.516197	1.554389	1.390722	1.540059	1.481632	1.498150	1.264725	1.374229	1.883436	1.519005	1.476847	1.196280	1.601137	1.826728	1.498893	1.508452	1.479390	1.477505	1.494483	1.491678	1.358044	1.866943	1.866943	1.516630	1.432604	1.498150	1.441196	1.491944	1.930494	1.476847	1.821333	1.446611	1.564590	1.476847	1.498312	1.540059	1.789342	1.492524	1.453519	1.268550	1.587798	1.286084	1.498150	1.821333	1.899345	1.402921	1.409061	1.397007	1.547107	1.383574	1.458555	1.409999	1.519343	1.513471	1.297261	1.530934	1.454632	1.498893	1.500659	1.505685	1.441196	1.472050	1.332264	1.493203	1.493639	1.498150	1.430859	1.390583	1.333829	1.409999	1.508452	0.013917	1.386022	1.482115	1.657759	1.379439	1.519576	1.826728	1.495845	1.495845
EntCo.1_29560_1-257_NEs	1.939762	0.936283	1.504264	0.000000	1.412728	1.588824	1.423946	1.859625	1.821769	1.497659	1.460901	1.400257	1.618224	1.858841	1.364038	1.427593	1.457118	1.485890	1.459263	1.313308	1.619203	2.052585	0.942463	1.389971	1.585590	1.832254	0.196845	1.528669	1.338784	0.216121	1.320078	1.528669	1.557353	1.572573	1.403940	1.495239	1.510658	0.203385	1.835160	0.942463	1.719166	1.426488	1.674690	1.389971	1.451570	1.674690	1.833979	0.945112	1.939762	1.824991	0.935355	2.138223	1.364038	1.476712	1.334209	0.985151	1.573153	0.212683	1.521137	1.852802	1.517707	1.842184	1.655017	1.557353	1.598921	0.237041	0.983204	2.142729	1.619297	1.495565	1.571837	0.926507	1.437758	1.494014	1.870942	1.528669	1.773508	1.496985	1.413650	1.496709	0.874343	1.619203	1.619203	1.466841	1.431996	0.237041	0.940086	1.465537	1.794803	1.571837	1.801942	1.939762	1.347595	1.571837	0.231516	1.557353	1.796644	2.036143	1.424987	0.999800	1.365954	0.942463	0.237041	1.801942	1.612483	0.955876	1.477039	0.199737	1.556549	1.646992	1.484601	1.342628	1.732750	1.389971	0.948964	1.480582	1.951964	1.858841	1.526465	1.389189	0.940086	1.420450	0.202247	1.478054	1.815388	0.237041	1.332442	0.198066	2.294594	1.336802	1.528669	1.512623	1.729246	1.827541	1.732626	1.639274	1.570808	1.494014	1.423946	1.423946
EscCo.3_1802_1-252_NEs	1.624050	1.541753	1.432604	1.412728	0.000000	1.660035	1.259507	1.561776	1.537150	1.525790	1.286356	1.265267	1.706818	1.561776	2.035379	1.734375	1.776131	1.593883	1.783941	1.936788	1.630832	1.853156	1.471237	1.405207	1.493994	2.113585	1.487476	1.721434	1.843385	1.419262	1.812378	1.721434	1.681361	1.529740	1.399209	2.281909	1.524967	1.337347	1.478930	1.471237	1.667568	0.006582	1.381544	1.399209	1.606675	1.381544	1.723739	1.471237	1.624050	1.730794	1.599096	1.599139	2.035379	1.727861	1.257723	1.480049	1.689734	1.412730	2.339492	1.600113	1.531368	2.119053	1.858899	1.681361	1.632567	1.521154	1.391868	1.579514	1.630832	0.247933	1.689734	1.427643	1.310461	2.281909	1.561776	1.721434	1.716213	1.289929	0.256393	0.285514	1.427441	1.630832	1.630832	1.414851	0.000000	1.521154	1.591543	1.559210	1.838410	1.689734	1.826437	1.624050	2.007018	1.689734	1.528484	1.681361	1.583016	1.522732	0.003947	1.494193	2.035379	1.441740	1.521154	1.826437	1.623500	1.683945	1.585849	1.354678	1.691344	1.851479	1.318325	1.817882	1.706960	1.399209	1.477445	1.421375	1.633621	1.561776	1.691553	1.398485	1.591543	1.266490	1.337517	1.290826	1.732770	1.521154	1.880464	1.349045	1.846550	1.817882	1.721434	1.461643	1.675365	1.599016	1.528593	1.430526	1.690585	2.281909	1.259507	1.259507
CitRo.1_01301_1-259_NEs	1.970484	1.471529	1.500626	1.588824	1.660035	0.000000	1.502647	1.767187	1.785679	1.242797	1.535134	1.504627	1.519937	1.774382	1.279247	1.510891	0.473044	1.592036	0.478903	1.269234	1.519484	1.954787	1.510217	0.272039	1.811031	2.011353	1.536979	1.656082	1.613827	1.518856	1.658837	1.656082	1.741132	1.843677	0.271002	1.234128	1.253419	1.723253	1.693398	1.510217	1.571256	1.662985	1.929841	0.268327	1.544746	1.929841	1.623006	1.504785	1.970484	1.636333	1.478651	1.415656	1.279247	0.568628	1.472418	1.515248	1.500766	1.512403	1.231359	1.759639	1.243347	2.004582	1.439325	1.741132	1.464776	1.671941	1.584130	1.385780	1.513319	1.746478	1.506125	1.377633	1.613445	1.232233	1.781689	1.656082	1.626793	1.573026	1.567299	1.739449	1.418754	1.519484	1.519766	1.387995	1.676309	1.671941	1.482188	1.649979	2.074074	1.506125	1.388328	1.970484	1.268826	1.506125	1.648102	1.741132	1.748028	1.842885	1.668826	1.527944	1.275926	1.495963	1.671941	1.397407	1.544478	1.502482	1.569016	1.724014	1.700903	1.446085	1.580093	1.604827	1.686679	0.268327	1.503659	1.407901	2.018097	1.774382	1.695787	0.271995	1.482188	1.533930	1.658498	1.558743	1.621930	1.680286	1.635082	1.716897	1.616092	1.604827	1.656082	1.466496	1.578532	1.787982	1.639430	1.946069	1.725522	1.232233	1.502647	1.504143
SalEn.13348_1-252_NEs	1.520857	1.495319	1.495845	1.423946	1.259507	1.502647	0.000000	1.603833	1.575478	1.401172	0.020159	0.002656	1.672039	1.589625	1.428380	1.678515	1.694030	1.419819	1.720979	1.432695	1.972349	1.581089	1.461416	1.374203	0.892980	2.260023	1.229961	1.639675	1.720464	1.224481	1.593720	1.639675	0.941306	0.858460	1.381788	1.532035	1.401172	1.308806	1.969505	1.461416	1.633812	1.259853	0.809327	1.374203	1.624999	0.809327	1.644265	1.461416	1.520857	1.658055	1.502830	1.423494	1.428380	1.711486	0.200320	1.348973	1.647031	1.229685	1.566372	1.464596	1.414088	2.236605	1.685123	0.941306	1.596386	1.278307	1.337336	1.380334	1.949441	1.432164	1.647031	1.424079	0.164527	1.537631	1.590848	1.639675	1.649120	0.194717	1.246025	1.401244	1.417463	1.972349	1.972349	0.217170	1.259507	1.278307	1.481258	0.794911	1.873191	1.647031	2.094463	1.520857	1.416990	1.647031	1.282782	0.941306	1.876056	1.400116	1.275333	1.311192	1.424341	1.462220	1.278307	2.102500	1.956914	1.484153	1.405087	1.319173	0.954097	1.677085	0.209571	1.617236	1.545114	1.374203	1.467687	0.217398	1.480947	1.589625	1.629010	1.373478	1.481258	0.206137	1.282599	0.193859	1.635786	1.278307	1.593720	1.313598	1.520030	1.617236	1.639675	1.524693	1.641875	1.456546	1.570583	0.809964	0.943731	1.537631	0.000000	0.000000
SalEn.52887_1-236_NEs	0.218834	1.715836	1.514880	1.859625	1.561776	1.767187	1.603833	0.000000	0.011348	1.618543	1.591273	1.625268	1.655460	0.009913	1.835852	1.793662	1.555325	1.550376	1.563580	1.817647	1.919935	0.476583	1.513938	1.756401	1.709312	2.275466	1.790164	1.829321	1.626032	1.656936	1.769527	1.829321	1.589336	1.526050	1.748495	1.982041	1.626009	1.976103	1.763681	1.513938	1.578139	1.615029	1.388936	1.748495	1.776530	1.388936	1.900658	1.522190	0.218834	1.914985	1.770623	1.784168	1.835852	1.609241	1.477020	1.597845	1.645258	1.648497	1.978249	0.280725	1.618368	2.229179	1.586344	1.589336	1.680680	1.911840	1.616872	1.817886	1.911902	1.500618	1.637346	1.411353	1.487124	1.982041	0.009913	1.829321	1.906872	1.504126	1.625416	1.478395	1.666482	1.919935	1.919935	1.512595	1.580516	1.911840	1.694082	1.513406	2.483954	1.637346	2.136159	0.218834	1.799524	1.637346	1.898117	1.589336	1.208842	0.265381	1.553222	1.588794	1.834688	1.520829	1.911840	2.136159	1.918414	1.768041	1.572036	1.943602	1.599170	1.586344	1.498858	1.780903	1.883953	1.748495	1.507019	1.499285	0.222874	0.009913	1.831533	1.739528	1.694082	1.512665	2.014125	1.492554	1.892957	1.911840	1.781200	1.935345	1.914331	1.780903	1.829321	1.538418	1.586028	0.276338	1.894084	1.419935	1.598695	1.982041	1.603833	1.603833
SalEn.12823_1-236_NEs	0.219040	1.704299	1.521776	1.821769	1.537150	1.785679	1.575478	0.011348	0.000000	1.639494	1.562985	1.596369	1.655976	0.007076	1.847609	1.782245	1.583798	1.542760	1.591775	1.829633	1.923541	0.469271	1.500003	1.728812	1.706281	2.295120	1.762804	1.808291	1.592148	1.639329	1.749209	1.808291	1.587485	1.531666	1.720958	1.994384	1.646895	1.925829	1.744294	1.500003	1.592307	1.589685	1.394905	1.720958	1.770854	1.394905	1.920979	1.508260	0.219040	1.935257	1.758371	1.795195	1.847609	1.591042	1.469961	1.565809	1.645674	1.630969	1.990697	0.283096	1.639147	2.249827	1.578231	1.587485	1.696153	1.854175	1.576387	1.829554	1.932946	1.477600	1.637696	1.411398	1.466347	1.994384	0.007076	1.808291	1.919247	1.510357	1.600361	1.455833	1.657316	1.923541	1.923541	1.505274	1.555580	1.854175	1.682943	1.533185	2.471687	1.637696	2.156443	0.219040	1.811618	1.637696	1.841220	1.587485	1.215796	0.269658	1.528904	1.557340	1.846384	1.506639	1.854175	2.156443	1.922040	1.780607	1.564185	1.912038	1.597204	1.578231	1.505051	1.760130	1.897107	1.720958	1.493233	1.492109	0.223085	0.007076	1.810255	1.712071	1.682943	1.512493	1.980891	1.498784	1.905290	1.854175	1.760558	1.903812	1.927332	1.760130	1.808291	1.560631	1.600185	0.278691	1.889954	1.433125	1.596749	1.994384	1.575478	1.575478
KlePn.2_21691_1-253_NEs	1.614318	1.416101	1.538160	1.497659	1.525790	1.242797	1.401172	1.618543	1.639494	0.000000	1.372030	1.395292	1.580351	1.633476	0.719856	1.379072	1.191532	1.605129	1.210069	0.714123	1.423765	1.452866	1.398758	1.426202	1.556748	1.723588	1.517175	1.410331	1.430275	1.463117	1.553284	1.410331	1.332150	1.317771	1.420385	0.766790	0.003986	1.600683	1.568087	1.398758	1.582806	1.559257	1.315297	1.420385	1.580379	1.315297	1.661599	1.400542	1.614318	1.668829	1.434943	1.542414	0.719856	1.378157	1.316733	1.625948	1.554725	1.463117	0.774402	1.435922	0.010678	1.712143	1.404362	1.332150	1.565063	1.529774	1.624920	1.545433	1.429513	1.780201	1.553455	1.463496	1.392826	0.770108	1.633476	1.410331	1.659277	1.291112	1.651843	1.624895	1.422871	1.423765	1.423765	1.231324	1.546072	1.529774	1.376028	1.310737	1.949830	1.553455	1.539374	1.614318	0.721833	1.553455	1.510191	1.332150	1.733580	1.577888	1.538861	1.555478	0.719856	1.410358	1.529774	1.539374	1.440317	1.391662	1.628147	1.559448	1.336101	1.410474	1.262887	1.545032	1.975956	1.420385	1.410338	1.216239	1.629993	1.633476	1.414872	1.419677	1.376028	1.315706	1.566742	1.281973	1.653271	1.529774	1.546522	1.553287	1.509883	1.538678	1.410331	1.518893	1.576434	1.442836	1.597175	1.308627	1.342736	0.770108	1.401172	1.401172
