CitRo.1_50111_1-523_NEs	0.000000	0.033333	0.040728	0.033333	0.605002	0.038063	0.033333	0.033333	0.033333	0.775582	0.043515	0.770721	0.567820	0.778052	0.634424	0.605002	0.033333	0.033333	0.038063	0.583392	0.038063	0.038731	0.749794	0.033333	0.038731	0.038731	0.600321	0.605002	0.033333	0.033333	0.607985	0.605002	0.033333	0.033333	0.033333	0.605002	0.038063	1.272412	0.040735	0.033333	0.038063	0.033333	0.033333	0.038731	0.637859	0.033333	0.033333	0.033998	0.605002	0.033333	0.038731	0.038063	0.745866	0.038732	0.033333
CitRo.1_35321_1-523_BeL	0.033333	0.000000	0.030677	0.000000	0.602173	0.024055	0.000000	0.000000	0.000000	0.773718	0.039476	0.765751	0.567235	0.773023	0.619798	0.602173	0.000000	0.000000	0.024055	0.577972	0.024055	0.024712	0.748636	0.000000	0.024712	0.024712	0.597706	0.602173	0.000000	0.000000	0.605143	0.602173	0.000000	0.000000	0.000000	0.602173	0.024055	1.236639	0.026686	0.000000	0.024055	0.000000	0.000000	0.024712	0.623175	0.000000	0.000000	0.000637	0.602173	0.000000	0.024712	0.024055	0.743139	0.024713	0.000000
EscCo.3_3203_1-523_BeL	0.040728	0.030677	0.000000	0.030677	0.601000	0.006396	0.030677	0.030677	0.030677	0.767342	0.042134	0.759176	0.567740	0.766393	0.628358	0.601000	0.030677	0.030677	0.006396	0.575710	0.006396	0.005754	0.740308	0.030677	0.005754	0.005754	0.598067	0.601000	0.030677	0.030677	0.603954	0.601000	0.030677	0.030677	0.030677	0.601000	0.006396	1.229306	0.008964	0.030677	0.006396	0.030677	0.030677	0.005754	0.631752	0.030677	0.030677	0.031339	0.601000	0.030677	0.005754	0.006396	0.736346	0.007037	0.030677
CitRo.1_38851_1-523_BeL	0.033333	0.000000	0.030677	0.000000	0.602173	0.024055	0.000000	0.000000	0.000000	0.773718	0.039476	0.765751	0.567235	0.773023	0.619798	0.602173	0.000000	0.000000	0.024055	0.577972	0.024055	0.024712	0.748636	0.000000	0.024712	0.024712	0.597706	0.602173	0.000000	0.000000	0.605143	0.602173	0.000000	0.000000	0.000000	0.602173	0.024055	1.236639	0.026686	0.000000	0.024055	0.000000	0.000000	0.024712	0.623175	0.000000	0.000000	0.000637	0.602173	0.000000	0.024712	0.024055	0.743139	0.024713	0.000000
EscCo.2_53070_7-512_BeL	0.605002	0.602173	0.601000	0.602173	0.000000	0.590143	0.602173	0.602173	0.602173	0.566266	0.592968	0.558428	0.038668	0.561450	0.006661	0.000000	0.602173	0.602173	0.590143	0.085963	0.590143	0.591502	0.534898	0.602173	0.591502	0.591502	0.035315	0.000000	0.602173	0.602173	0.001323	0.000000	0.602173	0.602173	0.602173	0.000000	0.590143	1.374666	0.594222	0.602173	0.590143	0.602173	0.602173	0.591502	0.007405	0.602173	0.602173	0.603565	0.000000	0.602173	0.591502	0.590143	0.553240	0.591518	0.602173
EscCo.3_0230_1-523_BeL	0.038063	0.024055	0.006396	0.024055	0.590143	0.000000	0.024055	0.024055	0.024055	0.764493	0.038119	0.758176	0.556452	0.765394	0.615938	0.590143	0.024055	0.024055	0.000000	0.565076	0.000000	0.000637	0.739302	0.024055	0.000637	0.000637	0.587209	0.590143	0.024055	0.024055	0.593073	0.590143	0.024055	0.024055	0.024055	0.590143	0.000000	1.222863	0.002551	0.024055	0.000000	0.024055	0.024055	0.000637	0.619301	0.024055	0.024055	0.024713	0.590143	0.024055	0.000637	0.000000	0.735232	0.000637	0.024055
CitRo.1_40711_1-523_BeL	0.033333	0.000000	0.030677	0.000000	0.602173	0.024055	0.000000	0.000000	0.000000	0.773718	0.039476	0.765751	0.567235	0.773023	0.619798	0.602173	0.000000	0.000000	0.024055	0.577972	0.024055	0.024712	0.748636	0.000000	0.024712	0.024712	0.597706	0.602173	0.000000	0.000000	0.605143	0.602173	0.000000	0.000000	0.000000	0.602173	0.024055	1.236639	0.026686	0.000000	0.024055	0.000000	0.000000	0.024712	0.623175	0.000000	0.000000	0.000637	0.602173	0.000000	0.024712	0.024055	0.743139	0.024713	0.000000
CitRo.1_13911_1-523_BeL	0.033333	0.000000	0.030677	0.000000	0.602173	0.024055	0.000000	0.000000	0.000000	0.773718	0.039476	0.765751	0.567235	0.773023	0.619798	0.602173	0.000000	0.000000	0.024055	0.577972	0.024055	0.024712	0.748636	0.000000	0.024712	0.024712	0.597706	0.602173	0.000000	0.000000	0.605143	0.602173	0.000000	0.000000	0.000000	0.602173	0.024055	1.236639	0.026686	0.000000	0.024055	0.000000	0.000000	0.024712	0.623175	0.000000	0.000000	0.000637	0.602173	0.000000	0.024712	0.024055	0.743139	0.024713	0.000000
CitRo.1_26481_1-523_BeL	0.033333	0.000000	0.030677	0.000000	0.602173	0.024055	0.000000	0.000000	0.000000	0.773718	0.039476	0.765751	0.567235	0.773023	0.619798	0.602173	0.000000	0.000000	0.024055	0.577972	0.024055	0.024712	0.748636	0.000000	0.024712	0.024712	0.597706	0.602173	0.000000	0.000000	0.605143	0.602173	0.000000	0.000000	0.000000	0.602173	0.024055	1.236639	0.026686	0.000000	0.024055	0.000000	0.000000	0.024712	0.623175	0.000000	0.000000	0.000637	0.602173	0.000000	0.024712	0.024055	0.743139	0.024713	0.000000
EscCo.2_53360_14-537_NEs	0.775582	0.773718	0.767342	0.773718	0.566266	0.764493	0.773718	0.773718	0.773718	0.000000	0.784266	0.065800	0.553597	0.067190	0.558224	0.566266	0.773718	0.773718	0.764493	0.570634	0.764493	0.764493	0.073566	0.773718	0.764493	0.764493	0.560776	0.566266	0.773718	0.773718	0.567732	0.566266	0.773718	0.773718	0.773718	0.566266	0.764493	1.522170	0.769332	0.773718	0.764493	0.773718	0.773718	0.764493	0.559844	0.773718	0.773718	0.775361	0.566266	0.773718	0.764493	0.764493	0.066322	0.766125	0.773718
