EscCo.50774_1-429	0.000000	1.434110	1.609719	1.546374	1.435372	0.263882	1.377903	2.235468	2.201629	1.382273	1.526340	1.609333	1.449371	0.254074	1.588995	2.213885	1.512125	1.395846	2.257211	1.416933	1.507410	2.272818	1.392380	1.529546	2.274711	0.220648	1.515730	1.499634	1.480825	2.201629	1.544369	1.446211	1.567896	1.986621	1.574040	1.473165	1.468162	1.599590	1.496019	1.668750	1.387375	2.196290	1.515702	1.515223	1.395235	1.582546	1.552008	1.598640	1.480825	1.570195	1.390989	1.508915	1.547136	1.462826	1.567896	0.253270	1.546374	1.545616	0.299982	0.024686	0.261709	1.443834	2.241212	2.281618	1.530791	1.551797	1.430956	0.253270	2.264134	1.499634	0.017249	0.034808	2.213471	1.495135	1.483335	1.615073	2.264134	1.558102	1.530274	0.256315	1.435372	1.567896	1.454781	1.595640	2.145150	1.473844	1.570195	0.253270	0.000000	1.678359
CitRo.1_13091_1-406_NEs	1.434110	0.000000	1.185731	0.228406	1.107309	1.404968	0.529397	1.586790	1.658838	0.529397	1.201268	1.600861	1.041118	1.458166	0.237420	1.654292	1.216644	1.133895	1.600948	0.533759	0.505991	1.605196	0.527197	1.092205	1.592931	1.421066	1.212797	1.099062	0.556480	1.662605	1.215820	1.047022	0.243167	1.707568	1.247071	0.511860	0.508460	0.282697	1.117232	1.205908	0.527106	1.617126	1.327001	0.498751	0.525368	1.605511	1.230689	0.282633	0.556480	1.253825	0.529490	1.111028	1.185417	0.560637	0.243167	1.444874	0.228406	1.199393	1.535834	1.385534	1.415992	1.107875	1.677839	1.598370	1.164022	0.226405	1.114393	1.444874	1.610264	1.099062	1.430278	1.431247	1.669385	1.098412	0.230233	1.186388	1.610264	1.289556	1.323761	1.426393	1.107309	0.243167	1.118189	0.249953	1.574541	0.557244	1.253825	1.444874	1.434110	1.210558
EscCo.3_1406_1-421_NEs	1.609719	1.185731	0.000000	1.237054	0.718074	1.633267	1.220026	1.502490	1.635059	1.216696	1.187251	1.453798	0.709168	1.635578	1.247737	1.607094	1.183990	0.381777	1.610934	1.197805	1.179473	1.602052	1.262880	0.690209	1.572435	1.660392	1.183990	0.701724	1.186424	1.629724	1.173425	0.711874	1.249899	1.783924	1.244507	1.309685	1.317715	1.205473	1.187413	0.024104	1.216016	1.597547	1.232900	1.215604	1.268163	1.442258	1.194625	1.212137	1.186424	1.238358	1.216696	0.688375	1.235232	1.195091	1.249899	1.627053	1.237054	0.395279	1.564393	1.538970	1.635302	0.730028	1.620638	1.520022	0.384147	1.252222	0.718074	1.627053	1.602052	0.701724	1.580393	1.595763	1.610072	1.183363	1.306171	0.001582	1.602052	1.293063	1.233125	1.623894	0.718074	1.249899	0.720776	1.248690	1.615213	1.179307	1.238358	1.627053	1.609719	0.049107
EscCo.51748_1-406	1.546374	0.228406	1.237054	0.000000	1.282553	1.505979	0.542988	1.708082	1.800853	0.542988	1.208373	1.555825	1.191911	1.606840	0.260528	1.847188	1.223844	1.163275	1.756745	0.535799	0.536679	1.812027	0.550315	1.169076	1.757183	1.696929	1.219975	1.189489	0.568678	1.804940	1.225084	1.201998	0.257776	1.863349	1.276141	0.560909	0.558076	0.306009	1.225686	1.240010	0.531981	1.765056	1.444454	0.536546	0.554600	1.559560	1.249006	0.308407	0.568678	1.279000	0.542509	1.191187	1.215166	0.562277	0.257776	1.607701	0.000000	1.190604	1.632178	1.493222	1.510708	1.265520	1.844729	1.703401	1.176158	0.006551	1.290898	1.607701	1.794297	1.189489	1.547225	1.531980	1.827780	1.220621	0.029228	1.241115	1.794297	1.330458	1.441106	1.585740	1.282553	0.257776	1.284512	0.266004	1.810426	0.569428	1.279000	1.607701	1.546374	1.240987
SalEn.3_2776_1-427_NEs	1.435372	1.107309	0.718074	1.282553	0.000000	1.319152	1.140988	1.599371	1.536009	1.140988	1.370928	1.372901	0.243761	1.515812	1.207053	1.566549	1.374614	0.679385	1.655379	1.145153	1.099251	1.659344	1.126998	0.235563	1.650580	1.393839	1.369990	0.232425	1.080220	1.531205	1.389688	0.241506	1.218421	1.745455	1.401724	1.184276	1.180603	1.262244	1.339086	0.720670	1.153698	1.606111	1.352108	1.117104	1.126097	1.376293	1.394785	1.258024	1.080220	1.397705	1.148140	0.239803	1.352575	1.066556	1.218421	1.511338	1.282553	0.711738	1.381383	1.416175	1.341679	0.010211	1.581701	1.628938	0.702006	1.283180	0.000000	1.511338	1.664968	0.232425	1.449249	1.465237	1.539968	1.331476	1.292953	0.714244	1.664968	1.242129	1.352192	1.509989	0.000000	1.218421	0.006264	1.210738	1.750459	1.070961	1.397705	1.511338	1.435372	0.749207
KlePn.2_13611_1-429_NEs	0.263882	1.404968	1.633267	1.505979	1.319152	0.000000	1.519962	2.185867	2.321015	1.524663	1.350486	1.515687	1.369122	0.283428	1.524149	2.349306	1.365235	1.395595	2.193294	1.515736	1.394594	2.187473	1.305047	1.395759	2.244102	0.241580	1.368510	1.379518	1.508445	2.315492	1.377129	1.369688	1.534613	1.843717	1.400242	1.476060	1.484129	1.388769	1.318746	1.613173	1.514570	2.104035	1.429153	1.447335	1.312442	1.532287	1.363127	1.395944	1.508445	1.394178	1.534185	1.397951	1.341211	1.486355	1.534613	0.286871	1.505979	1.451610	0.275449	0.270749	0.007893	1.333289	2.361260	2.245921	1.438269	1.518497	1.315447	0.286871	2.173188	1.379518	0.260313	0.269452	2.371216	1.309817	1.446727	1.624626	2.173188	1.546176	1.441617	0.284207	1.319152	1.534613	1.332235	1.543470	2.429748	1.504952	1.394178	0.286871	0.263882	1.606598
SalEn.3_3435_1-405_NEs	1.377903	0.529397	1.220026	0.542988	1.140988	1.519962	0.000000	1.761446	1.604531	0.000820	1.212204	1.378058	1.039688	1.486638	0.520123	1.639951	1.211223	1.193157	1.737721	0.014066	0.222405	1.784601	0.235057	1.000501	1.694613	1.483769	1.214151	1.010689	0.201249	1.604531	1.228388	1.041631	0.527192	1.819489	1.208551	0.644408	0.639428	0.581333	1.192997	1.238724	0.012407	1.689914	1.499819	0.192776	0.238486	1.386625	1.185534	0.579456	0.201249	1.196310	0.000820	1.025789	1.190146	0.206877	0.527192	1.482126	0.542988	1.178791	1.488661	1.339258	1.513951	1.149067	1.677894	1.762105	1.185389	0.547124	1.140988	1.482126	1.772978	1.010689	1.354471	1.388142	1.614605	1.194101	0.540118	1.220731	1.772978	1.514042	1.514016	1.474827	1.140988	0.527192	1.141551	0.542382	1.842363	0.204439	1.196310	1.482126	1.377903	1.239238
KlePn.2_06601_1-426_NEs	2.235468	1.586790	1.502490	1.708082	1.599371	2.185867	1.761446	0.000000	0.197605	1.761446	1.783131	1.701485	1.450072	2.433912	1.711885	0.199969	1.794150	1.670222	0.189363	1.745991	1.603252	0.185277	1.591493	1.542818	0.178977	2.279537	1.794150	1.531195	1.852876	0.198601	1.779190	1.450658	1.686352	2.085284	1.643337	1.760059	1.770522	1.670319	1.622019	1.466506	1.743742	0.162030	1.726953	1.881247	1.598129	1.722304	1.640271	1.678713	1.852876	1.648568	1.761446	1.575490	1.648162	1.873297	1.686352	2.432193	1.708082	1.464305	2.044061	2.182828	2.153865	1.552171	0.198409	0.006355	1.464655	1.704405	1.599371	2.432193	0.185277	1.531195	2.251350	2.347937	0.199394	1.624352	1.699513	1.494557	0.185277	1.634052	1.727416	2.441296	1.599371	1.686352	1.567870	1.706491	0.166416	1.848295	1.648568	2.432193	2.235468	1.483798
EscCo.3_0150_1-426_Ess	2.201629	1.658838	1.635059	1.800853	1.536009	2.321015	1.604531	0.197605	0.000000	1.604531	1.909886	1.844674	1.573831	2.439611	1.659877	0.029450	1.920524	1.622324	0.153213	1.574841	1.614199	0.158077	1.673654	1.511831	0.148427	2.272736	1.924591	1.522057	1.718979	0.000779	1.920174	1.575032	1.655978	2.134259	1.725904	1.802528	1.808801	1.724541	1.766649	1.584847	1.598809	0.166404	1.830394	1.739883	1.682641	1.866901	1.719541	1.733093	1.718979	1.716215	1.604531	1.533631	1.807861	1.724441	1.655978	2.442522	1.800853	1.554856	2.067740	2.193931	2.309635	1.515983	0.021364	0.198697	1.570632	1.801654	1.536009	2.442522	0.158077	1.522057	2.207183	2.265916	0.016519	1.788518	1.771021	1.640396	0.158077	1.633297	1.826657	2.442627	1.536009	1.655978	1.523472	1.672059	0.198520	1.728196	1.716215	2.442522	2.201629	1.600656
SalEn.4_34591_1-405_BeL	1.382273	0.529397	1.216696	0.542988	1.140988	1.524663	0.000820	1.761446	1.604531	0.000000	1.212204	1.378058	1.039688	1.491368	0.521866	1.639951	1.211223	1.193157	1.737721	0.013234	0.221317	1.784601	0.233950	1.000501	1.694613	1.488556	1.214151	1.010689	0.200211	1.604531	1.228388	1.041631	0.528949	1.819489	1.208551	0.644408	0.639428	0.581333	1.192997	1.235357	0.011576	1.695119	1.495936	0.191736	0.237375	1.386625	1.185534	0.579456	0.200211	1.196310	0.000000	1.025789	1.190146	0.205832	0.528949	1.486874	0.542988	1.178791	1.493336	1.339258	1.518676	1.149067	1.677894	1.762105	1.185389	0.547124	1.140988	1.486874	1.772978	1.010689	1.358718	1.392529	1.614605	1.194101	0.540118	1.217398	1.772978	1.510137	1.510088	1.479541	1.140988	0.528949	1.141551	0.544165	1.842363	0.203398	1.196310	1.486874	1.382273	1.235869
