EscCo.3_0861_1-233_NEs	0.000000	1.069159	1.771521	0.220136	1.176082	0.192512	1.068794	0.218843	1.176082	2.192637	1.770599	1.828356	0.222200	1.181284	2.020613	1.817020	0.222200	1.181284	1.920993	1.767291	0.222200	1.181284	1.673784	2.006647	2.209052	1.563487	2.032597	1.920993	2.192015	2.296766	1.655328	1.956670	0.224371	1.105342	2.209052	2.060323	2.213213	0.017389	1.100554	2.155836	1.770599	2.014685	1.920993	0.021856	1.068359	2.263439	0.029365	1.070702	0.230096	1.107199	1.703697	1.956694	0.230025	1.117632	0.001436	1.069159	2.118284
EscCo.3_0861_316-563_NEs	1.069159	0.000000	1.487128	0.992750	0.207166	1.002576	0.179954	0.997800	0.207109	1.555271	1.573120	1.481535	1.012091	0.210659	1.600393	1.512613	1.012091	0.210659	1.701905	1.564397	1.012091	0.210659	1.406243	1.691736	1.686291	1.339124	1.610723	1.701905	1.568058	1.614681	1.676892	1.658993	1.073259	0.222039	1.686291	1.611339	1.702637	1.068349	0.031477	1.727032	1.573120	1.611565	1.701905	1.062939	0.016268	1.682583	1.090158	0.045662	1.064246	0.261728	1.547017	1.711464	1.058779	0.259864	1.069159	0.000000	1.666740
CitRo.1_44661_1-532_NEs	1.771521	1.487128	0.000000	1.620674	1.544872	1.676639	1.450905	1.687311	1.560512	0.954884	1.387473	1.406568	1.670102	1.528144	1.022578	1.467904	1.670102	1.528144	1.569963	1.404149	1.670102	1.528144	1.432904	1.556852	0.992061	1.470358	1.025008	1.569963	0.956860	0.964268	1.949856	1.030113	1.858430	1.311601	0.992061	1.024711	0.989078	1.729808	1.486426	0.990014	1.387473	1.020541	1.569963	1.720960	1.471519	0.981896	1.769436	1.433665	1.768476	1.417246	1.425499	1.580417	1.747545	1.426213	1.771521	1.487128	0.994465
SalEn.10763_1-237_NEs	0.220136	0.992750	1.620674	0.000000	1.101644	0.185248	0.981812	0.012829	1.101644	1.854175	1.730179	1.719424	0.015650	1.106290	1.819022	1.621408	0.015650	1.106290	1.737551	1.715050	0.015650	1.106290	1.568125	1.773884	1.851299	1.451858	1.830754	1.737551	1.887747	2.036798	1.588038	1.771089	0.244691	1.026114	1.851299	1.856371	1.880192	0.216308	1.001109	1.877999	1.730179	1.822143	1.737551	0.208693	1.005801	1.838629	0.217183	0.978455	0.266463	0.967322	1.719715	1.753826	0.264406	0.976218	0.220136	0.992750	1.929124
SalEn.10763_314-563_NEs	1.176082	0.207166	1.544872	1.101644	0.000000	1.107428	0.183070	1.124099	0.005347	1.595437	1.444470	1.378644	1.098900	0.004008	1.505521	1.535650	1.098900	0.004008	1.625043	1.437543	1.098900	0.004008	1.350559	1.617634	1.617298	1.344376	1.515201	1.625043	1.569473	1.611243	1.790739	1.541462	1.229097	0.206435	1.617298	1.497611	1.614207	1.180963	0.222768	1.597933	1.444470	1.551174	1.625043	1.157613	0.206734	1.584177	1.169987	0.213202	1.246520	0.228472	1.410807	1.625596	1.268957	0.230329	1.176082	0.207166	1.676092
CitRo.1_07941_1-234_NEs	0.192512	1.002576	1.676639	0.185248	1.107428	0.000000	0.956758	0.182062	1.112277	1.918706	1.812402	1.772321	0.183545	1.112277	1.889882	1.741050	0.183545	1.112277	1.752541	1.819344	0.183545	1.112277	1.618598	1.775942	2.078168	1.405197	1.901989	1.752541	1.943694	2.047405	1.553487	1.859464	0.212830	1.011581	2.078168	1.928932	2.107203	0.192491	1.006966	2.094469	1.812402	1.893217	1.752541	0.192826	1.001857	2.072707	0.175945	1.018215	0.196800	1.029065	1.803062	1.717165	0.194880	1.029053	0.192512	1.002576	1.935817
CitRo.1_07941_311-559_NEs	1.068794	0.179954	1.450905	0.981812	0.183070	0.956758	0.000000	0.991718	0.189955	1.411658	1.589351	1.506859	1.002109	0.181321	1.392073	1.682027	1.002109	0.181321	1.740781	1.580433	1.002109	0.181321	1.569588	1.754167	1.526981	1.455927	1.400887	1.740781	1.405502	1.466505	1.436453	1.433001	1.076948	0.160001	1.526981	1.395023	1.525488	1.073407	0.191821	1.526899	1.589351	1.408727	1.740781	1.046897	0.178225	1.498974	1.053678	0.182020	0.992976	0.217312	1.561685	1.769617	1.002004	0.215496	1.068794	0.179954	1.550171
SalEn.52071_1-237_NEs	0.218843	0.997800	1.687311	0.012829	1.124099	0.182062	0.991718	0.000000	1.124099	1.900702	1.748401	1.737213	0.014248	1.128825	1.860619	1.627176	0.014248	1.128825	1.757564	1.732756	0.014248	1.128825	1.583337	1.794891	1.894378	1.443777	1.872629	1.757564	1.934613	2.078104	1.622312	1.800806	0.242853	1.031324	1.894378	1.899144	1.923505	0.218819	1.006184	1.921191	1.748401	1.854336	1.757564	0.209243	1.010921	1.881024	0.213942	0.983453	0.258549	0.986625	1.737934	1.773979	0.260501	0.995680	0.218843	0.997800	1.989253
SalEn.52071_314-563_NEs	1.176082	0.207109	1.560512	1.101644	0.005347	1.112277	0.189955	1.124099	0.000000	1.612494	1.453741	1.387716	1.098900	0.009377	1.521920	1.545739	1.098900	0.009377	1.635938	1.446729	1.098900	0.009377	1.367153	1.628370	1.626054	1.353380	1.531623	1.635938	1.586413	1.627887	1.800542	1.558126	1.229097	0.211793	1.626054	1.513746	1.622895	1.180963	0.222705	1.606616	1.453741	1.567974	1.635938	1.157613	0.203213	1.592669	1.169987	0.216635	1.246520	0.233961	1.420165	1.636420	1.268957	0.235829	1.176082	0.207109	1.674304
KlePn.2_14161_1-530_NEs	2.192637	1.555271	0.954884	1.854175	1.595437	1.918706	1.411658	1.900702	1.612494	0.000000	1.642812	1.644982	1.842704	1.605498	0.163438	1.736211	1.842704	1.605498	1.670188	1.652903	1.842704	1.605498	1.554571	1.653173	0.144242	1.715055	0.162674	1.670188	0.003791	0.127029	1.933677	0.165640	1.765657	1.420667	0.144242	0.162674	0.154205	2.201799	1.580026	0.148892	1.642812	0.161901	1.670188	2.187862	1.545427	0.150460	2.285735	1.592788	2.002811	1.507585	1.717701	1.700934	1.991849	1.507252	2.192637	1.555271	0.105724
