EscCo.3_0102_1-400_NEs	0.000000	1.945473	1.919753	0.016818	0.434277	0.691998	1.642779	0.436780	0.435281	1.955572	1.615822	0.687133	0.435281	1.667354	1.867822	1.970255	0.676757	0.463929	0.000000	1.980073	0.036489	0.433315	1.790510	1.917630
EscCo.1_03383_1-408_NEs	1.945473	0.000000	0.028508	1.956239	1.855381	1.838633	0.949381	1.835724	1.830558	0.617189	0.930216	1.870900	1.830558	0.974619	1.023651	2.085396	1.709475	1.926912	1.945473	0.616377	1.912933	1.850976	2.155287	0.051785
EscCo.3_3235_1-407_NEs	1.919753	0.028508	0.000000	1.925490	1.833438	1.848401	0.940118	1.814267	1.809194	0.623744	0.918371	1.881468	1.809194	0.967853	1.021470	2.100766	1.710198	1.939188	1.919753	0.614288	1.878943	1.829108	2.173977	0.050970
EscCo.1_00104_1-400_NEs	0.016818	1.956239	1.925490	0.000000	0.431164	0.690391	1.654363	0.433661	0.432167	1.987346	1.617187	0.683417	0.432167	1.679140	1.902771	1.963553	0.683207	0.461713	0.016818	2.002477	0.036586	0.431722	1.758154	1.928328
SalEn.10146_1-400_NEs	0.434277	1.855381	1.833438	0.431164	0.000000	0.711924	1.735630	0.010041	0.009200	1.897276	1.681075	0.706903	0.009200	1.756145	1.698063	2.157476	0.697332	0.451139	0.434277	1.945028	0.445097	0.010044	2.059130	1.910245
KlePn.1_02445_1-401_NEs	0.691998	1.838633	1.848401	0.690391	0.711924	0.000000	1.756297	0.716400	0.714226	1.703101	1.636515	0.006772	0.714226	1.779961	1.682884	2.085211	0.736866	0.656250	0.691998	1.693691	0.703075	0.721445	2.146604	1.826656
EscCo.53327_1-398	1.642779	0.949381	0.940118	1.654363	1.735630	1.756297	0.000000	1.733087	1.727947	0.886576	0.000999	1.738365	1.727947	0.015927	0.606816	2.438316	1.829352	1.868363	1.642779	0.871651	1.633536	1.716732	2.186241	0.928927
SalEn.2_MW01481_1-400_NEs	0.436780	1.835724	1.814267	0.433661	0.010041	0.716400	1.733087	0.000000	0.000831	1.862943	1.676897	0.711338	0.000831	1.749449	1.735504	2.158926	0.703830	0.449365	0.436780	1.909000	0.449047	0.011723	2.083136	1.880747
SalEn.3_0142_1-400_NEs	0.435281	1.830558	1.809194	0.432167	0.009200	0.714226	1.727947	0.000831	0.000000	1.857689	1.676897	0.709176	0.000000	1.744339	1.730290	2.164347	0.701691	0.447826	0.435281	1.903642	0.447529	0.010880	2.083136	1.875567
KlePn.1_02499_1-405_NEs	1.955572	0.617189	0.623744	1.987346	1.897276	1.703101	0.886576	1.862943	1.857689	0.000000	0.843602	1.704651	1.857689	0.898755	0.792726	2.552894	1.724136	1.758643	1.955572	0.027476	1.951901	1.887817	2.606699	0.603889
EscCo.3_3579_1-331_NEs	1.615822	0.930216	0.918371	1.617187	1.681075	1.636515	0.000999	1.676897	1.676897	0.843602	0.000000	1.618000	1.676897	0.018182	0.590891	2.369637	1.744910	1.875824	1.615822	0.839207	1.614167	1.659636	2.247136	0.909430
KlePn.2_05971_1-401_NEs	0.687133	1.870900	1.881468	0.683417	0.706903	0.006772	1.738365	0.711338	0.709176	1.704651	1.618000	0.000000	0.709176	1.761989	1.656459	2.074163	0.731514	0.651619	0.687133	1.689626	0.698132	0.716350	2.128726	1.858753
SalEn.4_01481_1-400_NEs	0.435281	1.830558	1.809194	0.432167	0.009200	0.714226	1.727947	0.000831	0.000000	1.857689	1.676897	0.709176	0.000000	1.744339	1.730290	2.164347	0.701691	0.447826	0.435281	1.903642	0.447529	0.010880	2.083136	1.875567
EscCo.4_00368_1-399_NEs	1.667354	0.974619	0.967853	1.679140	1.756145	1.779961	0.015927	1.749449	1.744339	0.898755	0.018182	1.761989	1.744339	0.000000	0.616187	2.405034	1.815553	1.871735	1.667354	0.883697	1.665106	1.733089	2.178405	0.953706
CitRo.1_44951_1-399_NEs	1.867822	1.023651	1.021470	1.902771	1.698063	1.682884	0.606816	1.735504	1.730290	0.792726	0.590891	1.656459	1.730290	0.616187	0.000000	2.209199	1.742384	1.890281	1.867822	0.799416	1.829590	1.715214	2.111842	1.027324
SalEn.54246_5-361_NEs	1.970255	2.085396	2.100766	1.963553	2.157476	2.085211	2.438316	2.158926	2.164347	2.552894	2.369637	2.074163	2.164347	2.405034	2.209199	0.000000	2.094046	2.094586	1.970255	2.555934	1.984046	2.182084	2.581065	2.113753
EntCo.1_46170_1-394_NEs	0.676757	1.709475	1.710198	0.683207	0.697332	0.736866	1.829352	0.703830	0.701691	1.724136	1.744910	0.731514	0.701691	1.815553	1.742384	2.094046	0.000000	0.718447	0.676757	1.730879	0.684746	0.697076	2.685452	1.712291
CitRo.1_01101_1-400_NEs	0.463929	1.926912	1.939188	0.461713	0.451139	0.656250	1.868363	0.449365	0.447826	1.758643	1.875824	0.651619	0.447826	1.871735	1.890281	2.094586	0.718447	0.000000	0.463929	1.760619	0.447374	0.445898	1.901428	1.911849
EscCo.50106_1-400	0.000000	1.945473	1.919753	0.016818	0.434277	0.691998	1.642779	0.436780	0.435281	1.955572	1.615822	0.687133	0.435281	1.667354	1.867822	1.970255	0.676757	0.463929	0.000000	1.980073	0.036489	0.433315	1.790510	1.917630
KlePn.2_06481_1-404_NEs	1.980073	0.616377	0.614288	2.002477	1.945028	1.693691	0.871651	1.909000	1.903642	0.027476	0.839207	1.689626	1.903642	0.883697	0.799416	2.555934	1.730879	1.760619	1.980073	0.000000	1.976165	1.934674	2.613538	0.599274
EscCo.4_03881_1-400_NEs	0.036489	1.912933	1.878943	0.036586	0.445097	0.703075	1.633536	0.449047	0.447529	1.951901	1.614167	0.698132	0.447529	1.665106	1.829590	1.984046	0.684746	0.447374	0.036489	1.976165	0.000000	0.447061	1.769874	1.894200
SalEn.50148_1-400_NEs	0.433315	1.850976	1.829108	0.431722	0.010044	0.721445	1.716732	0.011723	0.010880	1.887817	1.659636	0.716350	0.010880	1.733089	1.715214	2.182084	0.697076	0.445898	0.433315	1.934674	0.447061	0.000000	2.041853	1.886786
CitRo.1_46541_1-342_NEs	1.790510	2.155287	2.173977	1.758154	2.059130	2.146604	2.186241	2.083136	2.083136	2.606699	2.247136	2.128726	2.083136	2.178405	2.111842	2.581065	2.685452	1.901428	1.790510	2.613538	1.769874	2.041853	0.000000	2.180369
