SalEn.13489_1-266_NEs	0.000000	1.670086	1.770355	1.463055	1.626163	1.941856	0.242788	1.770355	0.242681	1.664518	1.671808	2.813590	1.748103	1.436879	1.320362	1.675063	1.767190	1.537512	1.503443	1.671880	0.007533	1.737384	2.979789	2.189351	1.368143	1.877916	1.443260	1.883732	1.546080	1.877916	1.871592	2.979789	1.656212	1.626163	0.007533	1.676908	1.398071	1.626163	1.877916	1.794661	1.621938	1.612447	1.670086	1.780037	1.612447	1.621938	1.770355	2.150264	1.515884	1.787776	1.399700	1.729865	1.971212	1.671808	1.386815	1.884540	0.002504	1.633524	1.539383	1.689941	1.431492	1.671808	1.398071	1.777819	1.431209	1.392516	1.649909	1.634806	0.244211	0.240832	0.007533	1.398071	0.238921
EscCo.40506_2-271_BeL	1.670086	0.000000	1.591334	1.378748	0.982020	2.040674	1.787189	1.591334	1.781875	0.283087	0.281355	1.978016	1.625828	1.462772	1.530772	0.932269	1.602341	0.973263	1.610161	0.283066	1.663747	1.800992	1.873610	2.116643	1.487094	1.576358	1.462170	1.571756	1.472565	1.576358	1.604654	1.873610	0.007431	0.982020	1.663747	0.977039	1.435421	0.982020	1.576358	1.546809	0.951425	0.993415	0.000000	1.612527	0.993415	0.951425	1.591334	2.088786	1.618880	1.554037	1.467556	1.808074	1.988166	0.281355	1.424220	1.561015	1.670160	0.969525	1.472565	0.021285	1.450815	0.281355	1.435421	1.598880	1.451038	1.440947	0.969791	1.004558	1.809994	1.796174	1.663747	1.435421	1.678866
SalEn.2_MW35221_1-251_BeL	1.770355	1.591334	0.000000	1.363503	1.470609	1.943405	1.729932	0.000000	1.792354	1.817586	1.826036	1.757191	1.036433	1.296666	1.231139	1.550302	0.674271	1.531567	1.048907	1.810584	1.770279	1.156706	1.655466	1.982620	1.176180	1.072743	1.313268	1.503696	1.421169	1.072743	1.063275	1.655466	1.619998	1.470609	1.770279	1.668344	1.390532	1.470609	1.072743	0.998912	1.512509	1.643666	1.591334	0.007972	1.643666	1.512509	0.000000	1.969676	1.061490	0.994686	1.343451	1.156995	2.036512	1.826036	1.378781	1.061077	1.761969	1.456763	1.421169	1.555598	1.302196	1.826036	1.390532	1.018610	1.313166	1.402018	1.486890	1.645448	1.732172	1.732249	1.770279	1.390532	1.608304
EntCo.1_06680_1-263_NEs	1.463055	1.378748	1.363503	0.000000	1.556717	1.542680	1.446092	1.363503	1.484633	1.549507	1.549507	1.440863	1.490412	0.189578	1.082929	1.459430	1.586214	1.478352	1.366602	1.555483	1.463130	1.555880	1.498496	1.819346	1.090808	1.469349	0.186936	1.766011	0.199423	1.469349	1.442643	1.498496	1.374240	1.556717	1.469959	1.392574	0.212758	1.556717	1.469349	1.386278	1.580333	1.386842	1.378748	1.382468	1.386842	1.580333	1.363503	1.832300	1.377030	1.380628	0.184688	1.535461	1.638168	1.549507	0.212555	1.462104	1.463307	1.556717	0.197791	1.412239	0.192819	1.549507	0.212758	1.381116	0.189393	0.212966	1.563764	1.375505	1.464067	1.439976	1.463130	0.212758	1.347934
SalEn.2_MW41361_1-274_NEs	1.626163	0.982020	1.470609	1.556717	0.000000	2.286992	1.804364	1.470609	1.824133	1.011669	1.011669	1.846713	1.525699	1.578477	1.438795	0.194320	1.670291	0.207211	1.653869	1.011381	1.632366	2.050114	1.749772	1.920957	1.383042	1.587371	1.573368	1.539741	1.601898	1.587371	1.608521	1.749772	0.981513	0.000000	1.632366	0.252925	1.768416	0.000000	1.587371	1.612498	0.243293	0.242839	0.982020	1.476788	0.242839	0.243293	1.470609	1.934137	1.645152	1.620111	1.476013	2.051015	2.226908	1.011669	1.752160	1.571389	1.618881	0.012336	1.594738	0.978187	1.572481	1.011669	1.768416	1.640885	1.571149	1.784241	0.016049	0.246483	1.800327	1.771862	1.632366	1.768416	1.667632
KlePn.1_01296_1-260_NEs	1.941856	2.040674	1.943405	1.542680	2.286992	0.000000	1.972400	1.943405	2.011355	1.855852	1.855852	1.620489	2.034017	1.652204	1.633794	2.065951	1.662796	2.063920	1.907442	1.855420	1.910389	2.473000	1.473270	1.710460	1.612578	2.249214	1.667914	2.268140	1.692795	2.249214	2.296962	1.473270	2.033876	2.286992	1.910389	2.194489	1.654067	2.286992	2.249214	2.140998	2.099677	2.279576	2.040674	1.951890	2.279576	2.099677	1.943405	1.725219	1.936032	2.133736	1.705540	2.532543	0.152547	1.855852	1.631453	2.217881	1.949289	2.221973	1.677326	2.042123	1.660058	1.855852	1.654067	2.069999	1.636601	1.638129	2.329999	2.275316	1.965870	1.951644	1.910389	1.654067	1.894449
EscCo.3_00109_1-281_NEs	0.242788	1.787189	1.729932	1.446092	1.804364	1.972400	0.000000	1.729932	0.015628	1.788901	1.782437	2.378408	1.712871	1.390988	1.360238	1.835511	1.596006	1.846442	1.638848	1.788969	0.242838	1.765472	2.666788	2.448671	1.342698	1.768270	1.426694	1.804785	1.462397	1.768270	1.748902	2.666788	1.803984	1.804364	0.245645	1.912060	1.475697	1.804364	1.768270	1.778061	1.870135	1.898103	1.787189	1.745911	1.898103	1.870135	1.729932	2.418034	1.639103	1.771438	1.430397	1.764918	2.030601	1.780057	1.488364	1.766681	0.241043	1.818629	1.455853	1.775763	1.385509	1.782437	1.475697	1.763947	1.379824	1.469554	1.858083	1.902028	0.014323	0.009568	0.242838	1.475697	0.259531
SalEn.3_3500_1-251_NEs	1.770355	1.591334	0.000000	1.363503	1.470609	1.943405	1.729932	0.000000	1.792354	1.817586	1.826036	1.757191	1.036433	1.296666	1.231139	1.550302	0.674271	1.531567	1.048907	1.810584	1.770279	1.156706	1.655466	1.982620	1.176180	1.072743	1.313268	1.503696	1.421169	1.072743	1.063275	1.655466	1.619998	1.470609	1.770279	1.668344	1.390532	1.470609	1.072743	0.998912	1.512509	1.643666	1.591334	0.007972	1.643666	1.512509	0.000000	1.969676	1.061490	0.994686	1.343451	1.156995	2.036512	1.826036	1.378781	1.061077	1.761969	1.456763	1.421169	1.555598	1.302196	1.826036	1.390532	1.018610	1.313166	1.402018	1.486890	1.645448	1.732172	1.732249	1.770279	1.390532	1.608304
EscCo.2_3817_1-280_NEs	0.242681	1.781875	1.792354	1.484633	1.824133	2.011355	0.015628	1.792354	0.000000	1.797753	1.791239	2.398476	1.766768	1.402839	1.398589	1.855771	1.644219	1.829486	1.667149	1.797820	0.242731	1.803707	2.612549	2.399292	1.380516	1.826144	1.415401	1.831228	1.432808	1.826144	1.813607	2.612549	1.798824	1.824133	0.245537	1.940170	1.470188	1.824133	1.826144	1.841581	1.882716	1.940212	1.781875	1.808700	1.940212	1.882716	1.792354	2.387983	1.667636	1.834800	1.455554	1.803167	2.061712	1.798290	1.482891	1.832692	0.240937	1.838505	1.426347	1.770300	1.397314	1.791239	1.470188	1.827113	1.391509	1.464046	1.879629	1.943679	0.009578	0.010774	0.242731	1.470188	0.257668
SalEn.10497_2-272_NEs	1.664518	0.283087	1.817586	1.549507	1.011669	1.855852	1.788901	1.817586	1.797753	0.000000	0.003703	2.019904	1.642008	1.662212	1.474954	0.966294	1.697757	0.914233	1.532792	0.008661	1.671808	1.914772	1.960563	2.052296	1.400816	1.662300	1.646046	1.734550	1.570255	1.662300	1.674720	1.960563	0.284405	1.011669	1.695679	0.973586	1.545124	1.011669	1.662300	1.610560	0.977282	0.978239	0.283087	1.848853	0.978239	0.977282	1.817586	2.054907	1.546554	1.617961	1.542774	1.915601	1.891215	0.003703	1.526663	1.660888	1.657300	1.038643	1.570255	0.282749	1.649301	0.003703	1.545124	1.643847	1.648112	1.557559	1.003994	0.980067	1.796058	1.819655	1.671808	1.545124	1.740879
SalEn.3_0509_2-272_NEs	1.671808	0.281355	1.826036	1.549507	1.011669	1.855852	1.782437	1.826036	1.791239	0.003703	0.000000	2.013227	1.642008	1.662212	1.487299	0.962560	1.684138	0.914233	1.526768	0.009906	1.679097	1.922874	1.960563	2.052296	1.412557	1.676163	1.646046	1.728554	1.570255	1.676163	1.688681	1.960563	0.282674	1.011669	1.703043	0.977783	1.545124	1.011669	1.676163	1.617961	0.977282	0.978239	0.281355	1.857249	0.978239	0.977282	1.826036	2.054907	1.540484	1.625363	1.542774	1.923707	1.884426	0.000000	1.526663	1.674742	1.664590	1.038643	1.570255	0.281019	1.649301	0.000000	1.545124	1.651242	1.648112	1.557559	1.003994	0.984273	1.789544	1.813167	1.679097	1.545124	1.740879
CitRo.1_16691_1-268_NEs	2.813590	1.978016	1.757191	1.440863	1.846713	1.620489	2.378408	1.757191	2.398476	2.019904	2.013227	0.000000	2.097907	1.538132	1.557546	1.877132	1.970626	1.790682	2.272708	2.020354	2.798339	2.030572	0.252903	0.653815	1.544275	2.096770	1.531729	2.228736	1.432283	2.096770	2.055702	0.252903	1.986397	1.846713	2.798339	1.612864	1.562400	1.846713	2.096770	2.131035	1.595637	1.571039	1.978016	1.757548	1.571039	1.595637	1.757191	0.638699	2.248487	2.123907	1.433601	2.031487	1.509758	2.013227	1.543715	2.117198	2.814098	1.858274	1.432283	1.954660	1.551267	2.013227	1.562400	2.085313	1.518289	1.575018	1.834947	1.572036	2.356401	2.365349	2.798339	1.562400	2.451843
CitRo.1_26611_1-260_NEs	1.748103	1.625828	1.036433	1.490412	1.525699	2.034017	1.712871	1.036433	1.766768	1.642008	1.642008	2.097907	0.000000	1.564463	1.291166	1.520053	1.126010	1.569458	0.264060	1.620223	1.756212	1.707747	1.811727	2.258664	1.311273	0.214377	1.585413	1.548414	1.523204	0.214377	0.222850	1.811727	1.627789	1.525699	1.765589	1.657511	1.572525	1.525699	0.214377	0.260233	1.508955	1.663872	1.625828	1.041438	1.663872	1.508955	1.036433	2.190974	0.269783	0.258478	1.598358	1.723507	2.041380	1.658456	1.594352	0.213905	1.741239	1.541341	1.516038	1.655309	1.558270	1.642008	1.572525	0.260218	1.557007	1.572525	1.533551	1.649287	1.699979	1.730912	1.756212	1.572525	1.895717
EscCo.2_1860_1-263_NEs	1.436879	1.462772	1.296666	0.189578	1.578477	1.652204	1.390988	1.296666	1.402839	1.662212	1.662212	1.538132	1.564463	0.000000	1.115846	1.611448	1.502740	1.511565	1.465368	1.655307	1.425943	1.611862	1.545074	1.735949	1.076383	1.477943	0.017908	1.657663	0.223620	1.477943	1.471745	1.545074	1.451730	1.578477	1.432505	1.450097	0.208602	1.578477	1.477943	1.610878	1.671940	1.432759	1.462772	1.319994	1.432759	1.671940	1.296666	1.754851	1.476842	1.604541	0.165110	1.604701	1.649075	1.662212	0.208812	1.498472	1.448845	1.570366	0.221937	1.459656	0.002526	1.662212	0.208602	1.547533	0.002528	0.208397	1.565700	1.421792	1.402095	1.379216	1.425943	0.208602	1.387453
EntCo.1_43840_2-252_NEs	1.320362	1.530772	1.231139	1.082929	1.438795	1.633794	1.360238	1.231139	1.398589	1.474954	1.487299	1.557546	1.291166	1.115846	0.000000	1.303555	1.495522	1.443253	1.249041	1.481038	1.302802	1.627543	1.528662	1.462287	0.038745	1.307558	1.132083	1.515346	1.090313	1.307558	1.340432	1.528662	1.543654	1.438795	1.302802	1.446607	1.243180	1.438795	1.307558	1.525289	1.295688	1.472252	1.530772	1.231139	1.472252	1.295688	1.231139	1.456842	1.271070	1.519156	1.077308	1.658654	1.535330	1.487299	1.233664	1.322880	1.308671	1.431818	1.095461	1.520988	1.111223	1.487299	1.243180	1.499653	1.112442	1.233145	1.427066	1.466548	1.367064	1.361250	1.302802	1.243180	1.313837
CitRo.1_37391_1-274_NEs	1.675063	0.932269	1.550302	1.459430	0.194320	2.065951	1.835511	1.550302	1.855771	0.966294	0.962560	1.877132	1.520053	1.611448	1.303555	0.000000	1.647799	0.171286	1.650021	0.966030	1.660733	2.123504	1.721751	1.725207	1.254575	1.602457	1.572081	1.479107	1.593925	1.602457	1.649648	1.721751	0.939590	0.194320	1.660733	0.216895	1.786806	0.194320	1.602457	1.860335	0.221635	0.227413	0.932269	1.557215	0.227413	0.221635	1.550302	1.757565	1.665669	1.868888	1.514400	2.124398	2.147442	0.962560	1.769702	1.602172	1.675394	0.191924	1.593925	0.956824	1.605340	0.962560	1.786806	1.876076	1.590263	1.803470	0.188167	0.228880	1.837780	1.817458	1.660733	1.786806	1.672327
EscCo.3_04178_1-255_NEs	1.767190	1.602341	0.674271	1.586214	1.670291	1.662796	1.596006	0.674271	1.644219	1.697757	1.684138	1.970626	1.126010	1.502740	1.495522	1.647799	0.000000	1.633149	1.157313	1.670645	1.753139	1.312610	2.081952	2.027772	1.520286	1.106472	1.489569	1.719143	1.610822	1.106472	1.076232	2.081952	1.602262	1.670291	1.753139	1.687706	1.509874	1.670291	1.106472	1.157773	1.586233	1.625347	1.602341	0.664967	1.625347	1.586233	0.674271	2.010428	1.170758	1.152965	1.645514	1.312764	1.738456	1.684138	1.531100	1.084632	1.767558	1.694536	1.603604	1.598246	1.509176	1.684138	1.509874	1.158122	1.495810	1.516650	1.663876	1.648868	1.612025	1.604677	1.753139	1.509874	1.586057
EntCo.1_04470_12-286_NEs	1.537512	0.973263	1.531567	1.478352	0.207211	2.063920	1.846442	1.531567	1.829486	0.914233	0.914233	1.790682	1.569458	1.511565	1.443253	0.171286	1.633149	0.000000	1.622340	0.910016	1.544580	2.146989	1.466765	1.732355	1.390972	1.723938	1.481080	1.570949	1.493725	1.723938	1.728052	1.466765	0.980824	0.207211	1.544580	0.234468	1.617653	0.207211	1.723938	1.719596	0.213588	0.228679	0.973263	1.524351	0.228679	0.213588	1.531567	1.765993	1.630541	1.727910	1.469282	2.141505	2.159790	0.914233	1.596972	1.703893	1.543783	0.206030	1.486981	0.982300	1.505854	0.914233	1.617653	1.764774	1.505059	1.631772	0.197354	0.227293	1.819979	1.821600	1.544580	1.617653	1.633054
KlePn.2_32641_1-260_NEs	1.503443	1.610161	1.048907	1.366602	1.653869	1.907442	1.638848	1.048907	1.667149	1.532792	1.526768	2.272708	0.264060	1.465368	1.249041	1.650021	1.157313	1.622340	0.000000	1.520026	1.516186	1.555836	2.068152	1.938957	1.324693	0.292723	1.471837	1.580681	1.337940	0.292723	0.305037	2.068152	1.605433	1.653869	1.523537	1.635584	1.410001	1.653869	0.292723	0.326710	1.529217	1.712220	1.610161	1.044336	1.712220	1.529217	1.048907	1.889609	0.007772	0.324795	1.448541	1.569038	1.788314	1.527655	1.404216	0.294570	1.490718	1.664335	1.337940	1.625937	1.459700	1.526768	1.410001	0.330623	1.446809	1.410001	1.634435	1.703553	1.612996	1.655279	1.516186	1.410001	1.445130
SalEn.52344_2-272_NEs	1.671880	0.283066	1.810584	1.555483	1.011381	1.855420	1.788969	1.810584	1.797820	0.008661	0.009906	2.020354	1.620223	1.655307	1.481038	0.966030	1.670645	0.910016	1.520026	0.000000	1.679169	1.915220	1.945485	2.044975	1.418524	1.641040	1.639198	1.708346	1.563751	1.641040	1.653304	1.945485	0.284384	1.011381	1.703114	0.973322	1.563962	1.011381	1.641040	1.610947	0.993088	0.977974	0.283066	1.841900	0.977974	0.993088	1.810584	2.039236	1.533688	1.618349	1.548833	1.916049	1.905966	0.009906	1.545353	1.639644	1.664663	1.038340	1.563751	0.282728	1.642393	0.009906	1.563962	1.644237	1.641259	1.576533	1.003709	0.979802	1.796125	1.819720	1.679169	1.563962	1.748792
SalEn.4_36551_1-266_NEs	0.007533	1.663747	1.770279	1.463130	1.632366	1.910389	0.242838	1.770279	0.242731	1.671808	1.679097	2.798339	1.756212	1.425943	1.302802	1.660733	1.753139	1.544580	1.516186	1.679169	0.000000	1.752018	2.965170	2.189351	1.350218	1.877516	1.432376	1.900328	1.533650	1.877516	1.864187	2.965170	1.649869	1.632366	0.000000	1.676908	1.416761	1.632366	1.877516	1.810051	1.627960	1.633313	1.663747	1.779962	1.633313	1.627960	1.770279	2.150264	1.528723	1.803185	1.394352	1.744514	1.954950	1.679097	1.405339	1.884140	0.010058	1.639726	1.526961	1.683493	1.420564	1.679097	1.416761	1.793241	1.420348	1.411068	1.656212	1.655853	0.244261	0.240881	0.000000	1.416761	0.237234
EscCo.44299_1-260_BeL	1.737384	1.800992	1.156706	1.555880	2.050114	2.473000	1.765472	1.156706	1.803707	1.914772	1.922874	2.030572	1.707747	1.611862	1.627543	2.123504	1.312610	2.146989	1.555836	1.915220	1.752018	0.000000	2.216748	3.064134	1.608442	1.668891	1.672764	1.992836	1.606356	1.668891	1.686828	2.216748	1.810192	2.050114	1.761272	1.804534	1.541980	2.050114	1.668891	1.498928	1.944694	1.811627	1.800992	1.162327	1.811627	1.944694	1.156706	3.065988	1.588463	1.493176	1.675018	0.003801	2.466309	1.929866	1.550089	1.685267	1.729603	2.092023	1.606356	1.791254	1.605592	1.922874	1.541980	1.507391	1.610458	1.527829	2.067907	1.794451	1.763489	1.760974	1.752018	1.541980	1.748619
KlePn.1_05146_13-268_NEs	2.979789	1.873610	1.655466	1.498496	1.749772	1.473270	2.666788	1.655466	2.612549	1.960563	1.960563	0.252903	1.811727	1.545074	1.528662	1.721751	2.081952	1.466765	2.068152	1.945485	2.965170	2.216748	0.000000	0.600565	1.553790	1.924688	1.513188	2.155205	1.495451	1.924688	1.927692	0.000000	1.881807	1.749772	2.965170	1.650781	1.601282	1.749772	1.924688	1.795278	1.519793	1.612257	1.873610	1.641279	1.612257	1.519793	1.655466	0.606917	2.082587	1.788386	1.471456	2.217731	1.449463	1.960563	1.602611	1.940261	2.980310	1.747813	1.495451	1.837740	1.558520	1.960563	1.601282	1.825581	1.524714	1.614750	1.738969	1.613117	2.610748	2.629381	2.965170	1.601282	2.746034
KlePn.2_24571_31-296_NEs	2.189351	2.116643	1.982620	1.819346	1.920957	1.710460	2.448671	1.982620	2.399292	2.052296	2.052296	0.653815	2.258664	1.735949	1.462287	1.725207	2.027772	1.732355	1.938957	2.044975	2.189351	3.064134	0.600565	0.000000	1.457178	2.225207	1.754269	1.939013	1.820994	2.225207	2.299627	0.600565	2.124601	1.920957	2.189351	1.729116	1.921514	1.920957	2.225207	2.471035	1.688772	1.741346	2.116643	1.967433	1.741346	1.688772	1.982620	0.014267	1.950551	2.464288	1.660866	3.066306	1.624845	2.052296	1.903018	2.266583	2.189393	1.894894	1.820994	2.134500	1.736280	2.052296	1.921514	2.528597	1.726967	1.939492	1.887473	1.758480	2.415973	2.396929	2.189351	1.921514	2.292940
EscCo.40272_2-252_BeL	1.368143	1.487094	1.176180	1.090808	1.383042	1.612578	1.342698	1.176180	1.380516	1.400816	1.412557	1.544275	1.311273	1.076383	0.038745	1.254575	1.520286	1.390972	1.324693	1.418524	1.350218	1.608442	1.553790	1.457178	0.000000	1.376202	1.091549	1.428935	1.070686	1.376202	1.411749	1.553790	1.499347	1.383042	1.350218	1.386447	1.212243	1.383042	1.376202	1.555550	1.280320	1.392680	1.487094	1.186538	1.392680	1.280320	1.176180	1.451877	1.347960	1.549315	1.073198	1.639000	1.501695	1.412557	1.203178	1.399641	1.356214	1.377123	1.066106	1.477163	1.071923	1.412557	1.212243	1.521800	1.073248	1.202685	1.371652	1.386792	1.349546	1.343795	1.350218	1.212243	1.292043
SalEn.3_2261_1-260_BeL	1.877916	1.576358	1.072743	1.469349	1.587371	2.249214	1.768270	1.072743	1.826144	1.662300	1.676163	2.096770	0.214377	1.477943	1.307558	1.602457	1.106472	1.723938	0.292723	1.641040	1.877516	1.668891	1.924688	2.225207	1.376202	0.000000	1.539589	1.473905	1.464450	0.000000	0.012935	1.924688	1.590963	1.587371	1.887776	1.686842	1.518541	1.587371	0.000000	0.302138	1.546944	1.736408	1.576358	1.082774	1.736408	1.546944	1.072743	2.198838	0.286701	0.300305	1.451752	1.683840	2.408793	1.692303	1.539660	0.003847	1.870835	1.566334	1.457424	1.615220	1.471855	1.676163	1.518541	0.300267	1.471254	1.518541	1.603386	1.720679	1.754383	1.787510	1.877516	1.518541	1.733764
EscCo.3_02060_1-263_NEs	1.443260	1.462170	1.313268	0.186936	1.573368	1.667914	1.426694	1.313268	1.415401	1.646046	1.646046	1.531729	1.585413	0.017908	1.132083	1.572081	1.489569	1.481080	1.471837	1.639198	1.432376	1.672764	1.513188	1.754269	1.091549	1.539589	0.000000	1.651482	0.225537	1.539589	1.532773	1.513188	1.451065	1.573368	1.438916	1.426748	0.210872	1.573368	1.539589	1.640518	1.657473	1.415422	1.462170	1.336975	1.415422	1.657473	1.313268	1.773537	1.483288	1.634132	0.167160	1.665431	1.625503	1.646046	0.214369	1.561683	1.455172	1.565274	0.223849	1.459035	0.020495	1.646046	0.210872	1.576116	0.020512	0.210664	1.567537	1.404450	1.425725	1.402585	1.432376	0.210872	1.399302
EscCo.3_04668_1-254_NEs	1.883732	1.571756	1.503696	1.766011	1.539741	2.268140	1.804785	1.503696	1.831228	1.734550	1.728554	2.228736	1.548414	1.657663	1.515346	1.479107	1.719143	1.570949	1.580681	1.708346	1.900328	1.992836	2.155205	1.939013	1.428935	1.473905	1.651482	0.000000	1.671665	1.473905	1.498808	2.155205	1.598654	1.539741	1.907628	1.562485	1.693018	1.539741	1.473905	1.551176	1.478233	1.553797	1.571756	1.495682	1.553797	1.478233	1.503696	2.005281	1.596072	1.545370	1.684775	1.952311	2.214513	1.728533	1.690893	1.466816	1.884152	1.526135	1.671665	1.582986	1.651482	1.728554	1.693018	1.551980	1.643017	1.701623	1.541114	1.561974	1.807744	1.849890	1.900328	1.693018	1.670295
KlePn.2_29281_1-263_NEs	1.546080	1.472565	1.421169	0.199423	1.601898	1.692795	1.462397	1.421169	1.432808	1.570255	1.570255	1.432283	1.523204	0.223620	1.090313	1.593925	1.610822	1.493725	1.337940	1.563751	1.533650	1.606356	1.495451	1.820994	1.070686	1.464450	0.225537	1.671665	0.000000	1.464450	1.458379	1.495451	1.461469	1.601898	1.540848	1.394128	0.208915	1.601898	1.464450	1.498220	1.547497	1.389847	1.472565	1.421169	1.389847	1.547497	1.421169	1.840738	1.367150	1.492455	0.207823	1.584968	1.594361	1.570255	0.205467	1.477418	1.546355	1.623817	0.002540	1.479891	0.226970	1.570255	0.208915	1.492790	0.220070	0.209118	1.584264	1.407408	1.448835	1.437668	1.533650	0.208915	1.434274
