EscCo.3_2394_1-88_NEs	0.000000	0.000000	0.031004	0.618009	0.609454	0.000000	0.609454	0.609454	0.972948	0.609454	1.014662
EscCo.1_02508_1-89_NEs	0.000000	0.000000	0.030652	0.618009	0.609454	0.000000	0.609454	0.609454	0.972948	0.609454	1.014662
EscCo.4_01448_1-89_NEs	0.031004	0.030652	0.000000	0.595381	0.586854	0.031004	0.586854	0.586854	0.983787	0.586854	1.024947
SalEn.2_MW23281_1-86_NEs	0.618009	0.618009	0.595381	0.000000	0.000000	0.618009	0.000000	0.000000	1.220854	0.003930	1.245896
SalEn.4_23281_1-85_NEs	0.609454	0.609454	0.586854	0.000000	0.000000	0.609454	0.000000	0.000000	1.220854	0.003930	1.245896
EscCo.52259_1-88	0.000000	0.000000	0.031004	0.618009	0.609454	0.000000	0.609454	0.609454	0.972948	0.609454	1.014662
SalEn.12286_1-85_NEs	0.609454	0.609454	0.586854	0.000000	0.000000	0.609454	0.000000	0.000000	1.220854	0.003930	1.245896
SalEn.3_2273_1-85_NEs	0.609454	0.609454	0.586854	0.000000	0.000000	0.609454	0.000000	0.000000	1.220854	0.003930	1.245896
KlePn.2_30261_1-81_NEs	0.972948	0.972948	0.983787	1.220854	1.220854	0.972948	1.220854	1.220854	0.000000	1.220854	0.004111
SalEn.50559_1-85_NEs	0.609454	0.609454	0.586854	0.003930	0.003930	0.609454	0.003930	0.003930	1.220854	0.000000	1.245896
KlePn.1_04168_1-82_NEs	1.014662	1.014662	1.024947	1.245896	1.245896	1.014662	1.245896	1.245896	0.004111	1.245896	0.000000
