EscCo.2_4005_4-445_NEs	0.000000	1.252692	1.119370	1.090959	1.091379	1.107134	1.090959	1.181355	1.112638	1.082653	0.421323	1.119370	1.096486	1.179159	0.162556	0.422857	0.161554	1.118557	0.426034	0.161547	0.202149	1.093290	0.000000	1.081401	1.179159	1.251133	0.200203	0.170628	0.423635	0.169156	0.161554	0.162047	1.119370	0.043516	0.043597	1.147600
KlePn.1_04024_5-447_NEs	1.252692	0.000000	1.188592	1.257677	1.210956	1.158806	1.255058	1.277135	1.184420	1.243198	1.405745	1.188592	1.202762	1.295238	1.237468	1.412255	1.232155	1.192769	1.417402	1.230738	1.101205	1.214216	1.252692	1.228016	1.295238	0.009938	1.104898	1.159514	1.404090	1.235350	1.232155	1.160414	1.188592	1.256027	1.240734	1.290324
SalEn.3_4204_1-449_NEs	1.119370	1.188592	0.000000	0.182683	0.225614	0.175851	0.182683	0.386335	0.009745	0.186883	1.102758	0.000000	0.188000	0.390136	1.102031	1.100857	1.099932	0.012005	1.117772	1.103078	1.084889	0.226719	1.119370	0.179835	0.390136	1.200079	1.087790	1.097588	1.108493	1.130960	1.099932	1.100328	0.000000	1.143727	1.170946	0.384952
EscCo.44064_1-449_BeL	1.090959	1.257677	0.182683	0.000000	0.222680	0.173955	0.001487	0.381715	0.184579	0.025711	1.120988	0.182683	0.171690	0.384378	1.066018	1.118995	1.064069	0.187375	1.141818	1.066968	1.093251	0.222816	1.090959	0.008223	0.384378	1.258754	1.096122	1.064349	1.126927	1.074994	1.064069	1.120616	0.182683	1.111285	1.127659	0.378111
KlePn.1_01941_1-449_NEs	1.091379	1.210956	0.225614	0.222680	0.000000	0.196283	0.223640	0.386633	0.222630	0.225651	1.054512	0.225614	0.159492	0.390202	1.026299	1.052787	1.024511	0.224513	1.081377	1.021380	1.048435	0.002247	1.091379	0.222165	0.390202	1.220956	1.045750	1.047372	1.053479	1.018775	1.024511	1.018415	0.225614	1.109791	1.139305	0.382114
CitRo.1_34501_1-449_NEs	1.107134	1.158806	0.175851	0.173955	0.196283	0.000000	0.174862	0.365473	0.174022	0.178585	1.157764	0.175851	0.154475	0.374023	1.027034	1.155642	1.025213	0.176758	1.172501	1.034215	1.046595	0.195432	1.107134	0.173575	0.374023	1.175109	1.049438	1.042736	1.161454	1.029881	1.025213	1.044896	0.175851	1.136663	1.151410	0.363347
EscCo.2_4374_1-449_NEs	1.090959	1.255058	0.182683	0.001487	0.223640	0.174862	0.000000	0.379240	0.186485	0.025711	1.120988	0.182683	0.172598	0.381895	1.066018	1.118995	1.064069	0.187375	1.141818	1.066968	1.093251	0.223776	1.090959	0.008223	0.381895	1.256119	1.096122	1.064349	1.126927	1.074994	1.064069	1.120616	0.182683	1.111285	1.127659	0.375652
EscCo.1_03241_6-455_NEs	1.181355	1.277135	0.386335	0.381715	0.386633	0.365473	0.379240	0.000000	0.386422	0.370671	1.204838	0.386335	0.386343	0.022381	1.134766	1.202561	1.132587	0.389994	1.203721	1.134970	1.106768	0.388156	1.181355	0.380451	0.022381	1.289713	1.106768	1.150152	1.208808	1.133131	1.132587	1.143743	0.386335	1.170673	1.183374	0.037058
SalEn.14038_1-449_NEs	1.112638	1.184420	0.009745	0.184579	0.222630	0.174022	0.186485	0.386422	0.000000	0.188797	1.090452	0.009745	0.185190	0.391357	1.095062	1.088596	1.092997	0.006732	1.105233	1.096088	1.081156	0.223730	1.112638	0.183626	0.391357	1.195954	1.084039	1.101798	1.096101	1.123688	1.092997	1.084615	0.009745	1.136704	1.160595	0.387424
EscCo.3_04408_1-449_NEs	1.082653	1.243198	0.186883	0.025711	0.225651	0.178585	0.025711	0.370671	0.188797	0.000000	1.117800	0.186883	0.179402	0.373300	1.038524	1.115814	1.036687	0.190643	1.134353	1.037069	1.077772	0.225789	1.082653	0.024922	0.373300	1.244178	1.080624	1.063569	1.123730	1.047248	1.036687	1.124678	0.186883	1.099213	1.112394	0.369553
