EscCo.2_49700_1-254_NEs	0.000000	1.140771	1.284159	1.339115	1.261729	1.102293	1.358808	0.147743	1.163449	0.005252	1.128002	0.128198	1.048813	0.142130	1.091671	1.265827	1.330563	1.311169	1.263810	0.147743	1.145012	1.280287	1.359409	0.987707	1.343206	1.098533	1.366244	0.026625	1.158098	0.005252	1.128002	0.147743	1.145012	0.986195	1.384866	0.995332	1.210230	1.263572	1.312430	1.267192	1.327688	1.728019	1.763715	1.311169	1.276281	1.303053	0.143580	1.083146	0.108904	1.110610	1.265827	1.330563	1.294754	1.345807	0.998922	1.217922	0.147661	1.147747	1.738095	1.739139	1.263810	0.987707	1.343206	0.986973	1.344990	0.985778	1.254830	1.284159	1.339115	0.995962	1.230201	1.273006	1.339115	0.147743	1.142532	1.347119	0.945928	1.173035	1.237357	1.742916	0.986054	1.387603	1.311169	1.237877	0.018539	1.129572	0.998922	1.217922	1.317713	1.249378	1.764219	1.241900	1.312430	1.284159	1.339115	1.256822	0.987707	1.346733	1.309896	0.987707	1.343206
EscCo.2_49700_259-530_NEs	1.140771	0.000000	1.287655	1.167669	1.298475	1.406157	1.161557	1.146811	0.145575	1.121337	0.014801	1.093289	0.156472	1.137114	0.158118	1.293791	1.181443	1.288936	1.182151	1.146811	0.145312	1.264199	1.178410	1.153243	1.386578	1.389382	1.161557	1.139384	0.022219	1.121337	0.014801	1.146811	0.143863	1.155025	1.266174	1.131958	1.389551	1.304998	1.171838	1.282528	1.146905	1.420084	1.668282	1.288936	1.362478	1.172217	1.142305	0.154371	1.160681	0.145499	1.293791	1.176616	1.264210	1.275658	1.140386	1.394618	1.132503	0.147762	1.435329	1.663000	1.182151	1.153243	1.386578	1.140274	1.393354	1.145055	1.409602	1.287655	1.167669	1.133046	1.416967	1.281401	1.172409	1.146811	0.143295	1.277051	1.099248	1.270122	1.707310	1.683830	1.163617	1.265128	1.288936	1.188567	1.132356	0.014763	1.140386	1.394618	1.176095	1.698327	1.683830	1.286209	1.170901	1.287655	1.167669	1.176917	1.147348	1.371206	1.287495	1.153243	1.386578
SalEn.2_MW45241_2-261_NEs	1.284159	1.287655	0.000000	1.388130	1.324341	0.152926	1.349667	1.367151	1.274525	1.295154	1.229901	1.290754	1.181776	1.302539	1.097525	0.131028	1.387317	1.366313	1.229826	1.367151	1.249105	0.129720	1.392418	1.196359	1.356945	0.151175	1.358030	1.258339	1.246581	1.295154	1.229901	1.367151	1.249105	1.128215	1.327194	1.204174	1.312407	0.135287	1.370389	0.012982	1.415390	1.738077	2.120638	1.366313	0.145975	1.377562	1.308258	1.117953	1.296821	1.202108	0.131028	1.387317	1.357142	1.261004	1.202646	1.331221	1.380005	1.284472	1.762519	2.061428	1.229826	1.196359	1.356945	1.206062	1.356945	1.194531	1.312549	0.001288	1.388130	1.176613	1.353820	0.005168	1.379358	1.367151	1.264907	1.254985	1.112700	1.275095	1.616113	1.414370	1.113256	1.333642	1.366313	1.230655	1.308281	1.261298	1.202646	1.331221	1.278272	1.630495	1.414370	0.127790	1.370389	0.000000	1.388130	1.231860	1.191566	1.364790	1.364855	1.196359	1.356945
SalEn.2_MW45241_280-544_NEs	1.339115	1.167669	1.388130	0.000000	1.399696	1.375144	0.106700	1.418370	1.248797	1.315350	1.195518	1.346128	1.106001	1.409260	1.127167	1.331898	0.117022	1.385789	1.334056	1.418370	1.239639	1.374405	0.111568	1.407306	1.208490	1.367914	0.106700	1.301351	1.174693	1.315350	1.195518	1.418370	1.239639	1.298586	1.149503	1.359698	1.236541	1.381293	0.106792	1.380827	0.012702	1.682526	1.606814	1.385789	1.395063	0.115659	1.409646	1.121927	1.449308	1.210742	1.331898	0.115571	1.375971	1.313588	1.353247	1.231692	1.426474	1.241864	1.649629	1.621935	1.334056	1.407306	1.208490	1.398308	1.206338	1.361523	1.215763	1.395330	0.000000	1.352510	1.246991	1.379256	0.005057	1.418370	1.227253	1.298922	1.287605	1.075461	1.481853	1.383787	1.291095	1.149503	1.385789	1.357085	1.293119	1.165983	1.353247	1.231692	1.270306	1.487330	1.371576	1.347049	0.108258	1.388130	0.000000	1.326712	1.407306	1.192959	1.393790	1.407306	1.208490
CitRo.1_44661_2-526_NEs	1.261729	1.298475	1.324341	1.399696	0.000000	1.214907	1.296792	1.272978	1.111369	1.245222	1.263170	1.183669	1.207151	1.096414	1.109769	1.258359	1.403340	0.157365	0.168328	1.272978	1.096229	1.291752	1.429817	1.250923	1.272838	1.209920	1.296792	1.250237	1.257311	1.245222	1.263170	1.272978	1.096229	1.121612	1.220491	1.277029	1.206643	1.305614	1.403558	1.310449	1.439331	1.354091	1.624386	0.157365	1.303434	1.281727	1.105586	1.117969	1.136066	1.190346	1.258359	1.403340	0.156883	0.180353	1.243358	1.223815	1.271811	1.127230	1.382018	1.583685	0.168328	1.250923	1.272838	1.239610	1.245966	1.252253	1.205286	1.324341	1.399696	1.260977	1.228832	1.310449	1.423367	1.272978	1.110377	0.182888	1.161579	1.136442	0.911073	1.118140	1.105628	1.197188	0.157365	0.166331	1.250741	1.285176	1.243358	1.223815	0.158762	0.924705	1.118140	1.275380	1.403558	1.324341	1.399696	0.168772	1.239610	1.265812	0.155710	1.250923	1.272838
KlePn.1_02324_2-261_NEs	1.102293	1.406157	0.152926	1.375144	1.214907	0.000000	1.356605	1.299693	1.292237	1.111013	1.358281	1.110926	1.224781	1.106586	1.202749	0.136983	1.326697	1.200763	1.111765	1.299693	1.266596	0.140213	1.371697	1.239055	1.386878	0.001292	1.372211	1.142847	1.375842	1.111013	1.358281	1.299693	1.266596	1.103545	1.371553	1.168857	1.288059	0.143315	1.326872	0.140279	1.418633	1.750000	2.104763	1.200763	0.134673	1.302083	1.110572	1.217814	1.159104	1.330580	0.136983	1.326697	1.206700	1.243032	1.171715	1.288512	1.298366	1.302083	1.783335	2.030440	1.111765	1.239055	1.386878	1.248952	1.388459	1.173130	1.263757	0.151323	1.375144	1.136007	1.303048	0.146468	1.375144	1.299693	1.282418	1.237244	1.101110	1.297727	1.500429	1.442150	1.120376	1.378453	1.200763	1.106740	1.116150	1.375741	1.171715	1.288512	1.191810	1.513455	1.431887	0.141651	1.326872	0.152926	1.375144	1.102480	1.239055	1.375397	1.212622	1.239055	1.386878
KlePn.1_02324_280-543_NEs	1.358808	1.161557	1.349667	0.106700	1.296792	1.356605	0.000000	1.451239	1.241340	1.344149	1.175279	1.473210	1.086933	1.412352	1.172695	1.287028	0.138481	1.311520	1.266783	1.451239	1.232139	1.330575	0.128259	1.502790	1.209882	1.349718	0.002534	1.318426	1.173501	1.344149	1.175279	1.451239	1.232139	1.256508	1.154787	1.404239	1.205367	1.311204	0.129472	1.351270	0.100750	1.737583	1.774661	1.311520	1.356010	0.114208	1.420536	1.164974	1.450696	1.197530	1.287028	0.136993	1.310289	1.293429	1.406173	1.210593	1.451239	1.227236	1.752356	1.813754	1.266783	1.502790	1.209882	1.510552	1.197775	1.409736	1.212735	1.356531	0.106700	1.375594	1.230511	1.349789	0.103754	1.451239	1.228973	1.294966	1.351399	1.111186	1.328170	1.446904	1.255416	1.159337	1.311520	1.288533	1.311710	1.165519	1.406173	1.210593	1.266936	1.353136	1.457708	1.306403	0.132466	1.349667	0.106700	1.260344	1.502790	1.189605	1.318955	1.502790	1.209882
SalEn.10783_1-254_NEs	0.147743	1.146811	1.367151	1.418370	1.272978	1.299693	1.451239	0.000000	1.172529	0.144789	1.142044	0.153467	1.139056	0.161383	1.116000	1.357499	1.388420	1.297661	1.294762	0.000000	1.153942	1.349782	1.409920	0.935667	1.505458	1.294218	1.459187	0.152400	1.149485	0.144789	1.142044	0.000000	1.153942	0.965748	1.509450	0.989433	1.335869	1.374029	1.369566	1.347941	1.414640	1.833022	1.749957	1.297661	1.371875	1.449816	0.159651	1.121210	0.110069	1.137624	1.357499	1.388420	1.313587	1.306311	0.993003	1.343501	0.010529	1.156642	1.857333	1.714975	1.294762	0.935667	1.505458	0.934990	1.507639	1.003928	1.380578	1.367151	1.418370	1.008843	1.367665	1.354332	1.418370	0.000000	1.151409	1.320763	0.925149	1.316696	1.317192	1.899631	0.941405	1.515128	1.297661	1.291532	0.155699	1.135653	0.993003	1.343501	1.304732	1.331084	1.889720	1.336902	1.369566	1.367151	1.418370	1.311313	0.935667	1.525376	1.309512	0.935667	1.505458
SalEn.10783_259-529_NEs	1.163449	0.145575	1.274525	1.248797	1.111369	1.292237	1.241340	1.172529	0.000000	1.168494	0.150122	1.148315	0.163252	1.172844	0.163880	1.160246	1.257399	1.185681	1.094433	1.172529	0.009844	1.189140	1.259743	1.202525	1.446504	1.286028	1.241340	1.169991	0.150180	1.168494	0.150122	1.172529	0.008608	1.133951	1.313390	1.132381	1.462704	1.191669	1.240228	1.262806	1.237020	1.353512	1.683413	1.185681	1.302717	1.236099	1.171497	0.163726	1.208649	0.162744	1.160246	1.252151	1.184405	1.202568	1.139525	1.460663	1.171153	0.007367	1.409667	1.712037	1.094433	1.202525	1.446504	1.208288	1.430168	1.131462	1.464914	1.274525	1.248797	1.125686	1.466116	1.268431	1.254012	1.172529	0.008608	1.203872	1.158083	1.365309	1.727599	1.803175	1.142193	1.312273	1.185681	1.093286	1.163437	0.150298	1.139525	1.460663	1.055930	1.756345	1.773527	1.189078	1.251071	1.274525	1.248797	1.077301	1.209572	1.413884	1.184405	1.202525	1.446504
EscCo.3_0887_1-254_NEs	0.005252	1.121337	1.295154	1.315350	1.245222	1.111013	1.344149	0.144789	1.168494	0.000000	1.132811	0.128360	1.052907	0.139173	1.096160	1.283418	1.307043	1.293735	1.259858	0.144789	1.149885	1.298224	1.334900	0.986047	1.349975	1.107184	1.351502	0.023953	1.163152	0.000000	1.132811	0.144789	1.149885	0.984491	1.392147	0.993706	1.215653	1.281115	1.289233	1.277976	1.303968	1.722622	1.787712	1.293735	1.287057	1.288705	0.140623	1.087553	0.106033	1.115143	1.283418	1.307043	1.270305	1.327959	0.997299	1.223371	0.146294	1.152613	1.732757	1.762769	1.259858	0.986047	1.349975	0.985311	1.351782	0.984122	1.260718	1.295154	1.315350	0.994337	1.251037	1.283840	1.315350	0.144789	1.147364	1.329246	0.948382	1.178086	1.236101	1.742916	0.984350	1.395056	1.293735	1.234114	0.015858	1.134350	0.997299	1.223371	1.313327	1.248176	1.764219	1.259114	1.289233	1.295154	1.315350	1.252916	0.986047	1.353494	1.292487	0.986047	1.349975
