SalEn.3_1391_1-193_NEs	0.000000	0.238339	0.832775	0.201980	0.006907	0.000000	0.197280	0.234635	0.195464	0.821872	0.000000	0.170377	0.942910	1.006694	1.615373	0.237362	0.003448	0.197280
EntCo.1_12970_1-193_NEs	0.238339	0.000000	0.965745	0.220934	0.235925	0.238339	0.213850	0.189918	0.223502	0.953661	0.238339	0.162138	0.937457	0.947574	1.592201	0.190171	0.233640	0.213850
KlePn.2_07271_2-199_NEs	0.832775	0.965745	0.000000	0.860818	0.827625	0.832775	0.859473	0.815977	0.866908	0.006764	0.832775	0.846098	0.195610	1.029158	1.098910	0.813471	0.827625	0.859473
EscCo.4_02254_1-193_NEs	0.201980	0.220934	0.860818	0.000000	0.197424	0.201980	0.015735	0.183005	0.022846	0.865669	0.201980	0.155763	0.889478	0.930004	1.307726	0.185476	0.197522	0.015735
SalEn.11588_1-193_NEs	0.006907	0.235925	0.827625	0.197424	0.000000	0.006907	0.192752	0.232244	0.190935	0.816769	0.006907	0.170328	0.937168	0.998477	1.615373	0.234961	0.003447	0.192752
SalEn.2_MW14621_1-193_Ess	0.000000	0.238339	0.832775	0.201980	0.006907	0.000000	0.197280	0.234635	0.195464	0.821872	0.000000	0.170377	0.942910	1.006694	1.615373	0.237362	0.003448	0.197280
EscCo.51627_1-193	0.197280	0.213850	0.859473	0.015735	0.192752	0.197280	0.000000	0.181232	0.010488	0.864308	0.197280	0.153518	0.888474	0.935124	1.286580	0.183702	0.192847	0.000000
KlePn.2_25461_1-193_NEs	0.234635	0.189918	0.815977	0.183005	0.232244	0.234635	0.181232	0.000000	0.183184	0.810849	0.234635	0.171446	0.820219	0.985357	1.279052	0.001737	0.229977	0.181232
EscCo.1_01805_1-193_NEs	0.195464	0.223502	0.866908	0.022846	0.190935	0.195464	0.010488	0.183184	0.000000	0.871782	0.195464	0.167057	0.874948	0.917376	1.330570	0.185658	0.191029	0.010488
KlePn.1_02583_1-198_NEs	0.821872	0.953661	0.006764	0.865669	0.816769	0.821872	0.864308	0.810849	0.871782	0.000000	0.821872	0.840176	0.197685	1.029158	1.122288	0.808370	0.816769	0.864308
SalEn.4_14621_1-193_NEs	0.000000	0.238339	0.832775	0.201980	0.006907	0.000000	0.197280	0.234635	0.195464	0.821872	0.000000	0.170377	0.942910	1.006694	1.615373	0.237362	0.003448	0.197280
CitRo.1_14401_1-193_NEs	0.170377	0.162138	0.846098	0.155763	0.170328	0.170377	0.153518	0.171446	0.167057	0.840176	0.170377	0.000000	0.880069	0.924445	1.351559	0.173892	0.166070	0.153518
EntCo.1_24620_1-198_NEs	0.942910	0.937457	0.195610	0.889478	0.937168	0.942910	0.888474	0.820219	0.874948	0.197685	0.942910	0.880069	0.000000	1.263134	0.986660	0.817725	0.937168	0.888474
CitRo.1_14351_1-167_NEs	1.006694	0.947574	1.029158	0.930004	0.998477	1.006694	0.935124	0.985357	0.917376	1.029158	1.006694	0.924445	1.263134	0.000000	1.269474	0.989808	1.006694	0.935124
CitRo.1_14351_173-220_NEs	1.615373	1.592201	1.098910	1.307726	1.615373	1.615373	1.286580	1.279052	1.330570	1.122288	1.615373	1.351559	0.986660	1.269474	0.000000	1.257522	1.615373	1.286580
KlePn.1_04710_1-193_NEs	0.237362	0.190171	0.813471	0.185476	0.234961	0.237362	0.183702	0.001737	0.185658	0.808370	0.237362	0.173892	0.817725	0.989808	1.257522	0.000000	0.232686	0.183702
SalEn.51327_1-193_NEs	0.003448	0.233640	0.827625	0.197522	0.003447	0.003448	0.192847	0.229977	0.191029	0.816769	0.003448	0.166070	0.937168	1.006694	1.615373	0.232686	0.000000	0.192847
EscCo.3_1662_1-193_NEs	0.197280	0.213850	0.859473	0.015735	0.192752	0.197280	0.000000	0.181232	0.010488	0.864308	0.197280	0.153518	0.888474	0.935124	1.286580	0.183702	0.192847	0.000000
