EscCo.42311_1-189	0.000000	0.800084	0.760743	0.244714	0.301259	0.787004	0.840349	0.293961	0.767525	0.244714	0.239949	0.815277	0.800084	0.000000	0.256120	0.223119	0.001753	0.244714	0.800084	0.028522	0.244714	0.806102	0.814815
SalEn.3_2900_1-197_NEs	0.800084	0.000000	0.290919	0.780068	0.689913	0.008523	0.246390	0.697074	0.296286	0.785213	0.697470	0.281590	0.000000	0.800084	0.784988	0.738442	0.800935	0.786475	0.000000	0.776620	0.780068	0.263682	0.005109
KlePn.1_01562_1-197_NEs	0.760743	0.290919	0.000000	0.724368	0.694370	0.288929	0.281843	0.705428	0.003412	0.724172	0.713587	0.255561	0.290919	0.760743	0.715485	0.717447	0.769342	0.732679	0.290919	0.779052	0.724368	0.232219	0.287624
SalEn.4_23781_1-189_NEs	0.244714	0.780068	0.724368	0.000000	0.376216	0.777821	0.840893	0.361384	0.713350	0.003526	0.268520	0.788485	0.780068	0.244714	0.016012	0.227037	0.247066	0.000000	0.780068	0.241782	0.000000	0.796930	0.780068
KlePn.2_33111_1-170_NEs	0.301259	0.689913	0.694370	0.376216	0.000000	0.687310	0.765128	0.005923	0.687866	0.376125	0.292711	0.730340	0.689913	0.301259	0.372459	0.322942	0.301259	0.376216	0.689913	0.301546	0.376216	0.718581	0.695092
SalEn.52822_1-197_NEs	0.787004	0.008523	0.288929	0.777821	0.687310	0.000000	0.244620	0.694693	0.294292	0.782941	0.699775	0.276534	0.008523	0.787004	0.782718	0.740689	0.787957	0.784216	0.008523	0.763972	0.777821	0.256921	0.010261
CitRo.1_30701_1-197_NEs	0.840349	0.246390	0.281843	0.840893	0.765128	0.244620	0.000000	0.771522	0.287125	0.845573	0.750070	0.234851	0.246390	0.840349	0.872832	0.775113	0.849312	0.845060	0.246390	0.850425	0.840893	0.241863	0.248818
KlePn.1_03878_1-190_Ess	0.293961	0.697074	0.705428	0.361384	0.005923	0.694693	0.771522	0.000000	0.699450	0.361307	0.292910	0.742734	0.697074	0.293961	0.357476	0.310623	0.294404	0.358735	0.697074	0.294652	0.361384	0.738007	0.701763
KlePn.2_37421_1-197_NEs	0.767525	0.296286	0.003412	0.713350	0.687866	0.294292	0.287125	0.699450	0.000000	0.713159	0.711674	0.252869	0.296286	0.767525	0.704567	0.715533	0.776160	0.721619	0.296286	0.785995	0.713350	0.234886	0.292956
SalEn.12338_1-189_NEs	0.244714	0.785213	0.724172	0.003526	0.376125	0.782941	0.845573	0.361307	0.713159	0.000000	0.268469	0.788264	0.785213	0.244714	0.016010	0.222209	0.247066	0.003526	0.785213	0.241782	0.003526	0.802259	0.785213
