SalEn.12074_2-197_NEs	0.000000	0.001703	1.754106	0.230430	0.203366	1.745878	1.561296	0.244298	1.372889	0.205213	1.561296	1.561296	0.200320	1.561296	1.594952	1.372889	1.586368	0.204003	1.729531	0.008541	0.001703	0.203596	0.001703	0.233148	1.726682
SalEn.2_MW21061_2-197_NEs	0.001703	0.000000	1.767564	0.228161	0.201198	1.759584	1.549911	0.242001	1.384381	0.203045	1.549911	1.549911	0.202565	1.549911	1.583817	1.384381	1.574965	0.201828	1.742836	0.010261	0.000000	0.201425	0.000000	0.230870	1.739983
EscCo.53360_1-187	1.754106	1.767564	0.000000	1.493464	1.570137	0.034524	0.251112	1.470409	0.309261	1.505896	0.251112	0.251112	1.525823	0.246280	0.278059	0.312389	0.238863	1.576706	0.010720	1.739986	1.767564	1.599746	1.767564	1.448853	0.001776
KlePn.2_30821_1-196_NEs	0.230430	0.228161	1.493464	0.000000	0.215356	1.563238	1.413623	0.172514	1.236175	0.210521	1.413623	1.413623	0.215248	1.403692	1.290229	1.236175	1.416452	0.222398	1.473860	0.234941	0.228161	0.231646	0.228161	0.010339	1.471416
EscCo.52023_1-196	0.203366	0.201198	1.570137	0.215356	0.000000	1.581523	1.534359	0.186994	1.336000	0.017186	1.534359	1.534359	0.181142	1.524187	1.334245	1.336000	1.547587	0.025946	1.548874	0.198809	0.201198	0.025897	0.201198	0.213460	1.546266
EscCo.4_00334_1-187_NEs	1.745878	1.759584	0.034524	1.563238	1.581523	0.000000	0.268190	1.535650	0.331653	1.540503	0.268190	0.268190	1.549107	0.263290	0.293402	0.334888	0.255754	1.588319	0.034533	1.731504	1.759584	1.636789	1.759584	1.552304	0.032640
SalEn.4_34601_1-187_BeL	1.561296	1.549911	0.251112	1.413623	1.534359	0.268190	0.000000	1.408256	0.355015	1.544436	0.000000	0.000000	1.569308	0.005353	0.241571	0.351697	0.010736	1.518547	0.259279	1.572174	1.549911	1.529673	1.549911	1.373330	0.251486
EntCo.1_41460_1-196_NEs	0.244298	0.242001	1.470409	0.172514	0.186994	1.535650	1.408256	0.000000	1.239421	0.193293	1.408256	1.408256	0.195441	1.408256	1.335764	1.239421	1.421512	0.191570	1.471356	0.248779	0.242001	0.196048	0.242001	0.168529	1.448951
KlePn.2_43831_1-187_NEs	1.372889	1.384381	0.309261	1.236175	1.336000	0.331653	0.355015	1.239421	0.000000	1.333153	0.355015	0.355015	1.355354	0.349524	0.312655	0.001795	0.352285	1.330957	0.311888	1.392018	1.384381	1.359329	1.384381	1.226374	0.308767
EscCo.4_01689_1-196_NEs	0.205213	0.203045	1.505896	0.210521	0.017186	1.540503	1.544436	0.193293	1.333153	0.000000	1.544436	1.544436	0.177128	1.534266	1.324499	1.333153	1.534266	0.029491	1.485562	0.205047	0.203045	0.032961	0.203045	0.208629	1.483034
