KlePn.1_03854_1-94_NEs	0.000000	0.228326	0.854527	1.132972	0.218702	0.843866	1.132972	0.231429	0.231429	0.000000	0.218702	0.226651	1.146687	0.218702	0.222838	1.146687	0.231429	1.132972	0.231429
CitRo.1_27471_1-102_NEs	0.228326	0.000000	0.910301	1.144647	0.106627	0.927697	1.144647	0.106903	0.106903	0.228326	0.106627	0.102892	1.158720	0.106627	0.102856	1.158720	0.106903	1.144647	0.106903
KlePn.1_04766_1-96_NEs	0.854527	0.910301	0.000000	0.598225	0.931228	0.007008	0.598225	1.002001	1.002001	0.854527	0.931228	1.002144	0.576763	0.931228	0.925548	0.576763	1.002001	0.583910	1.002001
EscCo.3_4191_1-96_BeL	1.132972	1.144647	0.598225	0.000000	1.019682	0.595725	0.000000	1.217256	1.217256	1.132972	1.019682	1.217426	0.017483	1.019682	1.051474	0.010453	1.217256	0.006955	1.217256
EscCo.1_02644_1-94_NEs	0.218702	0.106627	0.931228	1.019682	0.000000	0.931228	1.019682	0.176485	0.176485	0.218702	0.000000	0.180945	1.033064	0.000000	0.017945	1.033064	0.176485	1.019682	0.176485
KlePn.2_24871_1-96_NEs	0.843866	0.927697	0.007008	0.595725	0.931228	0.000000	0.595725	0.989043	0.989043	0.843866	0.931228	0.989184	0.574394	0.931228	0.925548	0.574394	0.989043	0.581497	0.989043
EscCo.53922_1-96	1.132972	1.144647	0.598225	0.000000	1.019682	0.595725	0.000000	1.217256	1.217256	1.132972	1.019682	1.217426	0.017483	1.019682	1.051474	0.010453	1.217256	0.006955	1.217256
SalEn.50474_1-94_NEs	0.231429	0.106903	1.002001	1.217256	0.176485	0.989043	1.217256	0.000000	0.000000	0.231429	0.176485	0.010710	1.232652	0.176485	0.181384	1.232652	0.000000	1.217256	0.000000
SalEn.4_24121_1-94_NEs	0.231429	0.106903	1.002001	1.217256	0.176485	0.989043	1.217256	0.000000	0.000000	0.231429	0.176485	0.010710	1.232652	0.176485	0.181384	1.232652	0.000000	1.217256	0.000000
KlePn.2_33351_1-94_NEs	0.000000	0.228326	0.854527	1.132972	0.218702	0.843866	1.132972	0.231429	0.231429	0.000000	0.218702	0.226651	1.146687	0.218702	0.222838	1.146687	0.231429	1.132972	0.231429
EscCo.52343_1-94	0.218702	0.106627	0.931228	1.019682	0.000000	0.931228	1.019682	0.176485	0.176485	0.218702	0.000000	0.180945	1.033064	0.000000	0.017945	1.033064	0.176485	1.019682	0.176485
SalEn.12372_1-94_NEs	0.226651	0.102892	1.002144	1.217426	0.180945	0.989184	1.217426	0.010710	0.010710	0.226651	0.180945	0.000000	1.232822	0.180945	0.185879	1.232822	0.010710	1.217426	0.010710
EscCo.4_04578_1-96_BeL	1.146687	1.158720	0.576763	0.017483	1.033064	0.574394	0.017483	1.232652	1.232652	1.146687	1.033064	1.232822	0.000000	1.033064	1.065005	0.006955	1.232652	0.017486	1.232652
EscCo.3_2478_1-94_NEs	0.218702	0.106627	0.931228	1.019682	0.000000	0.931228	1.019682	0.176485	0.176485	0.218702	0.000000	0.180945	1.033064	0.000000	0.017945	1.033064	0.176485	1.019682	0.176485
EscCo.4_01369_1-94_NEs	0.222838	0.102856	0.925548	1.051474	0.017945	0.925548	1.051474	0.181384	0.181384	0.222838	0.017945	0.185879	1.065005	0.017945	0.000000	1.065005	0.181384	1.051474	0.181384
EscCo.2_35450_1-96_BeL	1.146687	1.158720	0.576763	0.010453	1.033064	0.574394	0.010453	1.232652	1.232652	1.146687	1.033064	1.232822	0.006955	1.033064	1.065005	0.000000	1.232652	0.010455	1.232652
SalEn.2_MW24121_1-94_NEs	0.231429	0.106903	1.002001	1.217256	0.176485	0.989043	1.217256	0.000000	0.000000	0.231429	0.176485	0.010710	1.232652	0.176485	0.181384	1.232652	0.000000	1.217256	0.000000
EscCo.1_04378_1-96_BeL	1.132972	1.144647	0.583910	0.006955	1.019682	0.581497	0.006955	1.217256	1.217256	1.132972	1.019682	1.217426	0.017486	1.019682	1.051474	0.010455	1.217256	0.000000	1.217256
SalEn.3_2359_1-94_NEs	0.231429	0.106903	1.002001	1.217256	0.176485	0.989043	1.217256	0.000000	0.000000	0.231429	0.176485	0.010710	1.232652	0.176485	0.181384	1.232652	0.000000	1.217256	0.000000
