CitRo.1_38221_1-502_NEs	0.000000	0.148906	2.466572	2.253578	1.904746	2.161839	0.877714	2.224510	1.927871	1.974498	1.820201	0.992595	1.776396	2.152720	1.982477	1.966746	0.161841	0.161841	2.548789	0.162693	2.190701	0.162969	0.162969	2.037080	2.172450	2.055324	2.402560	1.761793	2.059145	2.210830	2.209868	1.971202	2.208766	2.043234	1.957278	0.160169	2.015362	2.032442	2.271114	2.133020	0.158454	1.830376	2.032442	2.480445	1.896084	1.036059	2.166101	1.776396	0.161042	1.816653	1.780456	1.776396	1.977849	0.160550	2.243793	1.896084	1.801553	1.974498	2.207017	1.963778	2.134514	2.210830	1.750981	1.795187	1.882954	2.653353	2.119753	2.218048	2.042648	2.116291	1.994918	1.974498	0.873397	1.982477	2.203168	0.165117	2.116291	1.979226	2.395055	1.994670	1.837798	2.446851	2.548789	2.402560	2.172284	2.243808	2.402560	2.171292	2.032442	2.174477	2.210830	1.982477	1.978655	0.162164
EntCo.1_00860_1-502_NEs	0.148906	0.000000	2.481662	2.583003	1.940374	2.142916	0.825472	2.396857	1.942630	1.994997	1.883477	1.016509	1.821220	2.279525	2.161719	1.946539	0.171909	0.171909	2.730870	0.168936	2.040065	0.158867	0.158867	2.098344	2.108667	2.035324	2.441288	1.784423	2.157504	2.344821	2.218889	2.013285	2.217801	2.085751	2.120655	0.144701	2.105020	2.101956	2.309549	2.133917	0.143842	1.838078	2.101956	2.692033	1.878606	1.035045	2.219936	1.821220	0.171102	1.860983	1.869804	1.821220	1.993601	0.156458	2.318481	1.878606	1.998828	1.994997	2.329922	1.984379	2.311574	2.344821	1.804796	1.988803	1.875411	2.991270	2.316382	2.226952	2.023147	2.112875	1.986591	1.994997	0.829054	2.161719	2.334937	0.159323	2.112875	1.971782	2.278942	2.135546	1.819203	2.656689	2.730870	2.441288	2.216065	2.563126	2.441288	2.116059	2.101956	2.308223	2.344821	2.161719	2.041011	0.158065
SalEn.53737_1-494_BeL	2.466572	2.481662	0.000000	2.651906	2.400661	1.963860	2.287980	2.690060	2.381855	2.220690	2.212021	2.288163	2.306910	2.910280	2.066292	2.215452	2.536271	2.536271	3.165643	2.509145	2.593516	2.522236	2.522236	2.474055	2.636214	2.037313	0.018836	2.193218	2.692990	2.918198	2.478023	2.224717	2.477009	2.441926	2.065159	2.474407	2.622005	2.465166	2.586660	1.955201	2.472065	2.443075	2.465166	3.181462	2.443658	2.187238	2.199673	2.306910	2.536271	2.456607	2.414333	2.306910	2.191540	2.522236	3.111955	2.443658	2.148950	2.220690	2.911039	2.225294	2.830488	2.918198	2.354260	2.136824	2.504976	2.163050	0.261371	2.486692	2.042275	1.936554	2.263481	2.220690	2.290421	2.066292	2.911039	2.507072	1.936554	2.247039	0.601092	2.114559	2.445504	3.115771	3.186692	0.018836	3.127806	2.665078	0.018836	2.674330	2.465166	2.904305	2.918198	2.061190	2.183014	2.522236
KlePn.2_41711_1-511_NEs	2.253578	2.583003	2.651906	0.000000	1.990163	2.205432	2.040000	0.186909	2.017974	2.235744	2.066773	1.911429	2.046107	2.366105	2.045068	2.029820	2.414835	2.414835	2.370671	2.405105	2.125733	2.363663	2.363663	0.428853	2.047773	2.256192	2.643440	1.925621	1.778115	2.426052	0.439992	2.287237	0.438757	0.425043	2.030338	2.129462	1.761955	0.428760	2.045720	2.217433	2.116231	2.050908	0.429859	2.306368	2.070002	2.201973	2.149241	2.046107	2.414835	1.978035	2.110943	2.046107	2.264146	2.364769	2.382768	2.070002	2.065876	2.235744	2.229768	2.256059	2.134966	2.426052	2.086363	2.065841	2.583914	1.712435	2.408090	0.442345	2.267575	2.231348	2.339280	2.235744	2.027507	2.045068	2.225637	2.355480	2.231348	2.311528	2.724335	2.056715	2.085633	2.299746	2.381770	2.643440	1.946691	0.022839	2.643440	2.058524	0.428760	2.373959	2.426052	2.048582	1.989985	2.363663
KlePn.1_04038_1-488_NEs	1.904746	1.940374	2.400661	1.990163	0.000000	1.877515	1.881284	1.981028	0.009804	0.793706	0.313154	1.927236	2.080470	2.579862	1.784305	0.707969	2.062105	2.062105	2.543590	2.036969	2.141134	2.001416	2.001416	2.159061	2.151477	0.772029	2.466303	2.082090	1.496028	2.574716	2.045287	0.812822	2.048844	2.174492	1.790745	1.816038	1.475248	2.159061	2.407561	1.904627	1.798237	2.128767	2.154292	2.540699	2.119544	1.994974	0.268777	2.080470	2.058458	0.758938	2.161773	2.080470	0.804592	1.993897	2.356173	2.119544	1.535897	0.793706	2.488997	0.798110	2.369450	2.574716	2.041686	1.517287	2.212148	1.713109	2.120010	2.046465	0.774965	1.898762	0.799067	0.793706	1.875910	1.784305	2.493923	1.988723	1.898762	0.811150	2.273244	1.811494	1.997255	2.504559	2.530673	2.466303	2.271749	2.001550	2.466303	2.185839	2.159061	2.548063	2.574716	1.788149	1.658802	1.997739
EscCo.4_00972_1-472_NEs	2.161839	2.142916	1.963860	2.205432	1.877515	0.000000	2.091013	2.347233	1.865020	1.996066	2.057711	2.284086	2.722360	1.903602	0.302953	1.813570	2.212348	2.212348	2.097327	2.160762	2.508292	2.134490	2.134490	2.181754	2.416193	1.971438	1.955136	2.183214	1.898191	1.936031	2.011944	1.881680	2.010824	2.192839	0.307842	2.157573	1.852797	2.185466	2.220466	0.020505	2.146333	2.547896	2.185466	2.085237	2.542135	2.156424	2.248320	2.722360	2.208559	1.872563	2.791585	2.722360	1.967131	2.126611	2.098774	2.542135	0.349954	1.992352	2.056924	2.016335	2.037507	1.936031	2.684934	0.352014	2.598161	2.224612	2.098999	2.008185	1.976220	0.021978	1.884968	1.996066	2.079172	0.302953	2.062215	2.118191	0.021978	1.865674	2.312304	0.301062	2.555406	2.080566	2.088127	1.955136	2.349896	2.210104	1.955136	2.433789	2.185466	1.939744	1.936031	0.302953	0.332865	2.134490
KlePn.1_03035_1-507_NEs	0.877714	0.825472	2.287980	2.040000	1.881284	2.091013	0.000000	2.097858	1.861490	2.065398	1.917751	0.237151	2.322122	2.299866	2.010885	1.904630	0.918225	0.918225	2.249575	0.903465	2.543731	0.879432	0.879432	2.445934	1.996896	1.800806	2.268990	1.973153	1.976674	2.321270	2.363854	2.035756	2.367302	2.459965	2.009484	0.826194	1.942957	2.449439	2.030091	2.099118	0.825243	2.132853	2.449439	2.210522	2.101096	0.334892	2.029900	2.322122	0.918225	1.960291	2.403942	2.322122	2.080060	0.873622	2.071308	2.101096	1.933987	2.065398	2.165193	2.085921	2.074901	2.321270	2.366384	1.950249	2.321785	2.648892	2.066721	2.340628	1.803007	2.095680	2.042553	2.065398	0.010753	2.010885	2.170199	0.880695	2.106885	2.017347	1.959700	1.978116	2.071696	2.214203	2.249575	2.268990	2.016544	2.018089	2.268990	2.035890	2.449439	2.273620	2.321270	2.010885	2.063508	0.877520
EntCo.1_33410_1-511_NEs	2.224510	2.396857	2.690060	0.186909	1.981028	2.347233	2.097858	0.000000	2.013345	2.026737	2.087092	2.060859	2.155046	2.795855	2.216015	1.997506	2.334136	2.334136	2.641603	2.272124	2.093390	2.307394	2.307394	0.422479	2.053421	1.974468	2.676893	1.953609	1.824543	2.844366	0.447023	2.107832	0.445779	0.424396	2.210020	2.095119	1.828681	0.423588	2.087614	2.339076	2.083404	2.276920	0.424686	2.560123	2.285857	2.267932	2.092361	2.155046	2.334136	1.922007	2.171968	2.155046	2.037187	2.312381	2.528385	2.285857	2.108055	2.026737	2.524078	2.022887	2.468419	2.844366	2.194311	2.104150	2.608708	1.646620	2.514436	0.446403	1.977855	2.359166	2.067404	2.026737	2.089189	2.216015	2.519927	2.320389	2.359166	2.078713	2.579894	2.196231	2.283950	2.560127	2.655607	2.676893	1.943429	0.187177	2.676893	2.036487	0.423588	2.822349	2.844366	2.219708	2.118140	2.307394
KlePn.2_31451_1-487_NEs	1.927871	1.942630	2.381855	2.017974	0.009804	1.865020	1.861490	2.013345	0.000000	0.794976	0.318706	1.936254	2.090260	2.606094	1.818807	0.710440	2.083223	2.083223	2.560691	2.062908	2.137698	2.011961	2.011961	2.103758	2.134979	0.778644	2.446734	2.095675	1.487352	2.600328	2.047799	0.811970	2.051339	2.118807	1.825331	1.815954	1.466524	2.103758	2.423327	1.896690	1.797977	2.134887	2.098976	2.557602	2.125482	2.043300	0.270918	2.090260	2.079572	0.752746	2.149036	2.090260	0.805866	2.004391	2.404631	2.125482	1.533935	0.794976	2.510618	0.799382	2.393005	2.600328	2.060363	1.515010	2.240832	1.698873	2.163379	2.056970	0.781607	1.890930	0.798238	0.794976	1.859929	1.818807	2.515517	1.999096	1.890930	0.810299	2.229278	1.847149	2.000306	2.550157	2.547573	2.446734	2.318106	2.024758	2.446734	2.169229	2.103758	2.573583	2.600328	1.822709	1.663713	2.008260
SalEn.4_36481_1-484_NEs	1.974498	1.994997	2.220690	2.235744	0.793706	1.996066	2.065398	2.026737	0.794976	0.000000	0.844545	2.040105	2.026593	2.717532	2.094663	0.256103	2.004777	2.004777	2.633971	1.980942	2.002499	2.078376	2.078376	1.989529	2.005980	0.347330	2.281913	1.947488	1.404629	2.721863	1.976200	0.319144	1.971689	1.980477	2.137728	2.025245	1.394106	1.988524	2.164077	2.041176	2.016755	2.132179	1.983946	2.583076	2.111374	1.984909	0.880056	2.026593	2.004777	0.318962	1.990194	2.026593	0.006921	2.071037	2.595538	2.111374	1.975767	0.000690	2.535647	0.006921	2.586685	2.721863	1.990130	1.944201	2.035321	1.816475	2.292392	1.985255	0.349164	2.046106	0.316842	0.000000	2.086241	2.094663	2.540428	2.067648	2.046106	0.313464	2.283969	2.109359	2.040983	2.582712	2.614659	2.281913	2.176556	2.169332	2.281913	2.023704	1.988524	2.709994	2.721863	2.089317	1.891809	2.074789
EscCo.3_2229_1-487_NEs	1.820201	1.883477	2.212021	2.066773	0.313154	2.057711	1.917751	2.087092	0.318706	0.844545	0.000000	1.837719	2.329138	2.466369	2.169435	0.823508	1.926322	1.926322	2.328187	1.906424	2.306259	2.039254	2.039254	2.081151	2.199488	0.887358	2.240657	2.048934	1.770187	2.473645	1.918391	0.799861	1.921952	2.083953	2.209217	1.838251	1.746510	2.081151	2.365844	2.055445	1.824561	2.391586	2.076638	2.335638	2.399576	1.890759	0.262708	2.329138	1.922870	0.829698	2.301251	2.329138	0.848118	2.048669	2.570158	2.399576	1.961488	0.844545	2.509305	0.851467	2.425928	2.473645	2.332846	1.976574	2.500777	1.966294	1.934958	1.924160	0.890747	2.064813	0.786810	0.844545	1.917606	2.169435	2.513702	2.058336	2.064813	0.786794	2.216095	2.200451	2.230364	2.319438	2.317907	2.240657	2.346213	2.085659	2.240657	2.192048	2.081151	2.431147	2.473645	2.173551	1.960993	2.043994
CitRo.1_05881_1-505	0.992595	1.016509	2.288163	1.911429	1.927236	2.284086	0.237151	2.060859	1.936254	2.040105	1.837719	0.000000	2.321126	2.529354	2.237092	2.107808	1.082154	1.082154	2.596795	1.084103	2.543108	1.016029	1.016029	2.229961	2.238412	2.027904	2.318544	2.174198	2.308753	2.534265	2.211386	1.994709	2.206843	2.242550	2.237294	0.996410	2.270763	2.225161	2.285839	2.316886	0.992479	2.219906	2.225161	2.595621	2.203095	0.311220	1.936881	2.321126	1.082154	1.921097	2.389101	2.321126	2.050706	1.014263	2.292511	2.203095	1.941149	2.040105	2.469080	2.065934	2.439683	2.534265	2.383162	1.925275	2.510624	2.009025	2.181021	2.204552	1.998624	2.313116	2.056638	2.040105	0.239912	2.237092	2.473983	1.028134	2.308444	2.032976	2.005316	2.244595	2.145967	2.541566	2.596795	2.318544	2.045610	1.885770	2.318544	2.266113	2.225161	2.511403	2.534265	2.237092	2.290148	1.018705
SalEn.3_3639_1-497_NEs	1.776396	1.821220	2.306910	2.046107	2.080470	2.722360	2.322122	2.155046	2.090260	2.026593	2.329138	2.321126	0.000000	2.029725	2.673781	1.748434	1.809422	1.809422	2.304425	1.830970	2.412349	1.887522	1.887522	2.003353	2.264025	1.799278	2.262370	1.016027	1.684870	2.060023	2.008596	1.911232	2.012343	2.024582	2.670014	1.813297	1.664868	2.010577	2.543098	2.696527	1.798519	0.238745	2.010577	2.336135	0.240147	2.116427	2.254955	0.000675	1.809422	1.869217	0.029626	0.000675	2.023954	1.883851	2.365086	0.240147	2.512650	2.022926	2.252019	2.021709	1.895341	2.060023	0.016415	2.525308	0.339202	1.963793	2.714609	2.018446	1.779756	2.658955	1.941998	2.026593	2.315559	2.673781	2.252019	1.877276	2.658955	1.917424	2.344685	2.718564	0.255122	2.216950	2.318557	2.262370	1.874179	2.057666	2.262370	2.285275	2.010577	2.048031	2.060023	2.673781	2.612712	1.887522
SalEn.53572_1-489_NEs	2.152720	2.279525	2.910280	2.366105	2.579862	1.903602	2.299866	2.795855	2.606094	2.717532	2.466369	2.529354	2.029725	0.000000	1.828163	2.280541	2.135364	2.135364	0.280383	2.142044	2.484406	2.035556	2.035556	2.524162	2.797083	2.265751	2.958538	2.479097	2.114451	0.010923	2.410472	2.469499	2.417296	2.519026	1.809038	2.211942	2.090575	2.531459	2.654324	1.891833	2.192276	2.050839	2.534916	0.280618	2.018849	2.443538	2.726792	2.029725	2.135364	2.485150	2.116554	2.029725	2.686072	2.031896	0.306327	2.018849	1.877529	2.714081	0.305422	2.724024	0.201908	0.010923	2.013793	1.874735	2.350916	2.835346	3.025634	2.419564	2.241535	1.886566	2.485389	2.717532	2.277337	1.828163	0.304429	2.017429	1.886566	2.442369	3.029666	1.849140	2.069277	0.272706	0.281554	2.958538	2.411013	2.334450	2.958538	2.785578	2.531459	0.009546	0.010923	1.831957	1.888148	2.035556
SalEn.2_MW29401_1-471_NEs	1.982477	2.161719	2.066292	2.045068	1.784305	0.302953	2.010885	2.216015	1.818807	2.094663	2.169435	2.237092	2.673781	1.828163	0.000000	1.966011	2.176360	2.176360	1.983658	2.135270	2.346790	2.078515	2.078515	2.112709	2.122394	1.923630	2.065196	2.382365	1.758901	1.876136	2.019245	1.838884	2.013351	2.124106	0.013602	2.028020	1.723543	2.108006	2.240428	0.299919	2.033253	2.366765	2.108006	1.970574	2.395508	2.135319	2.154545	2.673781	2.172526	2.134286	2.725187	2.673781	2.086459	2.075790	1.873800	2.395508	0.297055	2.090746	1.856497	2.102099	1.842984	1.876136	2.590348	0.297202	2.313579	1.989322	1.974306	2.000902	1.937092	0.298914	1.870797	2.094663	2.006439	0.000000	1.852389	2.079365	0.298914	1.829645	2.336279	0.012886	2.418676	1.956234	1.975747	2.065196	2.033727	2.015791	2.065196	2.119460	2.108006	1.869613	1.876136	0.000709	0.304074	2.074603
CitRo.1_42421_1-484_NEs	1.966746	1.946539	2.215452	2.029820	0.707969	1.813570	1.904630	1.997506	0.710440	0.256103	0.823508	2.107808	1.748434	2.280541	1.966011	0.000000	1.930180	1.930180	2.233963	1.920706	1.751198	1.918714	1.918714	1.852004	1.735701	0.291276	2.250310	1.792035	1.289079	2.300736	1.926805	0.289881	1.930366	1.844012	2.010958	1.917709	1.279685	1.851040	1.833117	1.799020	1.901201	1.907693	1.846544	2.233999	1.893397	1.987928	0.762166	1.748434	1.930180	0.300697	1.767655	1.748434	0.255040	1.911308	2.273542	1.893397	1.706752	0.257104	2.268964	0.256944	2.328403	2.300736	1.715789	1.708107	1.851318	1.767976	1.992362	1.952725	0.290493	1.806448	0.277559	0.256103	1.904322	1.966011	2.274155	1.903136	1.806448	0.282575	2.307083	1.979802	1.808175	2.194695	2.218740	2.250310	2.151222	2.015716	2.250310	1.751574	1.851040	2.281446	2.300736	1.970055	1.778419	1.915090
