KlePn.2_04711_5-311_NEs	0.000000	1.126949	0.156928	1.135127	1.224067	1.112561	0.001093	1.111902	1.191246	1.233915	1.170528	1.126697	1.162989	1.119138	0.155552	1.116621	1.189814	1.154503	1.136902	1.150894	1.349472	1.173336	0.146072	1.128919	1.219393	1.223056	1.200445	1.222024	1.349472	1.181131	1.091726	1.183358	1.232403	1.210783	0.160362	1.145032	1.237845	1.235078	0.140728	1.063421	1.172566	1.119138	1.188563	1.191968	0.157681	1.142750	1.189814	1.154503	1.216632	1.158203	1.231697	1.211573	1.353828	1.193041	1.136902	1.150894	1.237845	1.235078	1.242932	1.235078	1.226832	1.211059	0.152166	1.155878	1.197037	1.217598	0.151383	1.116621	1.349472	1.181131	1.195384	1.176767	1.189814	1.154503	1.211143	1.140050	1.232798	1.225671	1.139113	1.213175	0.152166	1.158225	1.100751	1.188535	1.349472	1.205154	1.157398	1.126758	1.210907	1.231152	1.231697	1.211573	1.244233	1.094849	1.237845	1.235078	0.153527	1.164515	0.156928	1.116621	1.117948	1.150894	1.200445	1.222024	1.189706	1.162301
KlePn.2_04711_321-553_NEs	1.126949	0.000000	1.139628	0.100381	1.137203	1.194243	1.126949	0.002872	1.184174	1.135902	1.247474	1.029302	1.197951	1.090402	1.145673	0.100381	1.097650	1.300508	1.129421	1.394893	1.209985	1.143654	1.142141	0.093701	1.151313	1.155508	1.168887	1.131407	1.209985	1.143654	1.420037	1.116824	1.493436	1.166723	1.116058	0.117522	1.556614	1.203094	1.142681	0.105461	1.195876	1.103161	1.213013	1.148396	1.094287	0.117522	1.097650	1.300508	1.097947	1.322251	1.503200	1.178356	1.221150	1.138441	1.129421	1.394893	1.556614	1.203094	1.563962	1.197466	1.499090	1.177222	1.108032	0.124239	1.479757	1.189867	1.134966	0.097072	1.209985	1.164361	1.100619	1.282413	1.097650	1.300508	1.098947	1.308124	1.556614	1.197466	1.530933	1.056020	1.108032	0.124239	1.418077	1.122308	1.209985	1.161046	1.130259	1.387721	1.152442	1.148885	1.503200	1.178356	1.161252	1.209509	1.556614	1.203094	1.122583	0.116253	1.139628	0.100381	1.119856	1.388281	1.168887	1.131407	1.106551	1.301891
SalEn.2_MW45241_5-308_NEs	0.156928	1.139628	0.000000	1.177430	1.330903	1.111969	0.158438	1.136166	1.324553	1.236033	1.381463	1.124632	1.347260	1.064575	0.001101	1.162749	1.339857	1.033220	1.201979	1.179384	1.376686	1.171756	0.011086	1.167743	1.311641	1.229625	1.335557	1.221729	1.376686	1.179653	1.091375	1.209439	1.194150	1.247594	0.137839	1.181428	1.201973	1.237901	0.145390	1.158061	1.353150	1.064575	1.327115	1.172244	0.131455	1.185111	1.339857	1.033220	1.221701	1.110129	1.188321	1.262787	1.381306	1.185059	1.201979	1.179384	1.201973	1.237901	1.207061	1.237901	1.178685	1.265502	0.135638	1.206443	1.160581	1.275685	0.004417	1.155289	1.376686	1.179653	1.332381	1.043296	1.339857	1.033220	1.216021	1.130304	1.196922	1.243556	1.092612	1.211731	0.135638	1.202816	1.079694	1.214563	1.376686	1.197259	1.219577	1.154294	1.341423	1.246303	1.188321	1.262787	1.267145	1.025431	1.201973	1.237901	0.134547	1.194520	0.000000	1.162749	1.187527	1.179384	1.335557	1.221729	1.343326	1.016478
SalEn.2_MW45241_321-555_NEs	1.135127	0.100381	1.177430	0.000000	1.162085	1.164937	1.135127	0.101664	1.208478	1.137066	1.201224	1.023008	1.199386	1.045448	1.183720	0.000000	1.071517	1.364927	1.127729	1.392030	1.213804	1.147859	1.172365	0.014414	1.175793	1.136054	1.185629	1.140343	1.213804	1.147859	1.472848	1.136012	1.471919	1.214991	1.196676	0.105544	1.501354	1.242672	1.224437	0.105495	1.204211	1.071057	1.202242	1.111873	1.167640	0.106821	1.071517	1.364927	1.097837	1.339878	1.472755	1.226960	1.231223	1.149335	1.127729	1.392030	1.501354	1.242672	1.501354	1.243487	1.466536	1.204986	1.167611	0.113418	1.448422	1.245856	1.164905	0.005735	1.213804	1.168891	1.069154	1.356805	1.071517	1.364927	1.087258	1.265311	1.501354	1.236883	1.532921	1.055348	1.167611	0.112153	1.471604	1.136012	1.213804	1.165555	1.116689	1.371665	1.175736	1.142619	1.472755	1.226960	1.106804	1.268043	1.501354	1.242672	1.195279	0.108832	1.177430	0.000000	1.118131	1.385392	1.185629	1.140343	1.080951	1.365854
CitRo.1_44661_1-284_NEs	1.224067	1.137203	1.330903	1.162085	0.000000	1.375746	1.228974	1.130692	1.149524	1.287720	1.077269	1.160592	1.047248	1.112492	1.330903	1.162085	0.138482	1.277365	0.159936	1.562760	1.162760	1.183738	1.312755	1.160996	1.139960	1.255818	1.141784	1.268945	1.162760	1.183738	1.360482	1.209685	1.407981	1.346321	1.390716	1.158114	1.298407	1.339334	1.367061	1.130472	1.051309	1.106705	1.063634	1.233236	1.358700	1.158114	0.138482	1.277365	0.182986	1.436722	1.385134	1.377845	1.152258	1.187600	0.159936	1.562760	1.298407	1.339334	1.303377	1.322027	1.391151	1.340904	1.358218	1.158063	1.420481	1.382937	1.318889	1.179105	1.162760	1.183738	0.138354	1.289663	0.138482	1.277365	0.184510	1.408710	1.298077	1.333854	1.348727	1.215241	1.358218	1.158063	1.346925	1.212165	1.162760	1.192819	0.161257	1.542499	1.131488	1.289558	1.385134	1.377845	0.164511	1.315668	1.298407	1.339334	1.383367	1.178411	1.330903	1.162085	0.161400	1.562760	1.141784	1.268945	0.141286	1.283002
CitRo.1_44661_309-567_NEs	1.112561	1.194243	1.111969	1.164937	1.375746	0.000000	1.103224	1.200752	1.311368	0.986657	1.336986	0.977650	1.240398	0.975971	1.111969	1.164937	1.312817	0.197021	1.332032	0.179215	1.227695	1.033428	1.102815	1.166220	1.336858	0.983150	1.324434	1.001069	1.227695	1.033428	1.180680	1.255903	1.251658	1.382137	1.107742	1.226149	1.289433	1.430175	1.103459	1.148858	1.228185	0.975971	1.237094	1.042181	1.093531	1.226149	1.312817	0.197021	1.407797	0.184541	1.266097	1.402993	1.241100	1.033428	1.332032	0.179215	1.289433	1.430175	1.296510	1.414621	1.303819	1.371128	1.106325	1.246032	1.287847	1.434248	1.107729	1.177858	1.227695	1.033428	1.326102	0.192025	1.312817	0.197021	1.400617	0.189566	1.289433	1.414621	1.197010	1.373876	1.106325	1.246032	1.161608	1.247892	1.227695	1.030481	1.326422	0.172804	1.332479	0.968370	1.266097	1.402993	1.367422	0.163576	1.289433	1.430175	1.093806	1.207367	1.111969	1.164937	1.313477	0.177637	1.324434	1.001069	1.334284	0.188685
KlePn.1_02324_5-311_NEs	0.001093	1.126949	0.158438	1.135127	1.228974	1.103224	0.000000	1.111902	1.191246	1.233915	1.170528	1.126697	1.162989	1.119138	0.157059	1.116621	1.194397	1.158575	1.140957	1.147216	1.349472	1.173336	0.147555	1.128919	1.219393	1.223056	1.200445	1.222024	1.349472	1.181131	1.091726	1.183358	1.232403	1.210783	0.160499	1.145032	1.237845	1.235078	0.142184	1.063421	1.172566	1.119138	1.188563	1.191968	0.157816	1.142750	1.194397	1.158575	1.228002	1.149157	1.231697	1.211573	1.353828	1.193041	1.140957	1.147216	1.237845	1.235078	1.242932	1.235078	1.226832	1.211059	0.152295	1.155878	1.197037	1.217598	0.152879	1.116621	1.349472	1.181131	1.200007	1.180992	1.194397	1.158575	1.222461	1.130359	1.232798	1.225671	1.139113	1.213175	0.152295	1.158225	1.100751	1.188535	1.349472	1.205154	1.161581	1.118345	1.210907	1.231152	1.231697	1.211573	1.249269	1.086582	1.237845	1.235078	0.153657	1.164515	0.158438	1.116621	1.121847	1.147216	1.200445	1.222024	1.194262	1.166409
KlePn.1_02324_321-554_NEs	1.111902	0.002872	1.136166	0.101664	1.130692	1.200752	1.111902	0.000000	1.178713	1.135902	1.241440	1.035207	1.192398	1.096654	1.142172	0.101664	1.091436	1.296021	1.122932	1.397881	1.204417	1.143654	1.138678	0.094994	1.145975	1.155508	1.163481	1.131407	1.204417	1.143654	1.423124	1.111353	1.489211	1.161408	1.112824	0.120870	1.551896	1.203094	1.133194	0.105461	1.190302	1.109483	1.207404	1.134183	1.091202	0.120343	1.091436	1.296021	1.091690	1.325560	1.498891	1.173047	1.215563	1.138441	1.122932	1.397881	1.551896	1.203094	1.559211	1.197466	1.494801	1.171830	1.099121	0.127053	1.475598	1.184539	1.131550	0.098360	1.204417	1.164361	1.094371	1.278061	1.091436	1.296021	1.092682	1.315201	1.551896	1.197466	1.526343	1.056020	1.099121	0.127610	1.421215	1.116824	1.204417	1.161046	1.123797	1.390732	1.147127	1.148885	1.498891	1.173047	1.154720	1.219355	1.551896	1.203094	1.119307	0.119085	1.136166	0.101664	1.113434	1.391293	1.163481	1.131407	1.100280	1.297392
EscCo.2_49700_1-297_NEs	1.191246	1.184174	1.324553	1.208478	1.149524	1.311368	1.191246	1.178713	0.000000	1.251848	0.126864	1.156052	0.138935	1.139279	1.324553	1.208478	1.143174	1.367617	1.139769	1.467493	0.143353	1.228083	1.326065	1.218270	0.025031	1.256429	0.005616	1.245747	0.143353	1.235737	1.055710	1.313476	1.071645	1.345439	1.297768	1.160733	1.085984	1.454413	1.304789	1.135481	0.140058	1.140060	0.116294	1.144803	1.282372	1.160733	1.143174	1.367617	1.259194	1.440408	1.079163	1.366799	0.143284	1.224377	1.139769	1.467493	1.085984	1.454413	1.101182	1.455959	1.067143	1.374458	1.306376	1.166210	1.079581	1.370199	1.326065	1.208478	0.143353	1.235737	1.134658	1.342896	1.143174	1.367617	1.260174	1.315767	1.097989	1.456667	1.040993	1.243783	1.306376	1.166210	1.055527	1.300765	0.143353	1.236153	1.143218	1.420500	0.015828	1.255331	1.079163	1.366799	1.148176	1.331435	1.085984	1.454413	1.332619	1.198865	1.324553	1.208478	1.124845	1.475551	0.005616	1.245747	1.124053	1.342835
EscCo.2_49700_316-531_NEs	1.233915	1.135902	1.236033	1.137066	1.287720	0.986657	1.233915	1.135902	1.251848	0.000000	1.241754	0.172003	1.257611	0.165905	1.236033	1.137066	1.381235	1.173599	1.216346	1.272081	1.226776	0.161347	1.223250	1.143743	1.249867	0.023367	1.232510	0.015581	1.226776	0.159483	1.305187	1.046607	1.272356	1.108328	1.195871	1.051383	1.324597	1.129423	1.185660	1.071530	1.257611	0.161218	1.275315	0.142097	1.199237	1.051383	1.381235	1.173599	1.316778	1.308153	1.287732	1.126199	1.213333	0.170490	1.216346	1.272081	1.324597	1.129423	1.315803	1.130180	1.297126	1.115973	1.184046	1.044581	1.270068	1.128105	1.230088	1.143590	1.226776	0.158588	1.365422	1.176201	1.381235	1.173599	1.318244	1.171791	1.332310	1.102202	1.283018	0.999839	1.184046	1.044581	1.313820	1.064263	1.226776	0.161720	1.210084	1.287010	1.240718	0.017088	1.287732	1.126199	1.339880	1.218328	1.324597	1.129423	1.180161	1.056149	1.236033	1.137066	1.211012	1.272081	1.232510	0.015581	1.356317	1.196485
