SalEn.54460_1-152_NEs	0.000000	0.002195	0.006602	0.006602	0.006602	0.123007	0.006602	0.108453	0.006602	0.002195	0.006602	0.015498	0.006602	0.008825	0.103642	0.006602	0.008816	0.004397	0.006602	0.006602	0.006602	0.006602	0.006602	0.006602	0.088589	0.008816	0.015498	0.006602	0.008817	0.006602	0.008816	0.006602	0.008816	0.006602	0.006602	0.008816	0.006602	0.006602	0.011052	0.006604	0.006602	0.004397	0.008816	0.006602	0.006602	0.006602	0.008816	0.121236	0.006602	0.112790	0.004397
SalEn.51554_1-152_NEs	0.002195	0.000000	0.004396	0.004396	0.004396	0.120422	0.004396	0.105948	0.004396	0.000000	0.004396	0.013267	0.004396	0.006610	0.101146	0.004396	0.006603	0.002195	0.004396	0.004396	0.004396	0.004396	0.004396	0.004396	0.091031	0.006603	0.013267	0.004396	0.006604	0.004396	0.006603	0.004396	0.006603	0.004396	0.004396	0.006603	0.004396	0.004396	0.008831	0.004397	0.004396	0.002195	0.006603	0.004396	0.004396	0.004396	0.006603	0.118691	0.004396	0.109787	0.002195
SalEn.52258_1-152_NEs	0.006602	0.004396	0.000000	0.004396	0.004396	0.123025	0.004396	0.103475	0.000000	0.004396	0.004396	0.008824	0.000000	0.006611	0.103657	0.004396	0.002196	0.006603	0.000000	0.004396	0.004396	0.004396	0.004396	0.004396	0.086147	0.002196	0.008824	0.004396	0.006605	0.004396	0.002196	0.000000	0.002196	0.004396	0.004396	0.002196	0.004396	0.004396	0.008831	0.004398	0.004396	0.002196	0.002196	0.000000	0.004396	0.000000	0.002196	0.116183	0.004396	0.112810	0.002196
SalEn.4_09591_1-152_BeL	0.006602	0.004396	0.004396	0.000000	0.000000	0.125586	0.000000	0.100968	0.004396	0.004396	0.000000	0.008823	0.004396	0.002198	0.106135	0.000000	0.006603	0.006603	0.004396	0.000000	0.000000	0.000000	0.000000	0.000000	0.086135	0.006603	0.008823	0.000000	0.006604	0.000000	0.006603	0.004396	0.006603	0.000000	0.000000	0.006603	0.000000	0.000000	0.008831	0.004397	0.000000	0.002195	0.006603	0.004396	0.000000	0.004396	0.006603	0.113636	0.000000	0.115790	0.002195
SalEn.3_0885_1-152_BeL	0.006602	0.004396	0.004396	0.000000	0.000000	0.125586	0.000000	0.100968	0.004396	0.004396	0.000000	0.008823	0.004396	0.002198	0.106135	0.000000	0.006603	0.006603	0.004396	0.000000	0.000000	0.000000	0.000000	0.000000	0.086135	0.006603	0.008823	0.000000	0.006604	0.000000	0.006603	0.004396	0.006603	0.000000	0.000000	0.006603	0.000000	0.000000	0.008831	0.004397	0.000000	0.002195	0.006603	0.004396	0.000000	0.004396	0.006603	0.113636	0.000000	0.115790	0.002195
CitRo.1_10791_1-151	0.123007	0.120422	0.123025	0.125586	0.125586	0.000000	0.125586	0.069722	0.123025	0.120422	0.125586	0.125750	0.123025	0.125769	0.034062	0.125586	0.125637	0.123025	0.123025	0.125586	0.125586	0.125586	0.125586	0.125586	0.118556	0.125637	0.120588	0.125586	0.128237	0.125586	0.125637	0.123025	0.125637	0.125586	0.125586	0.125637	0.125586	0.125586	0.131081	0.125637	0.125586	0.123025	0.125637	0.123025	0.125586	0.123025	0.125637	0.084724	0.125586	0.040779	0.123025
SalEn.4_19361_1-152_BeL	0.006602	0.004396	0.004396	0.000000	0.000000	0.125586	0.000000	0.100968	0.004396	0.004396	0.000000	0.008823	0.004396	0.002198	0.106135	0.000000	0.006603	0.006603	0.004396	0.000000	0.000000	0.000000	0.000000	0.000000	0.086135	0.006603	0.008823	0.000000	0.006604	0.000000	0.006603	0.004396	0.006603	0.000000	0.000000	0.006603	0.000000	0.000000	0.008831	0.004397	0.000000	0.002195	0.006603	0.004396	0.000000	0.004396	0.006603	0.113636	0.000000	0.115790	0.002195
EscCo.4_01846_1-152_NEs	0.108453	0.105948	0.103475	0.100968	0.100968	0.069722	0.100968	0.000000	0.103475	0.105948	0.100968	0.100794	0.103475	0.100809	0.052258	0.100968	0.105989	0.108469	0.103475	0.100968	0.100968	0.100968	0.100968	0.100968	0.081298	0.105989	0.100794	0.100968	0.108495	0.100968	0.105989	0.103475	0.105989	0.100968	0.100968	0.105989	0.100968	0.100968	0.111203	0.105989	0.100968	0.103475	0.105989	0.103475	0.100968	0.103475	0.105989	0.013307	0.100968	0.054082	0.103475
SalEn.51197_1-152_NEs	0.006602	0.004396	0.000000	0.004396	0.004396	0.123025	0.004396	0.103475	0.000000	0.004396	0.004396	0.008824	0.000000	0.006611	0.103657	0.004396	0.002196	0.006603	0.000000	0.004396	0.004396	0.004396	0.004396	0.004396	0.086147	0.002196	0.008824	0.004396	0.006605	0.004396	0.002196	0.000000	0.002196	0.004396	0.004396	0.002196	0.004396	0.004396	0.008831	0.004398	0.004396	0.002196	0.002196	0.000000	0.004396	0.000000	0.002196	0.116183	0.004396	0.112810	0.002196
SalEn.52995_1-152_NEs	0.002195	0.000000	0.004396	0.004396	0.004396	0.120422	0.004396	0.105948	0.004396	0.000000	0.004396	0.013267	0.004396	0.006610	0.101146	0.004396	0.006603	0.002195	0.004396	0.004396	0.004396	0.004396	0.004396	0.004396	0.091031	0.006603	0.013267	0.004396	0.006604	0.004396	0.006603	0.004396	0.006603	0.004396	0.004396	0.006603	0.004396	0.004396	0.008831	0.004397	0.004396	0.002195	0.006603	0.004396	0.004396	0.004396	0.006603	0.118691	0.004396	0.109787	0.002195
