SalEn.3_0602_1-142_NEs	0.000000	1.054813	0.899640	0.009458	1.049286	0.000000	0.000000	1.044519	0.004717	0.240009	0.832837	0.316449	1.138065	1.130165	1.161125	1.155073	1.130105	0.275877	0.246910	0.715868	1.044519	0.766402	0.312877	0.802567	1.044519	0.719280	1.161125	1.507052	1.057079	0.246910
CitRo.1_16471_1-144_NEs	1.054813	0.000000	1.198064	1.042519	0.207792	1.054813	1.054813	0.205109	1.042430	0.884829	1.139008	1.039638	0.250726	0.362970	0.260919	0.257174	0.362960	0.878086	0.894924	1.119070	0.205109	1.287560	1.031927	1.092950	0.205109	1.124719	0.260919	0.698028	0.202428	0.894924
EntCo.1_41690_4-146_NEs	0.899640	1.198064	0.000000	0.896363	1.171926	0.899640	0.899640	1.156914	0.896416	0.859042	0.499150	0.834017	1.160295	1.342391	1.175526	1.169131	1.352602	0.814269	0.862342	0.951011	1.156914	0.845951	0.840336	0.745222	1.156914	0.939737	1.175526	1.347966	1.162994	0.862342
SalEn.10583_1-142_NEs	0.009458	1.042519	0.896363	0.000000	1.054184	0.009458	0.009458	1.049352	0.007074	0.239566	0.829665	0.319376	1.144023	1.107716	1.167337	1.161188	1.107658	0.275353	0.246451	0.713556	1.049352	0.763766	0.315800	0.799776	1.049352	0.711148	1.167337	1.485281	1.062040	0.246451
SalEn.11400_1-144_NEs	1.049286	0.207792	1.171926	1.054184	0.000000	1.049286	1.049286	0.006977	1.054184	1.039120	1.098330	1.192265	0.276785	0.354106	0.277320	0.273484	0.354096	0.993824	1.051582	1.230313	0.006977	1.327104	1.183501	1.347026	0.006977	1.246193	0.277320	0.704695	0.021123	1.051582
SalEn.4_06791_1-142_NEs	0.000000	1.054813	0.899640	0.009458	1.049286	0.000000	0.000000	1.044519	0.004717	0.240009	0.832837	0.316449	1.138065	1.130165	1.161125	1.155073	1.130105	0.275877	0.246910	0.715868	1.044519	0.766402	0.312877	0.802567	1.044519	0.719280	1.161125	1.507052	1.057079	0.246910
SalEn.2_MW06791_1-142_NEs	0.000000	1.054813	0.899640	0.009458	1.049286	0.000000	0.000000	1.044519	0.004717	0.240009	0.832837	0.316449	1.138065	1.130165	1.161125	1.155073	1.130105	0.275877	0.246910	0.715868	1.044519	0.766402	0.312877	0.802567	1.044519	0.719280	1.161125	1.507052	1.057079	0.246910
SalEn.4_16471_1-144_NEs	1.044519	0.205109	1.156914	1.049352	0.006977	1.044519	1.044519	0.000000	1.049352	1.042003	1.103708	1.177381	0.274024	0.358554	0.274554	0.270726	0.358544	0.989530	1.054429	1.219179	0.000000	1.325616	1.168725	1.336279	0.000000	1.235034	0.274554	0.718144	0.014008	1.054429
SalEn.52253_1-142_NEs	0.004717	1.042430	0.896416	0.007074	1.054184	0.004717	0.004717	1.049352	0.000000	0.239556	0.816287	0.319360	1.144023	1.116020	1.167337	1.161188	1.115961	0.275340	0.246440	0.713504	1.049352	0.769869	0.315784	0.799715	1.049352	0.716906	1.167337	1.496010	1.062040	0.246440
EscCo.1_00613_1-142_NEs	0.240009	0.884829	0.859042	0.239566	1.039120	0.240009	0.240009	1.042003	0.239556	0.000000	0.746906	0.312496	1.109473	1.038787	1.131767	1.126055	1.038735	0.082154	0.004715	0.683877	1.042003	0.740727	0.316000	0.852774	1.042003	0.691671	1.131767	1.347811	1.046749	0.004715
