SalEn.4_21961_130-386_NEs	0.000000	1.128352	1.293283	1.072638	1.125384	1.118223	1.489336	1.125384	0.000000	1.404769	1.556841	1.551144	0.317340	1.348894	0.017226	1.463758	1.421305	1.125384	0.305814	1.282750	1.415100	1.319967	0.311066	1.642180	0.308616	0.017222	1.536936	1.072644	1.293283	1.331725	1.556841	1.319967	1.556841	1.333642	1.431267	0.000000
SalEn.51413_1-215_NEs	1.128352	0.000000	1.124429	0.244468	0.010839	0.012383	1.087148	0.010839	1.128352	1.223163	1.061671	1.067317	1.303378	1.125839	1.157879	1.015054	1.194113	0.010839	1.273375	1.154424	1.183653	1.126753	1.298188	1.520442	1.257644	1.164996	1.061306	0.245549	1.121047	1.124429	1.061671	1.118965	1.054180	1.134938	1.178373	1.128352
SalEn.4_21941_22-281_NEs	1.293283	1.124429	0.000000	1.100262	1.101000	1.125649	1.178089	1.101000	1.293283	0.294801	1.184039	1.173438	1.371304	0.004143	1.304586	1.107714	0.280768	1.101000	1.311939	0.262063	0.280430	0.402159	1.317687	1.581023	1.304765	1.314721	1.178015	1.064977	0.000000	0.000000	1.184039	0.399531	1.184039	0.009682	0.282248	1.293283
EntCo.1_12270_1-215_NEs	1.072638	0.244468	1.100262	0.000000	0.233325	0.246110	0.887744	0.233325	1.072638	1.114080	0.987937	0.988649	1.239882	1.101826	1.107761	0.850657	1.125716	0.233325	1.222191	1.031402	1.115943	1.091963	1.186048	1.377667	1.200545	1.125750	0.980319	0.212794	1.097078	1.100262	0.987937	1.084370	0.981875	1.115876	1.117357	1.072638
SalEn.3_1422_1-215_NEs	1.125384	0.010839	1.101000	0.233325	0.000000	0.013938	1.051564	0.000000	1.125384	1.209095	1.055213	1.060835	1.268771	1.102514	1.154527	1.004036	1.180097	0.000000	1.250629	1.134859	1.169765	1.117915	1.250551	1.534634	1.243743	1.161556	1.054851	0.240752	1.097903	1.101000	1.055213	1.110182	1.047822	1.111423	1.164678	1.125384
SalEn.11558_1-215_NEs	1.118223	0.012383	1.125649	0.246110	0.013938	0.000000	1.086772	0.013938	1.118223	1.235667	1.067235	1.072859	1.295897	1.127058	1.147351	1.031400	1.206549	0.013938	1.266156	1.148996	1.195969	1.134064	1.290750	1.506476	1.259640	1.154392	1.066870	0.247164	1.122243	1.125649	1.067235	1.126219	1.059713	1.136194	1.190514	1.118223
EntCo.1_12250_1-236_NEs	1.489336	1.087148	1.178089	0.887744	1.051564	1.086772	0.000000	1.051564	1.489336	1.199472	0.305067	0.300967	1.278257	1.174457	1.547680	0.294421	1.217293	1.051564	1.265215	1.197160	1.206789	1.330262	1.265214	1.390659	1.244422	1.549747	0.315662	1.001870	1.174043	1.178089	0.305067	1.330262	0.305437	1.204363	1.202345	1.489336
SalEn.2_MW14921_1-215_Ess	1.125384	0.010839	1.101000	0.233325	0.000000	0.013938	1.051564	0.000000	1.125384	1.209095	1.055213	1.060835	1.268771	1.102514	1.154527	1.004036	1.180097	0.000000	1.250629	1.134859	1.169765	1.117915	1.250551	1.534634	1.243743	1.161556	1.054851	0.240752	1.097903	1.101000	1.055213	1.110182	1.047822	1.111423	1.164678	1.125384
SalEn.2_MW21961_130-386_NEs	0.000000	1.128352	1.293283	1.072638	1.125384	1.118223	1.489336	1.125384	0.000000	1.404769	1.556841	1.551144	0.317340	1.348894	0.017226	1.463758	1.421305	1.125384	0.305814	1.282750	1.415100	1.319967	0.311066	1.642180	0.308616	0.017222	1.536936	1.072644	1.293283	1.331725	1.556841	1.319967	1.556841	1.333642	1.431267	0.000000
EscCo.4_01580_1-244_NEs	1.404769	1.223163	0.294801	1.114080	1.209095	1.235667	1.199472	1.209095	1.404769	0.000000	1.112364	1.114003	1.479384	0.292435	1.419088	1.083216	0.023599	1.209095	1.435388	0.305882	0.022174	0.436100	1.432243	1.473920	1.401892	1.416597	1.135420	1.121874	0.292922	0.294801	1.112364	0.438347	1.103833	0.294547	0.020654	1.404769
SalEn.3_1424_1-236_NEs	1.556841	1.061671	1.184039	0.987937	1.055213	1.067235	0.305067	1.055213	1.556841	1.112364	0.000000	0.002790	1.304600	1.174606	1.559142	0.295597	1.147452	1.055213	1.259086	1.163606	1.137859	1.286060	1.269459	1.390708	1.227567	1.568166	0.015442	1.108116	1.184039	1.184039	0.000000	1.277682	0.000000	1.207241	1.147972	1.556841
SalEn.11556_1-236_NEs	1.551144	1.067317	1.173438	0.988649	1.060835	1.072859	0.300967	1.060835	1.551144	1.114003	0.002790	0.000000	1.299580	1.164093	1.553514	0.291571	1.149203	1.060835	1.254147	1.153252	1.139580	1.279810	1.264581	1.379082	1.222591	1.562540	0.018284	1.108116	1.173438	1.173438	0.002790	1.271454	0.002790	1.196550	1.149715	1.551144
EscCo.3_2266_124-383_NEs	0.317340	1.303378	1.371304	1.239882	1.268771	1.295897	1.278257	1.268771	0.317340	1.479384	1.304600	1.299580	0.000000	1.419166	0.301219	1.368981	1.499955	1.268771	0.005227	1.252182	1.492749	1.498584	0.030318	1.458542	0.012094	0.321937	1.304379	1.232582	1.371304	1.415015	1.304600	1.483544	1.304600	1.411432	1.498139	0.317340
SalEn.50693_1-243_NEs	1.348894	1.125839	0.004143	1.101826	1.102514	1.127058	1.174457	1.102514	1.348894	0.292435	1.174606	1.164093	1.419166	0.000000	1.371411	1.098410	0.278451	1.102514	1.355122	0.261737	0.278117	0.401563	1.375239	1.572327	1.341323	1.372644	1.168635	1.084393	0.004143	0.004143	1.174606	0.398941	1.174606	0.011080	0.279930	1.348894
SalEn.12158_124-386_NEs	0.017226	1.157879	1.304586	1.107761	1.154527	1.147351	1.547680	1.154527	0.017226	1.419088	1.559142	1.553514	0.301219	1.371411	0.000000	1.499405	1.448871	1.154527	0.291719	1.264324	1.442369	1.341533	0.296082	1.617489	0.295165	0.015832	1.539476	1.121704	1.304586	1.353747	1.559142	1.341533	1.559142	1.355659	1.458796	0.017226
CitRo.1_14761_1-236_NEs	1.463758	1.015054	1.107714	0.850657	1.004036	1.031400	0.294421	1.004036	1.463758	1.083216	0.295597	0.291571	1.368981	1.098410	1.499405	0.000000	1.082595	1.004036	1.330636	1.214449	1.073901	1.327360	1.368371	1.374260	1.338762	1.499971	0.295438	0.992378	1.107714	1.107714	0.295597	1.318590	0.295597	1.133261	1.072992	1.463758
EscCo.52128_1-243	1.421305	1.194113	0.280768	1.125716	1.180097	1.206549	1.217293	1.180097	1.421305	0.023599	1.147452	1.149203	1.499955	0.278451	1.448871	1.082595	0.000000	1.180097	1.454448	0.297866	0.001370	0.427506	1.451350	1.474392	1.427132	1.446380	1.147900	1.124855	0.280768	0.280768	1.147452	0.429743	1.147452	0.280529	0.008246	1.421305
