EscCo.1_00396_1-370_NEs	0.000000	1.970232	1.676967	1.942324	1.757306	1.823443	2.026367	2.010152	1.876552	1.909126	2.176437	1.887018	2.031096	1.538868	1.977992	2.032702	1.258342	1.344305	2.166420	2.019116	1.951244	2.078464	2.238597	1.990354	1.843150	1.623688	2.036431	1.614546	2.117737	0.369723	2.046497	1.809017	1.678392	1.970232	1.678276	1.991510	1.628175	1.849852	1.960290	1.250847	2.052284	1.652030	1.895909	0.004532	1.882085	1.991238	1.856052	1.343799	1.562153	2.204470	1.881617	1.703468	1.977992	1.692108	0.027558	1.853975	0.015554	1.977992	0.342332	2.011767	1.909016	1.435895	1.645789	1.952413	2.151161	1.618813	1.909016	1.441693	2.231371	1.623688	1.818896	1.853975	1.881752	1.344305	1.441693	0.340906	2.011339	1.624626	1.407581	0.017332	1.444175	1.682762	1.662079	2.094162	1.909016	1.853975	1.608323	1.798968	1.344305	2.056378	1.887929	1.970232	2.026368	1.403693	1.960394	1.459805	2.204470	0.368235	1.864281	2.019332	1.929984	1.623688	1.614546	1.750786	2.026943	2.004666	2.051443	1.612515	1.977912	1.799452	1.809017	2.073411	0.317771	1.762956	0.340906	1.417136	1.869764	2.019093	0.340906	2.204470	1.819372	1.884748	2.227006	2.005822	1.754706	1.711643	1.833145
SalEn.3_1436_1-339_NEs	1.970232	0.000000	1.775747	2.338284	0.554864	1.772868	2.351448	2.260184	0.015207	2.824911	3.188395	2.787320	1.495457	1.334136	2.406325	1.850087	2.025817	2.173855	1.637658	2.217753	1.863392	1.498730	1.574897	1.854309	1.766281	1.367242	2.222512	0.415457	2.514669	2.180857	2.235243	1.885772	1.314792	0.000000	0.334282	2.180433	1.314390	1.772667	1.388989	2.035972	1.558358	1.291686	2.799391	1.970792	1.770576	0.006896	1.730206	2.149012	1.319054	1.585002	1.897705	1.698999	2.406325	1.705581	1.951582	1.779708	1.984728	2.403122	2.211077	1.476069	1.450752	2.244362	1.305814	2.346299	3.140571	0.429393	1.461586	2.196504	1.579322	1.367242	1.760037	1.773106	2.802647	2.142047	2.196504	2.211077	2.284019	0.429786	2.001580	1.960689	2.254821	1.750379	1.318313	1.470383	1.450752	1.779708	1.371386	2.605012	2.142047	1.548699	2.796061	0.000000	2.348606	1.983570	1.767706	2.254798	1.585002	2.168138	1.730051	2.168064	2.262085	1.367242	0.415457	0.508550	2.185806	2.171917	1.832917	1.357935	2.286188	1.745522	1.900172	1.478531	2.089099	0.552840	2.211077	2.043672	1.730051	2.298635	2.211077	1.585573	1.462400	1.455375	1.627985	2.156190	1.747730	1.749505	1.986826
EscCo.1_02832_1-354_NEs	1.676967	1.775747	0.000000	2.608210	1.619029	2.149107	2.153770	2.801232	1.655928	2.058867	2.534717	2.123619	1.672921	2.029197	2.742832	1.910904	1.689920	1.604728	2.247349	1.977392	2.175269	1.628748	1.732491	2.145194	1.731915	2.099473	2.707457	1.535096	2.138150	1.718765	2.795361	1.656200	1.965232	1.775747	1.716978	1.954979	1.924032	1.795684	1.700259	1.701672	1.998754	2.006341	2.049082	1.687316	1.711437	1.755974	1.715449	1.603833	1.809118	1.731677	1.700195	1.959289	2.742832	1.980459	1.686795	1.702194	1.698011	2.767502	1.640131	1.645858	1.936159	1.672038	1.959684	2.786697	2.519312	1.519164	1.942001	1.727180	1.744206	2.099473	2.144868	1.709490	2.049609	1.597119	1.727180	1.645368	2.764720	1.534092	1.676498	1.694011	1.675146	0.018219	1.948541	1.647276	1.936159	1.702194	2.113942	2.141657	1.597119	1.739077	2.056930	1.754979	2.123092	1.702006	2.320331	1.761232	1.731677	1.744281	1.717205	2.863202	1.946379	2.099473	1.535096	1.668191	2.052191	1.944187	1.888069	2.118810	2.388716	1.725399	1.656195	1.623574	1.761059	1.620803	1.633968	1.632984	1.717205	2.078649	1.645368	1.746514	1.788005	1.929091	1.819486	1.970215	0.049687	0.024987	1.677296
CitRo.1_33301_1-339_NEs	1.942324	2.338284	2.608210	0.000000	2.113656	2.600246	0.200171	0.206140	2.323382	1.147364	1.197382	1.146387	2.266633	2.333521	0.202585	2.810935	2.331495	1.612431	2.007938	2.271731	2.726675	2.258328	2.896712	2.707022	1.978667	2.183162	0.218222	2.079441	2.189956	1.869124	0.210173	2.028280	2.265364	2.338284	2.237968	2.226974	2.285638	2.133484	2.227839	2.322532	2.358229	2.356516	1.130863	1.941917	1.960893	2.315701	2.123750	1.581730	2.387791	2.887024	2.145576	2.596467	0.202585	2.596809	1.924475	1.947406	1.924601	0.202585	1.914158	2.218132	2.265755	1.740250	2.259755	0.198551	1.169952	2.021321	2.276836	1.803984	2.960556	2.183162	2.588585	1.947406	1.141434	1.605916	1.803984	1.920106	0.212651	2.012883	1.613540	1.946426	1.769827	2.624461	2.232629	2.256973	2.265755	1.947406	2.164800	1.072502	1.605916	2.119900	1.145089	2.338284	0.199041	1.627849	2.026565	1.819208	2.887024	1.867837	2.058217	0.212601	2.251679	2.183162	2.079441	1.933295	2.220244	2.460061	2.797856	2.198506	0.205613	2.140594	2.043770	2.260633	1.756196	2.107724	1.920106	1.649363	2.064137	2.218610	1.920106	2.887024	1.918694	2.235945	2.473868	2.221204	2.554242	2.630003	2.489631
KlePn.2_42711_1-338_NEs	1.757306	0.554864	1.619029	2.113656	0.000000	1.992679	2.073220	1.969806	0.549655	2.921713	2.623203	2.885603	1.362183	1.486718	2.063031	1.562462	1.659991	1.809315	1.528608	1.797877	2.164603	1.342989	1.636959	2.146818	1.736212	1.673029	1.944609	0.584752	2.095218	1.764179	2.003569	1.664287	1.425516	0.554864	0.523980	1.811384	1.426206	1.665002	1.291865	1.649145	1.437866	1.388861	2.873859	1.745017	1.728182	0.559462	1.648027	1.829708	1.369719	1.624719	1.739652	1.371041	2.063031	1.367293	1.751411	1.691498	1.751515	2.063031	1.731957	1.370213	1.374742	1.927356	1.435245	2.044990	2.572996	0.578775	1.384686	1.901517	1.642682	1.673029	1.982678	1.691498	2.883576	1.815884	1.901517	1.726398	1.997308	0.582222	1.778818	1.722569	1.954897	1.639107	1.434431	1.365731	1.374742	1.691498	1.656281	2.689322	1.815884	1.795076	2.876522	0.554864	2.060812	1.776011	1.635340	1.935287	1.624719	1.755323	1.639810	1.906582	1.801900	1.673029	0.584752	0.319725	1.832807	1.930721	1.529564	1.653605	2.134038	1.588611	1.668738	1.350897	1.825699	0.001980	1.726398	1.773693	1.634261	1.865069	1.726398	1.624719	1.304580	1.374546	1.690601	1.803729	1.660494	1.638098	1.448479
SalEn.2_MW44301_1-344_BeL	1.823443	1.772868	2.149107	2.600246	1.992679	0.000000	2.314573	2.543001	1.643195	2.494066	2.551763	2.551685	1.846556	1.842924	2.574625	2.037119	2.094701	2.044121	2.224578	2.065508	0.291502	1.865430	1.562550	0.289835	2.035533	1.759299	2.485726	1.954866	2.974103	2.101790	2.480716	2.008095	1.830429	1.772868	1.925237	2.075514	1.843407	1.927983	1.972082	2.114721	1.636314	1.766470	2.502579	1.809131	2.062779	1.765856	1.902669	2.058565	1.845328	1.572319	1.934483	2.168209	2.574625	2.139576	1.885224	2.032896	1.863215	2.574625	2.140849	1.873804	1.692328	1.764583	1.841040	2.521744	2.558915	1.949445	1.680665	1.765047	1.588172	1.759299	0.000969	2.032896	2.451430	2.044838	1.765047	2.140849	2.485851	1.932906	1.946445	1.820974	1.781591	2.115229	1.829074	1.890288	1.692328	2.032896	1.755989	2.567083	2.044838	1.453925	2.444508	1.772868	2.318105	1.941730	0.831677	1.807183	1.572319	2.112091	1.871658	2.517588	2.031158	1.759299	1.954866	1.996005	2.041905	2.023653	2.076254	1.772243	2.370288	1.921179	2.024149	1.895123	1.999646	1.987278	2.140849	1.988872	1.865836	2.037064	2.140849	1.572319	2.007696	1.676636	1.435033	2.046960	2.211300	2.186963	1.968849
KlePn.1_02166_1-340_NEs	2.026367	2.351448	2.153770	0.200171	2.073220	2.314573	0.000000	0.282228	2.401153	1.128129	1.089873	1.134754	2.244681	2.498828	0.249462	2.581244	2.494489	1.643750	2.022105	2.371605	2.560524	2.296520	2.678848	2.539234	2.003159	2.172036	0.279890	2.099728	1.883722	1.884503	0.280451	1.943128	2.480817	2.351448	2.034077	2.336056	2.512940	1.982768	2.111832	2.499754	2.297166	2.327936	1.122596	2.020018	1.966522	2.341861	2.036974	1.638766	2.362036	2.698128	1.975898	2.630638	0.249462	2.617729	2.060517	1.958420	2.014074	0.248554	1.991168	2.222081	2.262839	1.691724	2.514828	0.246474	1.088941	2.076779	2.273750	1.762008	2.691705	2.172036	2.304800	1.941665	1.129605	1.637476	1.762008	1.997447	0.279487	2.069251	1.487625	2.054269	1.702973	2.155814	2.443482	2.288769	2.262839	1.958420	2.160859	1.016205	1.637476	1.987131	1.133377	2.351448	0.005970	1.516605	1.933386	1.768492	2.698128	1.883159	2.076857	0.279790	2.260335	2.172036	2.099728	1.868544	2.300597	2.627730	2.614288	2.139681	0.208595	2.074594	1.946966	2.292111	1.790280	2.051641	1.997447	1.704872	2.071106	2.376999	1.997447	2.653381	1.941610	2.240687	2.194619	2.316002	2.198869	2.205644	2.355706
EscCo.54269_1-339	2.010152	2.260184	2.801232	0.206140	1.969806	2.543001	0.282228	0.000000	2.171908	1.139364	1.165054	1.129325	2.333874	2.509626	0.232435	2.483063	2.635240	1.695916	2.000955	2.364467	2.661819	2.287377	2.915330	2.680973	2.014713	2.143214	0.035357	1.992851	2.279939	1.863402	0.036345	2.123077	2.515821	2.260184	2.122498	2.324465	2.465756	2.191875	2.354910	2.668857	2.271864	2.469628	1.126039	2.010016	1.965578	2.245685	1.934331	1.692026	2.646231	2.898676	2.070030	2.396961	0.232435	2.410267	1.991561	1.981803	1.997105	0.232435	2.002844	2.282109	2.258120	1.760666	2.510025	0.230312	1.154931	1.993117	2.268872	1.814780	2.919505	2.143214	2.532139	1.981803	1.125518	1.696253	1.814780	2.009255	0.016937	1.991214	1.745454	2.035305	1.782035	2.803029	2.559939	2.331367	2.258120	1.981803	2.149486	1.059877	1.696253	2.250696	1.129299	2.260184	0.281052	1.767258	2.235542	1.778899	2.898676	1.888804	1.924385	0.038376	2.384284	2.143214	1.992851	1.850258	2.329639	2.474574	2.488683	2.129233	0.242373	2.010273	2.132721	2.341002	1.877934	1.964068	2.009255	1.747757	1.930544	2.310825	2.009255	2.898676	2.079494	2.221858	2.400619	2.297677	2.692509	2.727145	2.290435
SalEn.51427_1-287_NEs	1.876552	0.015207	1.655928	2.323382	0.549655	1.643195	2.401153	2.171908	0.000000	2.964792	3.226070	2.949420	1.287381	1.246471	2.330406	1.747705	2.004331	2.169619	1.576285	2.247701	1.662194	1.285897	1.548725	1.653560	1.682170	1.217025	2.122293	0.396802	2.579421	2.077295	2.154856	1.737850	1.256241	0.015207	0.299578	2.217898	1.260546	1.631151	1.212776	2.016048	1.323054	1.189724	2.967597	1.861773	1.681056	0.017569	1.574679	2.139671	1.215762	1.566086	1.734431	1.604588	2.330406	1.611460	1.858738	1.704110	1.908070	2.327252	2.072108	1.268615	1.237945	2.119762	1.259063	2.274499	3.170325	0.408294	1.248714	2.068309	1.547537	1.217025	1.629620	1.696862	2.936154	2.131236	2.068309	2.072108	2.193646	0.404865	1.915776	1.866661	2.166924	1.629124	1.256241	1.268171	1.237945	1.704110	1.220747	2.651535	2.131236	1.529469	2.928714	0.015207	2.413165	1.895032	1.705470	2.117414	1.566086	2.065181	1.603395	2.087352	2.326778	1.217025	0.396802	0.518346	2.209961	2.332553	1.705940	1.211804	2.261059	1.601541	1.737271	1.267007	1.947463	0.547283	2.072108	2.046281	1.603395	2.367512	2.072108	1.566829	1.277413	1.247985	1.598929	2.188353	1.682796	1.634761	1.844551
EscCo.2_44300_1-349_NEs	1.909126	2.824911	2.058867	1.147364	2.921713	2.494066	1.128129	1.139364	2.964792	0.000000	0.309419	0.022326	1.917310	2.170834	1.165277	2.327964	2.185895	1.637628	2.102992	2.782683	2.784016	1.950891	2.527690	2.709619	2.590978	2.199404	1.103943	2.746663	2.048430	1.799078	1.131826	2.651598	2.380732	2.824911	2.479299	2.745407	2.430556	2.559658	1.981686	2.171436	2.249881	2.037052	0.006723	1.918499	2.588743	2.854431	2.367183	1.602610	2.225199	2.531456	2.637418	2.171197	1.165277	2.158947	1.940015	2.555846	1.903807	1.166710	1.922209	1.929996	2.088232	1.673218	2.381871	1.167123	0.311543	2.701889	2.097464	1.697830	2.552891	2.199404	2.487957	2.549863	0.005752	1.615112	1.697830	1.915537	1.139715	2.746235	1.602714	1.938074	1.621026	2.062975	2.355661	1.941825	2.088232	2.555846	2.200158	0.264099	1.615112	2.378829	0.006715	2.841443	1.118294	1.598025	2.011128	1.633031	2.531456	1.822050	2.381752	1.123652	2.497038	2.199404	2.746663	2.521354	2.690835	2.504358	2.355921	2.226390	1.131445	2.449991	2.678081	1.942318	1.692313	2.906789	1.924437	1.621691	2.374911	2.518887	1.915537	2.525804	2.082123	2.094173	2.380065	2.730044	2.111901	2.091275	2.231303
KlePn.1_00554_1-349_NEs	2.176437	3.188395	2.534717	1.197382	2.623203	2.551763	1.089873	1.165054	3.226070	0.309419	0.000000	0.309530	2.179765	2.356540	1.155902	2.503072	2.357909	1.766377	2.012364	2.812084	2.783023	2.255674	3.069264	2.689979	2.722521	2.448865	1.137903	2.642055	2.273061	1.971316	1.184496	2.466661	2.952374	3.188395	2.513737	2.855708	2.989330	2.463797	2.149965	2.354492	2.412242	2.302244	0.307727	2.147713	2.779240	3.145329	2.588032	1.754281	2.392746	3.007525	2.543466	2.225264	1.155902	2.211811	2.252555	2.744967	2.122656	1.164562	2.183960	2.214537	2.199473	1.927124	2.896826	1.155344	0.011634	2.628472	2.229837	1.910368	3.090883	2.448865	2.522226	2.766900	0.309143	1.749920	1.910368	2.190527	1.183340	2.703089	1.637348	2.194969	1.879338	2.506653	3.008700	2.181667	2.199473	2.744967	2.459350	0.271752	1.749920	2.726637	0.309143	3.247636	1.080953	1.617932	2.007917	1.864243	3.007525	1.964096	2.446448	1.166784	2.767537	2.448865	2.642055	2.589809	2.796166	2.684762	2.547653	2.461461	1.256889	2.539420	2.514886	2.182862	1.911829	2.639956	2.221761	1.813313	2.439883	2.663315	2.190527	3.031897	2.280122	2.212448	2.578759	2.826056	2.535885	2.489043	2.196818
EscCo.4_03637_1-349_NEs	1.887018	2.787320	2.123619	1.146387	2.885603	2.551685	1.134754	1.129325	2.949420	0.022326	0.309530	0.000000	2.003709	2.199591	1.155295	2.332385	2.183615	1.680177	2.083593	2.826540	2.806046	2.040973	2.562597	2.731774	2.622121	2.233056	1.099018	2.735513	2.099499	1.794571	1.106627	2.683841	2.442952	2.787320	2.468093	2.787919	2.496498	2.594781	2.056719	2.169189	2.267026	2.117997	0.021335	1.896064	2.634412	2.815754	2.415799	1.643637	2.230295	2.566261	2.662488	2.166427	1.155295	2.154038	1.917399	2.585699	1.881413	1.156750	1.924759	2.017388	2.127030	1.666984	2.444129	1.164860	0.308759	2.697664	2.136725	1.679973	2.587523	2.233056	2.545059	2.579327	0.024280	1.656702	1.679973	1.918027	1.125939	2.742175	1.602337	1.915248	1.614599	2.134562	2.415934	2.029346	2.127030	2.585699	2.234259	0.258483	1.656702	2.410309	0.025264	2.803244	1.124902	1.597619	2.001037	1.626636	2.566261	1.817782	2.431567	1.113851	2.490110	2.233056	2.735513	2.537463	2.716734	2.530526	2.360818	2.260430	1.138181	2.500187	2.711080	2.030238	1.670193	2.870534	1.927019	1.654695	2.424735	2.467614	1.918027	2.560347	2.076556	2.133116	2.446255	2.771466	2.162119	2.162678	2.227979
EscCo.2_40060_1-338_NEs	2.031096	1.495457	1.672921	2.266633	1.362183	1.846556	2.244681	2.333874	1.287381	1.917310	2.179765	2.003709	0.000000	1.549917	2.376514	2.034633	1.600482	1.779819	1.183294	1.555699	1.495897	0.023125	1.566738	1.515325	1.747555	1.392181	2.233292	1.294081	1.924412	2.034874	2.391951	1.744042	1.488366	1.495457	1.256635	1.576954	1.470082	1.857321	0.322186	1.618105	0.673046	1.427542	1.934634	2.042667	1.709462	1.505493	1.772856	1.786465	1.510566	1.599241	1.816481	1.925345	2.376514	1.928314	2.025513	1.717264	2.089239	2.376514	2.163507	0.010930	0.717699	1.740002	1.470914	2.370150	2.206218	1.277555	0.716189	1.791325	1.582697	1.392181	1.861726	1.717264	1.940343	1.779220	1.791325	2.157725	2.309330	1.282112	1.964360	2.076521	1.768848	1.645800	1.459995	0.017944	0.717699	1.717264	1.388106	2.070540	1.779220	1.595510	1.940343	1.495457	2.232746	1.978177	1.567829	1.827054	1.599241	2.022535	1.705862	2.349508	1.564197	1.392181	1.294081	1.394960	1.588201	1.732732	1.974986	1.378382	2.111675	1.781726	1.724276	0.010962	2.164282	1.358258	2.157725	1.774591	1.700272	1.603440	2.157725	1.599241	0.298989	0.731660	1.646163	1.561594	1.703071	1.662937	1.832619
KlePn.1_03672_1-347_NEs	1.538868	1.334136	2.029197	2.333521	1.486718	1.842924	2.498828	2.509626	1.246471	2.170834	2.356540	2.199591	1.549917	0.000000	2.611991	1.926161	1.789651	1.844638	1.445862	1.612516	1.809924	1.572111	1.815445	1.791895	1.489849	1.297131	2.488997	1.463861	1.960911	1.599523	2.497953	1.594292	0.235052	1.334136	1.442003	1.590980	0.228893	1.624979	1.486806	1.834142	1.288732	0.239467	2.193542	1.522249	1.524221	1.350695	1.552263	1.820769	0.204129	1.827435	1.608544	1.851175	2.611991	1.859034	1.574053	1.519770	1.536698	2.613181	1.593530	1.551808	1.222484	1.798535	0.224435	2.587553	2.389783	1.455846	1.226923	1.789543	1.844009	1.297131	1.828927	1.520270	2.163969	1.838763	1.789543	1.588656	2.484274	1.468683	1.799121	1.578295	1.763808	2.021088	0.235281	1.581217	1.222484	1.519770	1.292358	2.548041	1.838763	1.756692	2.156699	1.334136	2.516699	1.764568	1.929121	1.736695	1.827435	1.599089	1.561399	2.518605	1.481422	1.297131	1.463861	1.350484	1.649858	1.485398	1.927473	1.307543	2.401302	1.575080	1.599720	1.589278	1.533288	1.478767	1.588656	1.857048	1.561399	1.566091	1.588656	1.833126	1.421788	1.208352	1.640716	1.621472	1.996674	2.062049	1.892594
