SalEn.3_0248_1-323_NEs	0.000000	0.185593	1.408864	1.355285	1.388273	1.127798	1.637441	0.192526	1.375002	1.355285	1.289209	1.169210	1.211056	1.331699	0.208868	1.152272	1.600597	1.358390	1.386149	0.033705	0.185599	1.291057	1.250443	1.184418	0.800996	1.027438	1.338187	0.000000	1.150990	1.375002	0.804926	0.012433	1.145725	1.375002	1.143100	1.366858	0.187023	0.193867	0.809997	1.343155	1.407487	1.151062	1.373331	0.800996	1.157901	1.150990	1.408864	1.445333	1.286084	1.376574	1.150990	1.427087	1.276269	1.381422	0.000000	1.381954	1.624785	0.190069	1.193231	1.286084	1.349416	0.184247	0.820267	1.408864	1.166058	0.770625	1.029799	0.800996	1.208436	1.296201	1.405065	1.909211	1.286084	1.450104	1.353810
EscCo.3_0195_1-308_NEs	0.185593	0.000000	1.551859	1.406401	1.553547	1.206632	1.650413	0.222352	1.533198	1.406401	1.397841	1.189489	1.232481	1.350244	0.212409	1.205683	1.661402	1.396905	1.330267	0.187329	0.002161	1.388054	1.307995	1.299999	0.758487	1.046340	1.365592	0.185593	1.200015	1.533198	0.765620	0.192631	1.171653	1.533198	1.200903	1.315936	0.007598	0.223811	0.764822	1.314290	1.558066	1.180141	1.409784	0.758487	1.162273	1.200015	1.551859	1.561504	1.383407	1.325564	1.200015	1.567469	1.378181	1.325305	0.185593	1.331021	1.512745	0.183721	1.315194	1.383407	1.411330	0.001080	0.816621	1.551859	1.186112	0.770678	1.044870	0.758487	1.241821	1.383279	1.512745	1.977137	1.383407	1.566960	1.386284
SalEn.2_MW27761_26-399_BeL	1.408864	1.551859	0.000000	1.294809	0.178645	1.295629	1.381284	1.462167	0.176781	1.294809	1.330797	1.152089	1.212813	1.596732	1.481379	1.288644	1.435458	1.455110	1.201036	1.439519	1.546717	1.595302	1.381242	1.169373	1.316242	1.540580	1.304534	1.408864	1.288719	0.176781	1.296525	1.419488	1.153610	0.176785	1.284042	1.204424	1.541816	1.462167	1.314100	1.241382	0.196476	1.172954	1.223900	1.316242	1.162206	1.290015	0.000000	0.215864	1.331857	1.211512	1.288719	0.008048	1.327710	1.205078	1.408864	1.215727	1.303338	1.588618	1.177059	1.331857	1.289767	1.546717	1.354042	0.000000	1.144362	1.271005	1.563015	1.316242	1.218549	1.595302	0.134001	1.306967	1.331857	0.214668	1.460807
EscCo.3_1250_17-343_NEs	1.355285	1.406401	1.294809	0.000000	1.346136	1.302747	0.989562	1.349542	1.331894	0.000000	0.206421	1.256872	1.235614	1.695313	1.356171	1.197224	0.985016	0.837059	1.233856	1.306217	1.411505	1.725418	0.192765	0.249049	1.372352	1.438813	0.013336	1.355285	1.163202	1.331894	1.388646	1.349872	1.242771	1.331894	1.177348	1.233778	1.423510	1.349542	1.373551	1.195217	1.283117	1.260022	1.237750	1.372352	1.262901	1.163202	1.294809	1.340884	0.206260	1.241702	1.163202	1.302994	0.203705	1.233778	1.355285	1.246357	1.000588	1.373469	0.250526	0.206260	0.016420	1.406401	1.412679	1.294809	1.253263	1.441013	1.427977	1.372352	1.262080	1.725418	1.373959	1.049521	0.206260	1.340884	0.834202
EscCo.4_01102_26-399_BeL	1.388273	1.553547	0.178645	1.346136	0.000000	1.188696	1.321834	1.387090	0.024277	1.346136	1.245158	1.194191	1.158259	1.595868	1.461493	1.337800	1.354381	1.482473	1.152255	1.428707	1.548442	1.548486	1.293588	1.178729	1.294551	1.593273	1.373248	1.388273	1.338864	0.024277	1.284491	1.389700	1.180519	0.024277	1.319315	1.140397	1.527040	1.387090	1.283382	1.161912	0.174082	1.207547	1.269257	1.294551	1.121005	1.345080	0.179236	0.231130	1.241945	1.146963	1.338864	0.177949	1.229544	1.141207	1.388273	1.150976	1.305284	1.511132	1.186357	1.241945	1.322823	1.548442	1.276012	0.179236	1.186327	1.330078	1.593167	1.294551	1.155156	1.548486	0.172369	1.246976	1.241945	0.232322	1.477435
EntCo.1_40390_1-313_NEs	1.127798	1.206632	1.295629	1.302747	1.188696	0.000000	1.134191	1.070680	1.200064	1.302747	1.249323	0.362711	0.322002	1.731774	1.131266	0.297805	1.141598	1.022377	0.862430	1.150179	1.202286	1.644177	1.158479	1.030457	1.146442	1.412413	1.267904	1.127798	0.288690	1.200064	1.156017	1.135970	0.349645	1.195831	0.292090	0.864136	1.207637	1.066582	1.164590	0.836504	1.279187	0.363252	0.818055	1.146442	0.290261	0.288690	1.295629	1.157843	1.253875	0.868935	0.288690	1.309002	1.263234	0.868282	1.127798	0.868935	1.223260	1.122995	1.030457	1.253875	1.301305	1.202286	1.140864	1.295629	0.363083	1.171926	1.417987	1.146442	0.318624	1.644177	1.246649	1.409764	1.253875	1.157843	1.026478
KlePn.1_00517_19-334_NEs	1.637441	1.650413	1.381284	0.989562	1.321834	1.134191	0.000000	1.520882	1.305929	0.989562	0.990289	1.161520	1.053338	2.021209	1.706628	1.124811	0.021581	1.123819	1.506907	1.707322	1.650413	1.957156	0.901816	0.797983	1.437935	1.808127	0.978633	1.637441	1.122357	1.305929	1.466775	1.644577	1.127292	1.305929	1.105216	1.512643	1.658178	1.514833	1.444059	1.373189	1.355360	1.157172	1.329094	1.437935	1.074533	1.122357	1.381284	1.391316	0.989074	1.524760	1.122357	1.409044	0.996315	1.501254	1.637441	1.531022	0.945900	1.687941	0.804455	0.989074	0.980232	1.650413	1.497174	1.381284	1.158422	1.721203	1.777014	1.437935	1.057343	1.957156	1.354657	1.187927	0.989074	1.385899	1.128314
KlePn.2_07041_1-325_NEs	0.192526	0.222352	1.462167	1.349542	1.387090	1.070680	1.520882	0.000000	1.364287	1.349542	1.405353	1.130234	1.123256	1.513816	0.192925	1.200632	1.520151	1.335797	1.244159	0.191836	0.222359	1.455881	1.213202	1.125486	0.737722	0.978200	1.311620	0.192526	1.173984	1.364287	0.730591	0.195340	1.122936	1.359093	1.179311	1.231062	0.220983	0.001028	0.735384	1.285699	1.382966	1.121714	1.256111	0.737722	1.105349	1.173984	1.462167	1.305037	1.405530	1.239498	1.173984	1.497377	1.415674	1.239634	0.192526	1.244461	1.466037	0.177823	1.134260	1.405530	1.340071	0.220939	0.741764	1.462167	1.127261	0.758153	0.980298	0.737722	1.116441	1.455881	1.447193	1.737264	1.405530	1.309595	1.330965
EscCo.52677_26-399	1.375002	1.533198	0.176781	1.331894	0.024277	1.200064	1.305929	1.364287	0.000000	1.331894	1.223518	1.189094	1.161437	1.619012	1.448587	1.334714	1.347214	1.492135	1.148456	1.405781	1.528097	1.557665	1.283766	1.170611	1.285619	1.599815	1.358761	1.375002	1.326232	0.000000	1.266420	1.376416	1.151884	0.003551	1.316395	1.140564	1.506723	1.364287	1.274546	1.150048	0.166044	1.215654	1.254038	1.285619	1.133592	1.332419	0.177366	0.219322	1.220405	1.147132	1.326232	0.176081	1.208115	1.141375	1.375002	1.151146	1.290897	1.464306	1.178217	1.220405	1.326714	1.528097	1.280401	0.177366	1.181270	1.334527	1.599698	1.285619	1.166896	1.557665	0.168254	1.267109	1.220405	0.220501	1.487093
EscCo.51126_17-343	1.355285	1.406401	1.294809	0.000000	1.346136	1.302747	0.989562	1.349542	1.331894	0.000000	0.206421	1.256872	1.235614	1.695313	1.356171	1.197224	0.985016	0.837059	1.233856	1.306217	1.411505	1.725418	0.192765	0.249049	1.372352	1.438813	0.013336	1.355285	1.163202	1.331894	1.388646	1.349872	1.242771	1.331894	1.177348	1.233778	1.423510	1.349542	1.373551	1.195217	1.283117	1.260022	1.237750	1.372352	1.262901	1.163202	1.294809	1.340884	0.206260	1.241702	1.163202	1.302994	0.203705	1.233778	1.355285	1.246357	1.000588	1.373469	0.250526	0.206260	0.016420	1.406401	1.412679	1.294809	1.253263	1.441013	1.427977	1.372352	1.262080	1.725418	1.373959	1.049521	0.206260	1.340884	0.834202
SalEn.11823_18-343_NEs	1.289209	1.397841	1.330797	0.206421	1.245158	1.249323	0.990289	1.405353	1.223518	0.206421	0.000000	1.266213	1.245812	1.602431	1.412216	1.288620	0.981902	0.845796	1.232208	1.281235	1.392108	1.616995	0.215036	0.261368	1.354908	1.572912	0.205483	1.289209	1.303704	1.223518	1.370596	1.293687	1.233874	1.227476	1.298819	1.231601	1.425661	1.405353	1.356215	1.261647	1.182327	1.266254	1.336593	1.354908	1.231999	1.303704	1.330797	1.263380	0.003056	1.239714	1.303704	1.330057	0.008171	1.231601	1.289209	1.244484	1.014385	1.341235	0.264368	0.003056	0.209154	1.397841	1.309873	1.330797	1.257472	1.364509	1.573161	1.354908	1.248204	1.616995	1.293125	1.061309	0.003056	1.263380	0.839932
EscCo.3_2265_1-307_NEs	1.169210	1.189489	1.152089	1.256872	1.194191	0.362711	1.161520	1.130234	1.189094	1.256872	1.266213	0.000000	0.352709	1.851425	1.199118	0.285899	1.168980	1.264852	0.878244	1.192241	1.193950	1.671090	1.287838	1.072968	1.219437	1.367871	1.229840	1.169210	0.280007	1.189094	1.224887	1.182775	0.041419	1.193772	0.286475	0.870827	1.195332	1.130234	1.239096	0.867996	1.161212	0.020961	0.793689	1.219437	0.277435	0.280007	1.152089	1.233203	1.275191	0.875617	0.280007	1.155487	1.284636	0.870480	1.169210	0.878879	1.221231	1.189181	1.072968	1.275191	1.234487	1.189489	1.156380	1.152089	0.001089	1.166430	1.384297	1.219437	0.353683	1.671090	1.254944	1.475777	1.275191	1.233203	1.259999
KlePn.1_04013_1-315_NEs	1.211056	1.232481	1.212813	1.235614	1.158259	0.322002	1.053338	1.123256	1.161437	1.235614	1.245812	0.352709	0.000000	1.627054	1.150813	0.369513	1.066760	1.043932	0.896882	1.247088	1.232481	1.477101	1.160312	1.033701	1.147796	1.325442	1.214593	1.211056	0.363194	1.161437	1.148953	1.215414	0.354413	1.170049	0.367888	0.885907	1.245834	1.123256	1.167116	0.865156	1.219872	0.345963	0.849109	1.147796	0.330052	0.363331	1.212813	1.222836	1.237883	0.890970	0.363194	1.239376	1.251391	0.893741	1.211056	0.894398	1.179416	1.171880	1.033701	1.237883	1.233417	1.232481	1.189980	1.212813	0.353072	1.246043	1.323798	1.147796	0.008682	1.477101	1.246374	1.512888	1.237883	1.222836	1.048199
SalEn.2_MW01781_4-308_NEs	1.331699	1.350244	1.596732	1.695313	1.595868	1.731774	2.021209	1.513816	1.619012	1.695313	1.602431	1.851425	1.627054	0.000000	1.432595	1.793460	2.021867	1.815162	1.854329	1.336625	1.350244	0.218119	1.642050	1.548334	1.518958	1.841187	1.685263	1.331699	1.803517	1.619012	1.517595	1.327302	1.889646	1.619013	1.785444	1.860148	1.354663	1.519815	1.542970	1.868111	1.668415	1.843349	1.620132	1.518958	1.676956	1.803517	1.596732	1.676255	1.596071	1.876595	1.803517	1.600291	1.602029	1.867178	1.331699	1.870773	1.700783	1.420916	1.565692	1.596071	1.696121	1.350244	1.551634	1.596732	1.841491	1.712389	1.832230	1.518958	1.672863	0.216702	1.631718	1.780503	1.596071	1.676255	1.809146
