EscCo.3_4360_1-80_NEs	0.000000	0.074906	0.012678	0.318134	0.224422	0.260138	0.299926	0.260651	0.318134	0.017007	0.260651	0.239198	0.300675	0.004194
EscCo.4_04438_1-80_NEs	0.074906	0.000000	0.065587	0.304408	0.225697	0.277872	0.308042	0.278427	0.304408	0.070409	0.278427	0.270524	0.308818	0.070382
EscCo.54050_1-80	0.012678	0.065587	0.000000	0.303747	0.212527	0.259281	0.291490	0.259790	0.303747	0.004207	0.259790	0.228544	0.292211	0.008439
KlePn.1_01909_1-80_NEs	0.318134	0.304408	0.303747	0.000000	0.320419	0.412299	0.448188	0.414222	0.000000	0.312035	0.414222	0.330523	0.440788	0.311846
CitRo.1_36411_1-80_NEs	0.224422	0.225697	0.212527	0.320419	0.000000	0.223454	0.246586	0.223878	0.320419	0.211799	0.223878	0.252054	0.247170	0.219018
SalEn.54150_1-80_Ess	0.260138	0.277872	0.259281	0.412299	0.223454	0.000000	0.010199	0.008339	0.412299	0.258354	0.008339	0.332916	0.010218	0.254544
SalEn.14013_1-65_NEs	0.299926	0.308042	0.291490	0.448188	0.246586	0.010199	0.000000	0.010218	0.448188	0.291490	0.010218	0.388918	0.010218	0.292849
SalEn.2_MW41941_9-88_NEs	0.260651	0.278427	0.259790	0.414222	0.223878	0.008339	0.010218	0.000000	0.414222	0.258859	0.000000	0.340482	0.000000	0.255044
KlePn.2_00441_1-80_NEs	0.318134	0.304408	0.303747	0.000000	0.320419	0.412299	0.448188	0.414222	0.000000	0.312035	0.414222	0.330523	0.440788	0.311846
EscCo.1_04530_1-80_NEs	0.017007	0.070409	0.004207	0.312035	0.211799	0.258354	0.291490	0.258859	0.312035	0.000000	0.258859	0.235470	0.292211	0.012735
SalEn.4_41941_1-80_NEs	0.260651	0.278427	0.259790	0.414222	0.223878	0.008339	0.010218	0.000000	0.414222	0.258859	0.000000	0.340482	0.000000	0.255044
EntCo.1_04810_18-97_NEs	0.239198	0.270524	0.228544	0.330523	0.252054	0.332916	0.388918	0.340482	0.330523	0.235470	0.340482	0.000000	0.390023	0.233650
SalEn.3_4180_1-65_NEs	0.300675	0.308818	0.292211	0.440788	0.247170	0.010218	0.010218	0.000000	0.440788	0.292211	0.000000	0.390023	0.000000	0.293577
EscCo.2_37020_1-80_NEs	0.004194	0.070382	0.008439	0.311846	0.219018	0.254544	0.292849	0.255044	0.311846	0.012735	0.255044	0.233650	0.293577	0.000000
