SalEn.2_MW22361_1-562_Ess	0.000000	0.556229	1.206685	1.322492	1.041852	0.211161	0.206623	1.220665	0.551166	0.927401	0.235028	0.551166	1.054781	0.551166	1.054781	0.206623	1.266481	0.192714	1.317967	1.277574	1.226561	0.009597	1.220665	1.333016	0.000000	0.185234	0.000000	0.009598	0.549171	0.207374	0.236694	1.054781
SalEn.53665_1-457_NEs	0.556229	0.000000	1.195517	1.402362	0.994251	0.533883	0.528521	1.202296	0.020785	0.978430	0.527165	0.020785	1.001640	0.020785	1.001640	0.528521	1.344609	0.528255	1.392702	1.389535	1.214580	0.545311	1.202296	1.405908	0.556229	0.559635	0.556229	0.553934	0.011808	0.523642	0.527368	1.001640
EscCo.2_35190_1-473_NEs	1.206685	1.195517	0.000000	1.349439	1.292967	1.158415	1.129867	0.018604	1.194968	1.209720	1.110671	1.194968	1.292716	1.194968	1.292716	1.129867	1.280292	1.206336	1.333493	1.260936	0.020068	1.206050	0.018604	1.329330	1.206685	1.201604	1.206685	1.205076	1.172015	1.133023	1.116893	1.292716
EscCo.1_00729_68-630_NEs	1.322492	1.402362	1.349439	0.000000	1.093731	1.410132	1.397984	1.355452	1.401169	1.171163	1.379824	1.401169	1.086615	1.401169	1.086615	1.397984	0.006734	1.324438	0.003556	0.330881	1.348072	1.329632	1.355452	0.055392	1.322492	1.344195	1.322492	1.329153	1.398511	1.376319	1.395187	1.086615
SalEn.53175_1-460_BeL	1.041852	0.994251	1.292967	1.093731	0.000000	0.983887	1.016621	1.294750	0.999615	0.307273	1.039043	0.999615	0.008603	0.999615	0.008603	1.016621	1.063710	0.999758	1.092273	1.141889	1.307714	1.038869	1.294750	1.119117	1.041852	1.035186	1.041852	1.036684	1.000511	1.014439	1.047375	0.008603
EscCo.4_01543_1-563_NEs	0.211161	0.533883	1.158415	1.410132	0.983887	0.000000	0.032734	1.166184	0.534934	0.919043	0.240064	0.534934	0.982167	0.534934	0.982167	0.032734	1.348669	0.214383	1.402112	1.325396	1.168510	0.205585	1.166184	1.389540	0.211161	0.212478	0.211161	0.208127	0.532961	0.031518	0.242780	0.982167
EscCo.52167_1-563	0.206623	0.528521	1.129867	1.397984	1.016621	0.032734	0.000000	1.137564	0.533918	0.921532	0.246224	0.533918	1.014871	0.533918	1.014871	0.000000	1.338625	0.211533	1.390109	1.339160	1.139771	0.201091	1.137564	1.382811	0.206623	0.208827	0.206623	0.203610	0.531955	0.015569	0.248141	1.014871
EscCo.53899_1-475	1.220665	1.202296	0.018604	1.355452	1.294750	1.166184	1.137564	0.000000	1.202198	1.237185	1.090621	1.202198	1.287880	1.202198	1.287880	1.137564	1.286303	1.191870	1.339484	1.252177	0.004922	1.219977	0.000000	1.331757	1.220665	1.200557	1.220665	1.216284	1.179193	1.140743	1.096762	1.287880
SalEn.2_MW38431_1-457_BeL	0.551166	0.020785	1.194968	1.401169	0.999615	0.534934	0.533918	1.202198	0.000000	0.962011	0.513364	0.000000	1.004602	0.000000	1.004602	0.533918	1.343250	0.521018	1.391485	1.370734	1.214386	0.543327	1.202198	1.411648	0.551166	0.549407	0.551166	0.548876	0.011791	0.523325	0.513560	1.004602
KlePn.1_01056_1-464_NEs	0.927401	0.978430	1.209720	1.171163	0.307273	0.919043	0.921532	1.237185	0.962011	0.000000	0.898788	0.962011	0.303657	0.962011	0.303657	0.921532	1.151594	0.896942	1.178887	1.175155	1.243028	0.935213	1.237185	1.168054	0.927401	0.861718	0.927401	0.923554	0.971351	0.928147	0.901507	0.303657
KlePn.2_32021_1-564_NEs	0.235028	0.527165	1.110671	1.379824	1.039043	0.240064	0.246224	1.090621	0.513364	0.898788	0.000000	0.513364	1.041856	0.513364	1.041856	0.246224	1.326195	0.210730	1.382714	1.287565	1.095489	0.236577	1.090621	1.414000	0.235028	0.209017	0.235028	0.234320	0.520082	0.241826	0.006578	1.041856
SalEn.3_3825_1-457_BeL	0.551166	0.020785	1.194968	1.401169	0.999615	0.534934	0.533918	1.202198	0.000000	0.962011	0.513364	0.000000	1.004602	0.000000	1.004602	0.533918	1.343250	0.521018	1.391485	1.370734	1.214386	0.543327	1.202198	1.411648	0.551166	0.549407	0.551166	0.548876	0.011791	0.523325	0.513560	1.004602
SalEn.2_MW32551_1-460_BeL	1.054781	1.001640	1.292716	1.086615	0.008603	0.982167	1.014871	1.287880	1.004602	0.303657	1.041856	1.004602	0.000000	1.004602	0.000000	1.014871	1.058785	1.007294	1.085174	1.143837	1.300708	1.051806	1.287880	1.114467	1.054781	1.030210	1.054781	1.049608	1.007963	1.014825	1.050203	0.000000
SalEn.4_38431_1-457_BeL	0.551166	0.020785	1.194968	1.401169	0.999615	0.534934	0.533918	1.202198	0.000000	0.962011	0.513364	0.000000	1.004602	0.000000	1.004602	0.533918	1.343250	0.521018	1.391485	1.370734	1.214386	0.543327	1.202198	1.411648	0.551166	0.549407	0.551166	0.548876	0.011791	0.523325	0.513560	1.004602
SalEn.3_3228_1-460_NEs	1.054781	1.001640	1.292716	1.086615	0.008603	0.982167	1.014871	1.287880	1.004602	0.303657	1.041856	1.004602	0.000000	1.004602	0.000000	1.014871	1.058785	1.007294	1.085174	1.143837	1.300708	1.051806	1.287880	1.114467	1.054781	1.030210	1.054781	1.049608	1.007963	1.014825	1.050203	0.000000
EscCo.3_2302_1-563_NEs	0.206623	0.528521	1.129867	1.397984	1.016621	0.032734	0.000000	1.137564	0.533918	0.921532	0.246224	0.533918	1.014871	0.533918	1.014871	0.000000	1.338625	0.211533	1.390109	1.339160	1.139771	0.201091	1.137564	1.382811	0.206623	0.208827	0.206623	0.203610	0.531955	0.015569	0.248141	1.014871
EscCo.3_0741_88-634_NEs	1.266481	1.344609	1.280292	0.006734	1.063710	1.348669	1.338625	1.286303	1.343250	1.151594	1.326195	1.343250	1.058785	1.343250	1.058785	1.338625	0.000000	1.262254	0.003664	0.331114	1.278832	1.273434	1.286303	0.060476	1.266481	1.292416	1.266481	1.272974	1.344100	1.317582	1.341199	1.058785
EntCo.1_40060_1-561_NEs	0.192714	0.528255	1.206336	1.324438	0.999758	0.214383	0.211533	1.191870	0.521018	0.896942	0.210730	0.521018	1.007294	0.521018	1.007294	0.211533	1.262254	0.000000	1.327207	1.308236	1.187945	0.191249	1.191870	1.300636	0.192714	0.196367	0.192714	0.192825	0.517566	0.205908	0.210753	1.007294
EscCo.50731_88-650	1.317967	1.392702	1.333493	0.003556	1.092273	1.402112	1.390109	1.339484	1.391485	1.178887	1.382714	1.391485	1.085174	1.391485	1.085174	1.390109	0.003664	1.327207	0.000000	0.333971	1.332106	1.325051	1.339484	0.057974	1.317967	1.339508	1.317967	1.324578	1.388838	1.368656	1.398104	1.085174
