EscCo.3_01054_1-307_NEs	0.000000	0.187059	1.342720	1.338452	0.180084	0.687669	0.695392	1.347785	1.414185	1.427143	0.189481	1.373663	0.032231	0.183095	1.379904	1.427121	0.213479	0.180084	1.476024	0.211951	1.347785	1.427121	0.029928	0.180084	0.025455	0.687676	1.421101	1.427121	0.242905
SalEn.52752_1-307_NEs	0.187059	0.000000	1.371821	1.362636	0.018795	0.668359	0.678635	1.376821	1.413549	1.346784	0.121947	1.365710	0.187524	0.016580	1.360651	1.346336	0.223116	0.018795	1.399017	0.220093	1.376821	1.346336	0.178773	0.018795	0.186030	0.668643	1.340908	1.346336	0.221575
EscCo.1_02528_1-325_NEs	1.342720	1.371821	0.000000	0.013371	1.373981	1.631904	1.600140	0.001021	0.110280	0.096537	1.405086	0.143406	1.335718	1.384033	0.144642	0.094317	1.428238	1.373981	0.087338	1.419255	0.001021	0.094317	1.321739	1.373981	1.343490	1.632907	0.095382	0.094317	1.298034
EscCo.3_01429_1-325_NEs	1.338452	1.362636	0.013371	0.000000	1.369785	1.657185	1.625186	0.012336	0.116334	0.098928	1.395671	0.146019	1.341567	1.374823	0.147259	0.096703	1.418714	1.369785	0.090738	1.409686	0.012336	0.096703	1.317510	1.369785	1.339221	1.658187	0.097769	0.096703	1.298758
SalEn.3_2830_1-307_NEs	0.180084	0.018795	1.373981	1.369785	0.000000	0.668361	0.673482	1.378963	1.415692	1.349071	0.119233	1.357865	0.183324	0.015447	1.352830	1.348636	0.217303	0.000000	1.395948	0.214299	1.378963	1.348636	0.178778	0.000000	0.183235	0.668646	1.343214	1.348636	0.215340
EscCo.42483_4-314	0.687669	0.668359	1.631904	1.657185	0.668361	0.000000	0.012870	1.638068	1.773631	1.654087	0.680275	1.849369	0.694082	0.669646	1.842878	1.649580	0.705080	0.668361	1.650432	0.701499	1.638068	1.649580	0.686385	0.668361	0.687778	0.003197	1.633229	1.649580	0.681133
EscCo.2_2588_4-314_NEs	0.695392	0.678635	1.600140	1.625186	0.673482	0.012870	0.000000	1.606253	1.739420	1.634482	0.687779	1.813042	0.699197	0.679958	1.816046	1.629857	0.702377	0.673482	1.635305	0.698806	1.606253	1.629857	0.691442	0.673482	0.695501	0.016121	1.613830	1.629857	0.681599
EscCo.2_2417_1-325_NEs	1.347785	1.376821	0.001021	0.012336	1.378963	1.638068	1.606253	0.000000	0.111464	0.097695	1.410200	0.144638	1.340794	1.389047	0.145876	0.095473	1.433425	1.378963	0.088485	1.424468	0.000000	0.095473	1.326753	1.378963	1.348557	1.639071	0.096538	0.095473	1.302694
EntCo.1_39290_1-325_NEs	1.414185	1.413549	0.110280	0.116334	1.415692	1.773631	1.739420	0.111464	0.000000	0.117659	1.441984	0.115398	1.397361	1.425524	0.116595	0.117775	1.456135	1.415692	0.103277	1.451695	0.111464	0.117775	1.403153	1.415692	1.400006	1.768200	0.117660	0.117775	1.350983
SalEn.50542_1-325_Ess	1.427143	1.346784	0.096537	0.098928	1.349071	1.654087	1.634482	0.097695	0.117659	0.000000	1.390002	0.137956	1.426262	1.363567	0.139190	0.006154	1.395336	1.349071	0.080753	1.386066	0.097695	0.006154	1.389966	1.349071	1.434026	1.655079	0.009237	0.006154	1.302139
CitRo.1_30891_1-307_NEs	0.189481	0.121947	1.405086	1.395671	0.119233	0.680275	0.687779	1.410200	1.441984	1.390002	0.000000	1.385018	0.181603	0.117935	1.379897	1.384515	0.202839	0.119233	1.453726	0.199882	1.410200	1.384515	0.191034	0.119233	0.184307	0.672840	1.383967	1.384515	0.201755
