EscCo.4_01353_3-76_NEs	0.000000	1.043770	1.384405	1.625501	1.625501	1.550751	1.388202	1.177594	1.073059	1.455678	1.512020	2.050295	1.091908	1.700566	1.625501	1.482702	1.119089	2.076074	1.482702	1.197819	1.641567	1.254976	1.361646	1.451640	1.150355	1.588416
KlePn.1_04140_1-72_NEs	1.043770	0.000000	1.257096	2.142057	2.142057	1.808865	1.423314	0.578809	1.359117	1.540497	1.198747	1.554863	1.363532	1.624740	2.142057	1.451780	1.103864	2.819691	1.451780	0.537902	1.565172	0.942081	1.418797	1.312536	1.425664	1.312010
EscCo.3_3205_12-86_NEs	1.384405	1.257096	0.000000	2.241122	2.241122	1.604765	0.072953	1.633898	1.217742	1.116027	1.846200	0.543605	1.399511	0.106497	2.241122	0.077904	1.587106	2.908442	0.077904	1.141016	0.111762	1.550034	0.061977	0.075780	1.309984	0.061775
SalEn.2_MW27111_2-71_NEs	1.625501	2.142057	2.241122	0.000000	0.000000	2.028219	2.309344	1.948255	1.834502	1.696553	2.064953	1.718886	1.959972	2.287231	0.000000	2.277921	2.332969	0.545493	2.277921	1.793054	2.277921	2.299696	2.240243	2.179005	2.239425	2.339710
SalEn.4_27111_2-71_NEs	1.625501	2.142057	2.241122	0.000000	0.000000	2.028219	2.309344	1.948255	1.834502	1.696553	2.064953	1.718886	1.959972	2.287231	0.000000	2.277921	2.332969	0.545493	2.277921	1.793054	2.277921	2.299696	2.240243	2.179005	2.239425	2.339710
EscCo.4_02655_1-65_NEs	1.550751	1.808865	1.604765	2.028219	2.028219	0.000000	1.807926	1.544502	1.592670	1.789251	2.149069	1.727371	1.817010	1.508020	2.028219	1.569337	1.464959	4.071766	1.569337	1.634699	1.450385	1.503580	1.741003	1.812812	1.109855	1.598170
EscCo.1_03355_1-69_NEs	1.388202	1.423314	0.072953	2.309344	2.309344	1.807926	0.000000	1.706043	1.184642	1.081177	1.718197	0.567712	1.273825	0.115527	2.309344	0.081760	1.615248	2.764894	0.081760	1.270783	0.115150	1.582126	0.014876	0.056472	1.297539	0.077932
EscCo.3_0317_1-67_NEs	1.177594	0.578809	1.633898	1.948255	1.948255	1.544502	1.706043	0.000000	1.171574	1.209369	1.843550	1.188581	1.237915	1.867970	1.948255	1.737661	1.038746	2.720932	1.737661	0.680828	1.797931	0.854824	1.733376	1.877386	1.341919	1.555984
EntCo.1_02870_1-69_NEs	1.073059	1.359117	1.217742	1.834502	1.834502	1.592670	1.184642	1.171574	0.000000	1.324884	1.418837	1.605316	0.077291	1.094958	1.834502	1.100300	1.539729	2.574972	1.100300	1.277252	1.107363	1.286413	1.122407	1.181610	0.314838	1.292385
EntCo.1_24490_1-62_NEs	1.455678	1.540497	1.116027	1.696553	1.696553	1.789251	1.081177	1.209369	1.324884	0.000000	1.505530	0.964864	1.368905	0.997256	1.696553	1.087381	1.548118	1.541863	1.087381	1.625011	0.985921	1.653979	1.101925	1.115699	1.263596	1.193159
EscCo.52624_1-69	1.512020	1.198747	1.846200	2.064953	2.064953	2.149069	1.718197	1.843550	1.418837	1.505530	0.000000	2.628083	1.390726	1.903382	2.064953	1.826744	1.502223	2.344779	1.826744	1.684773	1.828923	1.698003	1.747797	2.004594	1.503692	2.247218
EscCo.3_3934_3-76_NEs	2.050295	1.554863	0.543605	1.718886	1.718886	1.727371	0.567712	1.188581	1.605316	0.964864	2.628083	0.000000	1.904117	0.604553	1.718886	0.589411	1.838112	2.656649	0.589411	1.436428	0.589891	1.698683	0.542865	0.557369	2.099944	0.561076
EntCo.1_43950_1-70_NEs	1.091908	1.363532	1.399511	1.959972	1.959972	1.817010	1.273825	1.237915	0.077291	1.368905	1.390726	1.904117	0.000000	1.215807	1.959972	1.252191	1.539826	2.796864	1.252191	1.449201	1.231670	1.407659	1.205503	1.376458	0.315991	1.530611
EscCo.4_04136_1-69_NEs	1.700566	1.624740	0.106497	2.287231	2.287231	1.508020	0.115527	1.867970	1.094958	0.997256	1.903382	0.604553	1.215807	0.000000	2.287231	0.060482	1.530264	3.724059	0.060482	1.316172	0.014670	1.667258	0.105746	0.128434	1.187142	0.115541
SalEn.3_2728_2-71_NEs	1.625501	2.142057	2.241122	0.000000	0.000000	2.028219	2.309344	1.948255	1.834502	1.696553	2.064953	1.718886	1.959972	2.287231	0.000000	2.277921	2.332969	0.545493	2.277921	1.793054	2.277921	2.299696	2.240243	2.179005	2.239425	2.339710
EscCo.4_04962_1-69_NEs	1.482702	1.451780	0.077904	2.277921	2.277921	1.569337	0.081760	1.737661	1.100300	1.087381	1.826744	0.589411	1.252191	0.060482	2.277921	0.000000	1.616884	3.021223	0.000000	1.236892	0.065490	1.659091	0.072022	0.094295	1.210272	0.082293
KlePn.1_04212_1-62_BeL	1.119089	1.103864	1.587106	2.332969	2.332969	1.464959	1.615248	1.038746	1.539729	1.548118	1.502223	1.838112	1.539826	1.530264	2.332969	1.616884	0.000000	2.851075	1.616884	1.513903	1.474999	1.155876	1.615449	1.421841	1.130023	1.647354
KlePn.2_37311_7-70_NEs	2.076074	2.819691	2.908442	0.545493	0.545493	4.071766	2.764894	2.720932	2.574972	1.541863	2.344779	2.656649	2.796864	3.724059	0.545493	3.021223	2.851075	0.000000	3.021223	2.290938	3.471585	2.982671	2.764563	3.011785	4.036831	3.471782
EscCo.4_04873_1-69_NEs	1.482702	1.451780	0.077904	2.277921	2.277921	1.569337	0.081760	1.737661	1.100300	1.087381	1.826744	0.589411	1.252191	0.060482	2.277921	0.000000	1.616884	3.021223	0.000000	1.236892	0.065490	1.659091	0.072022	0.094295	1.210272	0.082293
SalEn.11998_1-72_NEs	1.197819	0.537902	1.141016	1.793054	1.793054	1.634699	1.270783	0.680828	1.277252	1.625011	1.684773	1.436428	1.449201	1.316172	1.793054	1.236892	1.513903	2.290938	1.236892	0.000000	1.272977	0.521089	1.198435	1.381690	1.303567	1.101355
EscCo.1_01151_1-69_NEs	1.641567	1.565172	0.111762	2.277921	2.277921	1.450385	0.115150	1.797931	1.107363	0.985921	1.828923	0.589891	1.231670	0.014670	2.277921	0.065490	1.474999	3.471585	0.065490	1.272977	0.000000	1.634962	0.099822	0.122290	1.201836	0.098590
CitRo.1_20611_1-79_NEs	1.254976	0.942081	1.550034	2.299696	2.299696	1.503580	1.582126	0.854824	1.286413	1.653979	1.698003	1.698683	1.407659	1.667258	2.299696	1.659091	1.155876	2.982671	1.659091	0.521089	1.634962	0.000000	1.548597	1.577743	1.487117	1.500700
CitRo.1_49791_1-68_NEs	1.361646	1.418797	0.061977	2.240243	2.240243	1.741003	0.014876	1.733376	1.122407	1.101925	1.747797	0.542865	1.205503	0.105746	2.240243	0.072022	1.615449	2.764563	0.072022	1.198435	0.099822	1.548597	0.000000	0.061576	1.244718	0.073431
EscCo.3_4466_12-86_NEs	1.451640	1.312536	0.075780	2.179005	2.179005	1.812812	0.056472	1.877386	1.181610	1.115699	2.004594	0.557369	1.376458	0.128434	2.179005	0.094295	1.421841	3.011785	0.094295	1.381690	0.122290	1.577743	0.061576	0.000000	1.289135	0.084437
SalEn.52651_1-69_NEs	1.150355	1.425664	1.309984	2.239425	2.239425	1.109855	1.297539	1.341919	0.314838	1.263596	1.503692	2.099944	0.315991	1.187142	2.239425	1.210272	1.130023	4.036831	1.210272	1.303567	1.201836	1.487117	1.244718	1.289135	0.000000	1.360078
EscCo.4_01740_1-69_NEs	1.588416	1.312010	0.061775	2.339710	2.339710	1.598170	0.077932	1.555984	1.292385	1.193159	2.247218	0.561076	1.530611	0.115541	2.339710	0.082293	1.647354	3.471782	0.082293	1.101355	0.098590	1.500700	0.073431	0.084437	1.360078	0.000000
