EscCo.3_02210_1-222_NEs	0.000000	1.388113	1.430166	1.531165	1.281867	0.857010	1.348528	1.454515	1.276030	1.339073	0.795618	1.358153	1.423201	1.430166	1.503514	0.818439	0.799394	1.288476	1.307255	1.240642	0.842588	1.267247	1.267363	1.385675	1.385675	1.348528	1.431550	0.022672	1.392882	1.378251	0.870887	1.356192	1.281867	1.307255	1.421612	1.293443	1.638351	1.385675	1.430627	0.823169	1.299083	1.400392	1.289266	1.503514	1.503514	1.327228	1.389115	1.281867	1.409797	0.846568	1.412986	0.024178	0.823169	1.360755	1.456685	1.436103	1.291106	1.348528	1.285216	1.409674	1.285216	1.346561	0.022651	1.307255	1.280015	1.391544	0.790755	1.473222	0.795618	0.874895	0.866339	1.360022	0.805792	1.307255	1.389115	0.823169	1.282320	1.421612	1.348528	1.245883	0.331043	1.430521
SalEn.11553_1-205_NEs	1.388113	0.000000	0.212153	1.222799	1.463203	1.190261	1.278556	1.210340	1.472338	1.269090	1.388726	1.292180	0.197642	0.214264	1.239984	1.180226	1.387260	1.311978	0.072286	0.919834	1.215333	1.321548	1.331133	0.590695	0.590695	1.278556	0.745228	1.386559	0.182333	0.587429	1.329997	0.131546	1.463203	0.070488	0.741974	0.170667	0.775518	0.590695	0.752992	1.222061	0.529617	0.182333	0.172595	1.239984	1.222799	1.285584	0.033369	1.463203	1.302643	1.309507	0.775261	1.386465	1.222061	0.070330	0.199733	0.772656	1.204429	1.278556	0.172654	1.281518	0.172654	0.070351	1.379012	0.070488	1.456392	1.273042	1.397520	0.207010	1.388726	1.337033	1.292675	0.056040	1.414108	0.072286	0.033369	1.222061	1.204429	0.741974	1.278556	0.924857	1.372015	0.211609
EscCo.41589_1-205_BeL	1.430166	0.212153	0.000000	1.247372	1.486214	1.298487	1.391380	1.203581	1.487821	1.371415	1.408801	1.467489	0.253159	0.001620	1.232702	1.357576	1.398180	1.544188	0.198437	1.045962	1.325983	1.544188	1.531222	0.618908	0.618908	1.391380	0.738968	1.372028	0.246311	0.615550	1.433184	0.213059	1.486214	0.200511	0.735746	0.225508	0.724513	0.618908	0.750597	1.326850	0.604037	0.246311	0.229742	1.232702	1.247580	1.462730	0.213094	1.486214	1.378746	1.404013	0.759237	1.355729	1.326850	0.211071	0.250880	0.713958	1.432873	1.391380	0.223319	1.367069	0.223319	0.204805	1.364665	0.200511	1.488309	1.378723	1.408801	0.039963	1.408801	1.440751	1.427244	0.202837	1.435329	0.198437	0.213094	1.326850	1.432873	0.735746	1.391380	1.078466	1.314251	0.008144
EscCo.3_02207_1-209_NEs	1.531165	1.222799	1.247372	0.000000	1.552136	1.683756	1.307796	0.220383	1.552136	1.309464	1.386783	1.400603	1.248477	1.247372	0.016033	1.666318	1.396216	1.394722	1.250733	1.110551	1.702445	1.384692	1.394722	1.607595	1.607595	1.307796	1.646357	1.542099	1.203756	1.607595	1.539457	1.227108	1.552136	1.250733	1.646357	1.216944	1.652770	1.607595	1.625060	1.704623	1.488138	1.197205	1.147411	0.016033	0.015937	1.351888	1.217200	1.552136	1.310075	1.518799	1.614267	1.540358	1.704623	1.236632	1.257203	1.598791	1.424606	1.307796	1.216944	1.298632	1.216944	1.228340	1.531497	1.250733	1.562664	1.297798	1.396216	1.166438	1.386783	1.528961	1.498775	1.213270	1.386783	1.250733	1.217200	1.704623	1.424606	1.646357	1.307796	1.141033	1.449078	1.231213
SalEn.4_13901_7-237_NEs	1.281867	1.463203	1.486214	1.552136	0.000000	1.094127	1.649519	1.420953	0.007246	1.663096	1.151513	1.466569	1.560777	1.486214	1.536772	1.098582	1.163559	1.479841	1.464020	1.583270	1.106825	1.447295	1.479841	1.313430	1.313430	1.649519	1.370141	1.282954	1.565082	1.313430	1.056581	1.340684	0.000000	1.471638	1.360856	1.489950	1.384332	1.313430	1.352764	1.091190	1.400137	1.565082	1.400913	1.536772	1.516329	1.548713	1.461938	0.000000	1.378744	1.052940	1.381928	1.284674	1.091190	1.522640	1.551592	1.403228	1.504781	1.649519	1.489950	1.367531	1.489950	1.507098	1.284674	1.471638	0.008708	1.360134	1.150372	1.545022	1.151513	1.061830	1.079333	1.479861	1.166996	1.464020	1.461938	1.091190	1.504781	1.360856	1.649519	1.477584	1.287346	1.494948
SalEn.54185_1-223_NEs	0.857010	1.190261	1.298487	1.683756	1.094127	0.000000	1.245520	1.504603	1.101096	1.237144	0.831041	1.208403	1.261506	1.298487	1.641832	0.165744	0.829834	1.185626	1.202194	1.131546	0.012090	1.159045	1.184313	1.442090	1.442090	1.245520	1.377325	0.853820	1.273586	1.434899	0.195349	1.301482	1.094127	1.202194	1.367782	1.294876	1.378238	1.442090	1.412888	0.021279	1.472162	1.287411	1.322274	1.641832	1.641832	1.227401	1.250771	1.094127	1.183070	0.197379	1.382537	0.847204	0.021279	1.210886	1.253170	1.500029	1.176074	1.245520	1.286902	1.166154	1.286902	1.204396	0.851706	1.202194	1.121634	1.152452	0.840163	1.310177	0.831041	0.197261	0.197261	1.231745	0.831041	1.202194	1.250771	0.021279	1.176074	1.367782	1.245520	1.102533	0.829106	1.312016
SalEn.3_2832_1-174_NEs	1.348528	1.278556	1.391380	1.307796	1.649519	1.245520	0.000000	1.233285	1.624461	0.005801	1.305340	0.131944	1.125980	1.391380	1.316576	1.114305	1.314844	0.134218	1.303974	0.810665	1.251556	0.138957	0.131906	1.528408	1.528408	0.000000	1.405462	1.339741	1.165370	1.528408	1.157227	1.270957	1.649519	1.303974	1.405462	1.177953	1.333643	1.528408	1.403653	1.214751	1.404319	1.158671	1.167839	1.316576	1.316576	0.119626	1.285061	1.649519	0.637229	1.174548	1.407393	1.369308	1.214751	1.313777	1.134741	1.364518	0.191841	0.000000	1.167803	0.643931	1.167803	1.313777	1.359957	1.303974	1.626890	0.637718	1.326056	1.398753	1.305340	1.157227	1.169930	1.265638	1.305340	1.303974	1.285061	1.214751	0.189379	1.405462	0.000000	0.919100	1.266185	1.393220
CitRo.1_13801_1-208_BeL	1.454515	1.210340	1.203581	0.220383	1.420953	1.504603	1.233285	0.000000	1.420953	1.215770	1.356253	1.222782	1.149654	1.203581	0.208399	1.453948	1.365778	1.215407	1.127094	1.075495	1.495233	1.206228	1.215407	1.533890	1.533890	1.233285	1.457873	1.456438	1.149716	1.533890	1.444585	1.179785	1.420953	1.127094	1.457873	1.139134	1.450891	1.533890	1.430091	1.497089	1.397573	1.143872	1.156196	0.208399	0.206097	1.195828	1.171011	1.420953	1.379788	1.417274	1.450568	1.446682	1.497089	1.123359	1.166833	1.498770	1.201563	1.233285	1.139134	1.367421	1.139134	1.115672	1.446682	1.127094	1.437515	1.390110	1.365778	1.164040	1.356253	1.434479	1.398938	1.126433	1.356253	1.127094	1.171011	1.497089	1.201563	1.457873	1.233285	1.174457	1.298505	1.188058
SalEn.11660_7-237_NEs	1.276030	1.472338	1.487821	1.552136	0.007246	1.101096	1.624461	1.420953	0.000000	1.638048	1.144901	1.444386	1.545344	1.487821	1.536772	1.094203	1.156920	1.457352	1.473081	1.576166	1.113815	1.424897	1.457352	1.306475	1.306475	1.624461	1.363524	1.277113	1.566730	1.306475	1.052186	1.349056	0.007246	1.480705	1.354212	1.498834	1.385681	1.306475	1.346083	1.098120	1.392992	1.566730	1.418282	1.536772	1.516329	1.525847	1.471146	0.007246	1.378744	1.048569	1.375223	1.278860	1.098120	1.531914	1.536158	1.404611	1.481866	1.624461	1.498834	1.367531	1.498834	1.516366	1.278860	1.480705	0.007254	1.360134	1.143768	1.546699	1.144901	1.057428	1.074901	1.489178	1.160336	1.473081	1.471146	1.098120	1.481866	1.354212	1.624461	1.479387	1.288497	1.496576
SalEn.52754_1-174_NEs	1.339073	1.269090	1.371415	1.309464	1.663096	1.237144	0.005801	1.215770	1.638048	0.000000	1.307005	0.131989	1.108752	1.371415	1.318270	1.106592	1.316521	0.129689	1.284801	0.811386	1.243035	0.134403	0.127389	1.557420	1.557420	0.005801	1.383943	1.330389	1.147999	1.557420	1.158521	1.251977	1.663096	1.284801	1.383943	1.169215	1.312882	1.557420	1.381907	1.206240	1.382299	1.141469	1.177989	1.318270	1.318270	0.117451	1.275503	1.663096	0.632782	1.175864	1.386095	1.359817	1.206240	1.294562	1.117454	1.343951	0.186916	0.005801	1.159103	0.639448	1.159103	1.294562	1.350477	1.284801	1.640487	0.633266	1.327748	1.388934	1.307005	1.158521	1.171258	1.246822	1.307005	1.284801	1.275503	1.206240	0.184464	1.383943	0.005801	0.913696	1.267639	1.373444
SalEn.3_2040_1-192_NEs	0.795618	1.388726	1.408801	1.386783	1.151513	0.831041	1.305340	1.356253	1.144901	1.307005	0.000000	1.300026	1.484857	1.408801	1.338536	0.834676	0.008698	1.329446	1.321130	1.356861	0.840174	1.298468	1.307768	1.453422	1.453422	1.305340	1.444743	0.778983	1.448770	1.453422	0.838968	1.371501	1.151513	1.321130	1.443614	1.445052	1.395549	1.453422	1.425769	0.834014	1.405605	1.465262	1.400505	1.338536	1.338536	1.390599	1.366421	1.151513	1.294320	0.832973	1.434752	0.776404	0.834014	1.309197	1.458216	1.471713	1.459072	1.305340	1.435881	1.294204	1.435881	1.309197	0.772186	1.321130	1.157684	1.296618	0.006954	1.434817	0.000000	0.833800	0.834410	1.270101	0.000000	1.321130	1.366421	0.834014	1.459072	1.443614	1.305340	1.047007	0.791014	1.400942
EscCo.3_01052_1-174_NEs	1.358153	1.292180	1.467489	1.400603	1.466569	1.208403	0.131944	1.222782	1.444386	0.131989	1.300026	0.000000	1.150913	1.467489	1.410751	1.140674	1.289209	0.031389	1.240842	0.886330	1.213586	0.049584	0.031380	1.481297	1.481297	0.131944	1.462194	1.397951	1.180530	1.481297	1.193448	1.275694	1.466569	1.240842	1.462194	1.111102	1.475975	1.481297	1.450469	1.195885	1.399263	1.173631	1.093040	1.410751	1.410751	0.143307	1.280134	1.466569	0.623451	1.210850	1.453100	1.388240	1.195885	1.256493	1.159827	1.465521	0.214583	0.131944	1.101385	0.617918	1.101385	1.256493	1.388240	1.240842	1.468474	0.616264	1.300026	1.525682	1.300026	1.193448	1.206736	1.230538	1.300026	1.240842	1.280134	1.195885	0.212068	1.462194	0.131944	0.961577	1.270196	1.421440
