EscCo.2_2002_1-116_NEs	0.000000	0.023333	0.020376	2.150356	1.046076	2.617839	0.020376	1.181518	0.011584	1.213331	0.934070	2.617839	2.135228	2.617839	1.055976	0.020339	0.946834	1.039055	2.253550	1.286636
EscCo.1_02906_1-116_NEs	0.023333	0.000000	0.020353	2.085814	1.022241	2.496482	0.020353	1.131671	0.017477	1.162051	0.904145	2.496482	2.106911	2.496482	1.030591	0.008683	0.915820	1.003021	2.186825	1.277638
EscCo.1_02605_1-116_BeL	0.020376	0.020353	0.000000	2.085814	1.043120	2.547450	0.000000	1.141519	0.023376	1.172107	0.930607	2.547450	2.106911	2.547450	1.028237	0.029261	0.953429	1.023197	2.186825	1.275272
SalEn.51354_1-115_NEs	2.150356	2.085814	2.085814	0.000000	1.630410	0.518118	2.085814	1.921843	2.100908	2.137829	1.695026	0.518118	0.058044	0.518118	1.756732	2.135169	1.858261	1.621754	0.087684	1.720342
KlePn.1_03348_1-114_NEs	1.046076	1.022241	1.043120	1.630410	0.000000	1.880444	1.043120	0.634370	1.062400	0.644152	0.299475	1.880444	1.504898	1.880444	0.283827	1.004550	0.297588	0.023994	1.623972	1.331030
SalEn.2_MW41521_20-134_NEs	2.617839	2.496482	2.547450	0.518118	1.880444	0.000000	2.547450	2.043856	2.642993	2.260560	1.921399	0.000000	0.522619	0.000000	1.970486	2.567229	1.858241	1.876225	0.488383	2.079544
EscCo.1_02126_1-116_BeL	0.020376	0.020353	0.000000	2.085814	1.043120	2.547450	0.000000	1.141519	0.023376	1.172107	0.930607	2.547450	2.106911	2.547450	1.028237	0.029261	0.953429	1.023197	2.186825	1.275272
SalEn.4_31881_1-115_NEs	1.181518	1.131671	1.141519	1.921843	0.634370	2.043856	1.141519	0.000000	1.149696	0.038658	0.719072	2.043856	1.841021	2.043856	0.647945	1.137340	0.674425	0.632699	1.926332	1.033171
CitRo.1_36641_1-116_NEs	0.011584	0.017477	0.023376	2.100908	1.062400	2.642993	0.023376	1.149696	0.000000	1.180428	0.958122	2.642993	2.121427	2.642993	1.062749	0.014509	0.971843	1.055133	2.201604	1.299480
SalEn.2_MW31881_16-132_NEs	1.213331	1.162051	1.172107	2.137829	0.644152	2.260560	1.172107	0.038658	1.180428	0.000000	0.708120	2.260560	2.063785	2.260560	0.685050	1.168100	0.670702	0.642433	2.266716	1.139834
SalEn.3_2679_1-113_NEs	0.934070	0.904145	0.930607	1.695026	0.299475	1.921399	0.930607	0.719072	0.958122	0.708120	0.000000	1.921399	1.753127	1.921399	0.218481	0.907446	0.042865	0.290189	1.829407	1.368678
SalEn.4_41521_5-119_NEs	2.617839	2.496482	2.547450	0.518118	1.880444	0.000000	2.547450	2.043856	2.642993	2.260560	1.921399	0.000000	0.522619	0.000000	1.970486	2.567229	1.858241	1.876225	0.488383	2.079544
EscCo.3_03028_1-115_NEs	2.135228	2.106911	2.106911	0.058044	1.504898	0.522619	2.106911	1.841021	2.121427	2.063785	1.753127	0.522619	0.000000	0.522619	1.833630	2.155029	1.876495	1.522888	0.074125	1.726480
SalEn.3_4138_5-119_NEs	2.617839	2.496482	2.547450	0.518118	1.880444	0.000000	2.547450	2.043856	2.642993	2.260560	1.921399	0.000000	0.522619	0.000000	1.970486	2.567229	1.858241	1.876225	0.488383	2.079544
SalEn.53430_1-114_NEs	1.055976	1.030591	1.028237	1.756732	0.283827	1.970486	1.028237	0.647945	1.062749	0.685050	0.218481	1.970486	1.833630	1.970486	0.000000	1.025652	0.223181	0.270417	1.885689	1.591022
EscCo.3_03084_1-116_NEs	0.020339	0.008683	0.029261	2.135169	1.004550	2.567229	0.029261	1.137340	0.014509	1.168100	0.907446	2.567229	2.155029	2.567229	1.025652	0.000000	0.919291	0.998024	2.238735	1.278685
SalEn.54308_1-113_NEs	0.946834	0.915820	0.953429	1.858261	0.297588	1.858241	0.953429	0.674425	0.971843	0.670702	0.042865	1.858241	1.876495	1.858241	0.223181	0.919291	0.000000	0.288246	1.963844	1.392788
KlePn.2_14791_1-114_NEs	1.039055	1.003021	1.023197	1.621754	0.023994	1.876225	1.023197	0.632699	1.055133	0.642433	0.290189	1.876225	1.522888	1.876225	0.270417	0.998024	0.288246	0.000000	1.615007	1.383801
CitRo.1_09071_1-115_NEs	2.253550	2.186825	2.186825	0.087684	1.623972	0.488383	2.186825	1.926332	2.201604	2.266716	1.829407	0.488383	0.074125	0.488383	1.885689	2.238735	1.963844	1.615007	0.000000	1.927693
EscCo.3_01963_11-126_NEs	1.286636	1.277638	1.275272	1.720342	1.331030	2.079544	1.275272	1.033171	1.299480	1.139834	1.368678	2.079544	1.726480	2.079544	1.591022	1.278685	1.392788	1.383801	1.927693	0.000000
