KlePn.2_32461_1-460_NEs	0.000000	0.811725	0.827124	0.924897	0.979330	0.822028	1.050151	0.988095	1.524811	1.516371	0.985553	0.938649	0.830436	1.516371	1.087122	0.916056	0.305544	1.090950	0.765304	1.042579	0.821175	1.317382	0.994341	1.041995	0.984265	0.303702	0.822028	0.935757	1.544078	1.321113	0.986481	1.052665	1.052665	0.824232	1.086726	0.934631	0.821247	0.973962	1.091780	1.134182	1.047065	0.991638	0.303702	0.303702	0.806204	0.999040	0.918461	1.516371	0.810404	0.935794	0.805056
EscCo.2_4263_1-441_NEs	0.811725	0.000000	0.235331	0.963675	0.988205	0.244068	0.896532	0.974183	1.579459	1.566829	0.953121	0.911839	0.242292	1.566829	0.924496	0.946870	0.822341	0.942582	0.233535	0.871704	0.244068	1.383804	0.823244	0.894245	0.974183	0.834805	0.244068	0.925378	1.585123	1.394689	0.974183	0.894001	0.894001	0.011428	0.926312	0.916716	0.010662	0.980697	0.933056	1.129374	0.902847	0.851616	0.834805	0.834805	0.291738	0.851535	0.938229	1.566829	0.029356	0.914833	0.289300
SalEn.13960_1-441_NEs	0.827124	0.235331	0.000000	0.974433	1.035967	0.016063	0.932033	1.029983	1.472375	1.460945	0.936301	0.952383	0.023055	1.460945	0.967695	0.976963	0.839982	0.975542	0.230572	0.908184	0.016063	1.244358	0.874705	0.929674	1.029983	0.835099	0.016063	0.958196	1.460144	1.261674	1.029983	0.929414	0.929414	0.235293	0.965030	0.936204	0.236332	1.021310	0.976790	1.079985	0.938627	0.875596	0.835099	0.832796	0.283361	0.882439	0.965434	1.460945	0.237730	0.954665	0.279079
CitRo.1_38931_1-469_NEs	0.924897	0.963675	0.974433	0.000000	0.177941	0.980686	1.073107	0.175172	1.671416	1.657225	1.017516	0.154995	0.966963	1.657225	1.083361	0.197250	1.000599	1.098611	0.865340	1.071791	0.982342	1.499007	1.031993	1.076175	0.175172	1.002577	0.980686	0.154241	1.670051	1.499769	0.175147	1.075726	1.075726	0.968349	1.069710	0.150962	0.967578	0.173497	1.086973	1.234008	1.080781	0.998089	1.002577	1.000008	0.907187	1.000491	0.197126	1.657225	0.981886	0.156068	0.898016
SalEn.53616_1-469_NEs	0.979330	0.988205	1.035967	0.177941	0.000000	1.034638	1.121911	0.021633	1.782491	1.770837	1.110217	0.191583	1.033032	1.770837	1.169183	0.219832	1.024331	1.163614	0.944746	1.126335	1.036255	1.611685	1.124757	1.119305	0.021633	1.021455	1.034638	0.187456	1.765183	1.594612	0.021630	1.124656	1.124656	1.000350	1.171614	0.189485	0.999494	0.017260	1.169039	1.245611	1.112890	1.061230	1.021455	1.021455	0.978076	1.055296	0.217797	1.770837	1.003165	0.188488	0.970322
SalEn.3_4113_1-441_NEs	0.822028	0.244068	0.016063	0.980686	1.034638	0.000000	0.926112	1.028726	1.466791	1.455396	0.949975	0.953931	0.021491	1.455396	0.980221	0.968333	0.856427	0.985323	0.235132	0.919718	0.000000	1.268055	0.888498	0.923757	1.028726	0.851446	0.000000	0.954992	1.454622	1.285580	1.028726	0.923500	0.923500	0.246116	0.977520	0.937709	0.247169	1.022494	0.986628	1.099773	0.932680	0.879211	0.851446	0.849097	0.289422	0.886102	0.956863	1.455396	0.247536	0.951466	0.288441
SalEn.3_2524_1-445_NEs	1.050151	0.896532	0.932033	1.073107	1.121911	0.926112	0.000000	1.138407	1.624956	1.620856	0.965870	1.054452	0.930937	1.620856	0.211088	1.071892	1.037833	0.212330	0.863753	0.249866	0.927488	1.422954	0.182490	0.006010	1.132093	1.032287	0.926112	1.101242	1.628488	1.434440	1.134853	0.000749	0.000749	0.891149	0.214789	1.083585	0.892471	1.134444	0.212917	1.104184	0.009036	0.249862	1.032287	1.034723	0.903006	0.247770	1.073668	1.620856	0.899234	1.090324	0.896762
SalEn.2_MW39691_1-470_NEs	0.988095	0.974183	1.029983	0.175172	0.021633	1.028726	1.138407	0.000000	1.763476	1.742212	1.102539	0.188670	1.016686	1.742212	1.178217	0.222795	1.035536	1.176052	0.945836	1.127349	1.030357	1.618666	1.139923	1.135780	0.000000	1.032655	1.028726	0.186333	1.736600	1.601676	0.001424	1.141175	1.141175	0.983853	1.186849	0.187050	0.983040	0.005714	1.169235	1.281521	1.129346	1.062034	1.032655	1.032655	0.966352	1.056082	0.221102	1.742212	0.993879	0.186947	0.958757
SalEn.12382_1-415_NEs	1.524811	1.579459	1.472375	1.671416	1.782491	1.466791	1.624956	1.763476	0.000000	0.008026	2.088616	1.707923	1.489149	0.008026	1.545958	1.671370	1.675307	1.530249	1.459323	1.646958	1.462724	0.346057	1.575369	1.620964	1.768837	1.670971	1.466791	1.741165	0.016161	0.348397	1.768084	1.619962	1.619962	1.565735	1.523915	1.717674	1.561157	1.769187	1.531744	1.308233	1.634370	1.584153	1.670971	1.675000	1.566492	1.570468	1.667365	0.008026	1.564393	1.726126	1.546954
SalEn.4_24171_1-415_NEs	1.516371	1.566829	1.460945	1.657225	1.770837	1.455396	1.620856	1.742212	0.008026	0.000000	2.061361	1.697043	1.477621	0.000000	1.525382	1.666098	1.678364	1.509885	1.439607	1.629415	1.451389	0.345793	1.565848	1.616883	1.747484	1.674054	1.455396	1.730227	0.014539	0.348131	1.746736	1.615887	1.615887	1.553176	1.507901	1.706933	1.548663	1.747829	1.515832	1.307445	1.630244	1.576297	1.674054	1.678060	1.549472	1.562677	1.662100	0.000000	1.552008	1.715287	1.530279
EntCo.1_29580_12-372_NEs	0.985553	0.953121	0.936301	1.017516	1.110217	0.949975	0.965870	1.102539	2.088616	2.061361	0.000000	1.055898	0.932845	2.061361	1.057909	1.054676	1.088924	1.086302	0.920935	0.999195	0.952183	1.956603	0.941492	0.962789	1.094636	1.090774	0.949975	1.064479	2.108744	1.954389	1.098093	0.968957	0.968957	0.956707	1.086653	1.053887	0.958820	1.085752	1.068083	1.344893	0.966480	0.993446	1.090774	1.090774	0.979886	0.999554	1.069043	2.061361	0.934930	1.060038	0.984702
EscCo.3_04630_1-470_NEs	0.938649	0.911839	0.952383	0.154995	0.191583	0.953931	1.054452	0.188670	1.707923	1.697043	1.055898	0.000000	0.951933	1.697043	1.100314	0.212590	0.972143	1.130722	0.893158	1.053409	0.955588	1.527608	1.032673	1.060289	0.188259	0.978420	0.953931	0.042432	1.700308	1.524550	0.190045	1.057037	1.057037	0.927887	1.103333	0.035766	0.927224	0.187274	1.115373	1.182550	1.053876	1.032713	0.978420	0.980675	0.932934	1.037585	0.212821	1.697043	0.939800	0.046315	0.923643
SalEn.53457_1-441_NEs	0.830436	0.242292	0.023055	0.966963	1.033032	0.021491	0.930937	1.016686	1.489149	1.477621	0.932845	0.951933	0.000000	1.477621	0.980057	0.974409	0.849714	0.982641	0.240565	0.919267	0.021491	1.273798	0.883424	0.928575	1.016686	0.844758	0.021491	0.950406	1.476737	1.291485	1.019134	0.928316	0.928316	0.242252	0.982688	0.931066	0.243302	1.010509	0.983932	1.108982	0.937536	0.886264	0.844758	0.842422	0.287187	0.893208	0.962837	1.477621	0.249191	0.946906	0.286215
