EscCo.1_02225_1-439_NEs	0.000000	1.562862	1.363403	1.635355	1.727586	1.574990	1.517737	1.575643	1.266061	0.351704	1.452029	1.725407	1.330332	1.468244	1.370589	1.229276	1.566547	1.635167	1.257046	1.380173	1.226190	1.559461	0.352510	1.563244	1.289164	0.302816	1.692854	1.725407	1.635340	0.306804	1.639127	1.686899	1.253020	1.074170	1.521378	1.372827	1.018325	1.072596	1.721880	1.473919	1.010719	1.365564	0.009920	1.447347	0.023144	1.556982	1.559461	1.630159	1.613244	1.595244	1.455526	1.267571	1.562539	1.272827	1.267571	1.420259	1.381241	1.584381	1.601880	0.022298	1.725407	1.362660	1.135497	1.257046	1.479262	1.378643	1.562413	1.362660	1.592356	1.525498	1.077529	1.559461	1.679816	1.267571	1.630478	1.260367	1.272641	1.362660	1.351715	1.077529
SalEn.50256_1-433_NEs	1.562862	0.000000	1.523813	0.326082	1.400405	1.679612	1.703585	1.336776	1.403450	1.618913	0.320017	1.416971	1.586486	1.552900	1.519663	1.454924	1.677977	0.328442	1.427914	1.590860	1.464360	0.005420	1.594765	1.350783	1.508006	1.538540	1.818368	1.416971	1.834114	1.552402	0.329557	1.465103	1.454005	1.359263	1.707619	1.546244	1.433197	1.588082	1.410349	1.580547	1.431952	1.570706	1.545854	1.552624	1.563172	1.661139	0.005420	1.823275	1.411163	1.525933	0.317421	1.404971	0.006971	1.394807	1.400461	1.665496	1.527811	1.862321	0.377714	1.559314	1.416971	1.563604	1.737033	1.427914	1.417318	1.528152	1.676185	1.563604	1.550850	1.711910	1.607285	0.005420	0.323857	1.400461	0.289909	1.455279	1.409826	1.563604	1.558834	1.616506
EscCo.1_04588_1-500_BeL	1.363403	1.523813	0.000000	1.481772	1.520107	1.729092	1.473573	1.413405	1.209965	1.325204	1.413034	1.523005	0.154050	0.222394	0.005997	1.177387	1.754005	1.478180	1.182047	0.214095	1.176752	1.516641	1.311400	1.415487	1.196747	1.302047	1.453838	1.523005	1.368629	1.388505	1.486423	1.386831	1.197728	1.230972	1.410542	0.010032	1.301182	1.420267	1.526962	1.547167	1.322798	0.169896	1.354995	0.218706	1.354493	1.727466	1.521836	1.358765	1.483855	1.414326	1.420703	1.203989	1.507466	1.218353	1.207176	1.452251	0.008013	1.428960	1.504280	1.342096	1.519199	0.171756	1.603341	1.182047	1.126110	0.009350	1.742767	0.171756	1.365754	1.407096	1.422945	1.516641	1.458930	1.207176	1.423502	1.203066	1.225687	0.171756	0.170002	1.430746
EscCo.52587_1-432	1.635355	0.326082	1.481772	0.000000	1.348614	1.867762	1.725082	1.280551	1.441760	1.669105	0.364811	1.366803	1.471709	1.427329	1.463310	1.549695	1.873742	0.002306	1.502651	1.513905	1.557167	0.324172	1.677660	1.277543	1.517114	1.688437	1.850792	1.366803	1.882057	1.718692	0.004618	1.389984	1.521659	1.442962	1.766444	1.479439	1.585738	1.575499	1.375113	1.775953	1.571098	1.490883	1.631558	1.424322	1.688866	1.868894	0.324172	1.875126	1.355557	1.430578	0.364524	1.448333	0.323563	1.458798	1.443912	1.755534	1.463624	1.955408	0.378438	1.675078	1.366803	1.482448	1.865189	1.502651	1.434856	1.468183	1.887309	1.482448	1.405836	1.766444	1.581514	0.324172	0.038663	1.443912	0.254092	1.516009	1.413967	1.482448	1.478674	1.590679
SalEn.10653_1-434_NEs	1.727586	1.400405	1.520107	1.348614	0.000000	2.183919	2.096727	0.487391	1.569085	1.650459	1.353152	0.007696	1.464876	1.541140	1.516221	1.642570	2.215909	1.348469	1.586407	1.478536	1.636226	1.403690	1.625517	0.494243	1.534629	1.546648	1.631730	0.007696	1.608296	1.635508	1.348324	0.224119	1.599317	1.662476	2.063943	1.526585	1.587218	1.594071	0.012348	2.001871	1.615292	1.470993	1.722362	1.526273	1.716096	2.239146	1.411834	1.595341	0.525731	1.474484	1.352449	1.578526	1.399760	1.574356	1.565078	2.029452	1.504077	1.533214	1.574153	1.726717	0.007696	1.477599	1.944559	1.586407	1.193924	1.509692	2.223829	1.477599	1.534111	2.068294	1.587436	1.403690	1.349315	1.565078	1.289991	1.618370	1.494730	1.477599	1.470366	1.596055
SalEn.11543A_1-459_NEs	1.574990	1.679612	1.729092	1.867762	2.183919	0.000000	0.326667	2.058947	1.760422	1.544121	1.610142	2.182673	1.687285	1.790323	1.714962	1.729935	0.014571	1.858563	1.754428	1.695146	1.729015	1.694686	1.528998	2.055943	1.637031	1.452786	1.820655	2.182673	1.813813	1.506493	1.869997	2.083143	1.753756	1.394283	0.321544	1.732590	1.405921	1.531479	2.178898	0.262881	1.415796	1.778383	1.577643	1.775113	1.552314	0.013132	1.704821	1.803223	2.049679	1.808215	1.606455	1.776000	1.680447	1.729834	1.765800	0.327695	1.738626	1.846377	1.866892	1.543874	2.179230	1.783285	1.581211	1.754428	1.680873	1.729036	0.013838	1.783285	1.864188	0.322678	1.513078	1.694686	1.851319	1.765800	1.708325	1.768674	1.700991	1.783285	1.788660	1.513939
EscCo.4_02305_1-454_NEs	1.517737	1.703585	1.473573	1.725082	2.096727	0.326667	0.000000	2.257025	1.668719	1.580036	1.682596	2.109228	1.550558	1.545789	1.466807	1.817755	0.335190	1.733363	1.685757	1.576537	1.816588	1.707859	1.586380	2.287724	1.648243	1.509673	1.729945	2.109228	1.815414	1.534205	1.738184	2.115474	1.705436	1.395407	0.017660	1.470492	1.379827	1.489017	2.102544	0.346384	1.374175	1.555319	1.507944	1.545950	1.529229	0.334850	1.708627	1.804904	2.330806	1.835456	1.668449	1.677076	1.692989	1.659327	1.667556	0.018848	1.485255	1.724494	1.768289	1.508528	2.106207	1.548374	1.384726	1.685757	1.708175	1.475553	0.335067	1.548374	1.792113	0.018403	1.498744	1.707859	1.715581	1.667556	1.696761	1.679383	1.808275	1.548374	1.563416	1.507299
KlePn.2_28611_4-463_NEs	1.575643	1.336776	1.413405	1.280551	0.487391	2.058947	2.257025	0.000000	1.376316	1.359986	1.274985	0.488775	1.238523	1.350646	1.410387	1.403510	2.079676	1.277188	1.476339	1.378757	1.409496	1.342989	1.358926	0.005469	1.380369	1.546858	1.477297	0.488775	1.305032	1.543369	1.283969	0.470889	1.459799	1.473045	2.286328	1.395672	1.509600	1.719500	0.488802	2.015329	1.525229	1.325301	1.559022	1.337964	1.587078	2.101415	1.350646	1.295766	0.210047	1.366794	1.271924	1.381086	1.337120	1.370177	1.384433	2.370580	1.406001	1.566171	1.602925	1.608349	0.488775	1.316167	1.836048	1.476339	1.292103	1.397375	2.087443	1.316167	1.371525	2.290794	1.681926	1.342989	1.300174	1.384433	1.236256	1.471103	1.332616	1.316167	1.322019	1.691087
SalEn.13432_1-440_NEs	1.266061	1.403450	1.209965	1.441760	1.569085	1.760422	1.668719	1.376316	0.000000	1.059683	1.293270	1.575928	1.103222	1.163323	1.216260	0.211922	1.735278	1.441760	0.212397	1.214819	0.212182	1.389248	1.045734	1.379298	0.223219	1.104593	1.433632	1.575928	1.548808	1.204550	1.441262	1.568174	0.216279	1.161140	1.627193	1.211830	1.134318	1.396029	1.580852	1.603408	1.135786	1.126396	1.253286	1.161153	1.280468	1.767238	1.389248	1.544050	1.518988	1.417442	1.286552	0.006873	1.399853	0.010709	0.006873	1.644832	1.215557	1.480033	1.476027	1.293233	1.575928	1.128051	1.291073	0.212397	1.219714	1.216844	1.767414	1.128051	1.386675	1.627193	1.387888	1.389248	1.422458	0.006873	1.384122	0.216161	0.158536	1.128051	1.122429	1.387888
KlePn.1_04129_1-440_NEs	0.351704	1.618913	1.325204	1.669105	1.650459	1.544121	1.580036	1.359986	1.059683	0.000000	1.423617	1.643587	1.299231	1.331113	1.322340	1.050052	1.525698	1.660709	1.129466	1.342473	1.053309	1.619868	0.004614	1.356378	1.109234	0.271250	1.497833	1.643587	1.516228	0.272076	1.652303	1.664679	1.118884	1.042826	1.582035	1.341875	0.918013	1.112510	1.652508	1.286274	0.921320	1.311823	0.353059	1.318444	0.356338	1.516590	1.619868	1.511744	1.390287	1.513674	1.427198	1.069390	1.628645	1.065073	1.069390	1.522007	1.325655	1.472170	1.533397	0.352599	1.643587	1.312416	1.194540	1.129466	1.414815	1.323019	1.521835	1.312416	1.443913	1.586255	1.126248	1.619868	1.678723	1.069390	1.489028	1.118319	1.075175	1.312416	1.301966	1.126248
