SalEn.3_1302_2-447_NEs	0.000000	1.708216	1.729483	1.736571	2.023412	0.811446	0.837768	1.809463	1.743692	0.863301	1.916248	1.827809	0.842940	2.023863	1.733828	0.014232	0.863966	1.788784	2.035183	1.686041	0.000000	1.815008	0.842940	1.846932	1.910626	1.825643	1.936473	0.859505	1.946388	2.060297	0.000000	1.686041	0.826959	1.916248	0.806090	1.917598	0.859469	1.686041	1.858279	0.863301	0.863301	1.719719	1.916248	0.812574	1.829889	2.023412	0.019590	1.905183
SalEn.14054_1-436_NEs	1.708216	0.000000	0.185950	0.156852	0.948314	1.638359	1.541085	0.191941	1.101380	1.650408	0.882404	1.115768	1.540664	0.943459	0.186931	1.732482	1.576583	0.192979	0.961663	0.010004	1.708216	0.190609	1.540664	0.198083	0.893240	0.195801	0.894560	1.637632	0.893131	1.774093	1.708216	0.010004	1.568027	0.882404	1.572199	0.889729	1.644999	0.010004	0.940969	1.650408	1.650408	0.012319	0.882404	1.643480	1.123518	0.948314	1.718270	0.905251
KlePn.2_00901_1-437_NEs	1.729483	0.185950	0.000000	0.173693	0.907100	1.568384	1.583455	0.201665	1.012412	1.537209	0.864634	1.044198	1.579286	0.907292	0.001531	1.717774	1.618190	0.184190	0.925325	0.189049	1.729483	0.207933	1.579286	0.204871	0.855334	0.199387	0.871474	1.544460	0.868025	1.622982	1.729483	0.189049	1.597669	0.864634	1.497975	0.847375	1.543871	0.189049	0.901385	1.537209	1.537209	0.186780	0.864634	1.563918	1.051556	0.907100	1.724891	0.879482
CitRo.1_34651_1-436_NEs	1.736571	0.156852	0.173693	0.000000	0.904841	1.556448	1.679077	0.175782	1.011185	1.651274	0.860681	1.073959	1.677926	0.900209	0.175616	1.774280	1.699738	0.161156	0.905719	0.160520	1.736571	0.174866	1.677926	0.174841	0.855639	0.168659	0.858117	1.649940	0.857094	1.698331	1.736571	0.160520	1.574031	0.860681	1.526934	0.856803	1.649318	0.160520	0.883924	1.651274	1.651274	0.162351	0.860681	1.566047	1.084299	0.904841	1.763472	0.852126
EscCo.2_3774_1-428_NEs	2.023412	0.948314	0.907100	0.904841	0.000000	1.769176	1.574432	0.921621	1.229948	1.754004	0.171056	1.261127	1.568793	0.002331	0.907141	2.031847	1.592220	0.916084	0.009363	0.965680	2.023412	0.937256	1.573393	0.929570	0.198204	0.915851	0.168165	1.755985	0.168061	1.780540	2.023412	0.965680	1.709110	0.171056	1.636147	0.198347	1.747045	0.965680	0.189047	1.754004	1.754004	0.956326	0.171056	1.767781	1.258370	0.000000	2.040383	0.144202
KlePn.2_18611_1-463_NEs	0.811446	1.638359	1.568384	1.556448	1.769176	0.000000	0.253173	1.593439	1.939783	0.234570	1.645480	2.114922	0.254021	1.765059	1.572489	0.811120	0.246972	1.621489	1.763426	1.633548	0.811446	1.554339	0.254021	1.579734	1.639541	1.557833	1.653493	0.231711	1.645023	2.058387	0.811446	1.633548	0.189767	1.645480	0.211470	1.623349	0.232650	1.633548	1.555574	0.234570	0.234570	1.658496	1.645480	0.002896	2.135401	1.769176	0.812656	1.618532
EscCo.1_01913_1-463_BeL	0.837768	1.541085	1.583455	1.679077	1.574432	0.253173	0.000000	1.599309	1.945758	0.215333	1.679908	2.097296	0.003604	1.574340	1.587496	0.831262	0.025652	1.542742	1.561293	1.524284	0.837768	1.575891	0.002883	1.597967	1.589918	1.592971	1.689081	0.216351	1.680133	2.049241	0.837768	1.524284	0.165978	1.679908	0.223236	1.586740	0.215370	1.524284	1.538466	0.215333	0.215333	1.553509	1.679908	0.255027	2.105740	1.574432	0.837020	1.571646
EscCo.3_04393_1-436_NEs	1.809463	0.191941	0.201665	0.175782	0.921621	1.593439	1.599309	0.000000	1.042026	1.583441	0.925948	1.093559	1.598622	0.921816	0.201669	1.809638	1.620469	0.176921	0.922515	0.198063	1.809463	0.023387	1.598622	0.022596	0.924558	0.022586	0.930970	1.579216	0.922104	1.740697	1.809463	0.198063	1.559300	0.925948	1.597300	0.925906	1.578657	0.198063	0.964732	1.583441	1.583441	0.192972	0.925948	1.584984	1.089008	0.921621	1.816493	0.922368
CitRo.1_19391_1-422_NEs	1.743692	1.101380	1.012412	1.011185	1.229948	1.939783	1.945758	1.042026	0.000000	1.934798	1.142203	0.264389	1.947412	1.223718	1.009707	1.722491	2.024008	1.086352	1.214331	1.109413	1.743692	1.064191	1.952923	1.065181	1.148581	1.051671	1.149218	1.945832	1.150003	1.863073	1.743692	1.109413	1.938851	1.142203	2.016662	1.140667	1.949580	1.109413	1.201452	1.934798	1.934798	1.111693	1.142203	1.947757	0.263389	1.229948	1.716207	1.089116
SalEn.3_1255_1-463_NEs	0.863301	1.650408	1.537209	1.651274	1.754004	0.234570	0.215333	1.583441	1.934798	0.000000	1.677089	1.945477	0.217993	1.746398	1.541263	0.858511	0.210240	1.559931	1.765607	1.650104	0.863301	1.563531	0.217073	1.608146	1.682915	1.586795	1.692334	0.007965	1.705697	2.323981	0.863301	1.650104	0.169081	1.677089	0.205547	1.662034	0.006510	1.650104	1.663019	0.000000	0.000000	1.661636	1.677089	0.233455	1.966609	1.754004	0.842610	1.659145
SalEn.3_3579_1-428_NEs	1.916248	0.882404	0.864634	0.860681	0.171056	1.645480	1.679908	0.925948	1.142203	1.677089	0.000000	1.204469	1.670262	0.172046	0.864672	1.938848	1.674915	0.885054	0.173854	0.898457	1.916248	0.919024	1.674949	0.903621	0.191241	0.893297	0.009410	1.679467	0.010993	1.665266	1.916248	0.898457	1.647010	0.000000	1.560268	0.192158	1.682946	0.898457	0.202833	1.677089	1.677089	0.894525	0.000000	1.644758	1.199113	0.171056	1.941660	0.130721
KlePn.1_04056_1-423_NEs	1.827809	1.115768	1.044198	1.073959	1.261127	2.114922	2.097296	1.093559	0.264389	1.945477	1.204469	0.000000	2.118279	1.261430	1.047015	1.800305	2.210050	1.120873	1.276533	1.127773	1.827809	1.099464	2.114304	1.104239	1.128446	1.099588	1.220685	1.957584	1.223688	1.901335	1.827809	1.127773	1.956884	1.204469	1.997548	1.120635	1.956992	1.127773	1.217814	1.945477	1.945477	1.131970	1.204469	2.099753	0.005558	1.261127	1.798828	1.130922
EscCo.2_1761_1-463_NEs	0.842940	1.540664	1.579286	1.677926	1.568793	0.254021	0.003604	1.598622	1.947412	0.217993	1.670262	2.118279	0.000000	1.568701	1.583308	0.836390	0.027866	1.542305	1.555697	1.523937	0.842940	1.575314	0.000719	1.597277	1.580971	1.592307	1.679310	0.219014	1.670446	2.051809	0.842940	1.523937	0.168536	1.670262	0.225002	1.577767	0.218031	1.523937	1.529860	0.217993	0.217993	1.553031	1.670262	0.255876	2.126873	1.568793	0.842171	1.562645
EscCo.1_03966_1-428_NEs	2.023863	0.943459	0.907292	0.900209	0.002331	1.765059	1.574340	0.921816	1.223718	1.746398	0.172046	1.261430	1.568701	0.000000	0.907333	2.032297	1.592127	0.916279	0.010148	0.960761	2.023863	0.942548	1.573301	0.934834	0.199237	0.921024	0.169151	1.748427	0.169047	1.780419	2.023863	0.960761	1.705017	0.172046	1.628613	0.197356	1.739471	0.960761	0.189043	1.746398	1.746398	0.951459	0.172046	1.763685	1.258671	0.002331	2.040837	0.141403
KlePn.1_01954_1-437_NEs	1.733828	0.186931	0.001531	0.175616	0.907141	1.572489	1.587496	0.201669	1.009707	1.541263	0.864672	1.047015	1.583308	0.907333	0.000000	1.722181	1.622343	0.185176	0.925368	0.190034	1.733828	0.209943	1.583308	0.206874	0.855334	0.201374	0.871513	1.548496	0.868063	1.623092	1.733828	0.190034	1.601867	0.864672	1.501946	0.847375	1.547906	0.190034	0.896569	1.541263	1.541263	0.187761	0.864672	1.568004	1.054391	0.907141	1.729288	0.884321
SalEn.11677_2-447_NEs	0.014232	1.732482	1.717774	1.774280	2.031847	0.811120	0.831262	1.809638	1.722491	0.858511	1.938848	1.800305	0.836390	2.032297	1.722181	0.000000	0.861583	1.815043	2.039311	1.709880	0.014232	1.815263	0.836390	1.847650	1.928624	1.826050	1.959541	0.852835	1.969682	2.040149	0.014232	1.709880	0.816298	1.938848	0.789630	1.935783	0.857175	1.709880	1.883793	0.858511	0.858511	1.744064	1.938848	0.812249	1.802533	2.031847	0.015772	1.917158
EscCo.3_02150_1-463_NEs	0.863966	1.576583	1.618190	1.699738	1.592220	0.246972	0.025652	1.620469	2.024008	0.210240	1.674915	2.210050	0.027866	1.592127	1.622343	0.861583	0.000000	1.535395	1.579170	1.559473	0.863966	1.596465	0.027125	1.619312	1.619822	1.614121	1.684038	0.213127	1.675119	2.069110	0.863966	1.559473	0.161389	1.674915	0.216133	1.616763	0.210276	1.559473	1.536852	0.210240	0.210240	1.589338	1.674915	0.248817	2.219549	1.592220	0.863105	1.553629
EntCo.1_05060_1-436_NEs	1.788784	0.192979	0.184190	0.161156	0.916084	1.621489	1.542742	0.176921	1.086352	1.559931	0.885054	1.120873	1.542305	0.916279	0.185176	1.815043	1.535395	0.000000	0.919417	0.197082	1.788784	0.173096	1.542305	0.172287	0.883046	0.169132	0.896639	1.566975	0.890767	1.722333	1.788784	0.197082	1.541642	0.885054	1.542578	0.881669	1.566392	0.197082	0.935374	1.559931	1.559931	0.193027	0.885054	1.626536	1.125583	0.916084	1.812736	0.911001
