SalEn.10291_1-255_NEs	0.000000	0.005231	1.481398	1.379983	1.379554	0.346684	0.287525	0.287197	1.475546	1.650761	1.458153	1.491344	1.596385	0.335009	1.379983	0.005231	0.311568	1.398717	1.386375	1.775231	0.340214	0.347737	0.005231	0.014466	1.745591	0.346684	1.745591	1.458958	0.347036	1.379983	1.745591
SalEn.4_03191_1-255_NEs	0.005231	0.000000	1.465047	1.365528	1.373292	0.340304	0.283491	0.283169	1.459243	1.621886	1.442178	1.474732	1.577657	0.332725	1.365528	0.000000	0.309239	1.383874	1.379970	1.746825	0.333884	0.341367	0.000000	0.011811	1.717951	0.340304	1.717951	1.442974	0.340646	1.365528	1.717951
EscCo.54581_1-262	1.481398	1.465047	0.000000	0.425002	0.519183	1.691957	1.515034	1.506766	0.016749	1.696700	0.027318	0.019372	0.357272	1.597328	0.425002	1.465047	1.590278	0.424846	0.518063	1.886395	1.724642	1.731456	1.465047	1.456794	1.870399	1.691957	1.870399	0.007680	1.741503	0.425002	1.870399
SalEn.4_06961_1-262_NEs	1.379983	1.365528	0.425002	0.000000	0.553256	1.413396	1.283791	1.289189	0.416519	2.337591	0.426921	0.419392	0.376907	1.414987	0.000000	1.365528	1.297425	0.006429	0.550882	2.627466	1.429200	1.487059	1.365528	1.359261	2.568980	1.413396	2.568980	0.416628	1.450543	0.000000	2.568980
KlePn.2_12381_1-262_NEs	1.379554	1.373292	0.519183	0.553256	0.000000	1.734668	1.535996	1.527180	0.528468	2.258956	0.534212	0.527973	0.440723	1.583603	0.553256	1.373292	1.591385	0.558233	0.006461	2.278449	1.739229	1.714410	1.373292	1.400274	2.304738	1.734668	2.304738	0.524819	1.739601	0.553256	2.304738
EscCo.50219_1-256	0.346684	0.340304	1.691957	1.413396	1.734668	0.000000	0.297748	0.300078	1.693378	1.929244	1.612956	1.706747	1.638208	0.285654	1.413396	0.340304	0.283735	1.405110	1.705484	2.037688	0.019891	0.038951	0.342583	0.347890	2.048610	0.001307	2.048610	1.663271	0.017183	1.413396	2.048610
KlePn.2_07181_6-261_NEs	0.287525	0.283491	1.515034	1.283791	1.535996	0.297748	0.000000	0.001309	1.501079	1.813401	1.467729	1.517219	1.529191	0.298517	1.283791	0.283491	0.258820	1.299828	1.511942	1.963221	0.304639	0.299761	0.288444	0.291355	1.935354	0.297748	1.935354	1.492125	0.306426	1.283791	1.935354
KlePn.1_02574_1-256_NEs	0.287197	0.283169	1.506766	1.289189	1.527180	0.300078	0.001309	0.000000	1.492935	1.839417	1.459969	1.508852	1.520546	0.298858	1.289189	0.283169	0.259117	1.305409	1.503507	1.988807	0.307002	0.302085	0.288115	0.291021	1.960045	0.300078	1.960045	1.484135	0.308795	1.289189	1.960045
EscCo.1_00632_1-262_NEs	1.475546	1.459243	0.016749	0.416519	0.528468	1.693378	1.501079	1.492935	0.000000	1.724784	0.019383	0.007669	0.347887	1.570821	0.416519	1.459243	1.573775	0.416368	0.527321	1.920902	1.726108	1.732907	1.459243	1.451037	1.904254	1.693378	1.904254	0.008960	1.742981	0.416519	1.904254
SalEn.53054_1-220_BeL	1.650761	1.621886	1.696700	2.337591	2.258956	1.929244	1.813401	1.839417	1.724784	0.000000	1.695178	1.736479	2.187281	1.907164	2.337591	1.621886	1.903531	2.403509	2.233442	0.007552	1.903656	1.892295	1.621886	1.600343	0.007544	1.929244	0.007544	1.715915	1.934977	2.337591	0.007544
EscCo.4_03369_1-262_NEs	1.458153	1.442178	0.027318	0.426921	0.534212	1.612956	1.467729	1.459969	0.019383	1.695178	0.000000	0.020678	0.353778	1.525531	0.426921	1.442178	1.621780	0.426765	0.533045	1.876602	1.643618	1.651290	1.442178	1.434201	1.860781	1.612956	1.860781	0.020693	1.659964	0.426921	1.860781
EscCo.2_47300_3-264_NEs	1.491344	1.474732	0.019372	0.419392	0.527973	1.706747	1.517219	1.508852	0.007669	1.736479	0.020678	0.000000	0.350310	1.572873	0.419392	1.474732	1.601906	0.419240	0.526828	1.925548	1.740051	1.746732	1.474732	1.466311	1.908602	1.706747	1.908602	0.011547	1.757125	0.419392	1.908602
CitRo.1_06401_1-262_NEs	1.596385	1.577657	0.357272	0.376907	0.440723	1.638208	1.529191	1.520546	0.347887	2.187281	0.353778	0.350310	0.000000	1.566479	0.376907	1.577657	1.640760	0.377952	0.441032	2.353549	1.675628	1.755773	1.577657	1.568609	2.315155	1.638208	2.315155	0.352698	1.649543	0.376907	2.315155
CitRo.1_02211_1-256_NEs	0.335009	0.332725	1.597328	1.414987	1.583603	0.285654	0.298517	0.298858	1.570821	1.907164	1.525531	1.572873	1.566479	0.000000	1.414987	0.332725	0.303745	1.442053	1.576733	2.057840	0.289774	0.304973	0.334966	0.334995	2.069244	0.283762	2.069244	1.571664	0.289745	1.414987	2.069244
SalEn.2_MW06961_1-262_NEs	1.379983	1.365528	0.425002	0.000000	0.553256	1.413396	1.283791	1.289189	0.416519	2.337591	0.426921	0.419392	0.376907	1.414987	0.000000	1.365528	1.297425	0.006429	0.550882	2.627466	1.429200	1.487059	1.365528	1.359261	2.568980	1.413396	2.568980	0.416628	1.450543	0.000000	2.568980
