SalEn.51550_1-329_NEs	0.000000	1.669107	1.536074	0.220781	1.468806	1.429043	0.220041	1.446832	0.275282	1.467992	1.951383	1.439587	1.371496	0.224932	0.011165	0.224932	0.272174	1.467992	0.014237	1.773527	1.467992	1.657803	0.221309	1.523055	1.405119	1.546992	1.446832	0.014237	1.448780	1.541145	0.222441	0.014237
EscCo.4_00928_14-316_BeL	1.669107	0.000000	1.920936	1.777724	1.836455	1.986927	1.891461	1.603009	1.855958	1.841238	2.097936	2.009297	1.894297	1.768865	1.675205	1.768865	1.873055	1.841238	1.689543	1.594252	1.841238	1.421241	1.776297	1.911968	2.021995	1.923981	1.603009	1.689543	1.838972	1.936817	1.752352	1.689543
EscCo.53553_1-324	1.536074	1.920936	0.000000	1.549158	0.306298	0.324388	1.538340	1.537956	1.721870	0.307727	1.242640	0.317394	0.335804	1.549136	1.554312	1.549136	1.698203	0.307727	1.543693	1.486880	0.307727	1.461745	1.566396	0.011389	0.251764	0.005143	1.537956	1.543693	0.309624	0.019742	1.564537	1.543693
EscCo.2_3930_1-329_NEs	0.220781	1.777724	1.549158	0.000000	1.512080	1.412894	0.200583	1.574170	0.258043	1.517618	1.997675	1.422868	1.448010	0.005052	0.217998	0.005052	0.256438	1.517618	0.215427	1.693468	1.517618	1.486989	0.007092	1.514164	1.388857	1.548863	1.574170	0.215427	1.513812	1.548105	0.007085	0.215427
SalEn.53873_1-324_NEs	1.468806	1.836455	0.306298	1.512080	0.000000	0.309921	1.411440	1.460563	1.712998	0.011435	1.287101	0.301712	0.337168	1.517799	1.481017	1.517799	1.688165	0.011435	1.486750	1.462576	0.011435	1.568726	1.530333	0.311333	0.247592	0.304471	1.460563	1.486750	0.009342	0.307257	1.538527	1.486750
KlePn.1_00666_1-324_NEs	1.429043	1.986927	0.324388	1.412894	0.309921	0.000000	1.440129	1.341491	1.429078	0.308284	1.175498	0.006273	0.259927	1.402860	1.434828	1.402860	1.418417	0.308284	1.440721	1.316877	0.308284	1.447212	1.422648	0.333230	0.263250	0.327199	1.341491	1.440721	0.311782	0.328582	1.442088	1.440721
CitRo.1_16401_1-329_NEs	0.220041	1.891461	1.538340	0.200583	1.411440	1.440129	0.000000	1.393616	0.252446	1.431012	2.066553	1.435592	1.470615	0.199410	0.223967	0.199410	0.252283	1.431012	0.225377	1.839937	1.431012	1.509858	0.200744	1.511946	1.394311	1.531311	1.393616	0.225377	1.427623	1.543659	0.204800	0.225377
KlePn.2_12151_15-341_NEs	1.446832	1.603009	1.537956	1.574170	1.460563	1.341491	1.393616	0.000000	1.432477	1.471954	1.618431	1.316446	1.347379	1.579471	1.453104	1.579471	1.422268	1.471954	1.443268	1.403786	1.471954	1.019795	1.552883	1.553320	1.338952	1.525114	0.001034	1.443268	1.461147	1.524664	1.584201	1.443268
KlePn.1_05227_1-330_NEs	0.275282	1.855958	1.721870	0.258043	1.712998	1.429078	0.252446	1.432477	0.000000	1.721960	2.065199	1.424632	1.425708	0.259657	0.269358	0.259657	0.003059	1.721960	0.271272	1.469285	1.721960	1.530985	0.256869	1.677702	1.399567	1.725044	1.432477	0.271272	1.698499	1.734620	0.256549	0.271272
SalEn.4_36361_1-324_NEs	1.467992	1.841238	0.307727	1.517618	0.011435	0.308284	1.431012	1.471954	1.721960	0.000000	1.289659	0.300086	0.331630	1.523441	1.480192	1.523441	1.696737	0.000000	1.485922	1.468300	0.000000	1.553993	1.536204	0.312769	0.243661	0.305896	1.471954	1.485922	0.008297	0.308684	1.544458	1.485922
KlePn.1_05549_1-330_NEs	1.951383	2.097936	1.242640	1.997675	1.287101	1.175498	2.066553	1.618431	2.065199	1.289659	0.000000	1.166845	1.244316	2.016290	1.957196	2.016290	2.054059	1.289659	1.924451	1.812502	1.289659	1.779143	2.030639	1.237468	1.254771	1.241359	1.624795	1.924451	1.278363	1.272897	2.022492	1.924451
KlePn.2_45511_1-323_NEs	1.439587	2.009297	0.317394	1.422868	0.301712	0.006273	1.435592	1.316446	1.424632	0.300086	1.166845	0.000000	0.261460	1.427752	1.440346	1.427752	1.414095	0.300086	1.451351	1.288943	0.300086	1.430679	1.432794	0.326171	0.257827	0.320197	1.316446	1.451351	0.303555	0.321577	1.452205	1.451351
EntCo.1_01640_1-324_NEs	1.371496	1.894297	0.335804	1.448010	0.337168	0.259927	1.470615	1.347379	1.425708	0.331630	1.244316	0.261460	0.000000	1.437655	1.357426	1.437655	1.424990	0.331630	1.387379	1.406427	0.331630	1.431639	1.459610	0.340155	0.293945	0.329806	1.347379	1.387379	0.332081	0.331277	1.467817	1.387379
EscCo.3_1455_1-329_NEs	0.224932	1.768865	1.549136	0.005052	1.517799	1.402860	0.199410	1.579471	0.259657	1.523441	2.016290	1.427752	1.437655	0.000000	0.220784	0.000000	0.258046	1.523441	0.219551	1.717318	1.523441	1.492827	0.010155	1.513949	1.393526	1.548840	1.579471	0.219551	1.519581	1.548076	0.010144	0.219551
