KlePn.1_03262_1-250_NEs	0.000000	1.154661	1.193144	1.230964	1.184953	1.805623	1.148983	1.552313	0.967602	0.971627	0.933312	1.531106	1.053658	0.967602	1.239556	1.339651	1.363411	1.206700	0.205156	1.068082	1.252990	1.300892	1.068082	1.471129	1.370677	0.958293	1.547537	1.138222	1.459590	0.971627	1.473837	0.932822	1.192264	1.311697	0.933312	1.200024	1.544592	1.328303	1.761337	0.898163	0.940364	1.302295	1.148983	1.407059	1.134844	1.329656	1.597636	1.230033	1.151913	1.316236	1.068082	0.008107	1.217234	1.187425	1.509725	1.129858	1.288186	1.056175	1.318653	1.277038	1.149771	1.229609	1.237454	1.601792	1.169853	1.418352	1.205545	1.414544	1.293097	1.069744	1.789857	1.382079	1.151913	1.281833	1.187004	0.935555	1.227904	1.102570	1.418352	1.459590	1.368352	1.442208	1.216211	1.232700	1.471129	1.414544	0.859930	1.531106	1.065227	1.153229	1.428217	1.193144	1.161404	1.192350	1.187166	1.192350	1.041554	1.304413	0.928889	1.298849	1.789857	1.189158	1.270564	1.459589	1.244277	1.409549	1.254024	0.931079	1.222040	1.129137	1.531106	1.192350	1.193144	1.459590	0.857675	1.370677	1.250007	0.931913
EntCo.1_21670_1-256_NEs	1.154661	0.000000	1.334406	1.334310	1.224190	1.459920	1.458394	1.565472	1.364514	1.370431	1.319371	1.556985	1.163086	1.364514	1.351196	1.572995	1.511796	1.395316	1.192242	1.409365	1.520990	1.282566	1.409365	1.012334	1.362352	1.364514	1.122264	1.313383	1.225112	1.370431	1.225891	1.319371	1.135159	1.141394	1.319371	1.692671	1.578797	1.483041	1.453409	1.288985	1.289584	1.453301	1.458394	1.540875	1.320319	1.532628	1.276036	1.364200	1.419848	1.538140	1.409365	1.158849	0.207045	1.242299	1.023571	1.308769	1.443235	1.412035	1.416386	1.456687	1.465221	1.532273	1.676358	1.271028	1.425702	1.540880	0.207109	1.231755	1.318903	1.437060	1.453409	1.274556	1.419848	1.509830	1.340018	1.323592	1.248362	1.363246	1.540880	1.225112	1.535228	1.054442	1.513048	1.263812	1.012334	1.231755	1.285437	1.556985	1.163086	1.388915	1.486570	1.334406	1.306693	1.472540	1.347243	1.472540	1.327999	1.307116	1.319371	1.442472	1.453409	1.445429	0.833743	1.220994	1.629718	1.460244	0.841757	1.323592	1.317087	1.368416	1.556985	1.472540	1.334406	1.225112	1.258917	1.362352	1.500226	1.313815
SalEn.3_2408_1-263_NEs	1.193144	1.334406	0.000000	1.801788	1.401026	1.526651	0.249004	1.548376	1.084898	1.079651	1.114190	1.505512	1.168404	1.084898	1.302572	1.728389	1.500972	0.211179	1.304695	1.379105	1.394301	1.493545	1.379105	1.417626	1.934838	1.081568	1.440771	1.144220	1.431151	1.079651	1.410320	1.110841	1.136039	1.577808	1.114190	1.533880	1.526949	1.555481	1.511471	1.171357	1.106080	1.394586	0.249004	1.511595	1.490749	1.446430	1.595515	1.313417	1.304576	1.452154	1.379105	1.201532	1.307871	1.417116	1.420021	1.492251	1.424899	1.373196	1.510571	1.412369	0.254504	1.408304	1.370852	1.613313	0.234359	1.508984	1.289797	1.425853	1.205662	1.394510	1.518044	1.270213	1.304576	1.323035	0.006333	1.126574	1.459783	1.312554	1.508984	1.431151	1.481953	1.380317	1.390836	1.452983	1.417626	1.425853	1.061913	1.505512	1.172313	1.301645	1.310895	0.000000	1.327902	1.405011	0.008879	1.413741	1.360999	1.238749	1.116192	1.397418	1.518044	1.282951	1.437515	1.429172	1.338929	1.442675	1.460327	1.128515	1.735225	1.282496	1.505512	1.405011	0.000000	1.431151	1.061298	1.934838	1.033680	1.115281
KlePn.1_01328_2-248_NEs	1.230964	1.334310	1.801788	0.000000	1.275855	1.277225	1.582252	1.379912	1.454381	1.461359	1.400165	1.379036	1.179466	1.454381	1.388180	1.613307	1.335198	1.519795	1.290874	1.483402	1.438506	1.476050	1.483402	1.311118	0.348030	1.454381	1.330571	1.353541	1.378444	1.461359	1.358717	1.406978	1.194199	0.259369	1.400165	1.216354	1.377540	1.225449	1.264478	1.423281	1.341319	1.653148	1.582252	1.326774	1.506900	1.567146	1.383788	1.375335	1.478911	1.574702	1.483402	1.233385	1.214438	1.315570	1.336091	1.500850	1.666839	1.497679	1.411347	1.648583	1.552824	1.682163	1.382514	1.384913	1.556417	1.369846	1.202997	1.413776	1.407225	1.502626	1.264478	1.747317	1.478911	1.465026	1.817711	1.425110	1.347271	1.479843	1.369846	1.378444	1.344049	1.334514	1.650228	1.353669	1.311118	1.413776	1.289803	1.379036	1.179466	1.507738	1.495186	1.801788	1.644083	1.632726	1.826067	1.632726	1.459934	1.393590	1.400165	1.644694	1.264478	1.478673	1.182557	1.385144	1.382442	1.500667	1.224702	1.425110	0.025125	1.466291	1.379036	1.632726	1.801788	1.378444	1.276594	0.348030	1.539969	1.400046
KlePn.2_18081_1-248_NEs	1.184953	1.224190	1.401026	1.275855	0.000000	1.409287	1.369807	1.221853	1.303816	1.309738	1.304390	1.204749	1.450628	1.303816	1.478135	1.341886	1.442664	1.358485	1.308065	1.578524	1.575531	1.577863	1.578524	1.364475	1.323263	1.303816	1.224418	1.638344	1.382021	1.309738	1.361990	1.310212	1.577248	1.325134	1.304390	1.284923	1.214351	1.278662	1.415049	1.209937	1.239710	1.477083	1.369807	1.497609	1.470387	1.454693	1.353166	1.465606	1.547237	1.466189	1.578524	1.206934	1.268733	0.008261	1.365088	1.463432	1.467400	1.596140	1.035836	1.461323	1.375307	1.540131	1.290178	1.357270	1.374285	1.469441	1.269874	1.361095	1.321067	1.600607	1.415049	1.298811	1.547237	1.677412	1.406810	1.212670	1.335995	1.349468	1.469441	1.382021	1.484410	1.364241	1.475895	1.360269	1.364475	1.361095	1.217038	1.204749	1.450628	1.548005	1.321939	1.401026	1.228878	1.478567	1.401974	1.478567	1.437794	1.317029	1.304390	1.466353	1.415049	1.501699	1.235339	1.380716	1.295388	1.414602	1.223899	1.212670	1.266552	1.516451	1.204749	1.478567	1.401026	1.382021	1.211718	1.323263	1.255312	1.329227
SalEn.13000_1-294_NEs	1.805623	1.459920	1.526651	1.277225	1.409287	0.000000	1.686636	1.674159	1.452379	1.458689	1.369895	1.677525	1.451754	1.452379	1.475568	2.230971	1.635431	1.528167	1.644422	1.691295	1.683164	1.657891	1.691295	1.656426	1.183488	1.452379	1.644282	1.466292	1.664336	1.458689	1.681250	1.363104	1.444070	1.239365	1.369895	1.558754	1.647667	1.534705	0.007966	1.472638	1.487924	1.361500	1.686636	1.553632	1.744275	1.905788	1.675968	1.468529	1.792846	1.932128	1.691295	1.825060	1.425396	1.437762	1.666737	1.737596	1.402763	1.709481	1.812420	1.396535	1.654658	2.000644	1.969879	1.739877	1.691535	1.546239	1.428749	1.701656	1.846103	1.683362	0.007966	1.668319	1.792846	1.514618	1.539361	1.421691	1.813880	1.996071	1.546239	1.664336	1.591484	1.654092	1.894501	1.855067	1.656426	1.701656	1.638069	1.677525	1.451754	1.821175	1.697961	1.526651	1.667379	1.899119	1.507581	1.899119	1.660456	1.858994	1.369895	1.389457	0.007966	1.548299	1.300289	1.715118	1.902023	1.510224	1.326266	1.421691	1.242856	1.813321	1.677525	1.899119	1.526651	1.664336	1.619554	1.183488	1.619734	1.375659
EscCo.3_2539_1-263_NEs	1.148983	1.458394	0.249004	1.582252	1.369807	1.686636	0.000000	1.367416	1.073637	1.068351	1.040161	1.363076	1.266912	1.073637	1.301520	1.695594	1.469779	0.214594	1.256833	1.297270	1.307180	1.750641	1.297270	1.437007	1.830238	1.075776	1.569012	1.139769	1.401511	1.068351	1.394606	1.042561	1.244590	1.443811	1.040161	1.411438	1.355440	1.355553	1.707828	1.112242	1.083054	1.469903	0.000000	1.447079	1.472600	1.388925	1.896655	1.312397	1.263522	1.407713	1.297270	1.150519	1.324742	1.408107	1.463436	1.466906	1.528208	1.322003	1.578081	1.513167	0.006353	1.374257	1.344252	1.886963	0.029785	1.452783	1.356299	1.325869	1.215080	1.289921	1.707928	1.228356	1.263522	1.350326	0.247219	1.062420	1.542675	1.239719	1.452783	1.401511	1.441027	1.457623	1.406525	1.540925	1.437007	1.325869	1.109010	1.363076	1.265264	1.275260	1.296414	0.249004	1.367304	1.421850	0.245570	1.430903	1.269604	1.256237	1.047734	1.508063	1.707928	1.332164	1.521234	1.414137	1.331892	1.327814	1.476115	1.069995	1.561465	1.260480	1.363076	1.421850	0.249004	1.401511	1.107196	1.830238	1.017549	1.040170
SalEn.52270_1-251_NEs	1.552313	1.565472	1.548376	1.379912	1.221853	1.674159	1.367416	0.000000	1.352738	1.345941	1.408112	0.021689	1.697700	1.352738	1.511193	1.333906	0.252783	1.370920	1.467970	1.576005	1.240611	1.895265	1.576005	1.381965	1.385763	1.372183	1.171624	1.616245	1.363745	1.345941	1.356010	1.414430	1.519300	1.210938	1.408112	1.320615	0.017599	0.245598	1.710874	1.407251	1.403611	1.541592	1.367416	0.264662	1.468886	1.555305	1.660332	1.525536	1.428150	1.570356	1.576005	1.526848	1.593998	1.255616	1.344676	1.476041	1.560225	1.566251	1.580830	1.575098	1.392341	1.470074	1.594472	1.723418	1.422636	0.261708	1.637856	0.277033	1.365161	1.548657	1.682752	1.451215	1.428150	1.624495	1.548031	1.446078	1.401812	1.370845	0.261708	1.363745	0.255794	1.395145	1.543607	1.419652	1.381965	0.277033	1.349432	0.021689	1.670767	1.448974	0.272227	1.548376	1.276312	1.490008	1.533784	1.490008	1.426428	1.396281	1.428757	1.521434	1.682752	1.538069	1.389483	1.368406	1.575994	1.598982	1.374776	1.467644	1.378793	1.437402	0.021689	1.490008	1.548376	1.363745	1.348429	1.385763	1.303533	1.416330
SalEn.4_12041_1-244_Ess	0.967602	1.364514	1.084898	1.454381	1.303816	1.452379	1.073637	1.352738	0.000000	0.001355	0.123254	1.352550	1.210088	0.000000	1.285100	1.416046	1.274596	1.116161	0.958833	1.310399	1.184021	1.271796	1.310399	1.299557	1.473476	0.000000	1.337274	1.082733	1.291373	0.002713	1.279911	0.123230	1.221868	1.476838	0.123254	1.117615	1.351457	1.362309	1.465981	0.138531	0.123923	1.278190	1.073637	1.276432	1.372088	1.329791	1.318277	1.274935	1.226059	1.340305	1.310399	0.974621	1.314693	1.301555	1.294909	1.372088	1.270403	1.303588	1.410239	1.265579	1.074714	1.041069	1.168324	1.327931	1.067715	1.309125	1.287508	1.325065	1.291034	1.280744	1.465981	1.075854	1.226059	1.279100	1.090161	0.128739	1.316251	1.217906	1.309125	1.291373	1.290563	1.292973	1.092850	1.311255	1.299557	1.325065	0.920557	1.352550	1.210088	1.236068	1.411607	1.084898	1.173344	1.089312	1.099235	1.089312	1.205339	1.295481	0.123254	1.251549	1.465981	1.178346	1.162352	1.284792	1.171883	1.765195	1.130698	0.128739	1.466340	1.210915	1.352550	1.089312	1.084898	1.291373	0.913602	1.473476	1.097830	0.124996
SalEn.51725_1-244_Ess	0.971627	1.370431	1.079651	1.461359	1.309738	1.458689	1.068351	1.345941	0.001355	0.000000	0.124831	1.345797	1.215135	0.001355	1.278521	1.422118	1.280028	1.110693	0.962887	1.315959	1.188896	1.265488	1.315959	1.292977	1.480691	0.001355	1.343211	1.087315	1.297141	0.001355	1.273358	0.124806	1.227041	1.483793	0.124831	1.122547	1.344708	1.368151	1.472302	0.140142	0.122315	1.271568	1.068351	1.281871	1.377960	1.335556	1.318277	1.268411	1.220033	1.346115	1.315959	0.978674	1.320530	1.307418	1.288333	1.377960	1.263787	1.309166	1.416390	1.259009	1.069446	1.045644	1.173479	1.327931	1.062508	1.314661	1.293243	1.330776	1.284644	1.286223	1.472302	1.080601	1.220033	1.284780	1.084898	0.130333	1.309516	1.212127	1.314661	1.297141	1.284242	1.286372	1.087400	1.304612	1.292977	1.330776	0.924689	1.345797	1.215135	1.229921	1.417676	1.079651	1.178240	1.083901	1.093948	1.083901	1.199640	1.289049	0.124831	1.245026	1.472302	1.183590	1.156366	1.278193	1.177095	1.756632	1.124904	0.130333	1.473313	1.204923	1.345797	1.083901	1.079651	1.297141	0.917712	1.480691	1.103715	0.126577
