KlePn.2_02361_1-332_NEs	0.000000	1.212612	1.280461	1.116537	1.486463	1.236256	1.810925	1.408586	0.203563	1.233769	1.379883	1.126732	1.533833	1.365349	1.577684	1.678430	1.201231	0.196002	1.126732	1.430922	1.803803	1.671105	0.006099	2.430351	1.368071	2.457433	2.293589	0.212052	1.360341	1.127572	1.273544	1.186398	1.514329	1.360426	1.767652	1.812548	1.348737	1.480883	0.211312	2.272253	1.820525	1.442972	1.297963	1.821001	1.501654	0.214046	1.203445	1.698996	1.137361	1.527110	1.117133	1.117275	1.815384	1.193439	1.231748	2.419217	1.397615	1.075058	1.917460	1.430922	1.125494	1.131698	1.463676	1.808346	1.812548	1.459212	2.420099	1.400472	1.422190	1.470901	1.519861	1.320140	1.547652	1.373135	1.514387	1.811836	1.580530	1.370276	1.771703	0.193335	1.355417	1.906697	1.486463	2.420099	2.032887	1.186033	1.254456	1.503983	1.799998	1.445379	1.672662	1.477101	1.410340	1.116537	1.372284	1.236080	1.549350	1.121561	1.416032	1.806725	1.236080	1.391489	1.812548	1.455193	1.355417	2.332853	1.241998	1.126239	1.616076	1.564399	1.545931	1.187648	1.528569	1.529086	1.527518	1.560674	1.073570	1.481244	1.711870	1.432876
CitRo.1_39891_1-321_NEs	1.212612	0.000000	1.149686	0.170835	1.050939	0.981189	1.327750	1.306870	1.058422	0.952115	1.178903	0.151938	1.055437	0.997054	1.092104	1.325392	1.027397	1.105565	0.151938	1.127938	1.336674	1.595174	1.212612	1.744417	1.161294	1.727484	1.747952	1.056867	1.423945	0.167040	1.069798	1.045995	0.793547	0.997101	1.365051	1.360064	1.038481	1.046014	1.061155	1.751113	1.355960	1.120339	1.163159	1.372955	1.765727	1.094871	0.889916	1.257535	0.151938	1.379909	0.151905	0.967083	1.377818	1.053080	0.822659	1.738526	1.145443	0.181979	1.643613	1.127938	0.161159	0.167004	1.136021	1.323277	1.360064	1.125613	1.727484	0.949834	1.370476	1.462677	0.796636	1.173425	1.401024	0.896412	1.768029	1.354336	1.549829	0.995536	1.527427	1.142356	1.171975	1.635550	1.050939	1.727484	1.639944	1.032570	0.973224	0.812800	1.337760	1.114575	1.590465	1.343233	0.953420	0.172088	0.899523	1.048301	1.067529	0.967083	1.389992	1.355818	1.048301	1.311783	1.360064	1.112267	1.168423	1.756070	1.067821	0.148069	0.828512	1.387166	1.543791	1.054480	1.339939	1.063248	1.063248	1.381989	0.180657	1.193526	1.262873	1.127938
KlePn.1_01099_1-332_NEs	1.280461	1.149686	0.000000	1.135277	1.535762	1.397388	1.509330	1.340409	1.486850	1.160675	1.418549	1.169575	1.188304	1.395747	1.508829	1.297217	1.232623	1.320612	1.169575	1.270755	0.542800	1.735581	1.295761	1.835518	1.429190	1.884211	1.792717	1.463631	1.526961	1.141507	1.294077	1.400738	1.111684	1.397322	1.603829	0.530952	1.393903	1.582960	1.422617	1.775420	0.530363	1.279404	0.029071	1.842152	1.771590	1.449992	1.510376	1.313936	1.169575	1.557995	1.164254	1.321044	1.831215	1.360062	1.293271	1.864363	1.253942	1.215677	1.422525	1.270755	1.152575	1.136987	1.244458	0.535352	0.530952	1.242880	1.859214	1.318617	1.427992	1.535350	1.124254	1.434698	1.537978	1.347092	1.816207	1.610818	1.576623	1.407768	1.767880	1.249245	1.422861	1.417468	1.535762	1.859214	1.445335	1.235190	1.392227	1.224761	0.534142	1.186519	1.733392	1.473253	1.532227	1.129599	1.339975	1.303618	1.162938	1.316670	1.410335	0.527080	1.303618	1.335356	0.530952	1.284428	1.418537	1.775709	1.288196	1.145528	1.364058	1.529216	1.564651	1.372163	1.567875	1.192882	1.198031	1.556373	1.224750	0.219837	1.326123	1.268945
EscCo.43750_1-321_BeL	1.116537	0.170835	1.135277	0.000000	1.060013	1.053240	1.375528	1.350800	1.097952	1.038729	1.184326	0.162751	1.040221	1.081153	1.082573	1.335676	1.082180	1.055351	0.162751	1.062548	1.395833	1.550955	1.121257	1.698860	1.177437	1.693794	1.684604	1.094642	1.352264	0.007264	1.150949	1.073935	0.829462	1.069933	1.401688	1.448874	1.085986	1.045398	1.104646	1.670164	1.444126	1.065312	1.142409	1.379190	1.808733	1.115218	0.915236	1.321358	0.162751	1.359587	0.163994	0.988250	1.383977	1.110344	0.824264	1.692923	1.163589	0.187565	1.590975	1.062548	0.164104	0.007262	1.129464	1.381141	1.448874	1.119915	1.693794	0.943121	1.376595	1.444530	0.823191	1.180369	1.424869	0.948013	1.807990	1.390752	1.540504	1.062284	1.624090	1.084755	1.170939	1.577409	1.060013	1.693794	1.626627	1.076198	1.037119	0.822446	1.386256	1.036396	1.553060	1.386598	0.909759	0.001034	0.951174	1.151067	1.027281	0.988250	1.406389	1.444493	1.151067	1.355712	1.448874	1.049702	1.176206	1.704801	1.166852	0.164000	0.851517	1.397041	1.534692	1.111595	1.356564	1.033648	1.033648	1.381846	0.186197	1.266921	1.326790	1.062548
EscCo.44086_1-326_BeL	1.486463	1.050939	1.535762	1.060013	0.000000	1.083380	1.619012	1.880437	1.384305	1.188524	1.437514	0.998246	1.381958	1.238901	0.166692	1.577156	1.230290	1.447483	0.998246	1.274851	1.470452	1.760886	1.481575	1.505334	1.450457	1.489539	1.561834	1.394823	1.863950	1.053144	1.470212	1.361009	1.101279	1.238901	1.623167	1.625990	1.226849	0.023636	1.333342	1.572382	1.636991	1.265599	1.531415	1.653068	1.726592	1.350914	1.018652	1.346370	0.999497	1.737503	1.001552	1.070945	1.664044	1.488340	1.114273	1.499348	1.254683	1.050035	1.808644	1.274851	1.055016	1.049252	1.184471	1.478874	1.625990	1.187672	1.489539	1.191681	1.525854	1.488865	1.109564	1.300721	1.760784	1.127678	1.720572	1.646676	1.653494	1.252739	1.821548	1.453902	1.434923	1.799340	0.000000	1.489539	1.887515	1.244910	1.071709	1.201028	1.447083	1.294452	1.772599	1.808507	1.002727	1.055134	1.130165	1.469140	1.369500	1.070945	1.524647	1.646870	1.469140	1.878066	1.625990	1.262082	1.441357	1.577447	1.473716	1.009621	1.225403	1.806294	1.647256	1.500870	1.728655	1.386989	1.386989	1.791516	1.044967	1.351394	1.346370	1.274851
KlePn.2_10741_2-340_NEs	1.236256	0.981189	1.397388	1.053240	1.083380	0.000000	1.414998	1.402563	1.211711	1.229927	1.402857	0.990957	0.986134	1.240757	1.156271	1.313323	1.094377	1.207814	0.990957	0.931421	1.519448	1.767990	1.242123	1.698244	1.369861	1.678438	1.485380	1.210776	1.295437	1.046140	1.300371	1.278730	1.134759	1.240757	1.330853	1.599723	1.276337	1.104228	1.194819	1.479955	1.606387	0.919340	1.376894	1.490637	1.443562	1.218689	0.914287	1.265932	0.990957	1.407936	0.991001	1.126857	1.508473	1.379861	0.862206	1.683241	0.929795	0.906966	1.455672	0.931421	0.981412	1.053714	0.945010	1.536475	1.599723	0.928283	1.678438	0.908174	1.457422	1.320071	1.138977	1.360125	1.266825	0.906681	1.442838	1.321480	1.458982	1.236409	1.635907	1.167851	1.408079	1.450153	1.083380	1.678438	1.266464	1.098420	0.003949	1.244994	1.507490	0.904592	1.745710	1.336806	1.197523	1.048564	0.906681	1.299611	0.972907	1.118098	1.473846	1.588591	1.299611	1.402563	1.599723	0.928252	1.408079	1.496158	1.269865	0.986468	1.232427	1.392175	1.435730	1.370939	1.392011	0.982168	0.984018	1.405229	0.906927	1.369686	1.265932	0.932841
CitRo.1_24841_1-317_NEs	1.810925	1.327750	1.509330	1.375528	1.619012	1.414998	0.000000	1.706086	1.834472	1.478546	1.736318	1.336087	1.543976	1.597065	1.593059	1.790687	1.451076	1.751767	1.336087	1.505585	1.716763	1.765385	1.827829	1.483159	1.742438	1.498629	1.451351	1.864118	1.878442	1.387976	1.880522	1.576991	1.191452	1.597065	1.434419	1.618138	1.600004	1.640982	1.769013	1.452576	1.624761	1.474946	1.559128	0.588410	1.683413	1.801560	1.399974	1.859579	1.336087	2.061208	1.325441	1.418560	0.583364	1.611094	1.478072	1.486660	1.477687	1.342825	1.563065	1.505585	1.247560	1.387210	1.434857	1.668533	1.618138	1.425197	1.498629	1.235906	1.791121	1.968640	1.196166	1.714922	1.442310	1.134653	1.692825	1.434425	1.765233	1.582550	1.697597	1.587985	1.749760	1.556344	1.619012	1.498629	1.704011	1.435149	1.399860	1.317042	1.682051	1.441537	1.736684	1.969665	1.710348	1.375528	1.138569	1.843231	1.539305	1.418560	1.791261	1.607282	1.843231	1.711187	1.618138	1.482814	1.744700	1.466289	1.892447	1.314089	1.437417	2.055470	1.758195	1.607656	2.030888	1.537302	1.537302	2.066598	1.325060	1.562341	1.859579	1.505585
KlePn.1_02100_2-342_NEs	1.408586	1.306870	1.340409	1.350800	1.880437	1.402563	1.706086	0.000000	1.724925	1.576066	1.913607	1.441684	1.349957	1.854317	2.028046	1.841650	1.492091	1.593100	1.441684	1.380239	1.604556	2.034602	1.409324	2.058502	1.898923	2.024619	2.309682	1.736669	0.207894	1.368058	1.423277	1.439052	1.406246	1.842299	1.976372	1.493405	1.773836	1.926320	1.719998	2.325303	1.487661	1.394784	1.347147	1.502789	1.532120	1.725220	1.365322	1.749766	1.460423	0.259680	1.440895	1.423204	1.507583	1.484807	1.191633	2.029621	1.276419	1.261475	1.798632	1.380239	1.327046	1.363103	1.305113	1.629711	1.493405	1.292106	2.024619	1.417708	1.984378	1.756322	1.416884	1.730827	1.927140	1.345723	1.554824	1.966979	1.529389	1.827442	2.254347	1.507664	1.880149	1.789591	1.880437	2.024619	2.024582	1.492881	1.370250	1.452648	1.656583	1.279368	2.037390	0.199239	1.642074	1.350800	1.349893	1.340049	1.336686	1.417024	1.971042	1.489039	1.340049	0.001993	1.493405	1.405771	1.880149	2.335420	1.364558	1.419475	1.568303	0.248630	1.515324	1.457503	0.248747	1.371915	1.360990	0.249935	1.246679	1.387978	1.742895	1.385049
EscCo.2_4579_1-331_NEs	0.203563	1.058422	1.486850	1.097952	1.384305	1.211711	1.834472	1.724925	0.000000	1.230936	1.301824	1.035755	1.540120	1.359988	1.509686	1.989229	1.236418	0.209672	1.035755	1.609312	1.845181	1.796889	0.203556	2.386733	1.307343	2.374418	2.165921	0.013157	1.591686	1.107908	1.307345	1.276611	1.505211	1.355101	1.732517	1.639896	1.334407	1.412113	0.043398	2.134373	1.641273	1.601766	1.523665	1.951782	1.724702	0.039065	1.241825	1.754104	1.045251	1.670486	1.035810	1.201791	1.922932	1.303848	1.287876	2.386733	1.502100	1.039544	1.983091	1.609312	1.055140	1.116392	1.464675	1.817859	1.639896	1.489529	2.374418	1.574185	1.578638	1.595383	1.521315	1.349067	1.571250	1.448244	1.742476	1.773593	1.822248	1.350144	1.876564	0.214291	1.255306	1.972285	1.384305	2.374418	2.078796	1.237030	1.201211	1.520253	1.819125	1.507706	1.789124	1.720243	1.304591	1.097952	1.447387	1.298118	1.566293	1.195976	1.586167	1.634319	1.298118	1.741413	1.639896	1.603773	1.261158	2.197671	1.306867	1.026698	1.584816	1.636889	1.780732	1.284901	1.655330	1.553106	1.534080	1.627745	1.038145	1.663931	1.767091	1.631086
EntCo.1_47370_15-393_NEs	1.233769	0.952115	1.160675	1.038729	1.188524	1.229927	1.478546	1.576066	1.230936	0.000000	1.221411	0.983137	1.226154	0.274566	1.178474	1.596191	0.255552	1.247750	0.983137	1.213282	1.246953	1.582104	1.249344	1.899284	1.202911	1.936114	1.849595	1.241883	1.566605	1.031348	1.229212	1.141334	1.108568	0.269566	1.499969	1.430392	0.275379	1.204281	1.277072	1.840189	1.429667	1.225279	1.182531	1.908596	1.631338	1.292668	1.037880	1.517632	0.983137	1.623567	0.975634	1.067877	1.907565	1.110564	1.014130	1.922455	1.186737	1.023083	1.772102	1.213282	1.009840	1.030467	1.209841	1.227335	1.430392	1.202222	1.912208	0.976114	1.469391	1.008377	1.100326	1.160756	1.534558	0.943768	1.644299	1.511924	1.432022	0.276175	1.497628	1.258422	1.209696	1.763547	1.188524	1.912208	1.867837	0.255552	1.227241	1.180077	1.213918	1.147947	1.551671	1.633989	0.995454	1.033882	0.933500	1.203686	1.191829	1.067877	1.460447	1.420567	1.203686	1.576066	1.430392	1.218909	1.209696	1.842506	1.236120	0.968656	1.233156	1.629557	1.416237	1.110015	1.613393	1.230019	1.230019	1.640316	1.026947	1.213955	1.523334	1.213282
