KlePn.1_00207_1-227_BeL	0.000000	0.886766	1.231028	1.394123	1.404145	1.336316	0.666813	1.395955	1.114368	1.161849	1.307580	1.032856	1.527215	1.042911	1.223447	1.275945	1.520343	1.361533	1.227195	1.429334	1.538547	1.336316	0.847493	1.363841	0.643166	1.301950	1.527476	0.824550	1.325482	1.174653	1.374544	1.273151	1.553524	1.269125	1.637899	0.646918	1.235590	1.437799	1.527215	1.412936	0.847493	1.568503	1.391361	1.325538	1.183960	1.297735	1.427963	1.478931	1.303452	0.649122	1.649116	1.613336	1.321795	1.638893	1.443938	0.896172	1.442578	1.436582	1.367812	1.497465	1.380554	1.140733	1.398746	1.558641	1.404145	0.847670	1.496125	1.307626	1.136513	1.325482	1.456436	1.272299	1.435980	1.144914	1.082385	1.320179	1.421359	1.527215	1.399951	1.453562	0.847493	0.630582	1.063372	1.481605	1.218740	1.237696	1.318323	1.411423	1.318907	1.621545	1.497069	1.303632	1.460664	1.366794	1.348847	1.317196	1.398746	1.379979	1.321333	1.138093	1.482611	1.052658	1.317674	1.320578	1.380584	1.094401	1.303016	1.233140	1.427816	1.311965	1.043878	1.367812	1.514924	1.489303	1.301562	1.439871	1.404145	1.136513	0.902600	1.082132	1.447111	1.421359	1.307580	1.220497	1.485366	0.646918	1.558641	0.628426	1.366794	1.284384	1.367812	1.290633	1.321795	1.451562	0.664748	1.302111	1.327163	0.000000	1.114368	1.404145	1.348847	1.561178	1.348847	1.302111	1.558641	1.295884	1.040445	1.133594	1.321795	1.553524	1.366794	1.165807	1.439362	1.552050	1.551320	0.978666	1.307626	1.307626	1.035705	1.398746	1.232247	1.290625	1.405001	1.296900	1.303016	1.040445	1.087186	1.270289	0.890945	0.635945	1.505378	1.553524	1.084489	1.326845	1.348847	1.366794	1.418529	1.345305	1.436582	1.325482	1.302111	1.428028	1.282189	1.310866	1.283973	0.636511	0.847493	1.380554	1.403116	1.665820	1.183786	1.443895	1.105342	1.558641	1.184282	1.278245	1.630605
EscCo.1_02203_36-260_NEs	0.886766	0.000000	1.231207	1.505770	1.551325	1.671194	0.773322	1.466182	1.552899	1.664426	1.186449	1.269173	1.412682	1.294411	1.224398	1.557686	1.432508	1.505300	1.232787	1.727388	1.470856	1.671194	0.472815	1.641013	0.768712	1.625975	1.461490	0.419957	1.503924	1.343196	1.760807	1.567123	1.476711	1.557686	1.428956	0.753398	1.294108	1.682814	1.412682	1.543955	0.470018	1.491099	1.544398	1.707542	1.183002	1.701673	1.727558	1.462166	1.729853	0.825980	1.527022	1.441428	1.349586	1.416213	1.717240	0.014776	1.855118	1.682727	1.576422	1.453682	1.593050	1.511975	1.560301	1.381245	1.551325	0.479056	1.580494	1.139906	1.518591	1.503924	1.888962	1.606072	1.484234	1.534202	1.352220	1.127963	1.436323	1.400491	1.574352	1.455770	0.472815	0.789040	1.252496	1.452191	1.609160	1.222704	1.349219	1.747146	1.496886	1.409089	1.559217	1.464940	1.466537	1.482587	1.711483	1.470836	1.560301	1.592011	1.619630	1.604071	1.467300	1.290741	1.488422	1.137335	1.575699	1.178296	1.710363	1.220997	1.533705	1.416316	1.278961	1.576422	1.532656	1.452191	1.736017	1.363924	1.551325	1.518591	0.013429	1.202815	1.449080	1.436323	1.191846	1.543168	1.462166	0.753398	1.381245	0.770458	1.475840	1.225880	1.567402	1.636655	1.349586	1.474069	0.778765	1.454898	1.626612	0.886766	1.552899	1.551325	1.711483	1.442034	1.711483	1.454898	1.381245	1.701690	1.292586	1.526796	1.349586	1.476711	1.482587	1.610196	1.769059	1.421226	1.393961	1.270559	1.139906	1.139906	1.292586	1.560301	1.548690	1.602664	1.467181	1.568550	1.710363	1.292586	1.208647	1.620672	0.014918	0.800442	1.426112	1.476711	1.199162	1.833214	1.711483	1.482587	1.532815	1.365514	1.682727	1.503924	1.454898	1.423201	1.594258	1.541205	1.679261	0.810459	0.472815	1.593050	1.436323	1.534744	1.657366	1.699992	1.582904	1.381245	1.341867	1.681979	1.428675
EscCo.1_04590_1-223_NEs	1.231028	1.231207	0.000000	1.450896	1.395022	1.202316	1.028557	1.501212	1.130932	1.440477	0.343716	0.837959	1.644997	0.851743	0.708735	1.127059	1.384238	1.114283	0.012078	1.229796	1.362019	1.202316	1.267789	1.357548	1.000451	1.441756	1.417296	1.183468	1.395756	1.155097	1.523862	1.127359	1.361088	1.121002	1.367194	1.038545	1.088105	1.563755	1.653662	1.401494	1.268719	1.360829	1.377783	1.198612	0.207198	1.253198	1.236529	1.510308	1.184561	1.148876	1.713699	1.367501	1.332443	1.372808	1.574833	1.231336	1.509862	1.563755	1.269738	1.535456	1.405917	1.177986	1.358335	1.659573	1.395022	1.255119	1.445726	0.216109	1.185264	1.395756	1.517802	1.155832	1.261494	1.164064	0.955858	0.217300	1.538899	1.653662	1.391582	1.519958	1.267789	1.188857	0.916935	1.474276	1.153307	0.012031	1.322262	1.500980	1.381467	1.386416	1.468467	1.271610	1.495770	1.129144	1.489241	1.012617	1.358335	1.381877	1.428483	1.140045	1.497081	0.857032	1.395756	0.219271	1.289295	0.856515	1.253198	0.012078	1.355368	1.027438	0.848945	1.269738	1.387875	1.466420	1.157372	1.397870	1.395022	1.185264	1.225571	0.847587	1.498802	1.538899	0.342938	1.495252	1.510308	1.038545	1.659573	1.161405	1.129144	0.055804	1.268802	1.150397	1.332443	1.317804	1.015033	1.028680	1.420896	1.217461	1.130932	1.395022	1.489241	1.344361	1.489241	1.028680	1.652096	1.253198	0.851743	1.185264	1.332443	1.361088	1.129144	1.154774	1.452299	1.637270	1.652096	0.871259	0.217344	0.217344	0.847683	1.358335	1.494330	1.449375	1.324182	1.192329	1.253198	0.851743	0.851786	1.017406	1.209311	1.150611	1.392776	1.362675	0.843399	1.601264	1.489241	1.129144	1.340630	1.347849	1.563755	1.395756	1.028680	1.492668	1.158927	1.493506	1.136065	1.127041	1.267789	1.405917	1.556512	1.724114	1.419894	1.580003	1.132226	1.659573	1.175915	1.229305	1.365523
EntCo.1_12750_1-238_NEs	1.394123	1.505770	1.450896	0.000000	1.497664	1.114119	1.261900	1.352764	1.340600	1.347856	1.551916	1.593530	0.384852	1.468995	1.388098	1.623907	1.618518	1.157422	1.458388	1.566288	1.719629	1.119154	1.335582	1.321440	1.285836	1.277966	1.611383	1.224104	1.233570	1.313244	1.373093	1.585317	1.756221	1.631136	1.716541	1.296573	1.301487	1.608262	0.378664	1.498692	1.335840	1.766812	1.490458	1.172901	1.407419	1.675893	1.557619	1.351311	1.398763	1.217562	1.557188	1.688873	1.149035	1.708626	1.593337	1.520296	1.391986	1.599867	1.107046	1.516577	1.201802	1.470066	1.478691	0.379985	1.497664	1.324569	0.295406	1.561473	1.492804	1.233570	1.392453	1.623997	1.141226	1.486931	1.538320	1.576727	1.359121	0.378664	1.485431	1.340449	1.335582	1.249186	1.588209	1.469315	1.442465	1.465780	1.139900	1.387227	1.233570	1.726791	0.292318	1.215862	1.449950	1.160096	1.369148	1.544750	1.478691	1.328283	1.285362	1.319815	1.455817	1.443889	1.245855	1.552618	1.126077	1.388992	1.676085	1.443392	1.313673	1.541660	1.602267	1.107046	1.629785	1.478333	1.388353	0.341261	1.497664	1.492804	1.536515	1.374195	1.311013	1.359121	1.517591	1.526122	1.344399	1.296573	0.379985	1.286467	1.160096	1.442951	1.106867	1.601909	1.149035	1.136753	1.262015	1.535959	1.291033	1.405961	1.340600	1.497664	1.369148	1.759753	1.369148	1.535959	0.377730	1.676085	1.460041	1.501606	1.149035	1.756221	1.160096	1.343182	1.355309	0.382894	0.377730	1.404476	1.561473	1.561473	1.453381	1.478691	1.564474	1.290034	1.150949	1.070690	1.676085	1.460041	1.374195	1.429536	1.526237	1.313800	1.610020	1.746777	1.376487	1.498334	1.369148	1.160096	1.294753	1.143722	1.599867	1.233570	1.535959	1.296890	1.626970	1.351008	1.582521	1.223316	1.335582	1.201802	1.348622	1.591829	1.354362	1.616572	1.348510	0.379985	1.313872	1.695377	1.717905
SalEn.10380_1-229_NEs	1.404145	1.551325	1.395022	1.497664	0.000000	1.202725	1.385348	1.364466	1.260105	1.287682	1.401968	1.457050	1.369182	1.427472	1.392172	1.339872	1.213719	1.160707	1.388387	1.309174	1.187382	1.208274	1.381051	0.164958	1.385099	1.114881	1.311341	1.538745	1.199585	1.132059	0.194974	1.378899	1.184304	1.339872	1.234672	1.384936	1.188433	1.331262	1.369182	0.010254	1.373741	1.179872	1.128436	1.202678	1.562954	1.355895	1.301711	1.286281	1.194547	1.287256	1.318046	1.236356	1.239296	1.241165	1.312389	1.535219	1.043121	1.323971	1.146081	1.212298	1.232438	1.140940	1.123084	1.309651	0.000000	1.374040	1.314077	1.394846	1.153139	1.199585	1.048289	1.359042	1.056029	1.136892	1.361727	1.379744	1.356563	1.370637	1.127861	1.293252	1.381051	1.297617	1.413429	1.208278	1.181688	1.368564	1.297418	1.119741	1.187634	1.242153	1.297559	1.277733	1.185559	1.164280	0.200730	1.626639	1.123084	0.188712	1.110382	1.211114	1.201875	1.418440	1.186840	1.402613	1.114175	1.490780	1.348335	1.388668	0.206918	1.597755	1.464150	1.146081	1.204856	1.189931	1.192467	1.188283	0.000000	1.153139	1.462990	1.475415	1.288184	1.356563	1.394060	1.236017	1.292296	1.384936	1.309651	1.338480	1.170420	1.407926	1.150741	1.328138	1.239296	1.062768	1.384463	1.671539	1.115439	1.404145	1.260105	0.000000	0.198817	1.166676	0.198817	1.671539	1.303974	1.348335	1.419403	1.156343	1.239296	1.184304	1.164280	1.166359	1.140948	1.346764	1.303270	1.474258	1.394846	1.394846	1.412823	1.123084	1.265939	1.122190	1.236138	1.194255	1.348335	1.419403	1.475415	1.555811	1.509700	1.372330	1.236307	1.184304	1.483744	1.184679	0.198817	1.164280	0.206918	1.253035	1.323971	1.199585	1.671539	1.286740	1.285016	1.173406	1.287910	1.270632	1.381051	1.232438	1.356563	1.310787	1.287817	1.304995	1.260278	1.309651	1.122413	1.373337	1.246774
KlePn.1_00811_1-240_NEs	1.336316	1.671194	1.202316	1.114119	1.202725	0.000000	1.213446	1.251528	1.260896	0.989606	1.205982	1.290220	1.207386	1.305264	1.213675	1.345262	1.324428	0.160448	1.195428	1.193600	1.382341	0.001407	1.378632	1.124542	1.229665	1.094732	1.387471	1.441797	1.006320	0.990735	1.170032	1.342667	1.357542	1.345262	1.337882	1.232609	1.103247	1.392872	1.207386	1.197402	1.378905	1.357002	1.066810	0.152809	1.227431	1.394099	1.186168	1.235218	1.090248	1.115435	1.443304	1.325234	0.998493	1.337622	1.404105	1.637680	1.074444	1.384017	0.163274	1.403127	1.039297	1.252329	1.052012	1.118182	1.202725	1.365855	1.049669	1.206025	1.241843	1.006320	1.065553	1.347360	0.960127	1.237365	1.353579	1.211018	1.263452	1.213034	1.054860	1.229861	1.378632	1.417778	1.281383	1.380805	1.203840	1.197452	1.005475	1.110028	1.001180	1.355846	1.044999	0.982735	1.387105	0.166254	1.155785	1.271095	1.052012	1.147950	1.079438	1.270223	1.368707	1.313218	1.000397	1.199061	0.159261	1.325162	1.379997	1.201176	1.120363	1.297620	1.294127	0.163274	1.343405	1.380805	1.095938	1.130037	1.202725	1.241843	1.607786	1.323288	1.219587	1.263452	1.211689	1.222213	1.240800	1.232609	1.118182	1.363048	0.165353	1.229338	0.170998	1.340699	0.998493	0.958874	1.213604	1.312961	1.084293	1.336316	1.260896	1.202725	1.155785	1.340780	1.155785	1.312961	1.123729	1.391645	1.297491	1.254858	0.998493	1.357542	0.167061	1.325047	1.046022	1.198583	1.123729	1.275313	1.199374	1.199374	1.291905	1.052012	1.232212	1.079258	0.902238	0.129874	1.379997	1.297491	1.316727	1.153593	1.634809	1.397795	1.318796	1.357542	1.325274	1.042270	1.155785	0.167061	1.114246	0.983119	1.384017	1.006320	1.312961	1.198083	1.279726	0.963994	1.235952	1.145086	1.378632	1.039297	1.263452	1.457196	0.979128	1.376964	1.305035	1.118182	0.989389	1.397436	1.337882
EscCo.1_00575_1-227_NEs	0.666813	0.773322	1.028557	1.261900	1.385348	1.213446	0.000000	1.314964	1.098031	1.236369	1.129628	0.899986	1.284133	0.835627	1.012796	1.138378	1.509389	1.206125	1.049656	1.257991	1.669854	1.218945	0.712513	1.293461	0.023871	1.478193	1.252425	0.725690	1.235992	1.136273	1.386059	1.128611	1.655467	1.132352	1.590200	0.031590	1.027784	1.353325	1.284133	1.385637	0.712568	1.680436	1.604178	1.161434	1.118831	1.237307	1.250987	1.492993	1.155438	0.170845	1.589295	1.605275	1.242984	1.583134	1.366895	0.782674	1.418177	1.337441	1.212019	1.209731	1.221175	1.116969	1.606293	1.248886	1.385348	0.718528	1.310779	1.029348	1.113188	1.235992	1.446030	1.164589	1.135621	1.120536	1.013569	1.039936	1.360978	1.284133	1.623581	1.494442	0.712513	0.322557	0.882619	1.194430	1.061938	1.040300	1.219865	1.437636	1.217584	1.591372	1.300928	1.211280	1.217624	1.214868	1.379672	1.098278	1.606293	1.321512	1.487101	1.136611	1.217256	0.839952	1.223869	1.027766	1.203380	0.892728	1.230409	1.043799	1.341812	1.079923	0.891993	1.212019	1.662795	1.213673	1.121083	1.301997	1.385348	1.113188	0.775378	0.878539	1.487601	1.360978	1.123414	1.241024	1.492993	0.031590	1.248886	0.315684	1.220870	1.023405	1.212019	1.166165	1.242984	1.169736	0.022387	1.091611	1.493868	0.661546	1.098031	1.385348	1.386763	1.482878	1.386763	1.091611	1.255535	1.230409	0.826081	1.121278	1.242984	1.655467	1.214868	1.120396	1.379327	1.274567	1.261406	0.859239	1.029348	1.029348	0.826081	1.606293	1.240322	1.494618	1.210784	1.115526	1.230409	0.826081	0.882885	1.057825	0.768013	0.327168	1.502132	1.655467	0.884126	1.309978	1.386763	1.214868	1.332831	1.250647	1.337441	1.235992	1.091611	1.482266	1.221049	1.320233	1.265083	0.168653	0.712513	1.221175	1.363845	1.591542	1.243124	1.358818	1.108963	1.248886	1.158203	1.207515	1.589861
SalEn.13640_1-230_NEs	1.395955	1.466182	1.501212	1.352764	1.364466	1.251528	1.314964	0.000000	1.449387	1.145707	1.567033	1.591930	1.603825	1.607519	1.465490	1.548273	1.003080	1.127723	1.509990	1.389480	0.982751	1.251528	1.418241	1.283702	1.334113	1.208929	1.398980	1.566258	1.047830	1.286444	1.367334	1.535304	0.989422	1.548273	1.001622	1.345729	1.431859	1.567667	1.603825	1.339004	1.411900	0.987594	1.197097	1.195130	1.469734	1.680337	1.381631	0.344257	1.437662	1.400575	1.545028	1.018928	1.147477	1.006752	1.547826	1.509093	1.174995	1.549812	1.304439	1.839638	1.175078	1.489638	1.192442	1.385688	1.364466	1.412176	1.302707	1.499098	1.482090	1.047830	1.166912	1.548000	1.051149	1.497255	1.726446	1.498166	0.013158	1.604194	1.199566	0.342064	1.418241	1.413332	1.642942	1.740029	1.450276	1.510879	1.161306	1.236349	1.042756	1.014211	1.291323	1.169753	1.772850	1.130899	1.337386	1.619462	1.192442	1.218235	1.198633	1.452831	1.730106	1.604483	1.036896	1.514753	1.310296	1.676717	1.662345	1.502893	1.247669	1.575467	1.591351	1.304439	0.984190	1.759193	1.415834	1.355845	1.364466	1.482090	1.516038	1.700195	0.333146	0.013158	1.567033	1.379049	0.344257	1.345729	1.385688	1.464408	1.130899	1.465741	1.291885	1.571092	1.147477	1.042363	1.287902	1.593239	1.203986	1.395955	1.449387	1.364466	1.337386	0.979177	1.337386	1.593239	1.385688	1.655344	1.589985	1.491026	1.147477	0.989422	1.130899	1.457805	1.219861	1.606241	1.385688	1.473018	1.499098	1.499098	1.589985	1.192442	1.398828	1.179914	1.242994	1.209184	1.662345	1.589985	1.707772	1.494431	1.501711	1.433338	1.003080	0.989422	1.711282	1.066300	1.337386	1.130899	1.245673	1.154366	1.549812	1.047830	1.593239	0.341364	1.466363	1.120517	1.470907	1.374004	1.418241	1.175078	0.013158	1.538056	1.150874	1.580548	1.486034	1.385688	1.288133	1.627177	1.011286
EscCo.50694_1-225	1.114368	1.552899	1.130932	1.340600	1.260105	1.260896	1.098031	1.449387	0.000000	1.458478	1.204990	1.419638	1.376014	1.431092	1.346251	1.198795	1.575056	1.262992	1.153257	1.201124	1.512648	1.260896	1.467476	1.250005	1.118739	1.410238	1.422933	1.292393	1.357282	1.221353	1.178416	1.229620	1.548447	1.204419	1.546026	1.134464	1.124541	1.559108	1.376014	1.267179	1.460381	1.563048	1.360229	1.230783	1.237390	1.216089	1.195239	1.300427	0.305800	1.156436	1.604496	1.523460	1.343064	1.531109	1.534388	1.578395	1.261666	1.559108	1.312132	1.386195	1.283460	0.224986	1.361023	1.390013	1.260105	1.460381	1.366847	1.255534	0.227202	1.357282	1.265192	1.236035	1.102906	0.227494	1.208889	1.254816	1.441779	1.376014	1.345697	1.300427	1.467476	1.231726	1.399577	1.393803	0.204645	1.137341	1.330732	1.342027	1.351837	1.545563	1.356214	1.274111	1.387816	1.260707	1.206892	1.556991	1.361023	1.241121	1.411147	0.032005	1.401525	1.444087	1.342910	1.272649	1.306679	1.418826	1.216089	1.147787	1.222031	1.566404	1.426076	1.312132	1.546609	1.400262	0.310391	1.401227	1.260105	0.227202	1.538204	1.419122	1.314662	1.441779	1.204990	1.159378	1.300427	1.134464	1.390013	1.210980	1.267297	1.119401	1.324884	1.223969	1.343064	1.110890	1.131426	1.525992	1.417184	1.114368	0.000000	1.260105	1.212748	1.540594	1.212748	1.525992	1.390013	1.221547	1.431092	0.227202	1.343064	1.548447	1.260707	0.049206	1.260309	1.376865	1.390013	1.396087	1.255534	1.255534	1.424789	1.361023	1.172318	1.419511	1.198105	1.192505	1.216089	1.431092	1.419122	1.366699	1.567655	1.204191	1.573672	1.548447	1.412364	1.558338	1.212748	1.260707	1.222031	1.358714	1.559108	1.357282	1.525992	1.309615	1.220254	1.429064	1.243389	1.145224	1.467476	1.283460	1.441779	1.611901	1.450721	1.558658	0.028837	1.390013	1.225887	1.208810	1.539086
KlePn.2_00941_1-242_NEs	1.161849	1.664426	1.440477	1.347856	1.287682	0.989606	1.236369	1.145707	1.458478	0.000000	1.481214	1.297588	1.475331	1.587788	1.483798	1.660120	1.373043	1.017791	1.411841	1.474133	1.515843	0.978903	1.477605	1.185665	1.229205	1.029709	1.225395	1.482599	0.982380	1.114080	1.238252	1.662093	1.482150	1.667340	1.403427	1.253573	1.482381	1.178837	1.474285	1.288076	1.477605	1.495553	1.071139	1.080403	1.313448	1.670034	1.456963	1.158003	1.245573	1.182417	1.642234	1.429254	0.996720	1.388659	1.196481	1.692684	1.011121	1.166102	1.024463	1.347861	0.966916	1.358230	1.045931	1.255490	1.287682	1.490747	1.291169	1.478872	1.357697	0.982380	1.016409	1.694658	1.007915	1.339895	1.350503	1.462429	1.145809	1.475245	1.049547	1.155070	1.477605	1.384895	1.515234	1.350361	1.247801	1.406873	0.988420	1.022248	0.977400	1.397207	1.298851	0.989674	1.334427	1.036213	1.204080	1.449835	1.045931	1.214310	1.019967	1.514885	1.327667	1.599828	0.987372	1.500022	1.014171	1.380319	1.650718	1.405532	1.242523	1.491087	1.295721	1.024463	1.411267	1.337990	1.248540	1.308826	1.287682	1.357697	1.671818	1.358426	1.174563	1.145809	1.493955	1.092582	1.163280	1.253573	1.255490	1.385748	1.030527	1.408100	1.040752	1.719748	0.996720	1.020197	1.231062	1.491844	1.024674	1.153974	1.458478	1.287682	1.204080	1.440139	1.204080	1.491844	1.249840	1.658245	1.570056	1.372225	0.996720	1.482150	1.025183	1.476918	1.037615	1.479265	1.243972	1.376133	1.462429	1.462429	1.570056	1.045931	1.110596	1.022092	1.002899	0.986860	1.650718	1.570056	1.358426	1.273552	1.688768	1.405698	1.394800	1.497843	1.366754	0.378116	1.204080	1.025183	1.223559	0.992073	1.166102	0.982380	1.491844	1.150592	1.560500	0.357579	1.577358	1.161472	1.477605	0.966916	1.153948	1.675934	0.008402	1.204590	1.488986	1.255490	1.106118	1.657917	1.388659
