EscCo.3_02400_1-480_NEs	0.000000	1.239624	1.069062	0.311574	1.374359	1.232747	1.392566	1.072744	2.064382	1.745337	1.418848	1.337778	1.135867	1.177598	1.361360	1.224693	1.272381	1.324612	1.374359	1.786024	1.424859	0.020839	1.374713	1.059469	1.410381	1.488749	1.235243	1.408056	1.605309	1.300663	1.210445	1.816164	1.489002	1.157624	1.329329	1.248654	1.241921	1.882968	1.270604	1.059469	1.804638	1.303782	1.494444	0.022231	1.649823	1.373125	1.370574	0.230821	1.182596	1.313952	1.292749	1.291062	1.421166	1.361360	1.136084	1.305469	0.023702	1.268006	1.314426	1.052843	1.234707	1.238844	1.233854	1.361156	2.104036	1.634517	1.294037	1.371472	1.178079	1.825525	1.469501	1.177598	1.177332	1.282447	1.232747	1.309642	1.886855	1.059469	1.237223	1.483423	1.090726	1.361896	1.605309	1.048521	1.088759	1.239624	1.605309	1.068025	1.369992	1.268022	1.329329	1.239624	1.420748	1.282447	1.393287	1.294037	1.177598	1.298697	1.361360	1.822386	1.270604	1.136542	1.882968	1.461873	1.787677	1.238077	1.270604	1.380518	1.219851	1.282447	1.374359	1.792780	1.874147	1.311416	1.175986	1.374387	1.353568	1.255304	0.235723	1.237223	0.299121	1.329921	1.087199
SalEn.2_MW15241_1-462_NEs	1.239624	0.000000	1.291358	1.253289	1.061314	1.483911	1.391562	1.345627	2.247939	2.033569	1.041454	1.292607	1.436502	1.574774	1.586698	1.346941	1.467129	0.429701	1.068835	1.992231	1.046175	1.229300	1.344126	1.330700	0.336672	1.645851	0.016038	1.283419	1.836138	1.568143	1.332558	1.903349	1.307080	1.442294	1.282596	1.446928	0.010162	1.959075	1.556214	1.340906	2.010566	1.336171	1.605876	1.215662	1.749287	1.105700	1.059375	1.248541	1.366108	1.530238	1.511336	0.353995	1.284121	1.586698	1.443897	1.553645	1.228001	1.553412	1.512257	1.383939	1.420627	0.330579	0.329226	1.561179	2.238200	1.745238	1.489116	1.574422	1.581641	1.915641	1.666889	1.574774	1.573680	1.352335	1.483911	1.510234	1.953741	1.330700	0.326965	1.792016	1.286168	1.569126	1.836138	1.370280	1.278133	0.000000	1.836138	1.340254	1.366733	1.595903	1.282596	0.000000	1.397266	1.352335	1.383267	1.489116	1.587953	1.492562	1.600071	1.966155	1.556214	1.436502	1.959075	1.661107	1.970046	1.480138	1.556214	1.602559	1.464699	1.352335	1.061314	1.871039	1.929717	1.527220	1.241412	1.369790	1.613242	1.437954	1.282060	0.326965	1.297805	0.423431	1.298892
EscCo.3_01118_1-483_NEs	1.069062	1.291358	0.000000	1.007353	1.163108	1.129416	1.156946	0.226509	1.661245	1.576769	1.195855	1.182500	1.096178	1.120141	1.303179	0.524831	1.044931	1.270067	1.155690	1.544451	1.176335	1.067347	1.084828	0.227579	1.278358	1.232620	1.314883	1.076194	1.485631	1.216992	0.523737	1.496955	1.163881	1.114658	1.153496	1.111393	1.299466	1.564310	1.220772	0.226935	1.585979	0.984886	1.243508	1.062773	1.486584	1.128928	1.177990	1.029848	0.674999	1.281713	1.090473	1.334379	1.080708	1.303179	1.091788	1.270147	1.062907	1.225628	1.137750	0.186137	1.021271	1.276555	1.236155	1.215421	1.693752	1.476180	1.144063	1.308854	1.122842	1.500764	1.308024	1.120141	1.116880	0.980764	1.126991	1.088747	1.567722	0.227579	1.250814	1.073808	0.042015	1.204223	1.485631	0.189644	0.041847	1.291358	1.485631	0.228256	1.040291	1.190930	1.153496	1.291358	1.062150	0.980764	1.165858	1.144063	1.113527	1.117514	1.294637	1.507817	1.220772	1.094015	1.564310	1.303515	1.569094	1.128811	1.220772	1.318350	1.111959	0.980764	1.163108	1.512925	1.538909	1.281713	0.647256	1.034948	1.012952	1.122331	0.972750	1.250814	1.001431	1.275258	0.040980
KlePn.2_20571_1-479_NEs	0.311574	1.253289	1.007353	0.000000	1.281881	1.208530	1.140001	1.019401	1.852957	1.735391	1.361300	1.419049	1.146331	1.129244	1.562012	1.167860	1.099531	1.280284	1.281881	1.732584	1.347434	0.309605	1.272508	1.019032	1.337491	1.320050	1.221371	1.324627	1.451560	1.250013	1.176137	1.625387	1.468070	1.156992	1.377802	1.114526	1.238969	1.712626	1.223582	1.019032	1.728173	1.215163	1.315245	0.307482	1.374174	1.274627	1.270230	0.265557	1.172195	1.306165	1.147153	1.227451	1.327402	1.562012	1.147374	1.294972	0.311818	1.216909	1.259159	0.956533	1.101582	1.273486	1.276132	1.160966	1.875558	1.354397	1.258777	1.557667	1.140500	1.616364	1.277103	1.129244	1.128784	1.194966	1.208530	1.152903	1.716253	1.019032	1.285128	1.323487	0.997856	1.161535	1.451560	0.950514	0.999789	1.253289	1.451560	1.021848	1.202346	1.217516	1.377802	1.253289	1.196739	1.194966	1.142476	1.258777	1.129244	1.256228	1.562012	1.682417	1.223582	1.147027	1.712626	1.269955	1.749638	1.213965	1.223582	1.600149	1.202261	1.194966	1.281881	1.625896	1.713890	1.303580	1.068006	1.200794	1.235044	1.106034	0.262032	1.285128	0.033137	1.277699	0.995050
SalEn.4_44661_1-456_NEs	1.374359	1.061314	1.163108	1.281881	0.000000	1.411392	1.504708	1.203680	1.741568	1.767801	0.236022	1.213764	1.388814	1.373431	1.392844	1.311595	1.413447	1.009747	0.000000	1.818151	0.233977	1.381024	1.321587	1.194046	1.021890	1.508014	1.055535	1.177658	1.638101	1.307996	1.285050	1.598055	1.287894	1.395008	1.210955	1.414821	1.073097	1.769846	1.300573	1.194046	1.750046	1.353628	1.507258	1.400495	1.632438	0.217685	0.014754	1.383632	1.207587	1.513852	1.393664	1.014401	1.185827	1.392844	1.373712	1.517270	1.389509	1.284870	1.316261	1.215134	1.365178	0.998084	1.014530	1.357814	1.733706	1.628093	1.320587	1.378414	1.377743	1.607240	1.366714	1.373431	1.375714	1.332016	1.415457	1.396769	1.765163	1.194046	0.995927	1.465652	1.151398	1.368325	1.638101	1.221787	1.154092	1.061314	1.638101	1.191986	1.376075	1.366250	1.210955	1.061314	1.406534	1.332016	1.503579	1.320587	1.373431	1.291855	1.392844	1.755376	1.300573	1.392781	1.769846	1.365708	1.812871	1.422941	1.300573	1.414960	1.438591	1.332016	0.000000	1.772913	1.750803	1.517980	1.163017	1.385789	1.463930	1.425508	1.279065	0.995927	1.305500	1.017767	1.144914
EscCo.2_0368_1-489_NEs	1.232747	1.483911	1.129416	1.208530	1.411392	0.000000	1.072497	1.079543	1.368665	1.559215	1.436628	1.004838	1.112224	1.285684	1.173701	1.252539	1.196122	1.312117	1.422800	1.502621	1.447492	1.244895	0.990231	1.085941	1.381711	1.104045	1.451771	0.989377	1.433429	1.102605	1.217732	1.379411	1.123445	1.128802	1.007320	0.190056	1.476107	1.486592	1.109464	1.093384	1.528540	0.986986	1.104237	1.234892	1.405343	1.449473	1.411524	1.180456	1.133217	1.122924	1.239262	1.486279	0.981155	1.173701	1.126217	1.123377	1.227135	1.108127	1.049470	1.062415	0.146516	1.419793	1.426818	1.125800	1.390927	1.388476	1.061316	1.175674	1.304545	1.383054	1.474517	1.285684	1.300914	0.990776	0.000681	1.239426	1.482537	1.085941	1.418242	1.016765	1.101520	1.118570	1.433429	1.053741	1.095809	1.483911	1.433429	1.084252	0.991382	1.163208	1.007320	1.483911	0.955045	0.990776	1.060930	1.061316	1.295043	1.045994	1.181646	1.435343	1.109464	1.112224	1.486592	1.465271	1.536364	0.001364	1.109464	1.187287	0.035520	0.990776	1.411392	1.424649	1.493712	1.120634	1.102269	0.989938	1.012638	0.195576	1.148244	1.418242	1.206436	1.328406	1.115541
KlePn.1_05221_1-500_NEs	1.392566	1.391562	1.156946	1.140001	1.504708	1.072497	0.000000	1.124813	1.820101	1.931633	1.596897	1.096456	1.159680	1.176712	0.984536	1.182437	1.104820	1.243714	1.497003	1.881216	1.590326	1.402982	1.159626	1.119618	1.437740	0.891030	1.382561	0.954216	1.328692	1.322780	1.180780	1.725519	1.111323	1.149265	1.076790	0.999896	1.400095	1.933951	1.320401	1.115926	1.900017	1.114895	0.893016	1.399343	1.195850	1.505710	1.483487	1.236845	1.180439	0.322170	1.098326	1.374700	0.964504	0.984536	1.157340	0.321009	1.411888	1.318326	1.321539	1.009860	0.978259	1.384703	1.369199	1.194884	1.769838	1.192950	1.319790	0.985728	1.179086	1.721016	1.255673	1.176712	1.174175	1.131856	1.070151	1.087487	1.938277	1.119618	1.377383	1.091175	1.163540	1.197732	1.328692	1.011382	1.159080	1.391562	1.328692	1.120098	1.051379	1.261017	1.076790	1.391562	1.084431	1.131856	0.006136	1.319790	1.172452	1.306091	0.981888	1.965882	1.320401	1.157268	1.933951	1.254036	1.884461	1.071798	1.320401	0.982391	1.072957	1.131856	1.504708	1.780780	1.962948	0.321200	1.135384	1.053428	1.167808	1.011615	1.201713	1.377383	1.137310	1.255237	1.150253
SalEn.52686_1-482_NEs	1.072744	1.345627	0.226509	1.019401	1.203680	1.079543	1.124813	0.000000	1.757379	1.725345	1.187175	1.259804	1.166134	1.258628	1.368099	0.506994	1.150450	1.401502	1.203680	1.705381	1.175597	1.074760	1.051506	0.011125	1.370933	1.250853	1.361647	1.076512	1.544613	1.197445	0.507497	1.580358	1.226204	1.177810	1.248158	1.102834	1.358422	1.611847	1.203250	0.011125	1.708970	0.983715	1.249488	1.074871	1.589169	1.241300	1.206311	1.062099	0.668300	1.209471	1.127040	1.396844	1.070912	1.368099	1.170323	1.206626	1.073471	1.186663	1.188123	0.213914	1.066948	1.312091	1.317551	1.195420	1.795328	1.577640	1.205644	1.371735	1.264530	1.584640	1.360748	1.258628	1.266909	0.974291	1.079543	1.125108	1.615338	0.011125	1.317000	1.085151	0.216290	1.189519	1.544613	0.212929	0.215300	1.345627	1.544613	0.011118	1.030652	1.167591	1.248158	1.345627	1.078955	0.974291	1.118830	1.205644	1.258628	1.196322	1.368099	1.580747	1.203250	1.166134	1.611847	1.357064	1.691189	1.084140	1.203250	1.381986	1.082348	0.974291	1.203680	1.553289	1.581588	1.209471	0.674472	1.029383	1.033295	1.097573	0.971724	1.317000	1.016063	1.437096	0.214145
KlePn.1_05510_1-492_NEs	2.064382	2.247939	1.661245	1.852957	1.741568	1.368665	1.820101	1.757379	0.000000	0.366658	1.684707	1.668926	1.736510	1.765891	2.043764	1.654735	1.685550	1.679461	1.741568	0.373204	1.650685	2.080589	1.534537	1.744620	2.108122	1.673139	2.221305	1.406260	1.783874	1.890253	1.627407	0.546310	1.707632	1.747711	1.649225	1.377005	2.247999	0.385025	1.864682	1.744620	0.365490	1.440526	1.697256	2.088085	1.694241	1.734871	1.753312	1.756708	1.586008	2.163722	1.657590	2.004693	1.402578	2.043764	1.726691	2.153355	2.075697	1.867151	1.802769	1.532647	1.386031	2.425183	2.405814	1.819039	0.009052	1.709963	1.788851	2.021715	1.770546	0.544450	1.847877	1.765891	1.766088	1.445737	1.368665	1.661344	0.386147	1.744620	2.417179	1.485744	1.593885	1.816736	1.783874	1.524994	1.609061	2.247939	1.783874	1.734746	1.501634	1.941890	1.649225	2.247939	1.530273	1.445737	1.791738	1.788851	1.765891	1.807017	2.043764	0.406328	1.864682	1.733124	0.385025	1.844808	0.375979	1.371786	1.864682	2.000449	1.401253	1.445737	1.741568	0.323420	0.392242	2.163722	1.403542	1.518388	1.456227	1.381329	1.794023	2.417179	1.844570	1.714707	1.605874
EscCo.41746_1-491_BeL	1.745337	2.033569	1.576769	1.735391	1.767801	1.559215	1.931633	1.725345	0.366658	0.000000	1.780537	1.571879	1.602049	1.749711	2.057206	1.513779	1.661845	1.868494	1.767801	0.024997	1.753887	1.782896	1.554381	1.704973	2.049507	1.869101	2.008338	1.462146	1.939876	1.775667	1.491836	0.573873	1.672076	1.616110	1.554348	1.651028	2.005795	0.339346	1.781321	1.704973	0.056590	1.462400	1.888991	1.780569	1.784533	1.693435	1.778702	1.747446	1.532026	2.025891	1.929794	2.042115	1.445071	2.057206	1.600241	2.016031	1.776912	1.800487	1.784834	1.622102	1.531146	1.940450	1.983548	1.991621	0.365300	1.784445	1.781916	2.043614	1.770291	0.577851	1.916019	1.749711	1.754261	1.481998	1.559215	1.915338	0.340386	1.704973	1.948343	1.853902	1.544046	1.975850	1.939876	1.644296	1.558078	2.033569	1.939876	1.703213	1.596734	1.690253	1.554348	2.033569	1.592465	1.481998	1.935950	1.781916	1.749711	1.757047	2.057206	0.347704	1.781321	1.595477	0.339346	1.904280	0.022849	1.563402	1.781321	2.036517	1.579785	1.481998	1.767801	0.308576	0.343864	2.025891	1.474307	1.606724	1.844390	1.653964	1.616913	1.948343	1.742764	1.915105	1.538402
KlePn.2_03971_1-456_NEs	1.418848	1.041454	1.195855	1.361300	0.236022	1.436628	1.596897	1.187175	1.684707	1.780537	0.000000	1.308174	1.508611	1.423113	1.486552	1.379024	1.386394	1.048529	0.236022	1.773875	0.004411	1.425214	1.392372	1.186730	0.993138	1.408664	1.025291	1.180204	1.806906	1.316531	1.370416	1.523265	1.330867	1.515013	1.298408	1.403591	1.040662	1.671774	1.306223	1.186730	1.753865	1.320976	1.407275	1.431728	1.818035	0.223948	0.237641	1.341440	1.339904	1.615705	1.400714	0.981167	1.198030	1.486552	1.506739	1.627200	1.434065	1.294320	1.305184	1.233959	1.291013	1.037446	1.016483	1.405377	1.689410	1.799410	1.311294	1.466528	1.427980	1.531821	1.462366	1.423113	1.440535	1.302922	1.436628	1.403819	1.671774	1.186730	1.021553	1.407807	1.180855	1.412549	1.806906	1.229102	1.178957	1.041454	1.806906	1.189616	1.387582	1.340792	1.298408	1.041454	1.437966	1.302922	1.591600	1.311294	1.423113	1.325281	1.486552	1.666997	1.306223	1.513023	1.671774	1.461266	1.812678	1.444292	1.306223	1.480308	1.440308	1.302922	0.236022	1.689252	1.664729	1.615705	1.170307	1.391382	1.477902	1.400361	1.285355	1.021553	1.370406	1.032770	1.193687
