EntCo.1_45430_28-791_Ess	0.000000	0.169668	0.158803	0.171430	0.156763	0.141914	0.155340	0.170890	0.157380	0.152239	0.140418	0.170890	0.160442	0.169875
SalEn.10046_29-795_Ess	0.169668	0.000000	0.147260	0.011830	0.146921	0.167683	0.147317	0.011389	0.148828	0.144174	0.168866	0.011389	0.147888	0.020719
EscCo.50026_28-793	0.158803	0.147260	0.000000	0.144018	0.015798	0.155836	0.026593	0.143501	0.048395	0.128686	0.156448	0.143501	0.011823	0.140052
SalEn.3_0047_29-795_Ess	0.171430	0.011830	0.144018	0.000000	0.143054	0.165312	0.143451	0.000435	0.146536	0.145562	0.166489	0.000435	0.144641	0.018035
EscCo.1_00025_28-793_Ess	0.156763	0.146921	0.015798	0.143054	0.000000	0.150000	0.025232	0.142537	0.046131	0.125660	0.151668	0.142537	0.020239	0.138050
KlePn.2_05021_27-809_Ess	0.141914	0.167683	0.155836	0.165312	0.150000	0.000000	0.154788	0.164779	0.162016	0.133548	0.003424	0.164779	0.156277	0.165908
EscCo.2_40760_29-809_Ess	0.155340	0.147317	0.026593	0.143451	0.025232	0.154788	0.000000	0.142935	0.047165	0.129426	0.156435	0.142935	0.024770	0.138747
SalEn.4_00471_29-795_Ess	0.170890	0.011389	0.143501	0.000435	0.142537	0.164779	0.142935	0.000000	0.146019	0.145039	0.165956	0.000000	0.144124	0.017592
EscCo.4_03966_28-807_Ess	0.157380	0.148828	0.048395	0.146536	0.046131	0.162016	0.047165	0.146019	0.000000	0.139314	0.163678	0.146019	0.047448	0.143604
CitRo.1_00231_27-788_Ess	0.152239	0.144174	0.128686	0.145562	0.125660	0.133548	0.129426	0.145039	0.139314	0.000000	0.134672	0.145039	0.128171	0.140755
KlePn.1_02356_39-821_Ess	0.140418	0.168866	0.156448	0.166489	0.151668	0.003424	0.156435	0.165956	0.163678	0.134672	0.000000	0.165956	0.156890	0.167637
SalEn.2_MW00471_29-795_Ess	0.170890	0.011389	0.143501	0.000435	0.142537	0.164779	0.142935	0.000000	0.146019	0.145039	0.165956	0.000000	0.144124	0.017592
EscCo.3_0026_28-793_Ess	0.160442	0.147888	0.011823	0.144641	0.020239	0.156277	0.024770	0.144124	0.047448	0.128171	0.156890	0.144124	0.000000	0.140669
SalEn.50048_28-795_Ess	0.169875	0.020719	0.140052	0.018035	0.138050	0.165908	0.138747	0.017592	0.143604	0.140755	0.167637	0.017592	0.140669	0.000000
