EscCo.3_0361_1-439_NEs	0.000000	1.739942	1.457044	1.644304	1.431824	1.449946	1.736407	1.428000	1.668699	1.472911	1.428000	0.422452	1.465824	1.644304	1.436005	1.427461	1.790835	0.005283	0.015219	0.423096	1.734203	1.413855	1.465824	1.469663	1.499131	1.523545	0.000000	1.644304	1.523545	1.677629	1.523545	0.423096	1.446281	1.355268	1.462647	1.491025	1.729817	1.523780	0.426212	1.442935	1.410941	1.442884	1.648170	0.423096	1.465824	1.456575	1.500736	1.739942	1.644304	1.715030	1.686287	1.698100
EscCo.3_4230_1-466_NEs	1.739942	0.000000	1.468178	0.157125	1.571589	1.436147	0.008605	1.574534	1.645429	1.464196	1.574534	1.697876	1.460789	0.157125	1.585200	1.614809	0.178691	1.733160	1.732576	1.652375	0.159551	1.562648	1.460789	1.444357	1.499800	1.667673	1.739942	0.157125	1.667673	1.653990	1.667673	1.652375	1.472204	1.791396	1.566773	1.502790	0.196607	1.683641	1.650268	1.522939	1.650140	1.475954	0.159106	1.652375	1.460789	1.469749	1.658065	0.000000	0.157990	0.196714	1.658091	0.020203
EscCo.4_03865_1-474_Ess	1.457044	1.468178	0.000000	1.424596	1.482853	0.092310	1.444692	1.460006	1.049156	0.088822	1.460006	1.525827	0.089010	1.424596	1.486575	1.445478	1.537361	1.465309	1.485949	1.518925	1.407933	1.486147	0.089010	0.088230	0.112159	1.539873	1.457044	1.424596	1.539873	1.147766	1.539873	1.518784	0.012739	1.535745	1.380744	0.112967	1.422282	1.520091	1.512583	0.100054	1.520555	0.013452	1.430434	1.518784	0.089010	0.012746	1.525028	1.468178	1.424596	1.425365	1.148752	1.447286
SalEn.2_MW40901_1-466_NEs	1.644304	0.157125	1.424596	0.000000	1.635800	1.470227	0.155329	1.535498	1.692124	1.491595	1.535498	1.651790	1.512376	0.000000	1.641534	1.648286	0.174799	1.641400	1.630349	1.650845	0.151595	1.643519	1.512376	1.488052	1.464294	1.631506	1.644304	0.000000	1.631506	1.624089	1.631506	1.650845	1.442344	1.763047	1.529435	1.481300	0.171659	1.659892	1.632272	1.517208	1.593377	1.446070	0.005738	1.650845	1.512376	1.446505	1.631531	0.157125	0.000714	0.172463	1.627947	0.158953
EscCo.1_03935_1-450_NEs	1.431824	1.571589	1.482853	1.635800	0.000000	1.513291	1.588483	0.173841	1.696341	1.493886	0.173841	1.279027	1.474702	1.635800	0.002968	0.037156	1.660778	1.424377	1.417276	1.266509	1.639502	0.009690	1.474702	1.464305	1.567331	0.179331	1.431824	1.635800	0.179331	1.740855	0.179331	1.266509	1.491362	1.299413	0.191985	1.566999	1.624135	0.178992	1.266409	1.550989	0.159763	1.483738	1.635253	1.266509	1.474702	1.476341	0.182021	1.571589	1.635800	1.624135	1.707295	1.590973
CitRo.1_01221_1-474_Ess	1.449946	1.436147	0.092310	1.470227	1.513291	0.000000	1.446408	1.449044	1.030987	0.071171	1.449044	1.509254	0.072027	1.470227	1.513461	1.473614	1.503219	1.447392	1.471648	1.518090	1.389729	1.524607	0.072027	0.071258	0.092344	1.568671	1.449946	1.470227	1.568671	1.193149	1.568671	1.522168	0.083650	1.495403	1.397944	0.093138	1.443871	1.540067	1.503500	0.083436	1.507389	0.084436	1.487140	1.522168	0.072027	0.085263	1.560580	1.436147	1.470227	1.447063	1.176201	1.418261
EscCo.1_04424_1-466_NEs	1.736407	0.008605	1.444692	0.155329	1.588483	1.446408	0.000000	1.587021	1.649304	1.453990	1.587021	1.695475	1.450635	0.155329	1.602256	1.632967	0.175027	1.729565	1.728976	1.653782	0.160510	1.579553	1.450635	1.434354	1.482750	1.645063	1.736407	0.155329	1.645063	1.654707	1.645063	1.653782	1.448601	1.805050	1.566588	1.485605	0.193792	1.661074	1.651673	1.505166	1.663304	1.452323	0.157303	1.653782	1.450635	1.446235	1.635615	0.008605	0.156192	0.193897	1.662929	0.018754
KlePn.1_00718_1-450_NEs	1.428000	1.574534	1.460006	1.535498	0.173841	1.449044	1.587021	0.000000	1.693990	1.450561	0.000000	1.295184	1.442602	1.535498	0.173939	0.172696	1.541498	1.424598	1.403639	1.282378	1.531642	0.170939	1.442602	1.428531	1.443564	0.172139	1.428000	1.535498	0.172139	1.694830	0.172139	1.282378	1.471036	1.236577	0.165029	1.436425	1.533431	0.173902	1.268266	1.492567	0.152983	1.463639	1.526850	1.282378	1.442602	1.460508	0.174100	1.574534	1.535498	1.529489	1.679138	1.577388
EscCo.4_04424_3-465_NEs	1.668699	1.645429	1.049156	1.692124	1.696341	1.030987	1.649304	1.693990	0.000000	1.060188	1.693990	1.771412	1.063969	1.692124	1.712035	1.730160	1.628676	1.635565	1.634414	1.760187	1.576325	1.736195	1.063969	1.055427	1.050983	1.702974	1.668699	1.692124	1.702974	1.276715	1.702974	1.760187	1.045862	1.882405	1.756775	1.048293	1.611526	1.683056	1.772531	1.062425	1.752878	1.045862	1.671289	1.760187	1.063969	1.061230	1.715172	1.645429	1.695886	1.615883	1.304976	1.628430
SalEn.50160_2-475_Ess	1.472911	1.464196	0.088822	1.491595	1.493886	0.071171	1.453990	1.450561	1.060188	0.000000	1.450561	1.487665	0.017102	1.491595	1.497606	1.422238	1.519624	1.481158	1.483267	1.500221	1.464677	1.508541	0.017102	0.019264	0.105559	1.522931	1.472911	1.491595	1.522931	1.168001	1.522931	1.500023	0.084191	1.476386	1.409729	0.106360	1.471695	1.499030	1.482056	0.083922	1.492719	0.083415	1.497824	1.500023	0.017102	0.085022	1.518997	1.464196	1.491595	1.475010	1.171786	1.446302
KlePn.2_45021_1-450_NEs	1.428000	1.574534	1.460006	1.535498	0.173841	1.449044	1.587021	0.000000	1.693990	1.450561	0.000000	1.295184	1.442602	1.535498	0.173939	0.172696	1.541498	1.424598	1.403639	1.282378	1.531642	0.170939	1.442602	1.428531	1.443564	0.172139	1.428000	1.535498	0.172139	1.694830	0.172139	1.282378	1.471036	1.236577	0.165029	1.436425	1.533431	0.173902	1.268266	1.492567	0.152983	1.463639	1.526850	1.282378	1.442602	1.460508	0.174100	1.574534	1.535498	1.529489	1.679138	1.577388
SalEn.52298_1-439_NEs	0.422452	1.697876	1.525827	1.651790	1.279027	1.509254	1.695475	1.295184	1.771412	1.487665	1.295184	0.000000	1.491055	1.651790	1.282332	1.296953	1.696378	0.422838	0.420749	0.017636	1.627029	1.269618	1.491055	1.502638	1.528635	1.349168	0.422452	1.651790	1.349168	1.718465	1.349168	0.017636	1.515047	1.496232	1.337905	1.524313	1.626176	1.328870	0.011472	1.467011	1.279048	1.515047	1.656414	0.017636	1.491055	1.533766	1.336530	1.697876	1.651790	1.639194	1.731341	1.692989
SalEn.4_01601_1-474_Ess	1.465824	1.460789	0.089010	1.512376	1.474702	0.072027	1.450635	1.442602	1.063969	0.017102	1.442602	1.491055	0.000000	1.512376	1.478487	1.421651	1.533774	1.474087	1.468880	1.503655	1.478435	1.493218	0.000000	0.003528	0.110636	1.534507	1.465824	1.512376	1.534507	1.165315	1.534507	1.503467	0.084368	1.525512	1.399794	0.111442	1.482071	1.510391	1.485437	0.084019	1.508225	0.083591	1.518762	1.503467	0.000000	0.085202	1.526857	1.460789	1.512376	1.485437	1.163323	1.442978
SalEn.4_40901_1-466_NEs	1.644304	0.157125	1.424596	0.000000	1.635800	1.470227	0.155329	1.535498	1.692124	1.491595	1.535498	1.651790	1.512376	0.000000	1.641534	1.648286	0.174799	1.641400	1.630349	1.650845	0.151595	1.643519	1.512376	1.488052	1.464294	1.631506	1.644304	0.000000	1.631506	1.624089	1.631506	1.650845	1.442344	1.763047	1.529435	1.481300	0.171659	1.659892	1.632272	1.517208	1.593377	1.446070	0.005738	1.650845	1.512376	1.446505	1.631531	0.157125	0.000714	0.172463	1.627947	0.158953
EscCo.53500_1-450	1.436005	1.585200	1.486575	1.641534	0.002968	1.513461	1.602256	0.173939	1.712035	1.497606	0.173939	1.282332	1.478487	1.641534	0.000000	0.037177	1.670657	1.428538	1.421404	1.269761	1.644759	0.009696	1.478487	1.468095	1.567288	0.178511	1.436005	1.641534	0.178511	1.746308	0.178511	1.269761	1.495071	1.302214	0.191159	1.566958	1.625264	0.178173	1.269672	1.554627	0.158953	1.487473	1.640957	1.269761	1.478487	1.480114	0.181200	1.585200	1.641534	1.625264	1.712460	1.604691
EscCo.4_00198_1-450_NEs	1.427461	1.614809	1.445478	1.648286	0.037156	1.473614	1.632967	0.172696	1.730160	1.422238	0.172696	1.296953	1.421651	1.648286	0.037177	0.000000	1.690139	1.420060	1.420269	1.284307	1.713701	0.032506	1.421651	1.411722	1.520741	0.174697	1.427461	1.648286	0.174697	1.679761	0.174697	1.284307	1.449702	1.301894	0.190313	1.520405	1.623225	0.176220	1.284263	1.518942	0.161389	1.442184	1.647674	1.284307	1.421651	1.438757	0.177377	1.614809	1.648286	1.619151	1.648117	1.626033
EntCo.1_01130_1-466_NEs	1.790835	0.178691	1.537361	0.174799	1.660778	1.503219	0.175027	1.541498	1.628676	1.519624	1.541498	1.696378	1.533774	0.174799	1.670657	1.690139	0.000000	1.802250	1.792930	1.672098	0.164994	1.664597	1.533774	1.530607	1.516516	1.653878	1.790835	0.174799	1.653878	1.680001	1.653878	1.672098	1.545043	1.836727	1.530420	1.523103	0.158523	1.693250	1.652900	1.582211	1.651136	1.548975	0.174687	1.672098	1.533774	1.541636	1.655364	0.178691	0.175688	0.157566	1.689569	0.180568
EscCo.1_00347_1-440_NEs	0.005283	1.733160	1.465309	1.641400	1.424377	1.447392	1.729565	1.424598	1.635565	1.481158	1.424598	0.422838	1.474087	1.641400	1.428538	1.420060	1.802250	0.000000	0.019030	0.424691	1.731766	1.406448	1.474087	1.477935	1.500184	1.515908	0.005283	1.641400	1.515908	1.695523	1.515908	0.423482	1.454493	1.358583	1.462857	1.492069	1.736353	1.516177	0.423987	1.450388	1.403542	1.451089	1.645273	0.423482	1.474087	1.464897	1.493110	1.733160	1.641400	1.721445	1.704308	1.700263
EscCo.4_03662_1-440_BeL	0.015219	1.732576	1.485949	1.630349	1.417276	1.471648	1.728976	1.403639	1.634414	1.483267	1.403639	0.420749	1.468880	1.630349	1.421404	1.420269	1.792930	0.019030	0.000000	0.423917	1.720435	1.399442	1.468880	1.472722	1.517819	1.511985	0.015219	1.630349	1.511985	1.683389	1.511985	0.422712	1.474957	1.334422	1.435919	1.502142	1.724215	1.512269	0.428422	1.459758	1.421218	1.471522	1.634095	0.422712	1.468880	1.474584	1.493030	1.732576	1.630349	1.709531	1.692124	1.695191
SalEn.2_MW06291_1-440_NEs	0.423096	1.652375	1.518925	1.650845	1.266509	1.518090	1.653782	1.282378	1.760187	1.500221	1.282378	0.017636	1.503655	1.650845	1.269761	1.284307	1.672098	0.424691	0.423917	0.000000	1.621937	1.257173	1.503655	1.515322	1.541409	1.347066	0.423096	1.650845	1.347066	1.754770	1.347066	0.000000	1.508287	1.489947	1.321158	1.537095	1.617750	1.334144	0.013001	1.475533	1.272867	1.508287	1.651456	0.000000	1.503655	1.526720	1.334446	1.652375	1.650845	1.630609	1.768072	1.651567
CitRo.1_37831_1-466_NEs	1.734203	0.159551	1.407933	0.151595	1.639502	1.389729	0.160510	1.531642	1.576325	1.464677	1.531642	1.627029	1.478435	0.151595	1.644759	1.713701	0.164994	1.731766	1.720435	1.621937	0.000000	1.639312	1.478435	1.461924	1.413709	1.625773	1.734203	0.151595	1.625773	1.590510	1.625773	1.621937	1.405493	1.754857	1.512112	1.412358	0.157312	1.647433	1.590574	1.476858	1.623372	1.402315	0.151487	1.621937	1.478435	1.405780	1.644677	0.159551	0.152453	0.157394	1.617401	0.158741
EscCo.3_3747_1-450_NEs	1.413855	1.562648	1.486147	1.643519	0.009690	1.524607	1.579553	0.170939	1.736195	1.508541	0.170939	1.269618	1.493218	1.643519	0.009696	0.032506	1.664597	1.406448	1.399442	1.257173	1.639312	0.000000	1.493218	1.497785	1.571021	0.177349	1.413855	1.643519	0.177349	1.716600	0.177349	1.257173	1.494702	1.308202	0.189032	1.570689	1.636801	0.177014	1.257046	1.562560	0.160554	1.494702	1.642933	1.257173	1.493218	1.487312	0.180032	1.562648	1.643519	1.632706	1.684047	1.590596
SalEn.2_MW01601_1-474_Ess	1.465824	1.460789	0.089010	1.512376	1.474702	0.072027	1.450635	1.442602	1.063969	0.017102	1.442602	1.491055	0.000000	1.512376	1.478487	1.421651	1.533774	1.474087	1.468880	1.503655	1.478435	1.493218	0.000000	0.003528	0.110636	1.534507	1.465824	1.512376	1.534507	1.165315	1.534507	1.503467	0.084368	1.525512	1.399794	0.111442	1.482071	1.510391	1.485437	0.084019	1.508225	0.083591	1.518762	1.503467	0.000000	0.085202	1.526857	1.460789	1.512376	1.485437	1.163323	1.442978
SalEn.10158_1-474_Ess	1.469663	1.444357	0.088230	1.488052	1.464305	0.071258	1.434354	1.428531	1.055427	0.019264	1.428531	1.502638	0.003528	1.488052	1.468095	1.411722	1.530607	1.477935	1.472722	1.515322	1.461924	1.497785	0.003528	0.000000	0.109028	1.531347	1.469663	1.488052	1.531347	1.163654	1.531347	1.515168	0.085155	1.504603	1.396400	0.111454	1.465498	1.507234	1.492913	0.086389	1.500979	0.084377	1.494289	1.515168	0.003528	0.085989	1.527315	1.444357	1.488052	1.468780	1.161659	1.426771
KlePn.1_02458_1-474_Ess	1.499131	1.499800	0.112159	1.464294	1.567331	0.092344	1.482750	1.443564	1.050983	0.105559	1.443564	1.528635	0.110636	1.464294	1.567288	1.520741	1.516516	1.500184	1.517819	1.541409	1.413709	1.571021	0.110636	0.109028	0.000000	1.515961	1.499131	1.464294	1.515961	1.234709	1.515961	1.541337	0.105768	1.437834	1.404377	0.003530	1.412339	1.489029	1.518906	0.097471	1.537768	0.106579	1.477451	1.541337	0.110636	0.109874	1.504618	1.499800	1.464294	1.415366	1.229493	1.464857
SalEn.3_3562_1-450_NEs	1.523545	1.667673	1.539873	1.631506	0.179331	1.568671	1.645063	0.172139	1.702974	1.522931	0.172139	1.349168	1.534507	1.631506	0.178511	0.174697	1.653878	1.515908	1.511985	1.347066	1.625773	0.177349	1.534507	1.531347	1.515961	0.000000	1.523545	1.631506	0.000000	1.679400	0.000000	1.347066	1.556169	1.341730	0.193211	1.500705	1.577766	0.015732	1.331805	1.537490	0.147094	1.548471	1.640867	1.347066	1.534507	1.536339	0.013494	1.667673	1.631506	1.573758	1.659633	1.666252
EscCo.50304_1-439	0.000000	1.739942	1.457044	1.644304	1.431824	1.449946	1.736407	1.428000	1.668699	1.472911	1.428000	0.422452	1.465824	1.644304	1.436005	1.427461	1.790835	0.005283	0.015219	0.423096	1.734203	1.413855	1.465824	1.469663	1.499131	1.523545	0.000000	1.644304	1.523545	1.677629	1.523545	0.423096	1.446281	1.355268	1.462647	1.491025	1.729817	1.523780	0.426212	1.442935	1.410941	1.442884	1.648170	0.423096	1.465824	1.456575	1.500736	1.739942	1.644304	1.715030	1.686287	1.698100
SalEn.3_4075_1-466_NEs	1.644304	0.157125	1.424596	0.000000	1.635800	1.470227	0.155329	1.535498	1.692124	1.491595	1.535498	1.651790	1.512376	0.000000	1.641534	1.648286	0.174799	1.641400	1.630349	1.650845	0.151595	1.643519	1.512376	1.488052	1.464294	1.631506	1.644304	0.000000	1.631506	1.624089	1.631506	1.650845	1.442344	1.763047	1.529435	1.481300	0.171659	1.659892	1.632272	1.517208	1.593377	1.446070	0.005738	1.650845	1.512376	1.446505	1.631531	0.157125	0.000714	0.172463	1.627947	0.158953
SalEn.2_MW35861_1-450_NEs	1.523545	1.667673	1.539873	1.631506	0.179331	1.568671	1.645063	0.172139	1.702974	1.522931	0.172139	1.349168	1.534507	1.631506	0.178511	0.174697	1.653878	1.515908	1.511985	1.347066	1.625773	0.177349	1.534507	1.531347	1.515961	0.000000	1.523545	1.631506	0.000000	1.679400	0.000000	1.347066	1.556169	1.341730	0.193211	1.500705	1.577766	0.015732	1.331805	1.537490	0.147094	1.548471	1.640867	1.347066	1.534507	1.536339	0.013494	1.667673	1.631506	1.573758	1.659633	1.666252
KlePn.2_07471_1-463_NEs	1.677629	1.653990	1.147766	1.624089	1.740855	1.193149	1.654707	1.694830	1.276715	1.168001	1.694830	1.718465	1.165315	1.624089	1.746308	1.679761	1.680001	1.695523	1.683389	1.754770	1.590510	1.716600	1.165315	1.163654	1.234709	1.679400	1.677629	1.624089	1.679400	0.000000	1.679400	1.754770	1.140945	1.672614	1.656910	1.227038	1.612553	1.682655	1.734231	1.187599	1.692296	1.143586	1.619349	1.754770	1.165315	1.138982	1.677357	1.653990	1.624089	1.600215	0.010947	1.673286
SalEn.4_35861_1-450_NEs	1.523545	1.667673	1.539873	1.631506	0.179331	1.568671	1.645063	0.172139	1.702974	1.522931	0.172139	1.349168	1.534507	1.631506	0.178511	0.174697	1.653878	1.515908	1.511985	1.347066	1.625773	0.177349	1.534507	1.531347	1.515961	0.000000	1.523545	1.631506	0.000000	1.679400	0.000000	1.347066	1.556169	1.341730	0.193211	1.500705	1.577766	0.015732	1.331805	1.537490	0.147094	1.548471	1.640867	1.347066	1.534507	1.536339	0.013494	1.667673	1.631506	1.573758	1.659633	1.666252
SalEn.3_0552_1-439_NEs	0.423096	1.652375	1.518784	1.650845	1.266509	1.522168	1.653782	1.282378	1.760187	1.500023	1.282378	0.017636	1.503467	1.650845	1.269761	1.284307	1.672098	0.423482	0.422712	0.000000	1.621937	1.257173	1.503467	1.515168	1.541337	1.347066	0.423096	1.650845	1.347066	1.754770	1.347066	0.000000	1.508114	1.489724	1.321158	1.537009	1.617750	1.334144	0.013001	1.479280	1.272867	1.508114	1.651456	0.000000	1.503467	1.526603	1.334446	1.652375	1.650845	1.630609	1.768072	1.651567
EscCo.1_00126_1-474_Ess	1.446281	1.472204	0.012739	1.442344	1.491362	0.083650	1.448601	1.471036	1.045862	0.084191	1.471036	1.515047	0.084368	1.442344	1.495071	1.449702	1.545043	1.454493	1.474957	1.508287	1.405493	1.494702	0.084368	0.085155	0.105768	1.556169	1.446281	1.442344	1.556169	1.140945	1.556169	1.508114	0.000000	1.521974	1.391382	0.106570	1.439596	1.528833	1.501813	0.093645	1.517472	0.002110	1.448241	1.508114	0.084368	0.007064	1.541132	1.472204	1.442344	1.442754	1.141941	1.451206
KlePn.1_05734_93-564_NEs	1.355268	1.791396	1.535745	1.763047	1.299413	1.495403	1.805050	1.236577	1.882405	1.476386	1.236577	1.496232	1.525512	1.763047	1.302214	1.301894	1.836727	1.358583	1.334422	1.489947	1.754857	1.308202	1.525512	1.504603	1.437834	1.341730	1.355268	1.763047	1.341730	1.672614	1.341730	1.489724	1.521974	0.000000	1.296364	1.438033	1.636022	1.328465	1.486902	1.436365	1.256121	1.521974	1.748946	1.489724	1.525512	1.522332	1.336833	1.791396	1.763047	1.636783	1.682259	1.807509
EntCo.1_27080_1-450_NEs	1.462647	1.566773	1.380744	1.529435	0.191985	1.397944	1.566588	0.165029	1.756775	1.409729	0.165029	1.337905	1.399794	1.529435	0.191159	0.190313	1.530420	1.462857	1.435919	1.321158	1.512112	0.189032	1.399794	1.396400	1.404377	0.193211	1.462647	1.529435	0.193211	1.656910	0.193211	1.321158	1.391382	1.296364	0.000000	1.410987	1.456832	0.191018	1.317333	1.431047	0.165958	1.391382	1.521025	1.321158	1.399794	1.387839	0.189342	1.566773	1.529435	1.453119	1.654959	1.577789
KlePn.2_06101_2-475_NEs	1.491025	1.502790	0.112967	1.481300	1.566999	0.093138	1.485605	1.436425	1.048293	0.106360	1.436425	1.524313	0.111442	1.481300	1.566958	1.520405	1.523103	1.492069	1.502142	1.537095	1.412358	1.570689	0.111442	0.111454	0.003530	1.500705	1.491025	1.481300	1.500705	1.227038	1.500705	1.537009	0.106570	1.438033	1.410987	0.000000	1.431484	1.474010	1.518729	0.098265	1.545522	0.107382	1.494643	1.537009	0.111442	0.109757	1.489569	1.502790	1.481300	1.434601	1.221882	1.467580
