EscCo.42150_1-332	0.000000	1.069428	1.567598	1.791620	2.056921	1.847798	0.208229	1.578086	1.591990	1.588800	0.014182	1.784316	2.058144	0.198525	0.202769	1.802843	0.013163	0.154888	1.980902	1.614174	1.873500	1.999013	1.752205	1.899797	1.712635	1.630486	1.583022	1.894678	0.202769	1.572330	1.853866	1.588800	0.197101	0.202769	1.680137	0.171983	1.584419	1.889064	1.719930	1.690599	1.693956	1.841450	1.545291	1.659477	1.651504	0.209203	1.857694	1.564917	1.313861	1.585433	0.000000	1.595309	2.185965	2.091736	1.614174	2.044082	1.068218	1.309996	1.843671	1.974005
KlePn.2_10721_1-307_NEs	1.069428	0.000000	1.229691	1.123363	1.421567	1.219214	1.106744	1.196894	1.220206	1.159544	1.080832	1.214115	1.431941	1.084479	1.104216	1.228580	1.068313	1.105785	1.597600	1.277362	1.196868	1.384333	1.531602	1.641114	1.483559	1.203948	1.145944	1.160721	1.104216	1.196894	1.136304	1.159544	1.082581	1.109125	1.565016	1.065996	1.173261	1.625482	1.494427	1.261086	1.401340	1.221682	1.505137	1.333701	1.262678	1.120518	1.196317	1.186410	0.694322	1.191281	1.069428	1.151719	1.410307	1.414829	1.282279	1.443065	0.003274	0.693511	1.219268	1.591661
CitRo.1_39881_1-296_NEs	1.567598	1.229691	0.000000	1.309313	1.710804	1.232232	1.521557	0.150319	0.148854	0.143117	1.535746	1.447011	1.675006	1.491375	1.521538	1.431720	1.518692	1.657255	1.397921	1.609061	1.386884	1.492753	1.206944	1.725837	1.189580	0.146641	0.140431	1.239268	1.521538	0.148973	1.401076	0.143117	1.479520	1.521538	1.775537	1.500266	0.144586	1.710086	1.192810	1.761479	1.237713	1.227527	1.099894	1.122723	0.146710	1.527344	1.392320	0.176378	1.461517	0.178089	1.567598	0.141653	1.489101	1.667091	1.621880	1.653912	1.229691	1.449208	1.416816	1.393016
EntCo.1_43350_1-301_NEs	1.791620	1.123363	1.309313	0.000000	2.060662	1.462935	1.735516	1.266932	1.273987	1.229110	1.834865	0.169023	1.958807	1.732844	1.775435	0.170503	1.794183	1.777423	1.651425	1.767959	0.172096	1.837025	1.816911	1.733843	1.858464	1.277086	1.234730	0.184676	1.775435	1.266932	0.156679	1.229110	1.757397	1.793010	1.934162	1.761504	1.240723	1.741982	1.841740	1.719173	1.229445	1.457011	1.857039	1.765786	1.213033	1.758865	0.172103	1.260754	1.429350	1.256877	1.791620	1.225136	2.028436	2.065863	1.781671	2.019994	1.126387	1.440447	0.173055	1.645221
EscCo.3_01193_5-317_NEs	2.056921	1.421567	1.710804	2.060662	0.000000	1.800944	2.169537	1.643321	1.626197	1.830383	2.051928	1.918439	0.048281	2.033002	2.149518	1.915941	2.070323	2.026215	1.506889	1.837908	2.064493	1.649990	1.713875	1.891298	1.749826	1.633602	1.824170	1.884232	2.149518	1.643321	1.961076	1.830383	2.052121	2.149518	1.811543	2.053993	1.840742	1.896707	1.763800	1.843939	1.623623	1.800944	1.843355	1.864888	1.679107	2.141125	2.049183	1.770635	1.952501	1.748108	2.056921	1.821269	1.710116	0.041385	1.836777	0.035813	1.421567	1.949182	1.928850	1.501468
KlePn.1_01962_1-310_NEs	1.847798	1.219214	1.232232	1.462935	1.800944	0.000000	1.834885	1.212495	1.214508	1.182106	1.858957	1.582174	1.863383	1.834201	1.830720	1.587583	1.868004	1.976875	1.716935	1.339365	1.583917	1.450031	1.584261	1.227052	1.519045	1.179502	1.173125	1.325853	1.830720	1.212495	1.533111	1.182106	1.843791	1.824859	1.458308	1.993786	1.195778	1.221712	1.513099	1.362589	1.390946	0.002174	1.408798	1.533505	1.287815	1.864222	1.577713	1.167019	1.442745	1.181661	1.847798	1.178873	1.673763	1.839682	1.344924	1.830383	1.219214	1.459993	1.586651	1.711577
SalEn.12183_1-332_NEs	0.208229	1.106744	1.521557	1.735516	2.169537	1.834885	0.000000	1.569183	1.564375	1.554242	0.207736	1.918971	2.183634	0.199148	0.010096	1.936671	0.205183	0.202417	1.977908	1.629154	1.836916	2.052280	1.688881	1.998957	1.703233	1.563225	1.554351	2.027676	0.010096	1.563327	1.925543	1.554242	0.197700	0.010096	1.711729	0.227236	1.549898	1.993146	1.710409	1.699194	1.699677	1.828376	1.650578	1.675506	1.614482	0.012126	1.843748	1.574978	1.277240	1.569319	0.208229	1.566658	2.201116	2.250831	1.629154	2.198701	1.109640	1.268802	1.991980	1.971211
EscCo.43751_1-296	1.578086	1.196894	0.150319	1.266932	1.643321	1.212495	1.569183	0.000000	0.007920	0.149277	1.554307	1.371414	1.628691	1.520909	1.570814	1.420689	1.567637	1.614892	1.333757	1.574771	1.342050	1.580978	1.165686	1.740696	1.171713	0.015960	0.146577	1.207299	1.570814	0.001127	1.402579	0.149277	1.508800	1.570814	1.746290	1.540308	0.150753	1.724904	1.174755	1.628696	1.210789	1.212495	1.137509	1.121907	0.154426	1.576754	1.341273	0.193099	1.469892	0.195979	1.578086	0.149149	1.479823	1.639567	1.573696	1.615536	1.196894	1.482358	1.391189	1.329132
EscCo.1_04207_1-297_NEs	1.591990	1.220206	0.148854	1.273987	1.626197	1.214508	1.564375	0.007920	0.000000	0.153252	1.568079	1.378217	1.611564	1.516922	1.565933	1.433970	1.581546	1.609526	1.339883	1.596737	1.335024	1.607986	1.162912	1.735804	1.177645	0.014750	0.150543	1.228195	1.565933	0.006785	1.394907	0.153252	1.510488	1.565933	1.754157	1.542390	0.155502	1.719922	1.180703	1.636472	1.219356	1.205185	1.143298	1.132187	0.154315	1.571847	1.334259	0.188664	1.476500	0.192196	1.591990	0.153121	1.497957	1.622454	1.595637	1.598751	1.220206	1.489124	1.409668	1.335269
SalEn.4_38681_1-296_NEs	1.588800	1.159544	0.143117	1.229110	1.830383	1.182106	1.554242	0.149277	0.153252	0.000000	1.557157	1.347433	1.792200	1.587355	1.572886	1.364289	1.557734	1.729389	1.457533	1.517768	1.351634	1.418270	1.167883	1.647556	1.150571	0.150560	0.009066	1.179629	1.572886	0.147929	1.287031	0.000000	1.574191	1.572886	1.721481	1.569263	0.001129	1.633288	1.153531	1.597650	1.233603	1.191252	1.092804	1.111800	0.166814	1.566962	1.356756	0.181652	1.509177	0.186270	1.588800	0.007933	1.372325	1.754553	1.529595	1.763515	1.159544	1.522433	1.351234	1.452516
EscCo.1_02400_1-333_NEs	0.014182	1.080832	1.535746	1.834865	2.051928	1.858957	0.207736	1.554307	1.568079	1.557157	0.000000	1.807046	2.045945	0.201565	0.200989	1.825450	0.009057	0.151115	1.985681	1.630534	1.900754	1.968089	1.744775	1.909352	1.699481	1.612435	1.569901	1.910402	0.200989	1.548520	1.902086	1.557157	0.199416	0.200272	1.671399	0.178992	1.552906	1.898440	1.706646	1.695085	1.696365	1.852581	1.537187	1.721288	1.671644	0.207396	1.892752	1.564562	1.312691	1.584950	0.014182	1.582022	2.156021	2.079015	1.630534	2.031967	1.079647	1.308875	1.866886	1.978746
EscCo.1_04714_1-318_NEs	1.784316	1.214115	1.447011	0.169023	1.918439	1.582174	1.918971	1.371414	1.378217	1.347433	1.807046	0.000000	1.864213	1.768224	1.897656	0.032076	1.778641	1.898433	1.775316	1.751657	0.204933	2.089871	1.930505	1.643639	1.868748	1.395683	1.348141	0.052731	1.897656	1.371414	0.185461	1.347433	1.783609	1.905126	1.732119	1.923024	1.359586	1.650572	1.852573	1.637994	1.211564	1.588213	1.914753	1.892380	1.322416	1.895149	0.204915	1.340863	1.458625	1.342508	1.784316	1.368139	2.099354	1.968389	1.750668	1.912637	1.209123	1.480639	0.027674	1.769237
EscCo.42548_5-317	2.058144	1.431941	1.675006	1.958807	0.048281	1.863383	2.183634	1.628691	1.611564	1.792200	2.045945	1.864213	0.000000	2.062255	2.198740	1.870277	2.071774	2.113075	1.508922	1.824403	2.064570	1.725596	1.786504	1.948359	1.797455	1.619026	1.785965	1.851143	2.198740	1.628691	1.894718	1.792200	2.080879	2.198740	1.905889	2.048261	1.802344	1.953737	1.811982	1.829920	1.592462	1.863383	1.937064	1.929951	1.694596	2.190385	2.049369	1.789795	1.980909	1.790700	2.058144	1.783415	1.809088	0.021547	1.823280	0.019333	1.431941	1.977301	1.855400	1.503430
