EscCo.4_00217_1-249_BeL	0.000000	1.903171	1.866489	1.901817	1.893585	1.928302	1.620731	1.475447	1.846613	1.823483	1.928302
EscCo.1_04580_2-242_NEs	1.903171	0.000000	0.037240	0.258625	0.255022	0.027042	1.944469	1.627333	0.032821	0.222090	0.027042
EscCo.2_37630_2-242_NEs	1.866489	0.037240	0.000000	0.248308	0.246664	0.031594	2.066703	1.700014	0.035717	0.209301	0.031594
KlePn.2_01121_1-241_NEs	1.901817	0.258625	0.248308	0.000000	0.009876	0.253628	1.891358	1.666954	0.261689	0.279558	0.253628
KlePn.1_01976_1-242_NEs	1.893585	0.255022	0.246664	0.009876	0.000000	0.251480	1.926538	1.694586	0.258043	0.271254	0.251480
EscCo.54102_2-241	1.928302	0.027042	0.031594	0.253628	0.251480	0.000000	1.978509	1.601663	0.037418	0.209608	0.000000
EscCo.4_01613_24-248_NEs	1.620731	1.944469	2.066703	1.891358	1.926538	1.978509	0.000000	1.140315	2.086373	2.154017	1.978509
KlePn.1_00488_1-230_NEs	1.475447	1.627333	1.700014	1.666954	1.694586	1.601663	1.140315	0.000000	1.652048	1.630596	1.601663
EscCo.4_04361_2-242_NEs	1.846613	0.032821	0.035717	0.261689	0.258043	0.037418	2.086373	1.652048	0.000000	0.210771	0.037418
EntCo.1_05360_1-241_NEs	1.823483	0.222090	0.209301	0.279558	0.271254	0.209608	2.154017	1.630596	0.210771	0.000000	0.209608
EscCo.3_4411_2-241_NEs	1.928302	0.027042	0.031594	0.253628	0.251480	0.000000	1.978509	1.601663	0.037418	0.209608	0.000000
