EscCo.43160_1-335_BeL	0.000000	0.176591	0.175377	0.175377	0.178890	0.207018	1.625775	1.418685	0.000000	0.046778	0.170127	0.212450	1.355223	0.212459	0.175377	0.028129	1.350619
SalEn.13111_1-335_NEs	0.176591	0.000000	0.009989	0.009989	0.025211	0.182374	1.726242	1.512279	0.176591	0.182524	0.151444	0.187990	1.173586	0.185460	0.009989	0.175331	1.170408
SalEn.2_MW32761_1-335_NEs	0.175377	0.009989	0.000000	0.000000	0.027266	0.186248	1.735539	1.526278	0.175377	0.181308	0.155112	0.186533	1.159151	0.184009	0.000000	0.176610	1.156061
SalEn.3_3249_1-335_NEs	0.175377	0.009989	0.000000	0.000000	0.027266	0.186248	1.735539	1.526278	0.175377	0.181308	0.155112	0.186533	1.159151	0.184009	0.000000	0.176610	1.156061
SalEn.53196_1-335_NEs	0.178890	0.025211	0.027266	0.027266	0.000000	0.178165	1.706720	1.580947	0.178890	0.180835	0.149834	0.180280	1.193198	0.177772	0.027266	0.177628	1.189891
EntCo.1_33980_1-335_BeL	0.207018	0.182374	0.186248	0.186248	0.178165	0.000000	1.537042	1.443754	0.207018	0.198701	0.159643	0.172253	1.147222	0.172260	0.186248	0.212490	1.144131
KlePn.1_04816_9-190_NEs	1.625775	1.726242	1.735539	1.735539	1.706720	1.537042	0.000000	1.796729	1.625775	1.576165	1.674569	1.798081	1.163781	1.819188	1.735539	1.630938	1.178278
KlePn.1_04816_210-322_NEs	1.418685	1.512279	1.526278	1.526278	1.580947	1.443754	1.796729	0.000000	1.418685	1.413094	1.586789	1.861748	1.664789	1.846187	1.526278	1.408678	1.664789
EscCo.2_3427_1-335_NEs	0.000000	0.176591	0.175377	0.175377	0.178890	0.207018	1.625775	1.418685	0.000000	0.046778	0.170127	0.212450	1.355223	0.212459	0.175377	0.028129	1.350619
EscCo.3_00535_1-335_NEs	0.046778	0.182524	0.181308	0.181308	0.180835	0.198701	1.576165	1.413094	0.046778	0.000000	0.169781	0.209295	1.358039	0.211913	0.181308	0.050963	1.353412
CitRo.1_46721_1-335_NEs	0.170127	0.151444	0.155112	0.155112	0.149834	0.159643	1.674569	1.586789	0.170127	0.169781	0.000000	0.177016	1.193121	0.177024	0.155112	0.170016	1.194769
KlePn.2_42201_1-335_NEs	0.212450	0.187990	0.186533	0.186533	0.180280	0.172253	1.798081	1.861748	0.212450	0.209295	0.177016	0.000000	1.197346	0.003994	0.186533	0.208436	1.193966
KlePn.2_24791_1-332_NEs	1.355223	1.173586	1.159151	1.159151	1.193198	1.147222	1.163781	1.664789	1.355223	1.358039	1.193121	1.197346	0.000000	1.201299	1.159151	1.368863	0.004102
KlePn.1_01033_1-335_NEs	0.212459	0.185460	0.184009	0.184009	0.177772	0.172260	1.819188	1.846187	0.212459	0.211913	0.177024	0.003994	1.201299	0.000000	0.184009	0.208445	1.197898
SalEn.4_32761_1-335_NEs	0.175377	0.009989	0.000000	0.000000	0.027266	0.186248	1.735539	1.526278	0.175377	0.181308	0.155112	0.186533	1.159151	0.184009	0.000000	0.176610	1.156061
EscCo.1_03599_1-335_NEs	0.028129	0.175331	0.176610	0.176610	0.177628	0.212490	1.630938	1.408678	0.028129	0.050963	0.170016	0.208436	1.368863	0.208445	0.176610	0.000000	1.364223
KlePn.1_04774_1-332_NEs	1.350619	1.170408	1.156061	1.156061	1.189891	1.144131	1.178278	1.664789	1.350619	1.353412	1.194769	1.193966	0.004102	1.197898	1.156061	1.364223	0.000000
