SalEn.3_2759_1-1217_NEs	0.000000	1.684933	1.681577	0.000274	1.662258	0.018887	0.000274	0.014125	1.711112	1.660200	1.485794	1.708646	1.696782	1.643922	1.475074	1.649330
SalEn.4_35751_1-896_NEs	1.684933	0.000000	0.000000	1.684933	0.222456	1.704166	1.684933	1.690830	0.011984	0.220427	0.269922	0.000000	0.013868	0.218827	0.269769	0.223237
SalEn.2_MW35751_1-897_NEs	1.681577	0.000000	0.000000	1.681577	0.222456	1.700711	1.681577	1.687448	0.011984	0.220427	0.269922	0.000000	0.013868	0.219001	0.269885	0.223406
SalEn.2_MW27411_1-1218_NEs	0.000274	1.684933	1.681577	0.000000	1.662258	0.018606	0.000000	0.013846	1.711112	1.660200	1.485794	1.708646	1.696782	1.643922	1.475074	1.649330
EscCo.2_3734_1-911_NEs	1.662258	0.222456	0.222456	1.662258	0.000000	1.693515	1.662258	1.694534	0.225479	0.004753	0.280676	0.226069	0.225874	0.019198	0.281263	0.039701
SalEn.52669_1-1218_NEs	0.018887	1.704166	1.700711	0.018606	1.693515	0.000000	0.018606	0.015232	1.730182	1.691369	1.516314	1.727729	1.711020	1.674663	1.500947	1.690281
SalEn.4_27411_1-1217_NEs	0.000274	1.684933	1.681577	0.000000	1.662258	0.018606	0.000000	0.013846	1.711112	1.660200	1.485794	1.708646	1.696782	1.643922	1.475074	1.649330
SalEn.12620_1-1218_NEs	0.014125	1.690830	1.687448	0.013846	1.694534	0.015232	0.013846	0.000000	1.716929	1.692366	1.510329	1.714470	1.702581	1.675502	1.495121	1.675094
SalEn.13409_1-913_NEs	1.711112	0.011984	0.011984	1.711112	0.225479	1.730182	1.711112	1.716929	0.000000	0.224465	0.278314	0.012137	0.011757	0.222884	0.278157	0.225742
EscCo.43486_1-911	1.660200	0.220427	0.220427	1.660200	0.004753	1.691369	1.660200	1.692366	0.224465	0.000000	0.278538	0.224067	0.224860	0.017327	0.279124	0.036991
KlePn.2_03721_1-914_NEs	1.485794	0.269922	0.269922	1.485794	0.280676	1.516314	1.485794	1.510329	0.278314	0.278538	0.000000	0.278257	0.273908	0.280175	0.009997	0.275822
SalEn.3_3551_1-913_NEs	1.708646	0.000000	0.000000	1.708646	0.226069	1.727729	1.708646	1.714470	0.012137	0.224067	0.278257	0.000000	0.013614	0.222486	0.278100	0.227321
SalEn.53936_1-913_NEs	1.696782	0.013868	0.013868	1.696782	0.225874	1.711020	1.696782	1.702581	0.011757	0.224860	0.273908	0.013614	0.000000	0.223279	0.272689	0.227124
EscCo.1_03904_1-912_NEs	1.643922	0.218827	0.219001	1.643922	0.019198	1.674663	1.643922	1.675502	0.222884	0.017327	0.280175	0.222486	0.223279	0.000000	0.280350	0.036567
KlePn.1_02220_1-915_NEs	1.475074	0.269769	0.269885	1.475074	0.281263	1.500947	1.475074	1.495121	0.278157	0.279124	0.009997	0.278100	0.272689	0.280350	0.000000	0.276000
EscCo.3_00209_1-912_NEs	1.649330	0.223237	0.223406	1.649330	0.039701	1.690281	1.649330	1.675094	0.225742	0.036991	0.275822	0.227321	0.227124	0.036567	0.276000	0.000000
