SalEn.4_05971_1-554_NEs	0.000000	0.302382	1.171038	0.000000	0.307046	0.014608	1.200007	1.177310	1.120384	1.168172	0.586306	0.307928	0.000000	0.010320	0.296461	1.179257
EscCo.3_0570_1-555_NEs	0.302382	0.000000	1.078023	0.302382	0.003004	0.304872	1.148378	1.091856	1.040832	1.080325	0.574900	0.030651	0.302382	0.297554	0.020668	1.084084
EscCo.3_0376_2-515_NEs	1.171038	1.078023	0.000000	1.171038	1.078023	1.178992	1.004746	0.043923	0.289607	0.001296	1.146059	1.080410	1.171038	1.172735	1.061854	0.023685
SalEn.2_MW05971_4-557_NEs	0.000000	0.302382	1.171038	0.000000	0.307046	0.014608	1.200007	1.177310	1.120384	1.168172	0.586306	0.307928	0.000000	0.010320	0.296461	1.179257
EscCo.50518_1-555	0.307046	0.003004	1.078023	0.307046	0.000000	0.309546	1.148378	1.091856	1.040832	1.080325	0.576541	0.030014	0.307046	0.302187	0.023758	1.084084
SalEn.52332_1-554_NEs	0.014608	0.304872	1.178992	0.014608	0.309546	0.000000	1.216053	1.176562	1.104502	1.176109	0.588045	0.305954	0.014608	0.012766	0.298067	1.192599
EscCo.4_04679_3-519_NEs	1.200007	1.148378	1.004746	1.200007	1.148378	1.216053	0.000000	0.978353	0.948356	1.004361	1.118435	1.163035	1.200007	1.192786	1.142819	0.986324
EscCo.4_03641_2-516_NEs	1.177310	1.091856	0.043923	1.177310	1.091856	1.176562	0.978353	0.000000	0.300785	0.045281	1.187366	1.094790	1.177310	1.181434	1.075424	0.039730
EntCo.1_29130_3-513_NEs	1.120384	1.040832	0.289607	1.120384	1.040832	1.104502	0.948356	0.300785	0.000000	0.290543	1.085806	1.045016	1.120384	1.111494	1.028022	0.293550
EscCo.50320_2-515	1.168172	1.080325	0.001296	1.168172	1.080325	1.176109	1.004361	0.045281	0.290543	0.000000	1.148390	1.082722	1.168172	1.169872	1.064119	0.025016
CitRo.1_50711_1-553_NEs	0.586306	0.574900	1.146059	0.586306	0.576541	0.588045	1.118435	1.187366	1.085806	1.148390	0.000000	0.590023	0.586306	0.577328	0.579628	1.153663
EscCo.4_03458_1-555_NEs	0.307928	0.030651	1.080410	0.307928	0.030014	0.305954	1.163035	1.094790	1.045016	1.082722	0.590023	0.000000	0.307928	0.303050	0.036339	1.091466
SalEn.3_0522_1-554_NEs	0.000000	0.302382	1.171038	0.000000	0.307046	0.014608	1.200007	1.177310	1.120384	1.168172	0.586306	0.307928	0.000000	0.010320	0.296461	1.179257
SalEn.10510_1-554_NEs	0.010320	0.297554	1.172735	0.010320	0.302187	0.012766	1.192786	1.181434	1.111494	1.169872	0.577328	0.303050	0.010320	0.000000	0.292576	1.180950
EscCo.1_00544_1-555_NEs	0.296461	0.020668	1.061854	0.296461	0.023758	0.298067	1.142819	1.075424	1.028022	1.064119	0.579628	0.036339	0.296461	0.292576	0.000000	1.067769
EscCo.1_00362_2-516_NEs	1.179257	1.084084	0.023685	1.179257	1.084084	1.192599	0.986324	0.039730	0.293550	0.025016	1.153663	1.091466	1.179257	1.180950	1.067769	0.000000
