EscCo.54132_1-443	0.000000	1.102367	2.125458	1.996125	1.486035	1.095558	1.486035	1.481871	0.227970	2.143277	1.094811	1.458680	1.878695	1.482595	0.005261	2.043074	2.146965	1.482595	1.083094	0.003755	1.927903	1.545345	1.482595	2.015277	2.240946	0.169247	1.087186	1.510047	2.143277	0.173220	1.076079	1.460244	1.076079	0.228844	1.094811	0.227970	2.143277	0.230670	0.009049	1.094811	1.996125	2.240946	0.225026	1.463629
SalEn.14065_2-444_NEs	1.102367	0.000000	1.417481	1.495804	1.295879	0.209659	1.295879	1.299282	1.036333	1.417141	0.009873	1.196536	1.565864	1.193677	1.106991	1.480338	1.409805	1.193677	0.215464	1.104230	1.626385	1.176113	1.193677	1.501731	1.595905	0.960621	0.014480	1.200330	1.417141	0.952145	0.215362	1.184414	0.215362	1.029284	0.009873	1.036333	1.420934	1.042276	1.113942	0.009873	1.495804	1.591630	1.045675	1.314711
SalEn.11572_1-460_NEs	2.125458	1.417481	0.000000	0.249983	1.728729	1.506465	1.728729	1.788667	2.025331	0.009499	1.441926	1.679448	0.241599	1.671384	2.137693	0.248860	0.015410	1.671384	1.506133	2.125187	0.299180	1.622243	1.671384	0.245933	0.288919	2.055030	1.449465	1.736069	0.009499	2.078754	1.490330	1.674499	1.490330	2.012867	1.450318	2.025331	0.010234	2.037787	2.129981	1.441926	0.249983	0.287883	2.053029	1.759492
EscCo.51605_1-460	1.996125	1.495804	0.249983	0.000000	1.773338	1.510034	1.773338	1.776690	1.985443	0.255151	1.498406	1.805442	0.223505	1.807281	1.986213	0.012426	0.253070	1.807281	1.503340	1.996787	0.267226	1.593330	1.807281	0.016149	0.290774	1.890118	1.500887	1.786632	0.255151	1.919721	1.503179	1.793234	1.503179	1.973486	1.502961	1.985443	0.256163	1.989886	1.991081	1.498406	0.000000	0.291896	2.013476	1.772403
EscCo.3_0708_1-439_NEs	1.486035	1.295879	1.728729	1.773338	0.000000	1.208028	0.000000	0.023815	1.451357	1.737379	1.287172	0.202631	1.719456	0.202881	1.484139	1.795181	1.729237	0.202881	1.205133	1.489625	1.797357	0.200859	0.202881	1.746401	1.833489	1.488728	1.290711	0.219204	1.737379	1.477258	1.196951	0.203666	1.196951	1.458145	1.287172	1.451357	1.733242	1.451357	1.501700	1.287172	1.773338	1.829511	1.451763	0.016086
EscCo.4_04349_2-443_NEs	1.095558	0.209659	1.506465	1.510034	1.208028	0.000000	1.208028	1.198744	1.050345	1.498987	0.213626	1.246369	1.615318	1.248463	1.099985	1.492018	1.480089	1.248463	0.021434	1.097333	1.511275	1.218227	1.248463	1.516808	1.619259	1.028567	0.217653	1.259556	1.498987	1.019576	0.019877	1.230622	0.019877	1.051307	0.213626	1.050345	1.495300	1.056281	1.113371	0.213626	1.510034	1.611064	1.061081	1.221671
EscCo.50692_1-439	1.486035	1.295879	1.728729	1.773338	0.000000	1.208028	0.000000	0.023815	1.451357	1.737379	1.287172	0.202631	1.719456	0.202881	1.484139	1.795181	1.729237	0.202881	1.205133	1.489625	1.797357	0.200859	0.202881	1.746401	1.833489	1.488728	1.290711	0.219204	1.737379	1.477258	1.196951	0.203666	1.196951	1.458145	1.287172	1.451357	1.733242	1.451357	1.501700	1.287172	1.773338	1.829511	1.451763	0.016086
EscCo.1_00691_1-439_NEs	1.481871	1.299282	1.788667	1.776690	0.023815	1.198744	0.023815	0.000000	1.454055	1.797407	1.290629	0.216219	1.729067	0.216491	1.484499	1.798545	1.798425	0.216491	1.195583	1.485443	1.796977	0.198464	0.216491	1.749752	1.855045	1.482812	1.294150	0.222489	1.797407	1.471390	1.187455	0.217276	1.187455	1.460861	1.290629	1.454055	1.793231	1.454055	1.497494	1.290629	1.776690	1.860825	1.454483	0.020715
SalEn.3_2520_1-442_NEs	0.227970	1.036333	2.025331	1.985443	1.451357	1.050345	1.451357	1.454055	0.000000	2.029971	1.031414	1.370795	1.947847	1.382199	0.225028	1.985723	2.010962	1.382199	1.026518	0.225065	1.953284	1.369722	1.382199	2.003640	2.223619	0.177410	1.029362	1.424308	2.029971	0.174749	1.019681	1.365179	1.019681	0.002258	1.031414	0.000000	2.029971	0.000000	0.229224	1.031414	1.985443	2.223619	0.006796	1.424693
SalEn.3_1407_1-460_NEs	2.143277	1.417141	0.009499	0.255151	1.737379	1.498987	1.737379	1.797407	2.029971	0.000000	1.441583	1.706074	0.242729	1.698047	2.155538	0.254019	0.019852	1.698047	1.498718	2.143165	0.301649	1.634820	1.698047	0.251078	0.293438	2.059701	1.449123	1.761820	0.000000	2.078901	1.482951	1.701124	1.482951	2.021976	1.449975	2.029971	0.000727	2.042421	2.147875	1.441583	0.255151	0.292398	2.057687	1.768135
SalEn.3_4231_2-444_NEs	1.094811	0.009873	1.441926	1.498406	1.287172	0.213626	1.287172	1.290629	1.031414	1.441583	0.000000	1.206749	1.588639	1.203877	1.099410	1.482877	1.434002	1.203877	0.217451	1.096655	1.625583	1.178327	1.203877	1.504361	1.607772	0.960920	0.019872	1.207312	1.441583	0.952436	0.219364	1.194557	0.219364	1.024386	0.000000	1.031414	1.445403	1.037347	1.106330	0.000000	1.498406	1.603478	1.040718	1.302739
SalEn.10664_1-439_NEs	1.458680	1.196536	1.679448	1.805442	0.202631	1.246369	0.202631	0.216219	1.370795	1.706074	1.206749	0.000000	1.660921	0.004560	1.475723	1.832765	1.696260	0.004560	1.256377	1.465750	1.736892	0.180775	0.004560	1.800068	1.857870	1.442238	1.202598	0.204413	1.706074	1.431394	1.254303	0.005323	1.254303	1.364272	1.206749	1.370795	1.701845	1.370795	1.471122	1.206749	1.805442	1.857870	1.387546	0.207292
CitRo.1_14591_1-460_NEs	1.878695	1.565864	0.241599	0.223505	1.719456	1.615318	1.719456	1.729067	1.947847	0.242729	1.588639	1.660921	0.000000	1.676554	1.873996	0.225558	0.238717	1.676554	1.619113	1.880284	0.249088	1.639812	1.676554	0.223695	0.271994	1.872779	1.574312	1.725377	0.242729	1.897997	1.614865	1.662505	1.614865	1.944928	1.593185	1.947847	0.243735	1.952509	1.877936	1.588639	0.223505	0.270976	1.939591	1.707551
SalEn.4_07581_1-439_NEs	1.482595	1.193677	1.671384	1.807281	0.202881	1.248463	0.202881	0.216491	1.382199	1.698047	1.203877	0.004560	1.676554	0.000000	1.499910	1.815802	1.688209	0.000000	1.258537	1.489833	1.728299	0.183678	0.000000	1.783576	1.858593	1.450418	1.205863	0.208701	1.698047	1.439496	1.256445	0.008379	1.256445	1.375619	1.203877	1.382199	1.693811	1.382199	1.495330	1.203877	1.807281	1.858593	1.399076	0.207551
EscCo.3_4443_1-443_NEs	0.005261	1.106991	2.137693	1.986213	1.484139	1.099985	1.484139	1.484499	0.225028	2.155538	1.099410	1.475723	1.873996	1.499910	0.000000	2.032773	2.159231	1.499910	1.087462	0.003000	1.944199	1.548513	1.499910	2.005095	2.232825	0.166530	1.091755	1.510032	2.155538	0.170491	1.080412	1.477304	1.080412	0.225901	1.099410	0.225028	2.155538	0.227725	0.008284	1.099410	1.986213	2.232825	0.222091	1.461700
EscCo.1_01783_1-460_NEs	2.043074	1.480338	0.248860	0.012426	1.795181	1.492018	1.795181	1.798545	1.985723	0.254019	1.482877	1.832765	0.225558	1.815802	2.032773	0.000000	0.251942	1.815802	1.477378	2.043318	0.273568	1.620889	1.815802	0.019092	0.295917	1.908125	1.485364	1.837038	0.254019	1.937808	1.477317	1.801774	1.477317	1.973765	1.487468	1.985723	0.255029	1.990166	2.037599	1.482877	0.012426	0.297044	2.013759	1.794103
SalEn.51345_1-460_NEs	2.146965	1.409805	0.015410	0.253070	1.729237	1.480089	1.729237	1.798425	2.010962	0.019852	1.434002	1.696260	0.238717	1.688209	2.159231	0.251942	0.000000	1.688209	1.491567	2.146886	0.294804	1.610651	1.688209	0.247000	0.291141	2.072268	1.441473	1.745151	0.019852	2.067771	1.475963	1.691304	1.475963	2.003052	1.442309	2.010962	0.020596	2.023428	2.151578	1.434002	0.253070	0.292259	2.038585	1.760000
SalEn.2_MW07581_1-439_NEs	1.482595	1.193677	1.671384	1.807281	0.202881	1.248463	0.202881	0.216491	1.382199	1.698047	1.203877	0.004560	1.676554	0.000000	1.499910	1.815802	1.688209	0.000000	1.258537	1.489833	1.728299	0.183678	0.000000	1.783576	1.858593	1.450418	1.205863	0.208701	1.698047	1.439496	1.256445	0.008379	1.256445	1.375619	1.203877	1.382199	1.693811	1.382199	1.495330	1.203877	1.807281	1.858593	1.399076	0.207551
EscCo.1_04592_2-443_NEs	1.083094	0.215464	1.506133	1.503340	1.205133	0.021434	1.205133	1.195583	1.026518	1.498718	0.217451	1.256377	1.619113	1.258537	1.087462	1.477378	1.491567	1.258537	0.000000	1.084831	1.502309	1.211832	1.258537	1.525535	1.617847	1.011088	0.225563	1.266439	1.498718	1.004816	0.003022	1.244222	0.003022	1.027508	0.217451	1.026518	1.495062	1.032344	1.091917	0.217451	1.503340	1.609730	1.037055	1.215655
