CitRo.1_08211_1-306_NEs	0.000000	0.624154	0.631878	0.937954	0.191119	0.856005	0.189503	0.941655	0.618153	0.940958	0.615770	0.503987	0.189503	0.813719	0.759678	0.798622	0.810525	0.621597	0.766198	0.190836	0.186926	0.813348	0.860130	0.623891	0.185569	0.227420	0.935124	0.204892	0.763083	0.554709	0.561494	0.932365	0.923121	0.762250	0.939093	0.932895	0.787039	0.787039	0.203491	0.623891	0.616673	0.763546	0.823015	0.810525	0.185569	0.185414	0.941655	0.192535	0.623891	0.865065	0.185569	0.624328
EntCo.1_41710_1-307_NEs	0.624154	0.000000	0.435413	1.034581	0.620820	0.965671	0.610333	1.034581	0.466030	1.080211	0.469902	0.398490	0.610333	0.924758	0.907387	0.787480	0.934785	0.428412	0.905618	0.613970	0.619626	0.937996	0.969936	0.430283	0.617193	0.667918	1.072976	0.609261	0.929536	0.442898	0.444430	1.060971	1.013041	0.925355	1.077662	1.112663	0.863276	0.863276	0.602751	0.430283	0.464702	0.902499	0.943300	0.934785	0.617193	0.609436	1.034581	0.613110	0.430283	1.033729	0.623072	0.456322
SalEn.50859_1-309_NEs	0.631878	0.435413	0.000000	0.925423	0.626773	1.008795	0.609035	0.925423	0.396996	1.016175	0.393813	0.365717	0.609035	0.899375	0.906153	0.796467	0.905455	0.009720	0.907027	0.621786	0.628712	0.908515	1.006617	0.010805	0.631253	0.652903	1.024187	0.633353	0.916885	0.395088	0.402723	1.008999	0.910546	0.885322	1.013986	1.006737	0.959495	0.959495	0.624730	0.010805	0.386482	0.904010	0.915835	0.905455	0.631253	0.625315	0.925423	0.624061	0.010805	0.952839	0.634301	0.391166
SalEn.2_MW13811_1-330_NEs	0.937954	1.034581	0.925423	0.000000	0.988063	0.442211	0.994121	0.001013	0.952944	0.349571	0.943882	0.908991	0.994121	0.961661	0.952373	0.868623	0.962100	0.920448	0.941620	0.994851	0.923090	0.962100	0.437481	0.923599	0.926750	0.989996	0.347465	0.951988	0.952368	0.946429	0.945255	0.342439	0.014320	0.931180	0.347618	0.281203	0.934706	0.934706	0.942409	0.923599	0.943470	0.938554	0.942593	0.962100	0.926750	0.928639	0.001013	0.980860	0.923599	0.449334	0.936127	0.964966
EscCo.1_00878_1-307_NEs	0.191119	0.620820	0.626773	0.988063	0.000000	0.967150	0.007649	0.991957	0.637525	0.997945	0.635909	0.571105	0.007649	0.821152	0.795386	0.773700	0.832726	0.623277	0.790490	0.013118	0.213828	0.835558	0.953161	0.625565	0.212425	0.242009	0.991533	0.205417	0.802328	0.601330	0.603898	1.021605	0.978923	0.777221	0.995809	1.047668	0.830917	0.830917	0.203473	0.625565	0.632051	0.787718	0.855469	0.832726	0.212425	0.210796	0.991957	0.006517	0.625565	0.898481	0.212984	0.640805
KlePn.2_27201_1-328_NEs	0.856005	0.965671	1.008795	0.442211	0.967150	0.000000	0.960104	0.440445	0.995392	0.475920	0.996989	0.995590	0.960104	0.923134	0.908758	0.829564	0.930253	0.992805	0.915045	0.958970	0.908414	0.933398	0.008253	0.992805	0.905202	0.924281	0.476975	0.933251	0.902058	0.949533	0.959715	0.469244	0.429335	0.914583	0.473470	0.400562	0.843611	0.843611	0.929168	0.992805	0.989492	0.911899	0.890392	0.930253	0.905202	0.913942	0.440445	0.966705	0.992805	0.458395	0.912697	0.997627
EscCo.50819_1-306	0.189503	0.610333	0.609035	0.994121	0.007649	0.960104	0.000000	0.998048	0.618691	0.984383	0.617101	0.571452	0.000000	0.807941	0.791189	0.761137	0.819463	0.603126	0.786280	0.014279	0.212512	0.822283	0.946234	0.605373	0.211111	0.245116	0.978045	0.209571	0.804069	0.597056	0.599608	1.007837	0.984866	0.778812	0.982292	1.041071	0.823474	0.823474	0.206775	0.605373	0.613205	0.783505	0.844946	0.819463	0.211111	0.209485	0.998048	0.012049	0.605373	0.885312	0.211111	0.621751
SalEn.4_13811_1-330_NEs	0.941655	1.034581	0.925423	0.001013	0.991957	0.440445	0.998048	0.000000	0.952944	0.348021	0.943882	0.908991	0.998048	0.958471	0.949274	0.865046	0.958908	0.920448	0.938554	0.998761	0.926750	0.958908	0.435720	0.923599	0.930421	0.994007	0.345919	0.955749	0.949268	0.950122	0.948943	0.340901	0.013290	0.928133	0.346071	0.279733	0.931513	0.931513	0.946160	0.923599	0.943470	0.935492	0.939475	0.958908	0.930421	0.932323	0.000000	0.984736	0.923599	0.447542	0.939827	0.964966
EscCo.1_02234_1-311_NEs	0.618153	0.466030	0.396996	0.952944	0.637525	0.995392	0.618691	0.952944	0.000000	0.917943	0.006455	0.359343	0.618691	0.894504	0.891947	0.798758	0.900988	0.395669	0.896623	0.632454	0.587344	0.900988	1.004742	0.393823	0.585128	0.646413	0.918876	0.641593	0.903077	0.405233	0.407637	0.939886	0.955695	0.920045	0.916201	0.981879	0.958211	0.958211	0.630811	0.393823	0.019522	0.893584	1.013851	0.900988	0.585128	0.580398	0.952944	0.632679	0.393823	1.009605	0.588083	0.041651
EscCo.3_1711_1-331_NEs	0.940958	1.080211	1.016175	0.349571	0.997945	0.475920	0.984383	0.348021	0.917943	0.000000	0.904216	0.966298	0.984383	0.923074	0.956514	0.793008	0.926304	1.013986	0.959865	0.990214	0.967750	0.929420	0.483354	1.013986	0.971451	0.991995	0.005024	1.016535	0.967773	0.991319	1.005757	0.028681	0.346389	0.963563	0.001003	0.329644	0.909571	0.909571	1.009080	1.013986	0.894116	0.956715	0.990283	0.926304	0.971451	0.969747	0.348021	0.987339	1.013986	0.483978	0.975729	0.926444
