EscCo.1_01618_1-289_NEs	0.000000	1.425997	0.001156	1.522557	1.755945	0.000000	1.059705	1.645257	1.522557	1.088799	1.057556	1.115820	1.485282	1.485282	1.485282	0.275382	0.003487	1.452738	0.241675	1.485282	0.000000	0.000000	1.185448	0.241675	1.441471	0.000000	0.275382	0.001157	1.923032	0.000000	0.000000	0.000000	1.198669	0.005819	1.185448	1.059705	1.057556	1.541174	0.000000	1.183030	1.485282	1.485282	1.522557	1.194158	0.242288	0.001161	0.001157	1.047646	0.000000	1.541174	1.057556	1.059705	1.531857	1.183030	1.485282	1.562507	1.541174	1.891775	0.000000
KlePn.2_45631_1-237_BeL	1.425997	0.000000	1.425997	1.738073	1.722539	1.425997	1.411698	1.110828	1.738073	1.339160	1.411698	1.323254	0.639298	0.639298	0.639298	1.417781	1.444420	1.869964	1.437273	0.639298	1.425997	1.425997	1.313721	1.437273	0.774305	1.425997	1.417781	1.438214	1.734180	1.425997	1.425997	1.425997	1.308397	1.444420	1.313721	1.411698	1.411698	0.509165	1.425997	1.572039	0.639298	0.639298	1.738073	1.315762	1.424170	1.425997	1.438214	1.461671	1.425997	0.511725	1.411698	1.411698	1.921269	1.572039	0.639298	1.772687	0.509165	1.649085	1.425997
EscCo.1_01088_1-289_NEs	0.001156	1.425997	0.000000	1.516480	1.755945	0.001160	1.063971	1.645257	1.516480	1.093134	1.061834	1.115820	1.485282	1.485282	1.485282	0.277298	0.004652	1.446901	0.243234	1.485282	0.001160	0.001160	1.185448	0.243234	1.441471	0.001160	0.277298	0.002315	1.923032	0.001156	0.001156	0.001160	1.198669	0.006986	1.185448	1.063971	1.061834	1.541174	0.001156	1.183030	1.485282	1.485282	1.516480	1.194158	0.243861	0.002323	0.002315	1.051969	0.001160	1.541174	1.061834	1.063971	1.525858	1.183030	1.485282	1.556419	1.541174	1.897975	0.001156
EscCo.2_43290_2-288_BeL	1.522557	1.738073	1.516480	0.000000	1.648872	1.516158	1.335320	1.692458	0.000000	1.435398	1.339100	1.323211	1.565366	1.565366	1.565366	1.494855	1.521937	0.045660	1.501290	1.565366	1.516158	1.516158	1.306120	1.501290	1.625877	1.516158	1.494855	1.528386	1.922689	1.522557	1.522557	1.516158	1.316030	1.521937	1.306120	1.335320	1.339100	1.713496	1.522557	1.631055	1.565366	1.565366	0.000000	1.317916	1.532873	1.522451	1.528386	1.435314	1.516158	1.719389	1.339100	1.335320	0.055684	1.631055	1.565366	0.041944	1.713496	1.677787	1.522557
CitRo.1_48791_1-237_NEs	1.755945	1.722539	1.755945	1.648872	0.000000	1.755945	1.887524	2.554038	1.648872	2.154127	1.898617	1.325266	1.657437	1.657437	1.657437	1.802310	1.745701	1.641464	1.797228	1.657437	1.755945	1.755945	1.494686	1.797228	1.905804	1.755945	1.802310	1.755945	1.795802	1.755945	1.755945	1.755945	1.486178	1.745701	1.494686	1.897527	1.898617	1.661469	1.755945	1.812779	1.657437	1.657437	1.648872	1.527382	1.842563	1.744228	1.755945	1.938275	1.755945	1.668903	1.908682	1.887524	1.627389	1.812779	1.657437	1.621274	1.661469	2.348590	1.755945
EscCo.51026_1-288	0.000000	1.425997	0.001160	1.516158	1.755945	0.000000	1.059705	1.645257	1.516158	1.089129	1.057556	1.109350	1.465078	1.465078	1.465078	0.275382	0.003487	1.446669	0.241675	1.465078	0.000000	0.000000	1.179461	0.241675	1.424380	0.000000	0.275382	0.001161	1.923032	0.000000	0.000000	0.000000	1.192617	0.005819	1.179461	1.059705	1.057556	1.541174	0.000000	1.170364	1.465078	1.465078	1.516158	1.188120	0.243327	0.001161	0.001161	1.047646	0.000000	1.541174	1.057556	1.059705	1.525528	1.170364	1.465078	1.556039	1.541174	1.882021	0.000000
CitRo.1_16531_1-270_NEs	1.059705	1.411698	1.063971	1.335320	1.887524	1.059705	0.000000	1.784161	1.335320	0.800141	0.000000	1.132847	1.514649	1.514649	1.514649	1.264324	1.066954	1.357225	1.195563	1.514649	1.059705	1.059705	1.119730	1.195563	1.658071	1.059705	1.264324	1.062478	1.583271	1.059705	1.059705	1.059705	1.136915	1.062666	1.119730	0.001240	0.000000	1.576301	1.059705	1.233695	1.514649	1.514649	1.335320	1.116658	1.192888	1.056954	1.062478	0.087806	1.059705	1.582004	0.001244	0.000000	1.334633	1.233695	1.514649	1.345546	1.576301	1.420302	1.059705
KlePn.1_00178_1-238_NEs	1.645257	1.110828	1.645257	1.692458	2.554038	1.645257	1.784161	0.000000	1.692458	1.895148	1.784161	2.012100	0.991372	0.991372	0.991372	1.574926	1.629400	1.715758	1.651365	0.991372	1.645257	1.645257	2.018220	1.651365	1.180791	1.645257	1.574926	1.629400	1.804663	1.645257	1.645257	1.645257	2.032874	1.629400	2.018220	1.775342	1.784161	1.183531	1.645257	1.695605	0.991372	0.991372	1.692458	1.989872	1.653996	1.645257	1.629400	1.916459	1.645257	1.188696	1.775342	1.784161	1.674164	1.695605	0.991372	1.689422	1.183531	1.884806	1.645257
EscCo.2_48720_2-288_BeL	1.522557	1.738073	1.516480	0.000000	1.648872	1.516158	1.335320	1.692458	0.000000	1.435398	1.339100	1.323211	1.565366	1.565366	1.565366	1.494855	1.521937	0.045660	1.501290	1.565366	1.516158	1.516158	1.306120	1.501290	1.625877	1.516158	1.494855	1.528386	1.922689	1.522557	1.522557	1.516158	1.316030	1.521937	1.306120	1.335320	1.339100	1.713496	1.522557	1.631055	1.565366	1.565366	0.000000	1.317916	1.532873	1.522451	1.528386	1.435314	1.516158	1.719389	1.339100	1.335320	0.055684	1.631055	1.565366	0.041944	1.713496	1.677787	1.522557
EscCo.3_4473_1-266_NEs	1.088799	1.339160	1.093134	1.435398	2.154127	1.089129	0.800141	1.895148	1.435398	0.000000	0.800141	1.231215	1.337124	1.337124	1.337124	1.063557	1.081159	1.420860	1.036647	1.337124	1.089129	1.089129	1.191629	1.036647	1.469754	1.089129	1.063557	1.081196	1.482731	1.088799	1.088799	1.089129	1.205297	1.085943	1.191629	0.803575	0.800141	1.317987	1.088799	1.029196	1.337124	1.337124	1.435398	1.197934	1.061825	1.081428	1.081196	0.787593	1.089129	1.323014	0.803575	0.800141	1.498644	1.029196	1.337124	1.473400	1.317987	1.309109	1.088799
CitRo.1_05761_1-269_NEs	1.057556	1.411698	1.061834	1.339100	1.898617	1.057556	0.000000	1.784161	1.339100	0.800141	0.000000	1.132847	1.514649	1.514649	1.514649	1.264324	1.064818	1.361212	1.193729	1.514649	1.057556	1.057556	1.119730	1.193729	1.650620	1.057556	1.264324	1.060329	1.583271	1.057556	1.057556	1.057556	1.136915	1.060518	1.119730	0.001244	0.000000	1.569413	1.057556	1.232022	1.514649	1.514649	1.339100	1.116658	1.191026	1.054804	1.060329	0.087806	1.057556	1.575107	0.001244	0.000000	1.338407	1.232022	1.514649	1.349375	1.569413	1.429119	1.057556
EscCo.1_01109_1-236_NEs	1.115820	1.323254	1.115820	1.323211	1.325266	1.109350	1.132847	2.012100	1.323211	1.231215	1.132847	0.000000	1.348549	1.348549	1.348549	1.071683	1.118194	1.308704	1.090809	1.348549	1.109350	1.109350	0.005656	1.090809	1.456607	1.109350	1.071683	1.124719	1.317803	1.115820	1.115820	1.109350	0.009928	1.118194	0.005656	1.132847	1.132847	1.448920	1.115820	1.107350	1.348549	1.348549	1.323211	0.012789	1.132260	1.109350	1.124719	1.176664	1.109350	1.454906	1.132847	1.132847	1.291769	1.107350	1.348549	1.299046	1.448920	1.500012	1.115820
KlePn.1_05528_1-261_BeL	1.485282	0.639298	1.485282	1.565366	1.657437	1.465078	1.514649	0.991372	1.565366	1.337124	1.514649	1.348549	0.000000	0.000000	0.000000	1.451565	1.458707	1.597530	1.446037	0.000000	1.465078	1.465078	1.324839	1.446037	0.616610	1.465078	1.451565	1.472470	1.481964	1.485282	1.485282	1.465078	1.308878	1.458707	1.324839	1.507553	1.514649	0.538585	1.485282	1.493222	0.000000	0.000000	1.565366	1.294149	1.495935	1.465078	1.472470	1.601003	1.465078	0.541020	1.507553	1.514649	1.637987	1.493222	0.000000	1.577937	0.538585	1.587900	1.485282
KlePn.1_01998_1-261_BeL	1.485282	0.639298	1.485282	1.565366	1.657437	1.465078	1.514649	0.991372	1.565366	1.337124	1.514649	1.348549	0.000000	0.000000	0.000000	1.451565	1.458707	1.597530	1.446037	0.000000	1.465078	1.465078	1.324839	1.446037	0.616610	1.465078	1.451565	1.472470	1.481964	1.485282	1.485282	1.465078	1.308878	1.458707	1.324839	1.507553	1.514649	0.538585	1.485282	1.493222	0.000000	0.000000	1.565366	1.294149	1.495935	1.465078	1.472470	1.601003	1.465078	0.541020	1.507553	1.514649	1.637987	1.493222	0.000000	1.577937	0.538585	1.587900	1.485282
KlePn.1_00682_1-261_BeL	1.485282	0.639298	1.485282	1.565366	1.657437	1.465078	1.514649	0.991372	1.565366	1.337124	1.514649	1.348549	0.000000	0.000000	0.000000	1.451565	1.458707	1.597530	1.446037	0.000000	1.465078	1.465078	1.324839	1.446037	0.616610	1.465078	1.451565	1.472470	1.481964	1.485282	1.485282	1.465078	1.308878	1.458707	1.324839	1.507553	1.514649	0.538585	1.485282	1.493222	0.000000	0.000000	1.565366	1.294149	1.495935	1.465078	1.472470	1.601003	1.465078	0.541020	1.507553	1.514649	1.637987	1.493222	0.000000	1.577937	0.538585	1.587900	1.485282
SalEn.3_0319_14-266_NEs	0.275382	1.417781	0.277298	1.494855	1.802310	0.275382	1.264324	1.574926	1.494855	1.063557	1.264324	1.071683	1.451565	1.451565	1.451565	0.000000	0.277312	1.440132	0.026466	1.451565	0.275382	0.275382	1.234732	0.026466	1.329490	0.275382	0.000000	0.275382	1.814838	0.275382	0.275382	0.275382	1.256010	0.279231	1.234732	1.264324	1.264324	1.422803	0.275382	1.095798	1.451565	1.451565	1.494855	1.245284	0.031208	0.277637	0.275382	1.255703	0.275382	1.422803	1.264324	1.264324	1.553718	1.095798	1.451565	1.547792	1.422803	1.618082	0.275382
EscCo.3_2105_1-288_NEs	0.003487	1.444420	0.004652	1.521937	1.745701	0.003487	1.066954	1.629400	1.521937	1.081159	1.064818	1.118194	1.458707	1.458707	1.458707	0.277312	0.000000	1.451843	0.243012	1.458707	0.003487	0.003487	1.182746	0.243012	1.413804	0.003487	0.277312	0.002322	1.923032	0.003487	0.003487	0.003487	1.195980	0.002321	1.182746	1.066954	1.064818	1.534519	0.003487	1.162513	1.458707	1.458707	1.521937	1.191461	0.244681	0.004655	0.002322	1.054948	0.003487	1.534519	1.064818	1.066954	1.531286	1.162513	1.458707	1.562065	1.534519	1.864817	0.003487
EscCo.2_1400_1-287_BeL	1.452738	1.869964	1.446901	0.045660	1.641464	1.446669	1.357225	1.715758	0.045660	1.420860	1.361212	1.308704	1.597530	1.597530	1.597530	1.440132	1.451843	0.000000	1.449259	1.597530	1.446669	1.446669	1.277811	1.449259	1.648296	1.446669	1.440132	1.457955	1.925046	1.452738	1.452738	1.446669	1.292781	1.451843	1.277811	1.357225	1.361212	1.772051	1.452738	1.593572	1.597530	1.597530	0.045660	1.289660	1.472063	1.452291	1.457955	1.473919	1.446669	1.778245	1.361212	1.357225	0.068281	1.593572	1.597530	0.054320	1.772051	1.746842	1.452738
SalEn.3_2754_1-288_NEs	0.241675	1.437273	0.243234	1.501290	1.797228	0.241675	1.195563	1.651365	1.501290	1.036647	1.193729	1.090809	1.446037	1.446037	1.446037	0.026466	0.243012	1.449259	0.000000	1.446037	0.241675	0.241675	1.153952	0.000000	1.440178	0.241675	0.026466	0.239879	1.858265	0.241675	0.241675	0.241675	1.171539	0.246175	1.153952	1.195563	1.193729	1.468705	0.241675	1.150853	1.446037	1.446037	1.501290	1.162497	0.018985	0.243477	0.239879	1.186033	0.241675	1.468705	1.193729	1.195563	1.537742	1.150853	1.446037	1.544719	1.468705	1.629094	0.241675
KlePn.1_01985_1-261_BeL	1.485282	0.639298	1.485282	1.565366	1.657437	1.465078	1.514649	0.991372	1.565366	1.337124	1.514649	1.348549	0.000000	0.000000	0.000000	1.451565	1.458707	1.597530	1.446037	0.000000	1.465078	1.465078	1.324839	1.446037	0.616610	1.465078	1.451565	1.472470	1.481964	1.485282	1.485282	1.465078	1.308878	1.458707	1.324839	1.507553	1.514649	0.538585	1.485282	1.493222	0.000000	0.000000	1.565366	1.294149	1.495935	1.465078	1.472470	1.601003	1.465078	0.541020	1.507553	1.514649	1.637987	1.493222	0.000000	1.577937	0.538585	1.587900	1.485282
EscCo.52089_1-288	0.000000	1.425997	0.001160	1.516158	1.755945	0.000000	1.059705	1.645257	1.516158	1.089129	1.057556	1.109350	1.465078	1.465078	1.465078	0.275382	0.003487	1.446669	0.241675	1.465078	0.000000	0.000000	1.179461	0.241675	1.424380	0.000000	0.275382	0.001161	1.923032	0.000000	0.000000	0.000000	1.192617	0.005819	1.179461	1.059705	1.057556	1.541174	0.000000	1.170364	1.465078	1.465078	1.516158	1.188120	0.243327	0.001161	0.001161	1.047646	0.000000	1.541174	1.057556	1.059705	1.525528	1.170364	1.465078	1.556039	1.541174	1.882021	0.000000
EscCo.50299_1-288	0.000000	1.425997	0.001160	1.516158	1.755945	0.000000	1.059705	1.645257	1.516158	1.089129	1.057556	1.109350	1.465078	1.465078	1.465078	0.275382	0.003487	1.446669	0.241675	1.465078	0.000000	0.000000	1.179461	0.241675	1.424380	0.000000	0.275382	0.001161	1.923032	0.000000	0.000000	0.000000	1.192617	0.005819	1.179461	1.059705	1.057556	1.541174	0.000000	1.170364	1.465078	1.465078	1.516158	1.188120	0.243327	0.001161	0.001161	1.047646	0.000000	1.541174	1.057556	1.059705	1.525528	1.170364	1.465078	1.556039	1.541174	1.882021	0.000000
EscCo.4_04932_1-271_NEs	1.185448	1.313721	1.185448	1.306120	1.494686	1.179461	1.119730	2.018220	1.306120	1.191629	1.119730	0.005656	1.324839	1.324839	1.324839	1.234732	1.182746	1.277811	1.153952	1.324839	1.179461	1.179461	0.000000	1.153952	1.492424	1.179461	1.234732	1.193892	1.333275	1.185448	1.185448	1.179461	0.003691	1.182746	0.000000	1.119730	1.119730	1.479100	1.185448	1.174795	1.324839	1.324839	1.306120	0.006162	1.203223	1.171157	1.193892	1.152816	1.179461	1.484611	1.119730	1.119730	1.273563	1.174795	1.324839	1.273863	1.479100	1.622643	1.185448
SalEn.4_27361_1-288_NEs	0.241675	1.437273	0.243234	1.501290	1.797228	0.241675	1.195563	1.651365	1.501290	1.036647	1.193729	1.090809	1.446037	1.446037	1.446037	0.026466	0.243012	1.449259	0.000000	1.446037	0.241675	0.241675	1.153952	0.000000	1.440178	0.241675	0.026466	0.239879	1.858265	0.241675	0.241675	0.241675	1.171539	0.246175	1.153952	1.195563	1.193729	1.468705	0.241675	1.150853	1.446037	1.446037	1.501290	1.162497	0.018985	0.243477	0.239879	1.186033	0.241675	1.468705	1.193729	1.195563	1.537742	1.150853	1.446037	1.544719	1.468705	1.629094	0.241675
CitRo.1_19661_1-279_NEs	1.441471	0.774305	1.441471	1.625877	1.905804	1.424380	1.658071	1.180791	1.625877	1.469754	1.650620	1.456607	0.616610	0.616610	0.616610	1.329490	1.413804	1.648296	1.440178	0.616610	1.424380	1.424380	1.492424	1.440178	0.000000	1.424380	1.329490	1.430700	1.866524	1.441471	1.441471	1.424380	1.510865	1.419421	1.492424	1.658071	1.650620	0.726155	1.441471	1.485008	0.616610	0.616610	1.625877	1.480825	1.435516	1.424380	1.430700	1.754768	1.424380	0.728974	1.650620	1.658071	1.696971	1.485008	0.616610	1.613586	0.726155	1.610568	1.441471
EscCo.50541_1-288	0.000000	1.425997	0.001160	1.516158	1.755945	0.000000	1.059705	1.645257	1.516158	1.089129	1.057556	1.109350	1.465078	1.465078	1.465078	0.275382	0.003487	1.446669	0.241675	1.465078	0.000000	0.000000	1.179461	0.241675	1.424380	0.000000	0.275382	0.001161	1.923032	0.000000	0.000000	0.000000	1.192617	0.005819	1.179461	1.059705	1.057556	1.541174	0.000000	1.170364	1.465078	1.465078	1.516158	1.188120	0.243327	0.001161	0.001161	1.047646	0.000000	1.541174	1.057556	1.059705	1.525528	1.170364	1.465078	1.556039	1.541174	1.882021	0.000000
SalEn.4_03941_14-266_NEs	0.275382	1.417781	0.277298	1.494855	1.802310	0.275382	1.264324	1.574926	1.494855	1.063557	1.264324	1.071683	1.451565	1.451565	1.451565	0.000000	0.277312	1.440132	0.026466	1.451565	0.275382	0.275382	1.234732	0.026466	1.329490	0.275382	0.000000	0.275382	1.814838	0.275382	0.275382	0.275382	1.256010	0.279231	1.234732	1.264324	1.264324	1.422803	0.275382	1.095798	1.451565	1.451565	1.494855	1.245284	0.031208	0.277637	0.275382	1.255703	0.275382	1.422803	1.264324	1.264324	1.553718	1.095798	1.451565	1.547792	1.422803	1.618082	0.275382
EscCo.1_04758_1-289_NEs	0.001157	1.438214	0.002315	1.528386	1.755945	0.001161	1.062478	1.629400	1.528386	1.081196	1.060329	1.124719	1.472470	1.472470	1.472470	0.275382	0.002322	1.457955	0.239879	1.472470	0.001161	0.001161	1.193892	0.239879	1.430700	0.001161	0.275382	0.000000	1.923032	0.001157	0.001157	0.001161	1.207246	0.004649	1.193892	1.062478	1.060329	1.528565	0.001157	1.175382	1.472470	1.472470	1.528386	1.202703	0.240476	0.002325	0.000000	1.050416	0.001161	1.528565	1.060329	1.062478	1.537664	1.175382	1.472470	1.568583	1.528565	1.874420	0.001157
