SalEn.4_21421_12-176_NEs	0.000000	0.014279	0.270529	0.252006	0.245529	0.245529	0.198646	0.257781	0.000000	0.000000	0.008125
SalEn.50762_12-176_BeL	0.014279	0.000000	0.272823	0.245859	0.239457	0.239457	0.195587	0.251582	0.014279	0.014279	0.018396
EntCo.1_41110_7-176_NEs	0.270529	0.272823	0.000000	0.241673	0.238881	0.238881	0.226509	0.235490	0.270529	0.270529	0.264663
EscCo.3_2197_11-176_NEs	0.252006	0.245859	0.241673	0.000000	0.008070	0.008070	0.185958	0.026580	0.252006	0.252006	0.249170
EscCo.1_02294_11-176_NEs	0.245529	0.239457	0.238881	0.008070	0.000000	0.000000	0.189120	0.028728	0.245529	0.245529	0.242721
EscCo.52054_11-176	0.245529	0.239457	0.238881	0.008070	0.000000	0.000000	0.189120	0.028728	0.245529	0.245529	0.242721
CitRo.1_21901_15-176_NEs	0.198646	0.195587	0.226509	0.185958	0.189120	0.189120	0.000000	0.188699	0.198646	0.198646	0.201282
EscCo.4_01658_11-177_NEs	0.257781	0.251582	0.235490	0.026580	0.028728	0.028728	0.188699	0.000000	0.257781	0.257781	0.254925
SalEn.2_MW21421_12-176_BeL	0.000000	0.014279	0.270529	0.252006	0.245529	0.245529	0.198646	0.257781	0.000000	0.000000	0.008125
SalEn.3_2087_12-176_NEs	0.000000	0.014279	0.270529	0.252006	0.245529	0.245529	0.198646	0.257781	0.000000	0.000000	0.008125
SalEn.12106_12-176_BeL	0.008125	0.018396	0.264663	0.249170	0.242721	0.242721	0.201282	0.254925	0.008125	0.008125	0.000000
