EscCo.2_43370_1-197_BeL	0.000000	0.062089	0.069443	0.419003	1.329637	0.062089	1.508045	1.518139	1.650024	1.429897	1.539317	0.777150	0.394032	1.508473	1.527822	1.508045	1.603087	0.850652	1.650024	1.669506	0.919068	1.508045	2.193918	2.193918
EscCo.3_4355_1-197_BeL	0.062089	0.000000	0.025763	0.462016	1.439171	0.000000	1.610583	1.528677	1.726446	1.475944	1.569587	0.759997	0.434418	1.518982	1.633259	1.610583	1.615012	0.865620	1.726446	1.733295	0.919963	1.610583	2.129374	2.129374
SalEn.53434_1-197_BeL	0.069443	0.025763	0.000000	0.446238	1.427176	0.025763	1.630065	1.566234	1.728836	1.491052	1.626447	0.763833	0.419012	1.556290	1.653514	1.630065	1.644037	0.869984	1.728836	1.720011	0.919320	1.630065	2.162018	2.162018
EscCo.3_0309_1-200_BeL	0.419003	0.462016	0.446238	0.000000	1.398146	0.462016	1.457257	1.600284	1.744219	1.478623	1.581138	0.640513	0.104801	1.590340	1.475646	1.457257	1.603885	0.648299	1.744219	1.481790	0.640545	1.457257	1.861713	1.861713
CitRo.1_02411_1-191_NEs	1.329637	1.439171	1.427176	1.398146	0.000000	1.439171	0.682613	0.648640	0.705015	0.652786	0.632681	1.547639	1.337849	0.644577	0.676999	0.682613	0.621056	1.367424	0.705015	0.558990	1.378893	0.682613	2.040766	2.040766
EscCo.3_2725_1-197_BeL	0.062089	0.000000	0.025763	0.462016	1.439171	0.000000	1.610583	1.528677	1.726446	1.475944	1.569587	0.759997	0.434418	1.518982	1.633259	1.610583	1.615012	0.865620	1.726446	1.733295	0.919963	1.610583	2.129374	2.129374
SalEn.10913_1-192_NEs	1.508045	1.610583	1.630065	1.457257	0.682613	1.610583	0.000000	0.486146	0.197133	0.540730	0.482303	1.677138	1.519040	0.489338	0.001740	0.000000	0.478388	1.478831	0.197133	0.579205	1.338084	0.000000	1.589578	1.589578
EscCo.51373_1-191	1.518139	1.528677	1.566234	1.600284	0.648640	1.528677	0.486146	0.000000	0.508453	0.159689	0.048723	1.610868	1.624338	0.001746	0.490378	0.486146	0.063985	1.535103	0.508453	0.581797	1.340465	0.486146	1.744406	1.744406
SalEn.3_2550_1-190_NEs	1.650024	1.726446	1.728836	1.744219	0.705015	1.726446	0.197133	0.508453	0.000000	0.601671	0.517595	1.727925	1.712980	0.511763	0.197409	0.197133	0.527186	1.599855	0.000000	0.620464	1.418391	0.197133	1.671676	1.671676
EscCo.3_4727_1-186_BeL	1.429897	1.475944	1.491052	1.478623	0.652786	1.475944	0.540730	0.159689	0.601671	0.000000	0.175453	1.609294	1.491021	0.157449	0.545489	0.540730	0.166052	1.462907	0.601671	0.580583	1.262074	0.540730	1.637624	1.637624
