SalEn.10106_1-255_NEs	0.000000	1.600275	0.228276	1.749375	0.219420	1.600275	1.610790	1.485826	0.256204	0.330856	1.595621	0.014605	1.468679	1.716509	1.726626	0.219494	1.500975	1.609828	1.658639	0.219420	1.600275	0.014605	1.515262	1.654710	0.250191	1.753287	0.014605	1.610790	1.753287	1.723322	1.600275	1.716380	1.753287	0.330574	1.716380	1.775344	0.015941	1.845984
SalEn.3_2336_14-219_NEs	1.600275	0.000000	1.599616	1.301167	1.557811	0.000000	0.180616	0.262358	1.616764	1.466461	0.212701	1.581931	0.257791	0.216040	1.310861	1.579000	1.330694	0.003227	0.184377	1.557811	0.000000	1.581931	1.343576	0.283604	1.666801	1.297695	1.581931	0.180616	1.297695	1.236758	0.001612	1.227195	1.297695	1.450377	1.227195	1.241273	1.570010	1.353706
EscCo.1_00064_1-254_NEs	0.228276	1.599616	0.000000	1.868016	0.038002	1.599616	1.582290	1.462690	0.207629	0.311546	1.603249	0.224552	1.446219	1.649132	1.833840	0.042163	1.596093	1.591421	1.611825	0.038002	1.599616	0.224552	1.572732	1.581313	0.279833	1.854696	0.224552	1.582290	1.854696	1.843050	1.599616	1.860258	1.854696	0.311288	1.860258	1.926572	0.226248	1.773399
SalEn.13005_16-219_NEs	1.749375	1.301167	1.868016	0.000000	1.853113	1.301167	1.273532	1.225317	1.694000	1.745554	1.335305	1.713640	1.211293	1.273658	0.013109	1.855659	0.490332	1.309095	1.318861	1.853113	1.301167	1.713640	0.521581	1.282541	1.767579	0.011446	1.713640	1.273532	0.011446	0.503447	1.301167	0.506886	0.009804	1.748842	0.506886	0.516941	1.715176	0.252484
EscCo.2_0064_1-254_NEs	0.219420	1.557811	0.038002	1.853113	0.000000	1.557811	1.573764	1.456045	0.216640	0.326840	1.572994	0.213922	1.439882	1.590585	1.836180	0.046356	1.642882	1.549584	1.611015	0.000000	1.557811	0.213922	1.626102	1.538200	0.265702	1.857077	0.213922	1.573764	1.857077	1.929722	1.557811	1.947361	1.857077	0.326565	1.947361	1.998526	0.215602	1.799869
SalEn.4_23891_14-219_NEs	1.600275	0.000000	1.599616	1.301167	1.557811	0.000000	0.180616	0.262358	1.616764	1.466461	0.212701	1.581931	0.257791	0.216040	1.310861	1.579000	1.330694	0.003227	0.184377	1.557811	0.000000	1.581931	1.343576	0.283604	1.666801	1.297695	1.581931	0.180616	1.297695	1.236758	0.001612	1.227195	1.297695	1.450377	1.227195	1.241273	1.570010	1.353706
EscCo.42317_14-219	1.610790	0.180616	1.582290	1.273532	1.573764	0.180616	0.000000	0.286939	1.661893	1.415822	0.051881	1.612059	0.286939	0.142658	1.270019	1.620754	1.200768	0.176604	0.210411	1.573764	0.180616	1.612059	1.308858	0.242453	1.997803	1.282970	1.612059	0.000000	1.282970	1.226743	0.178594	1.226239	1.282970	1.400884	1.226239	1.274106	1.599890	1.373017
KlePn.2_33171_14-219_NEs	1.485826	0.262358	1.462690	1.225317	1.456045	0.262358	0.286939	0.000000	1.522138	1.361336	0.321010	1.480542	0.006489	0.315567	1.217954	1.503818	1.376827	0.262358	0.256969	1.456045	0.262358	1.480542	1.218474	0.213078	1.580955	1.221300	1.480542	0.286939	1.221300	1.290824	0.260049	1.287722	1.221300	1.346626	1.287722	1.297449	1.470627	1.221471
CitRo.1_00721_1-255_NEs	0.256204	1.616764	0.207629	1.694000	0.216640	1.616764	1.661893	1.522138	0.000000	0.306750	1.640469	0.252244	1.504995	1.691703	1.687138	0.207866	1.591929	1.626065	1.656689	0.216640	1.616764	0.252244	1.603982	1.626870	0.242829	1.687424	0.252244	1.661893	1.687424	1.759075	1.616764	1.759075	1.697711	0.311136	1.759075	1.802377	0.244838	1.788544
KlePn.2_05521_1-255_NEs	0.330856	1.466461	0.311546	1.745554	0.326840	1.466461	1.415822	1.361336	0.306750	0.000000	1.513934	0.326412	1.369813	1.569267	1.705616	0.318930	1.514823	1.466461	1.460867	0.326840	1.466461	0.326412	1.619850	1.456903	0.301215	1.731991	0.326412	1.415822	1.731991	1.715032	1.457735	1.708285	1.725187	0.002635	1.708285	1.747768	0.328130	1.871518
EscCo.3_01394_14-220_NEs	1.595621	0.212701	1.603249	1.335305	1.572994	0.212701	0.051881	0.321010	1.640469	1.513934	0.000000	1.587579	0.318891	0.108174	1.341143	1.638068	1.241493	0.208531	0.245876	1.572994	0.212701	1.587579	1.330241	0.273690	2.022119	1.355285	1.587579	0.051881	1.355285	1.325311	0.210597	1.324733	1.355285	1.497386	1.324733	1.378447	1.575678	1.339114
SalEn.2_MW01111_1-255_NEs	0.014605	1.581931	0.224552	1.713640	0.213922	1.581931	1.612059	1.480542	0.252244	0.326412	1.587579	0.000000	1.463538	1.707166	1.691310	0.215809	1.484566	1.591387	1.640577	0.213922	1.581931	0.000000	1.499061	1.635475	0.249863	1.717504	0.000000	1.612059	1.717504	1.704158	1.581931	1.697257	1.717504	0.326136	1.697257	1.737390	0.009257	1.839356
